step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749277344e+03
1,5.0187188387e-01,-5.0187188387e-01,-1.6082097136e-04,5.6251166992e+03
2,5.0163733959e-01,-5.0167542696e-01,1.0009677887e+01,5.6240693359e+03
3,5.0158405304e-01,-5.0153493881e-01,9.9589490891e+00,5.6230175781e+03
4,5.0155925751e-01,-5.0146055222e-01,1.0040580750e+01,5.6219711914e+03
5,5.0153654814e-01,-5.0138384104e-01,1.0040580750e+01,5.6209267578e+03
6,5.0151509047e-01,-5.0130575895e-01,1.0040580750e+01,5.6198813477e+03
7,5.0149464607e-01,-5.0122666359e-01,1.0040580750e+01,5.6188403320e+03
8,5.0147044659e-01,-5.0119847059e-01,1.0157074928e+01,5.6177988281e+03
9,5.0144815445e-01,-5.0116819143e-01,1.0157074928e+01,5.6167553711e+03
10,5.0142687559e-01,-5.0113689899e-01,1.0157074928e+01,5.6157128906e+03
11,5.0140786171e-01,-5.0110644102e-01,1.0155797005e+01,5.6146684570e+03
12,5.0138807297e-01,-5.0107640028e-01,1.0155797005e+01,5.6136235352e+03
13,5.0136864185e-01,-5.0104582310e-01,1.0155797005e+01,5.6125805664e+03
14,5.0134986639e-01,-5.0101470947e-01,1.0155797005e+01,5.6115336914e+03
15,5.0133180618e-01,-5.0098288059e-01,1.0155797005e+01,5.6104877930e+03
16,5.0131452084e-01,-5.0095021725e-01,1.0155797005e+01,5.6094404297e+03
17,5.0129801035e-01,-5.0091695786e-01,1.0155797005e+01,5.6083930664e+03
18,5.0128227472e-01,-5.0088298321e-01,1.0155797005e+01,5.6073466797e+03
19,5.0126731396e-01,-5.0084841251e-01,1.0155797005e+01,5.6062993164e+03
20,5.0125312805e-01,-5.0081318617e-01,1.0155797005e+01,5.6052529297e+03
21,5.0123971701e-01,-5.0077736378e-01,1.0155797005e+01,5.6042050781e+03
22,5.0122702122e-01,-5.0074100494e-01,1.0155797005e+01,5.6031601562e+03
23,5.0121510029e-01,-5.0070399046e-01,1.0155797005e+01,5.6021157227e+03
24,5.0103312731e-01,-5.0043249130e-01,8.4264011383e+00,5.6010722656e+03
25,5.0089132786e-01,-5.0019472837e-01,1.0391698837e+01,5.6000297852e+03
