step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999472656e+03
1,5.0061583519e-01,-5.0086992979e-01,-4.8497986794e-01,9.9243769531e+03
2,5.0070321560e-01,-5.0092875957e-01,3.3528929949e-01,9.9241162109e+03
3,5.0092625618e-01,-5.0111275911e-01,-4.6220120043e-02,9.9238164062e+03
4,5.0093656778e-01,-5.0115007162e-01,-7.2510682046e-02,9.9235078125e+03
5,5.0084656477e-01,-5.0112307072e-01,1.9802910089e-01,9.9231972656e+03
6,5.0080263615e-01,-5.0104886293e-01,2.3639269173e-01,9.9228974609e+03
7,5.0083291531e-01,-5.0093513727e-01,-4.9543280154e-02,9.9225849609e+03
8,5.0085884333e-01,-5.0086766481e-01,-5.3531780839e-02,9.9222656250e+03
9,5.0085002184e-01,-5.0079429150e-01,-3.3020666242e-01,9.9219687500e+03
10,5.0088125467e-01,-5.0075203180e-01,-2.1142344177e-01,9.9216630859e+03
11,5.0090980530e-01,-5.0070279837e-01,-1.2879323959e-01,9.9213691406e+03
12,5.0093531609e-01,-5.0065708160e-01,-2.6125901937e-01,9.9210595703e+03
13,5.0091725588e-01,-5.0066781044e-01,-1.2041006982e-01,9.9207539062e+03
14,5.0092309713e-01,-5.0069111586e-01,-8.4955297410e-02,9.9204521484e+03
15,5.0088882446e-01,-5.0071632862e-01,-1.2296473980e-01,9.9201572266e+03
16,5.0091630220e-01,-5.0075155497e-01,7.2647176683e-02,9.9198574219e+03
17,5.0095164776e-01,-5.0078672171e-01,-1.5494913794e-02,9.9195566406e+03
18,5.0101041794e-01,-5.0082027912e-01,2.5548002124e-01,9.9192558594e+03
19,5.0105845928e-01,-5.0088506937e-01,2.7284902334e-01,9.9189570312e+03
20,5.0110393763e-01,-5.0092554092e-01,8.7938264012e-02,9.9186689453e+03
21,5.0105851889e-01,-5.0102901459e-01,1.9654060900e-01,9.9183720703e+03
22,5.0104033947e-01,-5.0101178885e-01,5.3805734962e-02,9.9180771484e+03
23,5.0093346834e-01,-5.0105482340e-01,1.8307374418e-01,9.9177851562e+03
24,5.0088584423e-01,-5.0102323294e-01,2.4450451136e-02,9.9174902344e+03
25,5.0084203482e-01,-5.0094664097e-01,1.8280571699e-01,9.9172001953e+03
26,5.0078076124e-01,-5.0095891953e-01,-8.2584470510e-02,9.9169130859e+03
27,5.0076609850e-01,-5.0089162588e-01,-4.2441807687e-02,9.9166240234e+03
28,5.0072652102e-01,-5.0084823370e-01,-1.7771546543e-01,9.9163339844e+03
29,5.0072348118e-01,-5.0080019236e-01,-1.4166936278e-01,9.9160468750e+03
30,5.0074684620e-01,-5.0077652931e-01,-2.8449451923e-01,9.9157617188e+03
31,5.0076770782e-01,-5.0082021952e-01,-1.0392519087e-01,9.9154794922e+03
32,5.0078761578e-01,-5.0075608492e-01,-2.4863788486e-01,9.9151894531e+03
33,5.0077205896e-01,-5.0078785419e-01,-3.0908542871e-01,9.9149042969e+03
34,5.0074160099e-01,-5.0080221891e-01,-3.2413622737e-01,9.9146220703e+03
35,5.0076484680e-01,-5.0080752373e-01,-1.9693246111e-02,9.9143378906e+03
36,5.0074291229e-01,-5.0083476305e-01,-2.8458586335e-01,9.9140605469e+03
37,5.0071483850e-01,-5.0084328651e-01,7.9353906214e-02,9.9137802734e+03
38,5.0070399046e-01,-5.0083708763e-01,-2.1232008934e-01,9.9135039062e+03
39,5.0072050095e-01,-5.0083708763e-01,1.4375969768e-02,9.9132275391e+03
40,5.0068134069e-01,-5.0082516670e-01,-1.3849292696e-01,9.9129521484e+03
41,5.0067490339e-01,-5.0078427792e-01,1.4561690390e-01,9.9126826172e+03
42,5.0070863962e-01,-5.0074017048e-01,4.0563706309e-02,9.9124072266e+03
43,5.0064826012e-01,-5.0074374676e-01,9.4867117703e-02,9.9121318359e+03
44,5.0066208839e-01,-5.0070816278e-01,-3.6091558635e-02,9.9118632812e+03
45,5.0064057112e-01,-5.0066882372e-01,2.5980898738e-01,9.9115937500e+03
46,5.0060635805e-01,-5.0070124865e-01,-3.0238556862e-01,9.9113281250e+03
47,5.0061661005e-01,-5.0066363811e-01,2.6778361201e-01,9.9110546875e+03
48,5.0058960915e-01,-5.0067424774e-01,-2.3077477515e-01,9.9107900391e+03
49,5.0062650442e-01,-5.0061237812e-01,3.0028292537e-01,9.9105234375e+03
50,5.0056451559e-01,-5.0062173605e-01,-3.6626553535e-01,9.9102626953e+03
51,5.0059634447e-01,-5.0059783459e-01,1.6655738652e-01,9.9099941406e+03
52,5.0054502487e-01,-5.0060653687e-01,-3.9897143841e-01,9.9097353516e+03
53,5.0055402517e-01,-5.0058305264e-01,2.8026111424e-02,9.9094736328e+03
54,5.0054234266e-01,-5.0059789419e-01,-5.2611106634e-01,9.9092148438e+03
55,5.0055783987e-01,-5.0054299831e-01,1.7635375261e-01,9.9089599609e+03
56,5.0052338839e-01,-5.0054794550e-01,-8.5641872883e-01,9.9086953125e+03
57,5.0061333179e-01,-5.0043433905e-01,1.3291732408e-02,9.9084335938e+03
58,5.0058513880e-01,-5.0052940845e-01,-4.0540629625e-01,9.9081816406e+03
59,5.0060558319e-01,-5.0053197145e-01,-1.0866367817e-01,9.9079257812e+03
60,5.0060623884e-01,-5.0058317184e-01,-3.9243754745e-01,9.9076679688e+03
61,5.0056415796e-01,-5.0059968233e-01,-8.2748942077e-02,9.9074218750e+03
