step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998945312e+03
1,5.0121080875e-01,-5.0349003077e-01,-2.9314670712e-02,2.4622294922e+03
2,5.0224739313e-01,-5.0051128864e-01,-6.9768178463e-01,2.4624682617e+03
3,5.0024551153e-01,-4.9830800295e-01,-8.1127905846e-01,2.4605751953e+03
4,5.0034308434e-01,-5.0001412630e-01,-6.2201124430e-01,2.4571950684e+03
5,4.9813920259e-01,-4.9792212248e-01,-1.8373872042e+00,2.4527434082e+03
6,4.9611037970e-01,-4.9475085735e-01,-1.0571813583e+00,2.4474064941e+03
7,4.9491688609e-01,-4.9554917216e-01,-2.0794200897e+00,2.4414333496e+03
8,4.9536713958e-01,-4.9523797631e-01,-1.6759700775e+00,2.4350520020e+03
9,4.9845254421e-01,-4.9377772212e-01,-1.7204967737e+00,2.4284777832e+03
10,4.9287772179e-01,-4.9550873041e-01,-2.3065826893e+00,2.4215212402e+03
11,4.9312120676e-01,-4.9544763565e-01,-2.5582733154e+00,2.4143947754e+03
12,4.9395349622e-01,-4.8987174034e-01,-2.6018395424e+00,2.4072873535e+03
13,4.9183332920e-01,-4.9276682734e-01,-3.1047134399e+00,2.4000898438e+03
14,4.8841857910e-01,-4.8634821177e-01,-3.0282800198e+00,2.3928811035e+03
15,4.9183562398e-01,-4.9013915658e-01,-3.4857764244e+00,2.3857058105e+03
16,4.8679074645e-01,-4.8598092794e-01,-3.0179252625e+00,2.3784985352e+03
17,4.8665204644e-01,-4.8622515798e-01,-3.8685975075e+00,2.3713466797e+03
18,4.8736715317e-01,-4.8723015189e-01,-4.2395515442e+00,2.3642431641e+03
19,4.8482328653e-01,-4.8444795609e-01,-4.2394180298e+00,2.3571457520e+03
20,4.8510831594e-01,-4.8586872220e-01,-4.2911891937e+00,2.3500593262e+03
21,4.8272439837e-01,-4.8286867142e-01,-4.2841930389e+00,2.3430783691e+03
22,4.8565050960e-01,-4.8389583826e-01,-4.6185746193e+00,2.3361225586e+03
23,4.8113659024e-01,-4.8064544797e-01,-4.6784262657e+00,2.3292380371e+03
24,4.8597395420e-01,-4.8198953271e-01,-4.6694474220e+00,2.3223679199e+03
25,4.8233401775e-01,-4.8156729341e-01,-4.8803133965e+00,2.3155153809e+03
26,4.7968536615e-01,-4.7863447666e-01,-5.1733174324e+00,2.3087131348e+03
27,4.8042789102e-01,-4.7905635834e-01,-5.4898800850e+00,2.3019438477e+03
28,4.7728687525e-01,-4.7800457478e-01,-5.6427125931e+00,2.2952211914e+03
29,4.8072004318e-01,-4.7548326850e-01,-5.6638150215e+00,2.2885261230e+03
30,4.7943073511e-01,-4.7987020016e-01,-5.9791979790e+00,2.2818439941e+03
31,4.8001351953e-01,-4.7474059463e-01,-6.1067128181e+00,2.2752048340e+03
32,4.7462958097e-01,-4.7461956739e-01,-6.6827874184e+00,2.2686232910e+03
33,4.7730618715e-01,-4.7392547131e-01,-6.7052879333e+00,2.2620573730e+03
34,4.7302263975e-01,-4.7124761343e-01,-6.8344569206e+00,2.2555009766e+03
35,4.7664529085e-01,-4.7421219945e-01,-6.7350587845e+00,2.2489973145e+03
36,4.7558414936e-01,-4.7176748514e-01,-7.0669555664e+00,2.2425263672e+03
37,4.7366085649e-01,-4.6999967098e-01,-7.2672080994e+00,2.2360861816e+03
38,4.7436854243e-01,-4.6925884485e-01,-7.3442707062e+00,2.2297097168e+03
39,4.7000086308e-01,-4.6682685614e-01,-7.5457873344e+00,2.2233269043e+03
40,4.7422078252e-01,-4.6651107073e-01,-8.1745414734e+00,2.2169873047e+03
41,4.6882608533e-01,-4.6448537707e-01,-8.4368667603e+00,2.2107314453e+03
42,4.6808773279e-01,-4.6985995770e-01,-8.3891572952e+00,2.2044719238e+03
43,4.7102877498e-01,-4.6680513024e-01,-8.6544008255e+00,2.1982480469e+03
44,4.6608132124e-01,-4.6422755718e-01,-8.6603555679e+00,2.1920595703e+03
45,4.6848362684e-01,-4.6377921104e-01,-8.6919536591e+00,2.1859167480e+03
46,4.6925768256e-01,-4.6138173342e-01,-8.7609624863e+00,2.1798188477e+03
47,4.6577614546e-01,-4.6154350042e-01,-9.3087730408e+00,2.1737756348e+03
48,4.6397617459e-01,-4.6056061983e-01,-9.2116041183e+00,2.1677646484e+03
49,4.6551495790e-01,-4.5852965117e-01,-9.2729969025e+00,2.1617736816e+03
50,4.6510133147e-01,-4.6014449000e-01,-9.3186903000e+00,2.1558715820e+03
51,4.6266776323e-01,-4.5880812407e-01,-9.4805860519e+00,2.1500021973e+03
52,4.6270129085e-01,-4.6063798666e-01,-9.1782379150e+00,2.1441816406e+03
53,4.6343442798e-01,-4.5738038421e-01,-9.7920703888e+00,2.1384216309e+03
54,4.5674452186e-01,-4.5616021752e-01,-1.0011268616e+01,2.1327226562e+03
55,4.6178650856e-01,-4.5933029056e-01,-1.0190175056e+01,2.1270432129e+03
56,4.5823991299e-01,-4.5339763165e-01,-1.0258812904e+01,2.1213889160e+03
57,4.5473599434e-01,-4.5317238569e-01,-1.0204029083e+01,2.1158247070e+03
58,4.5193585753e-01,-4.5116847754e-01,-1.0391438484e+01,2.1102998047e+03
59,4.5806038380e-01,-4.5277729630e-01,-1.0379358292e+01,2.1048020020e+03
60,4.5506012440e-01,-4.4917309284e-01,-1.0732586861e+01,2.0993359375e+03
61,4.5023497939e-01,-4.5092332363e-01,-1.0812236786e+01,2.0939121094e+03
62,4.5740196109e-01,-4.5141768456e-01,-1.0806275368e+01,2.0885205078e+03
63,4.5008900762e-01,-4.5299071074e-01,-1.1178756714e+01,2.0831455078e+03
64,4.5360651612e-01,-4.4837594032e-01,-1.1627066612e+01,2.0778081055e+03
65,4.4659245014e-01,-4.5116037130e-01,-1.1473741531e+01,2.0724526367e+03
66,4.5023980737e-01,-4.4930207729e-01,-1.1617429733e+01,2.0671621094e+03
67,4.4902589917e-01,-4.4685429335e-01,-1.1492018700e+01,2.0618576660e+03
68,4.4964474440e-01,-4.4657936692e-01,-1.1498606682e+01,2.0565517578e+03
69,4.4556680322e-01,-4.4324529171e-01,-1.1673193932e+01,2.0512863770e+03
70,4.4737046957e-01,-4.4555380940e-01,-1.1678684235e+01,2.0460134277e+03
71,4.4628393650e-01,-4.4629794359e-01,-1.1631067276e+01,2.0407655029e+03
