step,vx_50_50,vy_50_50
137,5.0053256750e-01,-5.0052738190e-01
138,5.0055587292e-01,-5.0053691864e-01
139,5.0053435564e-01,-5.0056761503e-01
140,5.0052326918e-01,-5.0056606531e-01
141,5.0050008297e-01,-5.0058227777e-01
142,5.0051945448e-01,-5.0054800510e-01
143,5.0047808886e-01,-5.0053822994e-01
144,5.0047171116e-01,-5.0052696466e-01
145,5.0051057339e-01,-5.0045561790e-01
146,5.0048786402e-01,-5.0050270557e-01
147,5.0050842762e-01,-5.0047981739e-01
148,5.0052911043e-01,-5.0043988228e-01
149,5.0054520369e-01,-5.0043374300e-01
150,5.0051701069e-01,-5.0042855740e-01
151,5.0051361322e-01,-5.0045377016e-01
152,5.0054669380e-01,-5.0042873621e-01
153,5.0056058168e-01,-5.0042009354e-01
154,5.0050628185e-01,-5.0043517351e-01
155,5.0056338310e-01,-5.0042432547e-01
156,5.0056350231e-01,-5.0043857098e-01
157,5.0052958727e-01,-5.0055009127e-01
158,5.0059735775e-01,-5.0051134825e-01
159,5.0056988001e-01,-5.0053936243e-01
160,5.0053542852e-01,-5.0059610605e-01
161,5.0051540136e-01,-5.0062358379e-01
162,5.0049412251e-01,-5.0071090460e-01
163,5.0046396255e-01,-5.0055217743e-01
164,5.0043720007e-01,-5.0059038401e-01
165,5.0041133165e-01,-5.0063055754e-01
166,5.0046008825e-01,-5.0058078766e-01
167,5.0046432018e-01,-5.0055861473e-01
168,5.0049465895e-01,-5.0058048964e-01
169,5.0049871206e-01,-5.0061088800e-01
170,5.0055468082e-01,-5.0060981512e-01
171,5.0054174662e-01,-5.0066328049e-01
172,5.0057280064e-01,-5.0069421530e-01
173,5.0055313110e-01,-5.0077050924e-01
174,5.0089573860e-01,-5.0074899197e-01
175,5.0083649158e-01,-5.0082463026e-01
176,5.0073999166e-01,-5.0085306168e-01
177,5.0066322088e-01,-5.0087136030e-01
178,5.0054657459e-01,-5.0096958876e-01
179,5.0049227476e-01,-5.0091999769e-01
180,5.0037992001e-01,-5.0095987320e-01
181,5.0037205219e-01,-5.0087893009e-01
182,5.0031012297e-01,-5.0086623430e-01
183,5.0029504299e-01,-5.0077730417e-01
184,5.0026470423e-01,-5.0074249506e-01
185,5.0033181906e-01,-5.0090909004e-01
186,5.0028347969e-01,-5.0079613924e-01
187,5.0029993057e-01,-5.0072544813e-01
188,5.0040721893e-01,-5.0081163645e-01
189,5.0037539005e-01,-5.0065428019e-01
190,5.0041842461e-01,-5.0056266785e-01
191,5.0037759542e-01,-5.0054579973e-01
192,5.0042492151e-01,-5.0050896406e-01
193,5.0044649839e-01,-5.0051534176e-01
194,5.0044226646e-01,-5.0045746565e-01
195,5.0042200089e-01,-5.0051456690e-01
196,5.0043231249e-01,-5.0051039457e-01
197,5.0043028593e-01,-5.0044542551e-01
198,5.0033855438e-01,-5.0035655499e-01
199,5.0030750036e-01,-5.0039070845e-01
200,5.0031268597e-01,-5.0035512447e-01
201,5.0030678511e-01,-5.0032538176e-01
202,5.0029742718e-01,-5.0036329031e-01
203,5.0027251244e-01,-5.0026702881e-01
204,5.0027799606e-01,-5.0034213066e-01
205,5.0030922890e-01,-5.0036334991e-01
206,5.0024855137e-01,-5.0042152405e-01
207,5.0028192997e-01,-5.0035655499e-01
208,5.0019454956e-01,-5.0045305490e-01
209,5.0022166967e-01,-5.0045311451e-01
210,5.0023281574e-01,-5.0049477816e-01
211,5.0019925833e-01,-5.0052684546e-01
212,5.0019425154e-01,-5.0045281649e-01
213,5.0016129017e-01,-5.0057244301e-01
214,5.0020956993e-01,-5.0053763390e-01
215,5.0019437075e-01,-5.0054717064e-01
216,5.0022077560e-01,-5.0049400330e-01
217,5.0027418137e-01,-5.0055307150e-01
218,5.0016897917e-01,-5.0055480003e-01
219,5.0019896030e-01,-5.0055611134e-01
220,5.0023239851e-01,-5.0059223175e-01
221,5.0023651123e-01,-5.0061279535e-01
222,5.0030350685e-01,-5.0058752298e-01
223,5.0028151274e-01,-5.0062882900e-01
224,5.0031340122e-01,-5.0060385466e-01
225,5.0026267767e-01,-5.0056827068e-01
226,5.0039994717e-01,-5.0051951408e-01
227,5.0034344196e-01,-5.0056111813e-01
228,5.0029474497e-01,-5.0061005354e-01
229,5.0036561489e-01,-5.0051045418e-01
230,5.0033724308e-01,-5.0055187941e-01
231,5.0029301643e-01,-5.0069314241e-01
232,5.0026333332e-01,-5.0063484907e-01
233,5.0024408102e-01,-5.0071477890e-01
234,5.0019973516e-01,-5.0073444843e-01
235,5.0018709898e-01,-5.0074827671e-01
236,5.0020533800e-01,-5.0080496073e-01
237,5.0018441677e-01,-5.0085282326e-01
238,5.0019252300e-01,-5.0092250109e-01
239,5.0019353628e-01,-5.0093424320e-01
240,5.0018346310e-01,-5.0104629993e-01
241,5.0017249584e-01,-5.0101643801e-01
242,5.0016564131e-01,-5.0099575520e-01
243,5.0015819073e-01,-5.0097829103e-01
244,5.0017321110e-01,-5.0099939108e-01
245,5.0015825033e-01,-5.0100821257e-01
246,5.0015807152e-01,-5.0097322464e-01
247,5.0016266108e-01,-5.0094771385e-01
248,5.0014919043e-01,-5.0096184015e-01
249,5.0015366077e-01,-5.0095587969e-01
250,5.0017857552e-01,-5.0094121695e-01
251,5.0017815828e-01,-5.0091546774e-01
252,5.0021427870e-01,-5.0093102455e-01
253,5.0022584200e-01,-5.0092619658e-01
254,5.0025779009e-01,-5.0087690353e-01
255,5.0025361776e-01,-5.0093132257e-01
256,5.0023931265e-01,-5.0090533495e-01
257,5.0023299456e-01,-5.0094681978e-01
258,5.0018811226e-01,-5.0098466873e-01
259,5.0024318695e-01,-5.0095522404e-01
260,5.0017976761e-01,-5.0088900328e-01
261,5.0009363890e-01,-5.0091928244e-01
262,5.0028055906e-01,-5.0083029270e-01
263,5.0029271841e-01,-5.0091761351e-01
264,5.0030964613e-01,-5.0084006786e-01
265,5.0031971931e-01,-5.0084078312e-01
266,5.0040203333e-01,-5.0087600946e-01
267,5.0036859512e-01,-5.0082266331e-01
268,5.0036072731e-01,-5.0078731775e-01
269,5.0041800737e-01,-5.0073212385e-01
270,5.0027006865e-01,-5.0070035458e-01
271,5.0034815073e-01,-5.0066888332e-01
272,5.0037026405e-01,-5.0071746111e-01
273,5.0039649010e-01,-5.0072056055e-01
274,5.0040549040e-01,-5.0064402819e-01
275,5.0043106079e-01,-5.0060826540e-01
276,5.0041711330e-01,-5.0058704615e-01
277,5.0039803982e-01,-5.0059825182e-01
278,5.0038456917e-01,-5.0055205822e-01
279,5.0037419796e-01,-5.0069808960e-01
280,5.0030958652e-01,-5.0068521500e-01
281,5.0023478270e-01,-5.0069421530e-01
282,5.0031113625e-01,-5.0068563223e-01
283,5.0023519993e-01,-5.0069600344e-01
284,5.0022506714e-01,-5.0075584650e-01
285,5.0018829107e-01,-5.0066983700e-01
286,5.0017553568e-01,-5.0075173378e-01
287,5.0018084049e-01,-5.0076550245e-01
288,5.0021904707e-01,-5.0078749657e-01
289,5.0025606155e-01,-5.0076341629e-01
290,5.0021743774e-01,-5.0080043077e-01
291,5.0024867058e-01,-5.0089275837e-01
292,5.0024116039e-01,-5.0091117620e-01
293,5.0028949976e-01,-5.0090771914e-01
294,5.0030791759e-01,-5.0099515915e-01
295,5.0172078609e-01,-5.0181716681e-01
296,5.0137788057e-01,-5.0172734261e-01
297,5.0114315748e-01,-5.0162899494e-01
298,5.0085902214e-01,-5.0158554316e-01
299,5.0065320730e-01,-5.0147575140e-01
300,5.0050562620e-01,-5.0142616034e-01
301,5.0040978193e-01,-5.0140035152e-01
302,5.0033348799e-01,-5.0130212307e-01
303,5.0035947561e-01,-5.0129485130e-01
304,5.0026011467e-01,-5.0125426054e-01
305,5.0022017956e-01,-5.0123482943e-01
306,5.0023639202e-01,-5.0119155645e-01
307,5.0023829937e-01,-5.0118678808e-01
308,5.0020438433e-01,-5.0121241808e-01
309,5.0024014711e-01,-5.0122570992e-01
310,5.0030827522e-01,-5.0123775005e-01
311,5.0036388636e-01,-5.0118696690e-01
312,5.0036436319e-01,-5.0115352869e-01
313,5.0034493208e-01,-5.0121808052e-01
314,5.0041580200e-01,-5.0117528439e-01
315,5.0041502714e-01,-5.0117945671e-01
316,5.0043636560e-01,-5.0119924545e-01
317,5.0043714046e-01,-5.0117999315e-01
318,5.0045806170e-01,-5.0115346909e-01
319,5.0046426058e-01,-5.0115031004e-01
320,5.0053936243e-01,-5.0113570690e-01
321,5.0046378374e-01,-5.0113302469e-01
322,5.0056821108e-01,-5.0115489960e-01
323,5.0056523085e-01,-5.0116699934e-01
324,5.0059205294e-01,-5.0117778778e-01
325,5.0060665607e-01,-5.0115334988e-01
326,5.0061303377e-01,-5.0119221210e-01
327,5.0062900782e-01,-5.0121414661e-01
328,5.0061100721e-01,-5.0121891499e-01
329,5.0061392784e-01,-5.0121849775e-01
330,5.0062751770e-01,-5.0125485659e-01
331,5.0057744980e-01,-5.0127446651e-01
332,5.0056254864e-01,-5.0127547979e-01
333,5.0060176849e-01,-5.0125944614e-01
334,5.0062429905e-01,-5.0130802393e-01
335,5.0060927868e-01,-5.0129324198e-01
336,5.0059801340e-01,-5.0131452084e-01
337,5.0059771538e-01,-5.0130307674e-01
338,5.0065451860e-01,-5.0124663115e-01
339,5.0056713820e-01,-5.0127452612e-01
340,5.0048267841e-01,-5.0128608942e-01
341,5.0065153837e-01,-5.0122970343e-01
342,5.0062066317e-01,-5.0128507614e-01
343,5.0061488152e-01,-5.0127887726e-01
344,5.0065755844e-01,-5.0126415491e-01
345,5.0064682961e-01,-5.0125646591e-01
346,5.0062900782e-01,-5.0126272440e-01
347,5.0062888861e-01,-5.0130099058e-01
348,5.0056785345e-01,-5.0129640102e-01
349,5.0070554018e-01,-5.0124448538e-01
350,5.0061184168e-01,-5.0125175714e-01
351,5.0060385466e-01,-5.0128877163e-01
352,5.0060874224e-01,-5.0124293566e-01
353,5.0067633390e-01,-5.0125050545e-01
354,5.0060886145e-01,-5.0129449368e-01
355,5.0060677528e-01,-5.0129771233e-01
356,5.0056749582e-01,-5.0130546093e-01
357,5.0058805943e-01,-5.0131744146e-01
358,5.0054037571e-01,-5.0131797791e-01
359,5.0052726269e-01,-5.0131541491e-01
360,5.0052458048e-01,-5.0133359432e-01
361,5.0054061413e-01,-5.0130456686e-01
362,5.0054526329e-01,-5.0131678581e-01
363,5.0056874752e-01,-5.0130665302e-01
364,5.0055295229e-01,-5.0133633614e-01
365,5.0058442354e-01,-5.0135672092e-01
366,5.0059509277e-01,-5.0131869316e-01
367,5.0053578615e-01,-5.0133246183e-01
368,5.0055027008e-01,-5.0127142668e-01
369,5.0053775311e-01,-5.0131058693e-01
370,5.0062704086e-01,-5.0130164623e-01
371,5.0062018633e-01,-5.0135010481e-01
372,5.0062394142e-01,-5.0126385689e-01
373,5.0069421530e-01,-5.0115805864e-01
374,5.0070989132e-01,-5.0115138292e-01
375,5.0070112944e-01,-5.0113028288e-01
376,5.0076234341e-01,-5.0118434429e-01
377,5.0075900555e-01,-5.0115126371e-01
378,5.0078630447e-01,-5.0114047527e-01
379,5.0081282854e-01,-5.0110912323e-01
380,5.0074946880e-01,-5.0106608868e-01
381,5.0084108114e-01,-5.0100827217e-01
382,5.0083708763e-01,-5.0086915493e-01
383,5.0083917379e-01,-5.0094336271e-01
384,5.0081211329e-01,-5.0103449821e-01
385,5.0083243847e-01,-5.0099676847e-01
386,5.0087708235e-01,-5.0101459026e-01
387,5.0088578463e-01,-5.0100076199e-01
388,5.0092172623e-01,-5.0100654364e-01
389,5.0091069937e-01,-5.0104933977e-01
390,5.0095301867e-01,-5.0103813410e-01
391,5.0090014935e-01,-5.0101745129e-01
392,5.0095313787e-01,-5.0103616714e-01
393,5.0091159344e-01,-5.0108265877e-01
394,5.0094145536e-01,-5.0113552809e-01
395,5.0092506409e-01,-5.0107783079e-01
396,5.0091481209e-01,-5.0110864639e-01
397,5.0090199709e-01,-5.0111025572e-01
398,5.0091046095e-01,-5.0115001202e-01
399,5.0089395046e-01,-5.0113701820e-01
400,5.0087314844e-01,-5.0119656324e-01
401,5.0084799528e-01,-5.0117450953e-01
402,5.0081884861e-01,-5.0122737885e-01
403,5.0080621243e-01,-5.0122761726e-01
404,5.0078386068e-01,-5.0128310919e-01
405,5.0075900555e-01,-5.0130480528e-01
406,5.0077468157e-01,-5.0123399496e-01
407,5.0068783760e-01,-5.0135737658e-01
408,5.0060397387e-01,-5.0133550167e-01
409,5.0070899725e-01,-5.0127369165e-01
410,5.0075876713e-01,-5.0131505728e-01
411,5.0080269575e-01,-5.0129562616e-01
412,5.0071680546e-01,-5.0133126974e-01
413,5.0070339441e-01,-5.0128734112e-01
414,5.0073605776e-01,-5.0130569935e-01
415,5.0074607134e-01,-5.0132042170e-01
416,5.0079274178e-01,-5.0132483244e-01
417,5.0068789721e-01,-5.0131714344e-01
418,5.0075006485e-01,-5.0130188465e-01
419,5.0076287985e-01,-5.0128591061e-01
420,5.0080406666e-01,-5.0126570463e-01
421,5.0085818768e-01,-5.0137132406e-01
422,5.0085002184e-01,-5.0136226416e-01
423,5.0082898140e-01,-5.0137865543e-01
424,5.0091898441e-01,-5.0134146214e-01
425,5.0086486340e-01,-5.0136059523e-01
426,5.0090456009e-01,-5.0134748220e-01
427,5.0093179941e-01,-5.0138789415e-01
428,5.0096541643e-01,-5.0140970945e-01
429,5.0099456310e-01,-5.0142592192e-01
430,5.0101196766e-01,-5.0147062540e-01
431,5.0107544661e-01,-5.0141125917e-01
432,5.0113505125e-01,-5.0139921904e-01
433,5.0119239092e-01,-5.0143975019e-01
434,5.0117611885e-01,-5.0149071217e-01
435,5.0117951632e-01,-5.0150042772e-01
436,5.0119805336e-01,-5.0147140026e-01
437,5.0122416019e-01,-5.0152230263e-01
438,5.0120288134e-01,-5.0160485506e-01
439,5.0119233131e-01,-5.0162225962e-01
440,5.0125366449e-01,-5.0160348415e-01
441,5.0125259161e-01,-5.0161457062e-01
442,5.0122928619e-01,-5.0166338682e-01
443,5.0123524666e-01,-5.0172817707e-01
444,5.0129342079e-01,-5.0165832043e-01
445,5.0129711628e-01,-5.0172042847e-01
446,5.0130760670e-01,-5.0171411037e-01
447,5.0132262707e-01,-5.0171279907e-01
448,5.0140446424e-01,-5.0168484449e-01
449,5.0139862299e-01,-5.0178855658e-01
450,5.0149112940e-01,-5.0171655416e-01
451,5.0149238110e-01,-5.0165188313e-01
452,5.0148910284e-01,-5.0163912773e-01
453,5.0152093172e-01,-5.0159150362e-01
454,5.0146234035e-01,-5.0167435408e-01
455,5.0149160624e-01,-5.0163733959e-01
456,5.0152164698e-01,-5.0164401531e-01
457,5.0153726339e-01,-5.0159388781e-01
458,5.0149768591e-01,-5.0162696838e-01
459,5.0146055222e-01,-5.0157767534e-01
460,5.0144028664e-01,-5.0157070160e-01
461,5.0141620636e-01,-5.0160306692e-01
462,5.0139862299e-01,-5.0168126822e-01
463,5.0127583742e-01,-5.0176870823e-01
464,5.0122016668e-01,-5.0182092190e-01
465,5.0121265650e-01,-5.0175225735e-01
466,5.0117576122e-01,-5.0174021721e-01
467,5.0119352341e-01,-5.0175458193e-01
468,5.0129705667e-01,-5.0162678957e-01
469,5.0128817558e-01,-5.0147581100e-01
470,5.0138467550e-01,-5.0144785643e-01
471,5.0148940086e-01,-5.0140702724e-01
472,5.0163882971e-01,-5.0138962269e-01
473,5.0177890062e-01,-5.0127583742e-01
474,5.0181716681e-01,-5.0131547451e-01
475,5.0187623501e-01,-5.0123220682e-01
476,5.0196528435e-01,-5.0125652552e-01
477,5.0205385685e-01,-5.0124573708e-01
478,5.0210219622e-01,-5.0120419264e-01
479,5.0214755535e-01,-5.0119841099e-01
480,5.0219786167e-01,-5.0119680166e-01
481,5.0213611126e-01,-5.0116103888e-01
482,5.0212669373e-01,-5.0119447708e-01
483,5.0208169222e-01,-5.0125086308e-01
484,5.0196051598e-01,-5.0123846531e-01
485,5.0197935104e-01,-5.0123572350e-01
486,5.0189453363e-01,-5.0130683184e-01
487,5.0184518099e-01,-5.0127643347e-01
488,5.0178706646e-01,-5.0123953819e-01
489,5.0178313255e-01,-5.0122112036e-01
490,5.0180667639e-01,-5.0110220909e-01
491,5.0178968906e-01,-5.0116813183e-01
492,5.0175184011e-01,-5.0116443634e-01
493,5.0184214115e-01,-5.0111365318e-01
494,5.0189375877e-01,-5.0112342834e-01
495,5.0192826986e-01,-5.0109308958e-01
496,5.0189018250e-01,-5.0116413832e-01
497,5.0192672014e-01,-5.0108402967e-01
498,5.0191742182e-01,-5.0112318993e-01
499,5.0188124180e-01,-5.0116050243e-01
500,5.0189465284e-01,-5.0115829706e-01
501,5.0191348791e-01,-5.0121676922e-01
502,5.0187236071e-01,-5.0119036436e-01
503,5.0189173222e-01,-5.0121974945e-01
504,5.0187617540e-01,-5.0121968985e-01
505,5.0192344189e-01,-5.0126039982e-01
506,5.0190693140e-01,-5.0134325027e-01
507,5.0191003084e-01,-5.0136977434e-01
508,5.0194209814e-01,-5.0138670206e-01
509,5.0190848112e-01,-5.0139379501e-01
510,5.0197631121e-01,-5.0142741203e-01
511,5.0201523304e-01,-5.0144064426e-01
512,5.0201195478e-01,-5.0146031380e-01
513,5.0195544958e-01,-5.0152707100e-01
514,5.0200581551e-01,-5.0152915716e-01
515,5.0197595358e-01,-5.0164008141e-01
516,5.0203382969e-01,-5.0161069632e-01
517,5.0206422806e-01,-5.0163048506e-01
518,5.0210398436e-01,-5.0167429447e-01
519,5.0216674805e-01,-5.0153732300e-01
520,5.0216478109e-01,-5.0157135725e-01
521,5.0214833021e-01,-5.0153982639e-01
522,5.0215637684e-01,-5.0156819820e-01
523,5.0227653980e-01,-5.0153332949e-01
524,5.0221222639e-01,-5.0153428316e-01
525,5.0226962566e-01,-5.0147622824e-01
526,5.0228315592e-01,-5.0155150890e-01
527,5.0232619047e-01,-5.0151354074e-01
528,5.0235557556e-01,-5.0153249502e-01
529,5.0231927633e-01,-5.0158268213e-01
530,5.0237506628e-01,-5.0145977736e-01
531,5.0241136551e-01,-5.0142025948e-01
532,5.0241041183e-01,-5.0147211552e-01
533,5.0245422125e-01,-5.0145483017e-01
534,5.0243526697e-01,-5.0144940615e-01
535,5.0246864557e-01,-5.0143462420e-01
536,5.0248348713e-01,-5.0142347813e-01
537,5.0250202417e-01,-5.0141459703e-01
538,5.0252693892e-01,-5.0155282021e-01
539,5.0256949663e-01,-5.0145089626e-01
540,5.0259459019e-01,-5.0142920017e-01
541,5.0260466337e-01,-5.0143051147e-01
542,5.0256097317e-01,-5.0149410963e-01
543,5.0257772207e-01,-5.0147253275e-01
544,5.0262153149e-01,-5.0147497654e-01
545,5.0264161825e-01,-5.0146478415e-01
546,5.0257027149e-01,-5.0144320726e-01
547,5.0260704756e-01,-5.0143641233e-01
548,5.0278842449e-01,-5.0157296658e-01
549,5.0266790390e-01,-5.0148195028e-01
550,5.0268191099e-01,-5.0148451328e-01
551,5.0272846222e-01,-5.0140529871e-01
552,5.0262093544e-01,-5.0144737959e-01
553,5.0264334679e-01,-5.0139236450e-01
554,5.0263255835e-01,-5.0139683485e-01
555,5.0262528658e-01,-5.0137829781e-01
556,5.0263363123e-01,-5.0131708384e-01
557,5.0264883041e-01,-5.0137948990e-01
558,5.0267904997e-01,-5.0132960081e-01
559,5.0271689892e-01,-5.0128251314e-01
560,5.0270932913e-01,-5.0126403570e-01
561,5.0266987085e-01,-5.0124430656e-01
562,5.0274163485e-01,-5.0121307373e-01
563,5.0272482634e-01,-5.0122243166e-01
564,5.0267046690e-01,-5.0126588345e-01
565,5.0273376703e-01,-5.0132226944e-01
566,5.0284498930e-01,-5.0114893913e-01
567,5.0286400318e-01,-5.0123929977e-01
568,5.0281107426e-01,-5.0128751993e-01
569,5.0284546614e-01,-5.0135016441e-01
570,5.0284600258e-01,-5.0133812428e-01
571,5.0283306837e-01,-5.0136387348e-01
572,5.0285255909e-01,-5.0134527683e-01
573,5.0283032656e-01,-5.0143224001e-01
574,5.0284332037e-01,-5.0144231319e-01
575,5.0257283449e-01,-5.0144213438e-01
576,5.0289189816e-01,-5.0146037340e-01
577,5.0292247534e-01,-5.0141525269e-01
578,5.0296747684e-01,-5.0148296356e-01
579,5.0295442343e-01,-5.0147134066e-01
580,5.0303810835e-01,-5.0142049789e-01
581,5.0300657749e-01,-5.0139707327e-01
582,5.0312215090e-01,-5.0140738487e-01
583,5.0316399336e-01,-5.0140887499e-01
584,5.0318729877e-01,-5.0139933825e-01
585,5.0326359272e-01,-5.0138783455e-01
586,5.0325262547e-01,-5.0132572651e-01
587,5.0324046612e-01,-5.0145882368e-01
588,5.0324046612e-01,-5.0143092871e-01
589,5.0322866440e-01,-5.0143462420e-01
590,5.0321269035e-01,-5.0149476528e-01
591,5.0320827961e-01,-5.0146460533e-01
592,5.0314456224e-01,-5.0155699253e-01
593,5.0314939022e-01,-5.0158971548e-01
594,5.0311732292e-01,-5.0158363581e-01
595,5.0315839052e-01,-5.0160622597e-01
596,5.0317490101e-01,-5.0159204006e-01
597,5.0311058760e-01,-5.0159269571e-01
598,5.0308579206e-01,-5.0186479092e-01
599,5.0318443775e-01,-5.0173819065e-01
600,5.0312972069e-01,-5.0180184841e-01
601,5.0308001041e-01,-5.0183200836e-01
602,5.0300300121e-01,-5.0172644854e-01
603,5.0305861235e-01,-5.0173527002e-01
604,5.0304281712e-01,-5.0163799524e-01
605,5.0305646658e-01,-5.0164049864e-01
606,5.0305265188e-01,-5.0156790018e-01
