step,vx_62_62,vy_62_62,pressure_62_62,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,1.5374955078e+04
1,5.0055909157e-01,-5.0040698051e-01,-1.9646584988e+00,1.5533287109e+04
2,5.0076723099e-01,-5.0050729513e-01,5.0314373970e+00,1.5532987305e+04
3,5.0077134371e-01,-5.0043380260e-01,5.8868989944e+00,1.5532675781e+04
4,5.0088733435e-01,-5.0050455332e-01,6.3025617599e+00,1.5532367188e+04
5,5.0081443787e-01,-5.0062739849e-01,6.5614986420e+00,1.5532068359e+04
6,5.0074243546e-01,-5.0072056055e-01,6.5374436378e+00,1.5531751953e+04
7,5.0070858002e-01,-5.0078183413e-01,6.4798846245e+00,1.5531427734e+04
8,5.0071722269e-01,-5.0076752901e-01,6.3962941170e+00,1.5531125977e+04
9,5.0073426962e-01,-5.0073170662e-01,6.6096253395e+00,1.5530803711e+04
10,5.0082111359e-01,-5.0075268745e-01,6.4079546928e+00,1.5530488281e+04
11,5.0092422962e-01,-5.0075465441e-01,6.3844542503e+00,1.5530184570e+04
12,5.0093495846e-01,-5.0078982115e-01,6.3192210197e+00,1.5529870117e+04
13,5.0096595287e-01,-5.0078314543e-01,6.2706251144e+00,1.5529560547e+04
14,5.0100344419e-01,-5.0081950426e-01,6.4411191940e+00,1.5529265625e+04
15,5.0100839138e-01,-5.0085884333e-01,6.4367361069e+00,1.5528965820e+04
16,5.0095665455e-01,-5.0086659193e-01,6.5669560432e+00,1.5528666016e+04
17,5.0088620186e-01,-5.0092291832e-01,6.4180479050e+00,1.5528355469e+04
18,5.0082236528e-01,-5.0093042850e-01,6.3966975212e+00,1.5528043945e+04
19,5.0077724457e-01,-5.0091445446e-01,6.3749728203e+00,1.5527743164e+04
20,5.0076323748e-01,-5.0091880560e-01,6.4132790565e+00,1.5527431641e+04
21,5.0068503618e-01,-5.0091814995e-01,6.4184260368e+00,1.5527126953e+04
22,5.0068724155e-01,-5.0083982944e-01,6.3901448250e+00,1.5526827148e+04
23,5.0067478418e-01,-5.0078684092e-01,6.3209390640e+00,1.5526520508e+04
24,5.0065404177e-01,-5.0072783232e-01,6.4274959564e+00,1.5526223633e+04
25,5.0065684319e-01,-5.0071620941e-01,6.2812542915e+00,1.5525928711e+04
26,5.0070267916e-01,-5.0071960688e-01,6.3296933174e+00,1.5525623047e+04
27,5.0071752071e-01,-5.0070792437e-01,6.4499917030e+00,1.5525330078e+04
28,5.0075596571e-01,-5.0070035458e-01,6.4119839668e+00,1.5525042969e+04
29,5.0075340271e-01,-5.0068730116e-01,6.3587293625e+00,1.5524735352e+04
30,5.0079184771e-01,-5.0068801641e-01,6.3806047440e+00,1.5524453125e+04
31,5.0075954199e-01,-5.0071102381e-01,6.3002510071e+00,1.5524158203e+04
32,5.0072062016e-01,-5.0068825483e-01,6.4635567665e+00,1.5523875000e+04
33,5.0071913004e-01,-5.0065809488e-01,6.4305028915e+00,1.5523579102e+04
34,5.0067877769e-01,-5.0066298246e-01,6.2867326736e+00,1.5523292969e+04
35,5.0068527460e-01,-5.0065946579e-01,6.3993287086e+00,1.5522994141e+04
36,5.0067406893e-01,-5.0064730644e-01,6.3829784393e+00,1.5522704102e+04
37,5.0065046549e-01,-5.0062716007e-01,6.4077377319e+00,1.5522416992e+04
38,5.0067049265e-01,-5.0059968233e-01,6.3314232826e+00,1.5522132812e+04
39,5.0069493055e-01,-5.0057524443e-01,6.4738354683e+00,1.5521841797e+04
40,5.0066536665e-01,-5.0060349703e-01,6.3510203362e+00,1.5521554688e+04
41,5.0068831444e-01,-5.0058633089e-01,6.3384180069e+00,1.5521264648e+04
42,5.0069081783e-01,-5.0059044361e-01,6.3254523277e+00,1.5520990234e+04
43,5.0067532063e-01,-5.0056701899e-01,6.3902511597e+00,1.5520719727e+04
44,5.0063335896e-01,-5.0057518482e-01,6.2444567680e+00,1.5520426758e+04
45,5.0065076351e-01,-5.0055456161e-01,6.2797613144e+00,1.5520139648e+04
46,5.0063896179e-01,-5.0057977438e-01,6.3177366257e+00,1.5519858398e+04
47,5.0064861774e-01,-5.0055134296e-01,6.3999037743e+00,1.5519578125e+04
48,5.0063633919e-01,-5.0056076050e-01,6.2947869301e+00,1.5519289062e+04
49,5.0064659119e-01,-5.0061911345e-01,6.2744898796e+00,1.5519008789e+04
50,5.0073385239e-01,-5.0066059828e-01,6.4229130745e+00,1.5518722656e+04
51,5.0069659948e-01,-5.0067210197e-01,6.4110441208e+00,1.5518442383e+04
52,5.0059723854e-01,-5.0071281195e-01,6.3272829056e+00,1.5518159180e+04
53,5.0059932470e-01,-5.0070095062e-01,6.4569830894e+00,1.5517888672e+04
54,5.0056099892e-01,-5.0064545870e-01,6.3312735558e+00,1.5517620117e+04
55,5.0054520369e-01,-5.0061684847e-01,6.3053035736e+00,1.5517331055e+04
56,5.0051617622e-01,-5.0060474873e-01,6.4106316566e+00,1.5517055664e+04
57,5.0055712461e-01,-5.0056868792e-01,6.3662362099e+00,1.5516784180e+04
58,5.0053185225e-01,-5.0053507090e-01,6.2590432167e+00,1.5516509766e+04
59,5.0053822994e-01,-5.0058287382e-01,6.1758265495e+00,1.5516242188e+04
60,5.0055372715e-01,-5.0058752298e-01,6.3409771919e+00,1.5515967773e+04
61,5.0056374073e-01,-5.0057601929e-01,6.1968502998e+00,1.5515700195e+04
62,5.0055825710e-01,-5.0057977438e-01,6.3182744980e+00,1.5515427734e+04
63,5.0053459406e-01,-5.0057834387e-01,6.2478594780e+00,1.5515154297e+04
64,5.0061720610e-01,-5.0063472986e-01,6.2741975784e+00,1.5514888672e+04
65,5.0056988001e-01,-5.0061941147e-01,6.3359422684e+00,1.5514619141e+04
66,5.0055903196e-01,-5.0057524443e-01,6.3012666702e+00,1.5514359375e+04
67,5.0051605701e-01,-5.0058662891e-01,6.3157439232e+00,1.5514081055e+04
68,5.0057524443e-01,-5.0050282478e-01,6.4704599380e+00,1.5513814453e+04
69,5.0055438280e-01,-5.0054335594e-01,6.4152717590e+00,1.5513552734e+04
70,5.0058180094e-01,-5.0050914288e-01,6.1747431755e+00,1.5513284180e+04
71,5.0058019161e-01,-5.0050610304e-01,6.3454051018e+00,1.5513027344e+04
72,5.0057798624e-01,-5.0049191713e-01,6.4236655235e+00,1.5512762695e+04
73,5.0055301189e-01,-5.0050127506e-01,6.2748737335e+00,1.5512500977e+04
74,5.0054216385e-01,-5.0045740604e-01,6.3157181740e+00,1.5512235352e+04
