step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998942871e+03
1,5.0238066912e-01,-5.0243574381e-01,-6.6823844910e+00,2.4620605469e+03
2,5.0159645081e-01,-5.0166332722e-01,-4.5198941231e+00,2.4637766113e+03
3,5.0134199858e-01,-5.0145477057e-01,-1.8818669319e+00,2.4643425293e+03
4,5.0120294094e-01,-5.0133073330e-01,-2.9341292381e+00,2.4642202148e+03
5,5.0088495016e-01,-5.0073182583e-01,-2.6833925247e+00,2.4636716309e+03
6,5.0075042248e-01,-5.0008249283e-01,-2.6632938385e+00,2.4628544922e+03
7,5.0087082386e-01,-4.9984842539e-01,-1.3748525381e+00,2.4618471680e+03
8,5.0111836195e-01,-4.9984434247e-01,-1.9251004457e+00,2.4607050781e+03
9,5.0152611732e-01,-4.9993923306e-01,-1.3531445265e+00,2.4594636230e+03
10,5.0171375275e-01,-5.0038355589e-01,-2.6323306561e+00,2.4581496582e+03
11,5.0207442045e-01,-5.0049620867e-01,-1.0414943695e+00,2.4567753906e+03
12,5.0214946270e-01,-5.0075215101e-01,-5.2410912514e-01,2.4553559570e+03
13,5.0205063820e-01,-5.0079321861e-01,-8.9104765654e-01,2.4539055176e+03
14,5.0176072121e-01,-5.0067383051e-01,-4.0688478947e-01,2.4524270020e+03
15,5.0112122297e-01,-5.0047051907e-01,-4.1179171205e-01,2.4509208984e+03
16,5.0034642220e-01,-5.0009638071e-01,-3.0337315798e-01,2.4493974609e+03
17,4.9945333600e-01,-4.9964901805e-01,3.3444973826e-01,2.4478576660e+03
18,4.9859437346e-01,-4.9902540445e-01,-1.9236665964e-01,2.4462995605e+03
19,4.9800163507e-01,-4.9846908450e-01,2.2818468511e-01,2.4447294922e+03
20,4.9755024910e-01,-4.9809023738e-01,-2.8981938958e-01,2.4431484375e+03
21,4.9713838100e-01,-4.9772062898e-01,-6.8778812885e-01,2.4415603027e+03
22,4.9694031477e-01,-4.9759286642e-01,-2.0499300957e+00,2.4399633789e+03
23,4.9691927433e-01,-4.9754145741e-01,-2.9247324467e+00,2.4383610840e+03
24,4.9732238054e-01,-4.9747946858e-01,-1.6082546711e+00,2.4367529297e+03
25,4.9761810899e-01,-4.9750527740e-01,-1.3931926489e+00,2.4351411133e+03
26,4.9801743031e-01,-4.9741515517e-01,-1.2375811338e+00,2.4335178223e+03
27,4.9810984731e-01,-4.9762344360e-01,-2.5030055046e+00,2.4318923340e+03
28,4.9823394418e-01,-4.9756491184e-01,-2.0644686222e+00,2.4302631836e+03
29,4.9827897549e-01,-4.9763208628e-01,-1.5020244122e+00,2.4286296387e+03
30,4.9806821346e-01,-4.9754396081e-01,3.0358573422e-02,2.4269943848e+03
31,4.9764844775e-01,-4.9761456251e-01,-1.0072798729e+00,2.4253537598e+03
32,4.9731147289e-01,-4.9750861526e-01,-7.7096199989e-01,2.4237153320e+03
33,4.9697396159e-01,-4.9738875031e-01,-2.5668172836e+00,2.4220766602e+03
34,4.9657422304e-01,-4.9731832743e-01,-3.3791279793e+00,2.4204365234e+03
35,4.9627330899e-01,-4.9718642235e-01,-4.0266690254e+00,2.4187937012e+03
36,4.9590340257e-01,-4.9705350399e-01,-3.5958349705e+00,2.4171477051e+03
37,4.9567681551e-01,-4.9681407213e-01,-4.2370438576e+00,2.4154990234e+03
38,4.9537923932e-01,-4.9661687016e-01,-3.5941054821e+00,2.4138508301e+03
39,4.9518856406e-01,-4.9642506242e-01,-3.9337093830e+00,2.4122006836e+03
40,4.9499031901e-01,-4.9622651935e-01,-2.4599962234e+00,2.4105507812e+03
41,4.9483248591e-01,-4.9613940716e-01,-3.3406751156e+00,2.4088991699e+03
42,4.9472761154e-01,-4.9591490626e-01,-1.3050872087e+00,2.4072470703e+03
43,4.9452701211e-01,-4.9568817019e-01,-2.7853209972e+00,2.4055937500e+03
44,4.9435412884e-01,-4.9522149563e-01,-6.8674194813e-01,2.4039411621e+03
45,4.9393993616e-01,-4.9512797594e-01,-1.3967895508e+00,2.4022871094e+03
46,4.9393656850e-01,-4.9472212791e-01,-1.5866212845e+00,2.4006335449e+03
47,4.9367749691e-01,-4.9466899037e-01,1.5914942026e+00,2.3989816895e+03
48,4.9354985356e-01,-4.9444267154e-01,1.5167224407e+00,2.3973308105e+03
49,4.9331316352e-01,-4.9444991350e-01,1.7855908871e+00,2.3956804199e+03
50,4.9329277873e-01,-4.9423804879e-01,1.3222289085e+00,2.3940288086e+03
51,4.9309596419e-01,-4.9435690045e-01,1.3167300224e+00,2.3923752441e+03
52,4.9304291606e-01,-4.9413311481e-01,-1.0643240213e+00,2.3907224121e+03
53,4.9276512861e-01,-4.9391543865e-01,2.0141215324e+00,2.3890690918e+03
54,4.9267587066e-01,-4.9334740639e-01,-7.3121255636e-01,2.3874179688e+03
55,4.9202814698e-01,-4.9296733737e-01,-1.8849821091e+00,2.3857673340e+03
56,4.9181824923e-01,-4.9249514937e-01,-3.5395216942e-01,2.3841174316e+03
57,4.9131119251e-01,-4.9235835671e-01,-2.7449953556e+00,2.3824675293e+03
58,4.9121949077e-01,-4.9217548966e-01,-9.2631852627e-01,2.3808161621e+03
59,4.9106103182e-01,-4.9234527349e-01,-2.4418776035e+00,2.3791650391e+03
60,4.9136975408e-01,-4.9217778444e-01,-3.7171220779e-01,2.3775139160e+03
61,4.9137064815e-01,-4.9235010147e-01,-8.1558871269e-01,2.3758640137e+03
62,4.9150791764e-01,-4.9238160253e-01,-1.7030814886e+00,2.3742163086e+03
63,4.9141460657e-01,-4.9277654290e-01,-4.9992865324e-01,2.3725715332e+03
64,4.9131834507e-01,-4.9272778630e-01,-2.6017410755e+00,2.3709287109e+03
65,4.9107232690e-01,-4.9265360832e-01,1.8296107054e+00,2.3692858887e+03
