step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749277344e+03
1,5.0215917826e-01,-5.0166589022e-01,-3.7274003029e-01,5.5696791992e+03
2,5.0176078081e-01,-5.0153613091e-01,1.0487666130e+01,5.5694291992e+03
3,5.0162935257e-01,-5.0127691031e-01,1.0341001511e+01,5.5691523438e+03
4,5.0155723095e-01,-5.0107043982e-01,1.0334463120e+01,5.5688847656e+03
5,5.0143599510e-01,-5.0099724531e-01,1.0283710480e+01,5.5686264648e+03
6,5.0140374899e-01,-5.0107938051e-01,9.7977876663e+00,5.5683520508e+03
7,5.0119394064e-01,-5.0107806921e-01,9.8552789688e+00,5.5680834961e+03
8,5.0119423866e-01,-5.0091350079e-01,9.6492414474e+00,5.5678125000e+03
9,5.0119304657e-01,-5.0088006258e-01,1.0056297302e+01,5.5675361328e+03
10,5.0114518404e-01,-5.0085562468e-01,1.0097657204e+01,5.5672656250e+03
11,5.0116050243e-01,-5.0108557940e-01,1.0053272247e+01,5.5669873047e+03
12,5.0120925903e-01,-5.0113177299e-01,1.0322674751e+01,5.5667167969e+03
13,5.0117510557e-01,-5.0117760897e-01,1.0437092781e+01,5.5664428711e+03
14,5.0114446878e-01,-5.0120645761e-01,1.0310690880e+01,5.5661689453e+03
15,5.0113171339e-01,-5.0125288963e-01,1.0321465492e+01,5.5659111328e+03
16,5.0098532438e-01,-5.0130498409e-01,1.0377498627e+01,5.5656411133e+03
17,5.0099086761e-01,-5.0138360262e-01,1.0070067406e+01,5.5653774414e+03
18,5.0100475550e-01,-5.0135588646e-01,1.0253202438e+01,5.5651201172e+03
19,5.0100338459e-01,-5.0132310390e-01,1.0165473938e+01,5.5648471680e+03
20,5.0105571747e-01,-5.0129997730e-01,1.0043645859e+01,5.5645815430e+03
21,5.0110197067e-01,-5.0116497278e-01,1.0047778130e+01,5.5643217773e+03
22,5.0110226870e-01,-5.0112122297e-01,9.9125633240e+00,5.5640595703e+03
23,5.0116938353e-01,-5.0106972456e-01,1.0098433495e+01,5.5638027344e+03
24,5.0117921829e-01,-5.0103914738e-01,1.0095435143e+01,5.5635493164e+03
25,5.0121855736e-01,-5.0101995468e-01,1.0083907127e+01,5.5632934570e+03
26,5.0116622448e-01,-5.0101602077e-01,1.0219374657e+01,5.5630380859e+03
27,5.0121122599e-01,-5.0100785494e-01,1.0225934982e+01,5.5627856445e+03
28,5.0119274855e-01,-5.0101089478e-01,1.0139471054e+01,5.5625336914e+03
29,5.0118684769e-01,-5.0103890896e-01,1.0308534622e+01,5.5622856445e+03
30,5.0112831593e-01,-5.0101357698e-01,1.0136134148e+01,5.5620375977e+03
31,5.0108146667e-01,-5.0105798244e-01,1.0100661278e+01,5.5617832031e+03
32,5.0103837252e-01,-5.0106894970e-01,1.0088381767e+01,5.5615351562e+03
33,5.0094407797e-01,-5.0111836195e-01,9.8393936157e+00,5.5612861328e+03
34,5.0099170208e-01,-5.0097012520e-01,1.0191661835e+01,5.5610390625e+03
35,5.0093472004e-01,-5.0101011992e-01,1.0150875092e+01,5.5607915039e+03
36,5.0095885992e-01,-5.0099611282e-01,1.0136433601e+01,5.5605478516e+03
37,5.0091600418e-01,-5.0101220608e-01,9.9841785431e+00,5.5603037109e+03
38,5.0082826614e-01,-5.0100386143e-01,1.0194570541e+01,5.5600590820e+03
39,5.0076663494e-01,-5.0100070238e-01,1.0034549713e+01,5.5598173828e+03
40,5.0079804659e-01,-5.0098818541e-01,1.0064810753e+01,5.5595751953e+03
41,5.0076574087e-01,-5.0098264217e-01,1.0025325775e+01,5.5593369141e+03
42,5.0078904629e-01,-5.0102680922e-01,1.0027482986e+01,5.5590986328e+03
43,5.0077134371e-01,-5.0103265047e-01,1.0124679565e+01,5.5588613281e+03
44,5.0073730946e-01,-5.0106757879e-01,9.9050140381e+00,5.5586230469e+03
45,5.0071245432e-01,-5.0104516745e-01,1.0115178108e+01,5.5583872070e+03
