step,vx_50_50,vy_50_50
583,4.7866809368e-01,-4.7445100546e-01
584,4.7865602374e-01,-4.7442397475e-01
585,4.7865858674e-01,-4.7451117635e-01
586,4.7864553332e-01,-4.7479707003e-01
587,4.7857755423e-01,-4.7506666183e-01
588,4.7833278775e-01,-4.7507190704e-01
589,4.7795814276e-01,-4.7489303350e-01
590,4.7764205933e-01,-4.7457879782e-01
591,4.7759559751e-01,-4.7438418865e-01
592,4.7770535946e-01,-4.7434759140e-01
593,4.7788596153e-01,-4.7440657020e-01
594,4.7800093889e-01,-4.7442394495e-01
595,4.7800385952e-01,-4.7441914678e-01
596,4.7786501050e-01,-4.7437325120e-01
597,4.7771796584e-01,-4.7425791621e-01
598,4.7760921717e-01,-4.7420474887e-01
599,4.7746920586e-01,-4.7416904569e-01
600,4.7744256258e-01,-4.7417339683e-01
601,4.7734373808e-01,-4.7408929467e-01
602,4.7732573748e-01,-4.7400033474e-01
603,4.7734338045e-01,-4.7396180034e-01
604,4.7732028365e-01,-4.7401914001e-01
