step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998942871e+03
1,5.0153911114e-01,-5.0157505274e-01,-3.9981207848e+00,2.4619912109e+03
2,5.0096362829e-01,-5.0199556351e-01,-1.9526680708e+00,2.4615261230e+03
3,5.0070983171e-01,-5.0212275982e-01,-1.3753864765e+00,2.4610439453e+03
4,5.0059252977e-01,-5.0228583813e-01,-7.7571469545e-01,2.4605737305e+03
5,5.0082844496e-01,-5.0224637985e-01,-7.9976409674e-01,2.4600891113e+03
6,5.0087243319e-01,-5.0201690197e-01,-8.2858508825e-01,2.4595944824e+03
7,5.0125139952e-01,-5.0171411037e-01,-3.0377152562e-01,2.4591123047e+03
8,5.0153487921e-01,-5.0151395798e-01,-8.0255270004e-01,2.4586435547e+03
9,5.0168323517e-01,-5.0145673752e-01,-2.4591320753e-01,2.4581806641e+03
10,5.0183337927e-01,-5.0142371655e-01,-8.5517710447e-01,2.4576989746e+03
11,5.0192016363e-01,-5.0135350227e-01,-3.8085335493e-01,2.4572265625e+03
12,5.0176131725e-01,-5.0139594078e-01,-7.1837896109e-01,2.4567504883e+03
13,5.0161266327e-01,-5.0154721737e-01,-6.0303813219e-01,2.4562836914e+03
14,5.0139224529e-01,-5.0151777267e-01,-6.3841199875e-01,2.4558146973e+03
15,5.0106519461e-01,-5.0116252899e-01,-8.2675707340e-01,2.4553474121e+03
16,5.0096577406e-01,-5.0143432617e-01,-1.2220330238e+00,2.4548957520e+03
17,5.0099545717e-01,-5.0131875277e-01,-1.1957779527e-01,2.4544416504e+03
18,5.0060218573e-01,-5.0151354074e-01,-1.3095672131e+00,2.4539868164e+03
19,5.0045543909e-01,-5.0142717361e-01,-9.2114698887e-01,2.4535488281e+03
20,5.0048494339e-01,-5.0115931034e-01,-8.4878408909e-01,2.4530961914e+03
21,5.0060033798e-01,-5.0098603964e-01,-9.2826473713e-01,2.4526499023e+03
22,5.0060790777e-01,-5.0072795153e-01,-1.1541439295e+00,2.4521945801e+03
23,5.0071144104e-01,-5.0070625544e-01,-6.7010653019e-01,2.4517502441e+03
24,5.0065708160e-01,-5.0069445372e-01,-1.8232202530e+00,2.4513112793e+03
25,5.0062179565e-01,-5.0048273802e-01,-4.0697535872e-01,2.4508759766e+03
26,5.0047743320e-01,-5.0036615133e-01,-2.0358736515e+00,2.4504533691e+03
27,5.0046926737e-01,-5.0060951710e-01,-2.3413977027e-01,2.4500266113e+03
28,5.0014728308e-01,-5.0069606304e-01,-2.0905289650e+00,2.4495971680e+03
29,5.0001668930e-01,-5.0080060959e-01,-2.5269439816e-01,2.4491762695e+03
30,4.9981519580e-01,-5.0083023310e-01,-2.3353371620e+00,2.4487607422e+03
31,4.9986559153e-01,-5.0067967176e-01,3.5711443424e-01,2.4483408203e+03
32,4.9965056777e-01,-5.0062710047e-01,-2.9587817192e+00,2.4479257812e+03
33,4.9971047044e-01,-5.0049471855e-01,1.0788773298e+00,2.4475122070e+03
34,4.9967432022e-01,-5.0057208538e-01,-2.0941152573e+00,2.4471022949e+03
35,4.9988427758e-01,-5.0031930208e-01,-1.0693519115e+00,2.4466921387e+03
36,4.9985641241e-01,-5.0030881166e-01,-1.4320516586e+00,2.4462871094e+03
37,4.9988093972e-01,-5.0035548210e-01,-8.4742671251e-01,2.4458771973e+03
38,4.9961620569e-01,-5.0049811602e-01,-2.0444223881e+00,2.4454707031e+03
39,4.9973613024e-01,-5.0040245056e-01,-1.6635694504e+00,2.4450693359e+03
40,4.9970704317e-01,-5.0048226118e-01,-1.4201962948e+00,2.4446723633e+03
41,4.9969220161e-01,-5.0034946203e-01,-1.6392570734e+00,2.4442724609e+03
42,4.9942865968e-01,-5.0048983097e-01,-1.9174734354e+00,2.4438732910e+03
43,4.9944770336e-01,-5.0053143501e-01,-1.7555862665e+00,2.4434716797e+03
44,4.9923521280e-01,-5.0055456161e-01,-2.0702497959e+00,2.4430795898e+03
45,4.9937430024e-01,-5.0039774179e-01,-1.5315607786e+00,2.4426877441e+03
46,4.9893301725e-01,-5.0089460611e-01,-2.4211454391e+00,2.4422958984e+03
47,4.9904245138e-01,-5.0068968534e-01,-1.7022327185e+00,2.4419057617e+03
48,4.9895343184e-01,-5.0082170963e-01,-1.1427018642e+00,2.4415170898e+03
49,4.9898988008e-01,-5.0067740679e-01,-2.2508077621e+00,2.4411315918e+03
50,4.9887213111e-01,-5.0061589479e-01,-1.2142028809e+00,2.4407446289e+03
51,4.9888268113e-01,-5.0056940317e-01,-2.2229053974e+00,2.4403618164e+03
52,4.9888667464e-01,-5.0052660704e-01,-1.1874600649e+00,2.4399794922e+03
53,4.9888443947e-01,-5.0054490566e-01,-2.0388047695e+00,2.4396003418e+03
54,4.9877145886e-01,-5.0057023764e-01,-1.8649178743e+00,2.4392194824e+03
55,4.9884140491e-01,-5.0061702728e-01,-2.1232597828e+00,2.4388422852e+03
56,4.9876868725e-01,-5.0065195560e-01,-2.1748397350e+00,2.4384577637e+03
57,4.9882307649e-01,-5.0049304962e-01,-2.1234517097e+00,2.4380815430e+03
58,4.9884945154e-01,-5.0048196316e-01,-2.1736650467e+00,2.4376989746e+03
59,4.9868592620e-01,-5.0062531233e-01,-2.6264586449e+00,2.4373288574e+03
60,4.9867793918e-01,-5.0062698126e-01,-2.3992822170e+00,2.4369506836e+03
61,4.9856057763e-01,-5.0071287155e-01,-2.3283667564e+00,2.4365786133e+03
62,4.9847367406e-01,-5.0072276592e-01,-2.4186530113e+00,2.4362014160e+03
