step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999472656e+03
1,5.0127965212e-01,-5.0169080496e-01,3.9970701933e-01,9.9261220703e+03
2,5.0089138746e-01,-5.0134974718e-01,2.0084965229e+00,9.9310585938e+03
3,5.0081300735e-01,-5.0072252750e-01,4.6885880828e-01,9.9336542969e+03
4,5.0090897083e-01,-5.0046247244e-01,-3.5348048806e-01,9.9348613281e+03
5,5.0104188919e-01,-5.0064998865e-01,1.6734080017e-01,9.9351972656e+03
6,5.0078743696e-01,-5.0052821636e-01,1.0500082374e-01,9.9349990234e+03
7,5.0053381920e-01,-5.0042277575e-01,1.2722922862e-01,9.9344160156e+03
8,5.0065863132e-01,-5.0056463480e-01,-6.0130506754e-01,9.9335742188e+03
9,5.0090330839e-01,-5.0056660175e-01,-4.1349697113e-01,9.9325458984e+03
10,5.0082147121e-01,-5.0070083141e-01,-1.7105373740e-01,9.9313691406e+03
11,5.0063627958e-01,-5.0072771311e-01,1.6597272828e-02,9.9300849609e+03
12,5.0040274858e-01,-5.0062614679e-01,1.3640841842e-01,9.9287226562e+03
13,5.0023096800e-01,-5.0031405687e-01,-2.1362549067e-01,9.9272832031e+03
14,5.0029087067e-01,-5.0016206503e-01,-1.0370678455e-01,9.9257822266e+03
15,5.0052446127e-01,-5.0052899122e-01,-2.1647876501e-01,9.9242304688e+03
16,5.0068926811e-01,-5.0118207932e-01,-3.7936642766e-02,9.9226357422e+03
17,5.0029969215e-01,-5.0138592720e-01,1.1665425263e-02,9.9210097656e+03
18,4.9970895052e-01,-5.0090497732e-01,5.9811854362e-01,9.9193564453e+03
19,4.9933287501e-01,-5.0016403198e-01,3.6503341794e-01,9.9176738281e+03
20,4.9936711788e-01,-4.9960964918e-01,2.0701280236e-01,9.9159755859e+03
21,4.9976930022e-01,-4.9947986007e-01,-1.2945385277e-01,9.9142578125e+03
22,5.0015008450e-01,-4.9966806173e-01,-3.2764577866e-01,9.9125253906e+03
23,5.0038093328e-01,-4.9986448884e-01,-3.0319476128e-01,9.9107724609e+03
24,5.0028812885e-01,-4.9968776107e-01,6.2233891338e-02,9.9090039062e+03
25,5.0005286932e-01,-4.9933731556e-01,-1.6918407381e-01,9.9072285156e+03
26,5.0001549721e-01,-4.9949124455e-01,5.0168279558e-02,9.9054423828e+03
27,5.0018870831e-01,-4.9972930551e-01,-2.0492252707e-01,9.9036513672e+03
28,4.9976113439e-01,-4.9965888262e-01,-3.0337294936e-01,9.9018427734e+03
29,4.9930420518e-01,-4.9977278709e-01,-4.0758651495e-01,9.9000283203e+03
30,4.9934476614e-01,-5.0012177229e-01,-2.1828426421e-01,9.8982089844e+03
