step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749282227e+03
1,5.0149959326e-01,-5.0174450874e-01,-9.9638861418e-01,5.5690708008e+03
2,5.0116753578e-01,-5.0170749426e-01,8.8447456360e+00,5.5803803711e+03
3,5.0098425150e-01,-5.0164151192e-01,9.7031288147e+00,5.5888828125e+03
4,5.0122267008e-01,-5.0167042017e-01,9.9698047638e+00,5.5953378906e+03
5,5.0123894215e-01,-5.0149893761e-01,1.0106760025e+01,5.6002133789e+03
6,5.0158613920e-01,-5.0200504065e-01,1.0100408554e+01,5.6039008789e+03
7,5.0204384327e-01,-5.0241613388e-01,1.0243950844e+01,5.6066499023e+03
8,5.0156104565e-01,-5.0164186954e-01,1.0232369423e+01,5.6087143555e+03
9,5.0115478039e-01,-5.0095832348e-01,1.0193723679e+01,5.6102363281e+03
10,5.0139546394e-01,-5.0099653006e-01,1.0030327797e+01,5.6113457031e+03
11,5.0193327665e-01,-5.0172495842e-01,9.6374511719e+00,5.6121391602e+03
12,5.0192236900e-01,-5.0199359655e-01,1.0075332642e+01,5.6126772461e+03
13,5.0118875504e-01,-5.0126385689e-01,1.0498929977e+01,5.6130488281e+03
14,5.0066238642e-01,-5.0048840046e-01,1.0033140182e+01,5.6132563477e+03
15,5.0103622675e-01,-5.0081962347e-01,9.6449184418e+00,5.6133583984e+03
16,5.0212961435e-01,-5.0178760290e-01,1.0006549835e+01,5.6133691406e+03
17,5.0208956003e-01,-5.0198167562e-01,9.7028303146e+00,5.6133237305e+03
18,5.0138574839e-01,-5.0132519007e-01,1.0030481339e+01,5.6132163086e+03
19,5.0129443407e-01,-5.0093203783e-01,1.0046596527e+01,5.6130795898e+03
20,5.0187301636e-01,-5.0145483017e-01,1.0378407478e+01,5.6129042969e+03
21,5.0179940462e-01,-5.0156557560e-01,1.0013773918e+01,5.6127026367e+03
22,5.0102764368e-01,-5.0092774630e-01,9.7672214508e+00,5.6124877930e+03
23,5.0087332726e-01,-5.0084269047e-01,9.6086692810e+00,5.6122558594e+03
24,5.0193685293e-01,-5.0160694122e-01,9.7396421432e+00,5.6120126953e+03
25,5.0232148170e-01,-5.0128483772e-01,9.8860311508e+00,5.6117534180e+03
26,5.0157582760e-01,-5.0064265728e-01,1.0210965157e+01,5.6114960938e+03
27,5.0151479244e-01,-5.0060474873e-01,1.0244108200e+01,5.6112338867e+03
28,5.0187826157e-01,-5.0066375732e-01,9.9990425110e+00,5.6109692383e+03
29,5.0190013647e-01,-5.0074875355e-01,9.7154150009e+00,5.6106899414e+03
30,5.0184047222e-01,-5.0104498863e-01,1.0157862663e+01,5.6104169922e+03
31,5.0188553333e-01,-5.0132626295e-01,9.9117383957e+00,5.6101401367e+03
32,5.0162923336e-01,-5.0119954348e-01,9.9258213043e+00,5.6098583984e+03
33,5.0145506859e-01,-5.0144946575e-01,1.0190317154e+01,5.6095722656e+03
34,5.0146275759e-01,-5.0146567822e-01,1.0246439934e+01,5.6092856445e+03
35,5.0108546019e-01,-5.0084078312e-01,9.4441852570e+00,5.6090078125e+03
36,5.0102502108e-01,-4.9992042780e-01,9.9427928925e+00,5.6087211914e+03
37,5.0138843060e-01,-5.0055617094e-01,9.9183921814e+00,5.6084335938e+03
38,5.0191044807e-01,-5.0137817860e-01,9.8280029297e+00,5.6081484375e+03
39,5.0155144930e-01,-5.0128144026e-01,9.7124500275e+00,5.6078632812e+03
40,5.0118631124e-01,-5.0102257729e-01,9.3697738647e+00,5.6075791016e+03
41,5.0128650665e-01,-5.0117683411e-01,9.6744747162e+00,5.6072968750e+03
42,5.0152736902e-01,-5.0115942955e-01,1.0035786629e+01,5.6070180664e+03
43,5.0147348642e-01,-5.0051593781e-01,1.0394726753e+01,5.6067246094e+03
44,5.0099831820e-01,-4.9997225404e-01,1.0067352295e+01,5.6064467773e+03
45,5.0097912550e-01,-4.9950626493e-01,9.9176235199e+00,5.6061621094e+03
46,5.0100791454e-01,-4.9979576468e-01,9.6498355865e+00,5.6058798828e+03
47,5.0126379728e-01,-5.0063091516e-01,9.7250881195e+00,5.6055961914e+03
48,5.0155282021e-01,-5.0129574537e-01,1.0074178696e+01,5.6053076172e+03
49,5.0133222342e-01,-5.0093227625e-01,1.0073741913e+01,5.6050253906e+03
50,5.0097984076e-01,-5.0013792515e-01,1.0081322670e+01,5.6047392578e+03
51,5.0125420094e-01,-4.9993321300e-01,9.4993791580e+00,5.6044580078e+03
52,5.0204950571e-01,-5.0038886070e-01,9.8224563599e+00,5.6041708984e+03
53,5.0203233957e-01,-5.0073063374e-01,9.4827995300e+00,5.6038808594e+03
54,5.0135332346e-01,-5.0061386824e-01,9.4803857803e+00,5.6035986328e+03
55,5.0093567371e-01,-5.0063842535e-01,9.8095283508e+00,5.6033144531e+03
56,5.0084686279e-01,-5.0052189827e-01,9.5614986420e+00,5.6030322266e+03
57,5.0092774630e-01,-5.0037705898e-01,1.0170369148e+01,5.6027519531e+03
58,5.0101220608e-01,-5.0022768974e-01,1.0031776428e+01,5.6024731445e+03
59,5.0111824274e-01,-5.0016790628e-01,9.6596431732e+00,5.6021923828e+03
60,5.0129324198e-01,-4.9998936057e-01,1.0177225113e+01,5.6019111328e+03
61,5.0128310919e-01,-4.9979636073e-01,9.9699478149e+00,5.6016279297e+03
62,5.0118887424e-01,-4.9957650900e-01,9.8564233780e+00,5.6013452148e+03
63,5.0115573406e-01,-4.9975487590e-01,9.6802101135e+00,5.6010683594e+03
64,5.0129669905e-01,-5.0030124187e-01,9.7052049637e+00,5.6007973633e+03
65,5.0140213966e-01,-5.0102293491e-01,9.5479106903e+00,5.6005166016e+03
66,5.0113761425e-01,-5.0087022781e-01,1.0030064583e+01,5.6002343750e+03
67,5.0065863132e-01,-4.9988749623e-01,9.9535512924e+00,5.5999565430e+03
68,5.0065392256e-01,-4.9923315644e-01,9.2563476562e+00,5.5996787109e+03
69,5.0130516291e-01,-4.9962535501e-01,9.2800750732e+00,5.5993950195e+03
70,5.0158399343e-01,-5.0021785498e-01,9.6416101456e+00,5.5991201172e+03
71,5.0122529268e-01,-5.0015127659e-01,9.9814128876e+00,5.5988325195e+03
72,5.0073063374e-01,-4.9978703260e-01,9.8718652725e+00,5.5985546875e+03
73,5.0103527308e-01,-4.9981847405e-01,1.0143115997e+01,5.5982836914e+03
74,5.0142151117e-01,-5.0031089783e-01,9.5056982040e+00,5.5980000000e+03
75,5.0108081102e-01,-5.0036782026e-01,9.3811874390e+00,5.5977231445e+03
76,5.0023859739e-01,-4.9990770221e-01,9.6423025131e+00,5.5974462891e+03
77,4.9992728233e-01,-4.9911192060e-01,1.0095272064e+01,5.5971645508e+03
78,5.0054413080e-01,-4.9879601598e-01,9.7222328186e+00,5.5968901367e+03
79,5.0136339664e-01,-4.9901142716e-01,9.5291938782e+00,5.5966118164e+03
80,5.0185847282e-01,-4.9974510074e-01,9.5013799667e+00,5.5963320312e+03
81,5.0160515308e-01,-5.0024282932e-01,9.2824335098e+00,5.5960507812e+03
82,5.0062495470e-01,-5.0039249659e-01,9.4319267273e+00,5.5957773438e+03
83,5.0013101101e-01,-5.0001674891e-01,1.0012742996e+01,5.5954975586e+03
84,5.0018042326e-01,-4.9939554930e-01,9.9894695282e+00,5.5952153320e+03
85,5.0048482418e-01,-4.9912503362e-01,9.8186740875e+00,5.5949365234e+03
86,5.0074404478e-01,-4.9931782484e-01,9.3617687225e+00,5.5946660156e+03
87,5.0087481737e-01,-4.9970898032e-01,9.4974145889e+00,5.5943823242e+03
88,5.0099515915e-01,-4.9966174364e-01,9.9055337906e+00,5.5941059570e+03
89,5.0066488981e-01,-4.9934181571e-01,9.6651525497e+00,5.5938320312e+03
90,5.0060343742e-01,-4.9966543913e-01,9.5025110245e+00,5.5935488281e+03
91,5.0101661682e-01,-5.0022500753e-01,9.1386938095e+00,5.5932749023e+03
92,5.0082516670e-01,-5.0004404783e-01,9.7519512177e+00,5.5929931641e+03
93,5.0043481588e-01,-4.9970579147e-01,9.7217073441e+00,5.5927182617e+03
94,5.0053852797e-01,-4.9936884642e-01,9.6267461777e+00,5.5924384766e+03
95,5.0083881617e-01,-4.9898493290e-01,9.5247926712e+00,5.5921606445e+03
96,5.0106179714e-01,-4.9926048517e-01,9.6896085739e+00,5.5918818359e+03
97,5.0104886293e-01,-4.9996760488e-01,9.5701894760e+00,5.5916020508e+03
98,5.0087761879e-01,-4.9998059869e-01,9.3130531311e+00,5.5913276367e+03
99,5.0023889542e-01,-4.9943888187e-01,9.7883853912e+00,5.5910517578e+03
100,5.0011992455e-01,-4.9943172932e-01,9.4204759598e+00,5.5907797852e+03
101,5.0064754486e-01,-4.9994242191e-01,9.2992153168e+00,5.5904985352e+03
