step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998940430e+03
1,5.0268274546e-01,-5.0178664923e-01,9.3727779388e-01,2.4619711914e+03
2,5.0271046162e-01,-5.0172793865e-01,-1.2557233572e+00,2.4618454590e+03
3,5.0259310007e-01,-5.0167071819e-01,-9.9440139532e-01,2.4617465820e+03
4,5.0260454416e-01,-5.0173234940e-01,-9.8765867949e-01,2.4616225586e+03
5,5.0260013342e-01,-5.0181168318e-01,2.1026954055e-02,2.4615107422e+03
6,5.0255370140e-01,-5.0204938650e-01,-1.2011629343e+00,2.4613754883e+03
7,5.0258535147e-01,-5.0218105316e-01,-7.4433368444e-01,2.4612587891e+03
8,5.0247138739e-01,-5.0227326155e-01,-3.1271997094e-01,2.4611391602e+03
9,5.0230091810e-01,-5.0240057707e-01,-5.6092357635e-01,2.4610158691e+03
10,5.0232750177e-01,-5.0245839357e-01,-7.8644818068e-01,2.4608977051e+03
11,5.0223118067e-01,-5.0250673294e-01,-3.0357140303e-01,2.4607873535e+03
12,5.0217688084e-01,-5.0247400999e-01,-1.1346830130e+00,2.4606696777e+03
13,5.0204139948e-01,-5.0246524811e-01,-8.5875523090e-01,2.4605527344e+03
14,5.0189673901e-01,-5.0248104334e-01,-1.0826590061e+00,2.4604350586e+03
15,5.0170594454e-01,-5.0232261419e-01,-4.6246528625e-01,2.4603183594e+03
16,5.0183159113e-01,-5.0217151642e-01,-1.1919748783e+00,2.4602026367e+03
17,5.0158929825e-01,-5.0208306313e-01,-3.1075379252e-01,2.4600878906e+03
18,5.0153940916e-01,-5.0199311972e-01,-1.1595717669e+00,2.4599738770e+03
19,5.0151455402e-01,-5.0194090605e-01,-5.6075984240e-01,2.4598618164e+03
20,5.0157940388e-01,-5.0175720453e-01,-5.2778953314e-01,2.4597495117e+03
21,5.0146561861e-01,-5.0174844265e-01,-1.0442951918e+00,2.4596367188e+03
22,5.0148582458e-01,-5.0178271532e-01,-5.5265086889e-01,2.4595231934e+03
23,5.0145113468e-01,-5.0167828798e-01,-8.5012423992e-01,2.4594125977e+03
24,5.0158792734e-01,-5.0155323744e-01,-3.7450835109e-01,2.4593020020e+03
25,5.0157147646e-01,-5.0160175562e-01,-8.4465628862e-01,2.4591918945e+03
26,5.0160300732e-01,-5.0147384405e-01,-9.0157353878e-01,2.4590808105e+03
27,5.0149351358e-01,-5.0158798695e-01,-9.8799353838e-01,2.4589689941e+03
28,5.0171428919e-01,-5.0154310465e-01,-1.4560738802e+00,2.4588623047e+03
29,5.0163263083e-01,-5.0148802996e-01,-1.9379882514e-01,2.4587524414e+03
30,5.0164806843e-01,-5.0148689747e-01,-1.8484439850e+00,2.4586450195e+03
31,5.0157922506e-01,-5.0150239468e-01,-1.4314267039e-01,2.4585380859e+03
32,5.0160372257e-01,-5.0140631199e-01,-1.7598289251e+00,2.4584323730e+03
33,5.0153017044e-01,-5.0145536661e-01,5.4670464993e-01,2.4583308105e+03
34,5.0152641535e-01,-5.0146126747e-01,-1.9033910036e+00,2.4582243652e+03
35,5.0137186050e-01,-5.0157964230e-01,4.0970912576e-01,2.4581230469e+03
36,5.0155699253e-01,-5.0139206648e-01,-2.0597343445e+00,2.4580207520e+03
37,5.0135773420e-01,-5.0151419640e-01,1.2465529442e+00,2.4579208984e+03
38,5.0138705969e-01,-5.0150489807e-01,-2.0864410400e+00,2.4578186035e+03
39,5.0138682127e-01,-5.0161361694e-01,-4.3394300342e-01,2.4577167969e+03
40,5.0152969360e-01,-5.0151371956e-01,-9.5279657841e-01,2.4576166992e+03
41,5.0135970116e-01,-5.0163936615e-01,-1.6555118561e+00,2.4575190430e+03
42,5.0145357847e-01,-5.0155586004e-01,-5.1575630903e-01,2.4574221191e+03
43,5.0142204762e-01,-5.0153636932e-01,-1.2130637169e+00,2.4573273926e+03
44,5.0146013498e-01,-5.0161188841e-01,-1.1085677147e+00,2.4572299805e+03
45,5.0142931938e-01,-5.0165903568e-01,-1.3696566820e+00,2.4571347656e+03
