step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998942871e+03
1,5.0267070532e-01,-5.0267070532e-01,-1.8117189029e-05,2.4999938965e+03
2,5.0228297710e-01,-5.0228846073e-01,-1.0661665201e+00,2.4993044434e+03
3,5.0222009420e-01,-5.0214719772e-01,-1.1395282745e+00,2.4986140137e+03
4,5.0217294693e-01,-5.0202715397e-01,-1.0958981514e+00,2.4979250488e+03
5,5.0212919712e-01,-5.0190418959e-01,-1.0958981514e+00,2.4972365723e+03
6,5.0208777189e-01,-5.0177925825e-01,-1.0958981514e+00,2.4965488281e+03
7,5.0206661224e-01,-5.0174701214e-01,-9.3239188194e-01,2.4958627930e+03
8,5.0204706192e-01,-5.0171148777e-01,-9.3239188194e-01,2.4951752930e+03
9,5.0202864408e-01,-5.0167375803e-01,-9.3239188194e-01,2.4944882812e+03
10,5.0201129913e-01,-5.0163424015e-01,-9.3239188194e-01,2.4938022461e+03
11,5.0199490786e-01,-5.0159329176e-01,-9.3239188194e-01,2.4931154785e+03
12,5.0197947025e-01,-5.0155109167e-01,-9.3239188194e-01,2.4924296875e+03
13,5.0195896626e-01,-5.0150227547e-01,-9.3722629547e-01,2.4917426758e+03
14,5.0193780661e-01,-5.0146126747e-01,-9.3722629547e-01,2.4910573730e+03
15,5.0191742182e-01,-5.0142449141e-01,-9.3722629547e-01,2.4903723145e+03
16,5.0181633234e-01,-5.0126868486e-01,-1.8549455404e+00,2.4896887207e+03
17,5.0169330835e-01,-5.0108581781e-01,-1.3056861162e+00,2.4890024414e+03
18,5.0154262781e-01,-5.0090962648e-01,-9.2111974955e-01,2.4883149414e+03
19,5.0152218342e-01,-5.0075441599e-01,-1.2064136267e+00,2.4876293945e+03
20,5.0142222643e-01,-5.0069200993e-01,-1.5784646273e+00,2.4869445801e+03
21,5.0134456158e-01,-5.0067317486e-01,-7.9332983494e-01,2.4862597656e+03
22,5.0128626823e-01,-5.0054812431e-01,2.7965992689e-01,2.4855771484e+03
23,5.0121915340e-01,-5.0032937527e-01,-1.4155620337e+00,2.4848923340e+03
24,5.0112515688e-01,-5.0038534403e-01,-1.8742425442e+00,2.4842075195e+03
25,5.0104194880e-01,-5.0021690130e-01,3.6042305827e-01,2.4835217285e+03
26,5.0106662512e-01,-5.0003200769e-01,-6.2291008234e-01,2.4828378906e+03
27,5.0094681978e-01,-4.9998363853e-01,-2.8990859985e+00,2.4821538086e+03
28,5.0090128183e-01,-4.9994605780e-01,4.3826147914e-01,2.4814707031e+03
29,5.0090402365e-01,-4.9979725480e-01,-9.7912514210e-01,2.4807868652e+03
30,5.0091660023e-01,-4.9980866909e-01,-1.4671542645e+00,2.4801047363e+03
31,5.0082838535e-01,-4.9974808097e-01,-3.6919385195e-01,2.4794218750e+03
32,5.0084435940e-01,-4.9961668253e-01,-8.2861816883e-01,2.4787397461e+03
33,5.0077384710e-01,-4.9956622720e-01,-2.2629323006e+00,2.4780556641e+03
34,5.0067687035e-01,-4.9954098463e-01,-5.4347676039e-01,2.4773745117e+03
35,5.0065344572e-01,-4.9936872721e-01,-1.1590160131e+00,2.4766909180e+03
36,5.0061255693e-01,-4.9938985705e-01,-1.0081559420e+00,2.4760109863e+03
37,5.0046718121e-01,-4.9917820096e-01,-6.6162955761e-01,2.4753286133e+03
38,5.0043690205e-01,-4.9911397696e-01,-1.4009009600e+00,2.4746486816e+03
39,5.0027263165e-01,-4.9900847673e-01,-4.5731302351e-02,2.4739655762e+03
40,5.0019431114e-01,-4.9887591600e-01,-1.6644803286e+00,2.4732854004e+03
41,5.0011998415e-01,-4.9883824587e-01,-9.8775076866e-01,2.4726044922e+03
42,5.0005435944e-01,-4.9878656864e-01,-9.8775076866e-01,2.4719243164e+03
43,5.0002974272e-01,-4.9862113595e-01,4.2137894034e-01,2.4712460938e+03
44,4.9999931455e-01,-4.9842539430e-01,-4.7830364108e-01,2.4705656738e+03
45,4.9983882904e-01,-4.9834105372e-01,-2.1359269619e+00,2.4698869629e+03
46,4.9979859591e-01,-4.9824517965e-01,-3.9317151904e-01,2.4692077637e+03
47,4.9975091219e-01,-4.9819698930e-01,-7.7917474508e-01,2.4685280762e+03
48,4.9977171421e-01,-4.9805513024e-01,-8.8824093342e-01,2.4678503418e+03
49,4.9971115589e-01,-4.9817788601e-01,-2.7478630543e+00,2.4671718750e+03
50,4.9967458844e-01,-4.9796879292e-01,3.2103323936e-01,2.4664936523e+03
51,4.9969792366e-01,-4.9792394042e-01,-1.4647099972e+00,2.4658154297e+03
52,4.9957126379e-01,-4.9787706137e-01,-1.4230448008e+00,2.4651384277e+03
53,4.9946254492e-01,-4.9773880839e-01,-9.8584920168e-01,2.4644609375e+03
54,4.9944427609e-01,-4.9768319726e-01,-3.7658652663e-01,2.4637844238e+03
55,4.9934732914e-01,-4.9755060673e-01,-1.5951209068e+00,2.4631071777e+03
56,4.9925193191e-01,-4.9754840136e-01,-8.4385341406e-01,2.4624311523e+03
57,4.9919506907e-01,-4.9737218022e-01,1.7310170829e-01,2.4617539062e+03
58,4.9917727709e-01,-4.9731183052e-01,-1.6667550802e+00,2.4610788574e+03
59,4.9911457300e-01,-4.9722892046e-01,1.1655089259e-01,2.4604028320e+03
60,4.9901735783e-01,-4.9705344439e-01,-2.3057241738e-01,2.4597272949e+03
61,4.9891495705e-01,-4.9688842893e-01,-7.5163757801e-01,2.4590520020e+03
62,4.9880990386e-01,-4.9672809243e-01,-7.5163757801e-01,2.4583774414e+03
63,4.9881818891e-01,-4.9685749412e-01,-1.4836399555e+00,2.4577033691e+03
64,4.9858415127e-01,-4.9669599533e-01,-2.0146739483e+00,2.4570292969e+03
65,4.9855998158e-01,-4.9655920267e-01,4.6062089503e-02,2.4563557129e+03
66,4.9859893322e-01,-4.9660387635e-01,-1.1048316956e+00,2.4556816406e+03
67,4.9850812554e-01,-4.9649098516e-01,-1.7701263428e+00,2.4550078125e+03
68,4.9842089415e-01,-4.9641865492e-01,1.9879579544e-02,2.4543337402e+03
69,4.9839824438e-01,-4.9639779329e-01,-1.8746068478e+00,2.4536616211e+03
70,4.9842506647e-01,-4.9639174342e-01,-7.7706092596e-01,2.4529880371e+03
71,4.9823001027e-01,-4.9614626169e-01,-2.0964715481e+00,2.4523159180e+03
72,4.9818217754e-01,-4.9610048532e-01,-6.0354173183e-01,2.4516437988e+03
73,4.9815583229e-01,-4.9610075355e-01,-5.0951570272e-01,2.4509719238e+03
74,4.9804881215e-01,-4.9602055550e-01,-5.8364641666e-01,2.4503005371e+03
75,4.9801409245e-01,-4.9587681890e-01,-2.0586481094e+00,2.4496289062e+03
76,4.9788954854e-01,-4.9581298232e-01,6.3785901293e-03,2.4489582520e+03
77,4.9792897701e-01,-4.9567803741e-01,-2.3693437874e-01,2.4482868652e+03
78,4.9768811464e-01,-4.9572724104e-01,-1.6637945175e+00,2.4476171875e+03
79,4.9776268005e-01,-4.9546989799e-01,6.2991790473e-02,2.4469465332e+03
80,4.9753719568e-01,-4.9550697207e-01,-9.3054407835e-01,2.4462766113e+03
