step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999472656e+03
1,5.0105589628e-01,-5.0132673979e-01,-2.6165246964e-01,9.9258613281e+03
2,5.0087577105e-01,-5.0166249275e-01,4.3469133973e-01,9.9306035156e+03
3,5.0032085180e-01,-5.0139206648e-01,-4.1514545679e-01,9.9330517578e+03
4,5.0065821409e-01,-5.0115692616e-01,6.2930934131e-02,9.9340693359e+03
5,5.0091922283e-01,-5.0080257654e-01,2.8459677100e-01,9.9342792969e+03
6,5.0096005201e-01,-5.0020414591e-01,1.6292874515e-01,9.9339199219e+03
7,5.0094860792e-01,-5.0043368340e-01,-9.7582884133e-02,9.9332041016e+03
8,5.0120675564e-01,-5.0133955479e-01,-3.3842855692e-01,9.9322050781e+03
9,5.0045418739e-01,-5.0109368563e-01,-3.6565113068e-01,9.9310166016e+03
10,5.0015312433e-01,-5.0095301867e-01,3.0985727906e-01,9.9296787109e+03
11,5.0048553944e-01,-5.0091147423e-01,-6.6907308064e-03,9.9282353516e+03
12,5.0032603741e-01,-5.0039404631e-01,1.3413447142e-01,9.9267070312e+03
13,5.0007367134e-01,-5.0019466877e-01,1.5134457499e-03,9.9250957031e+03
14,5.0028979778e-01,-5.0056648254e-01,-1.8262292445e-01,9.9234306641e+03
15,5.0011032820e-01,-5.0061023235e-01,3.7494253367e-02,9.9217099609e+03
16,4.9967017770e-01,-5.0043344498e-01,2.6755213737e-01,9.9199492188e+03
17,4.9967676401e-01,-5.0012236834e-01,2.4651041627e-01,9.9181582031e+03
18,4.9952974916e-01,-4.9987551570e-01,1.0330601037e-01,9.9163320312e+03
19,4.9982383847e-01,-4.9996766448e-01,-8.1584684551e-02,9.9144833984e+03
20,4.9988037348e-01,-4.9988532066e-01,-1.9525927305e-01,9.9126240234e+03
21,4.9988192320e-01,-5.0015836954e-01,-2.3495789617e-02,9.9107255859e+03
22,4.9995896220e-01,-5.0012677908e-01,9.3664214015e-02,9.9088173828e+03
23,4.9964019656e-01,-4.9977636337e-01,-1.4824068174e-02,9.9068925781e+03
24,4.9990269542e-01,-4.9969556928e-01,-1.5339064598e-01,9.9049570312e+03
25,5.0004863739e-01,-4.9977332354e-01,-2.8268238902e-01,9.9030097656e+03
26,4.9981385469e-01,-4.9970856309e-01,6.6395796835e-02,9.9010439453e+03
27,4.9970868230e-01,-4.9941986799e-01,-3.0807116628e-01,9.8990615234e+03
28,5.0007212162e-01,-4.9960654974e-01,-1.1836753041e-01,9.8970820312e+03
29,5.0010734797e-01,-4.9985256791e-01,-2.9624825716e-01,9.8950947266e+03
