step,vx_12_12,vy_12_12,pressure_12_12,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.7480017090e+02
1,5.0608289242e-01,-5.0697380304e-01,1.2090952873e+01,6.0461480713e+02
2,5.0548529625e-01,-5.0670373440e-01,3.1598211288e+01,6.0839367676e+02
3,5.0529676676e-01,-5.0624912977e-01,3.1174339294e+01,6.1130041504e+02
4,5.0488835573e-01,-5.0543636084e-01,2.9740880966e+01,6.1348779297e+02
5,5.0392800570e-01,-5.0486725569e-01,2.9852437973e+01,6.1513403320e+02
6,5.0306397676e-01,-5.0338649750e-01,2.5740072250e+01,6.1638250732e+02
7,5.0320589542e-01,-5.0275278091e-01,2.6143613815e+01,6.1733154297e+02
8,5.0306904316e-01,-5.0249969959e-01,2.6071004868e+01,6.1804760742e+02
9,5.0313335657e-01,-5.0191688538e-01,2.6801063538e+01,6.1859271240e+02
10,5.0386714935e-01,-5.0154650211e-01,3.0254287720e+01,6.1900592041e+02
11,5.0431370735e-01,-5.0188779831e-01,2.7724365234e+01,6.1930957031e+02
12,5.0517523289e-01,-5.0296640396e-01,2.3778188705e+01,6.1953271484e+02
13,5.0593346357e-01,-5.0370359421e-01,2.5136545181e+01,6.1969531250e+02
14,5.0661736727e-01,-5.0464618206e-01,2.3890466690e+01,6.1981311035e+02
15,5.0658202171e-01,-5.0487786531e-01,2.7938264847e+01,6.1989440918e+02
16,5.0620216131e-01,-5.0523442030e-01,2.4629360199e+01,6.1995269775e+02
17,5.0601804256e-01,-5.0482624769e-01,2.9909702301e+01,6.1998461914e+02
18,5.0555056334e-01,-5.0460028648e-01,2.7267288208e+01,6.2000622559e+02
19,5.0488609076e-01,-5.0446236134e-01,3.4503448486e+01,6.2001245117e+02
20,5.0412726402e-01,-5.0348043442e-01,3.0370565414e+01,6.2000854492e+02
21,5.0323367119e-01,-5.0336223841e-01,3.9934490204e+01,6.1999121094e+02
22,5.0326299667e-01,-5.0274354219e-01,2.8982250214e+01,6.1997601318e+02
23,5.0332659483e-01,-5.0211715698e-01,3.4659530640e+01,6.1995391846e+02
24,5.0287514925e-01,-5.0205254555e-01,3.1120769501e+01,6.1992773438e+02
25,5.0368475914e-01,-5.0161600113e-01,3.2851783752e+01,6.1989971924e+02
26,5.0373661518e-01,-5.0223988295e-01,3.0467346191e+01,6.1986975098e+02
27,5.0454330444e-01,-5.0235587358e-01,3.1977403641e+01,6.1983770752e+02
28,5.0451886654e-01,-5.0286382437e-01,2.5191410065e+01,6.1980456543e+02
29,5.0522691011e-01,-5.0273752213e-01,2.7908260345e+01,6.1977288818e+02
30,5.0515812635e-01,-5.0372135639e-01,2.7582679749e+01,6.1973724365e+02
31,5.0565141439e-01,-5.0314968824e-01,2.6931110382e+01,6.1970318604e+02
32,5.0536596775e-01,-5.0363230705e-01,3.0209482193e+01,6.1967077637e+02
33,5.0479817390e-01,-5.0291782618e-01,2.5565105438e+01,6.1963446045e+02
34,5.0499325991e-01,-5.0234824419e-01,3.1205066681e+01,6.1959771729e+02
35,5.0448989868e-01,-5.0189042091e-01,2.5397996902e+01,6.1956207275e+02
36,5.0419390202e-01,-5.0228804350e-01,3.3082534790e+01,6.1952429199e+02
37,5.0383353233e-01,-5.0201284885e-01,2.7090028763e+01,6.1949041748e+02
