step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749282227e+03
1,5.0076746941e-01,-5.0077533722e-01,-1.3936631680e+00,5.5688828125e+03
2,5.0139421225e-01,-5.0111532211e-01,8.5159721375e+00,5.5720971680e+03
3,5.0203543901e-01,-5.0154602528e-01,8.6744165421e+00,5.5735307617e+03
4,5.0149476528e-01,-5.0141763687e-01,9.9060602188e+00,5.5739648438e+03
5,5.0076019764e-01,-5.0117909908e-01,1.0769827843e+01,5.5737324219e+03
6,5.0059556961e-01,-5.0112968683e-01,1.0973575592e+01,5.5730854492e+03
7,5.0051063299e-01,-5.0122141838e-01,1.0391483307e+01,5.5721523438e+03
8,5.0049644709e-01,-5.0110018253e-01,9.8636178970e+00,5.5710190430e+03
9,5.0025457144e-01,-5.0090402365e-01,9.8391656876e+00,5.5697587891e+03
10,5.0016099215e-01,-5.0061118603e-01,9.4844093323e+00,5.5683847656e+03
11,5.0032132864e-01,-5.0057178736e-01,9.8024997711e+00,5.5669287109e+03
12,5.0052934885e-01,-5.0068247318e-01,1.0575769424e+01,5.5654067383e+03
13,5.0051569939e-01,-5.0054985285e-01,1.0676494598e+01,5.5638217773e+03
14,5.0005877018e-01,-4.9998912215e-01,1.0354232788e+01,5.5621982422e+03
15,4.9977752566e-01,-4.9982461333e-01,1.0515470505e+01,5.5605439453e+03
16,4.9972271919e-01,-5.0005108118e-01,1.0092915535e+01,5.5588588867e+03
17,4.9951809645e-01,-5.0021159649e-01,1.0018204689e+01,5.5571362305e+03
18,4.9912261963e-01,-4.9976271391e-01,1.0045904160e+01,5.5554008789e+03
19,4.9906775355e-01,-4.9934265018e-01,1.0155734062e+01,5.5536396484e+03
20,4.9965977669e-01,-4.9951714277e-01,9.9150686264e+00,5.5518676758e+03
21,4.9991503358e-01,-4.9968466163e-01,1.0182995796e+01,5.5500742188e+03
22,4.9949240685e-01,-4.9962458014e-01,1.0039022446e+01,5.5482783203e+03
23,4.9913430214e-01,-4.9925622344e-01,1.0432413101e+01,5.5464609375e+03
24,4.9928158522e-01,-4.9872606993e-01,1.0412088394e+01,5.5446372070e+03
25,4.9953487515e-01,-4.9884554744e-01,9.8202819824e+00,5.5428007812e+03
26,4.9971830845e-01,-4.9923217297e-01,9.8384590149e+00,5.5409580078e+03
27,4.9943941832e-01,-4.9935197830e-01,9.9475984573e+00,5.5391142578e+03
28,4.9893280864e-01,-4.9941229820e-01,1.0205339432e+01,5.5372641602e+03
29,4.9863520265e-01,-4.9929815531e-01,1.0157407761e+01,5.5354028320e+03
30,4.9843877554e-01,-4.9907124043e-01,1.0119410515e+01,5.5335458984e+03
31,4.9836176634e-01,-4.9882000685e-01,9.5149335861e+00,5.5316669922e+03
32,4.9840590358e-01,-4.9855899811e-01,9.8849611282e+00,5.5297866211e+03
33,4.9860608578e-01,-4.9856022000e-01,1.0128556252e+01,5.5279130859e+03
34,4.9849468470e-01,-4.9845087528e-01,1.0104567528e+01,5.5260283203e+03
35,4.9829816818e-01,-4.9812507629e-01,1.0200663567e+01,5.5241435547e+03
36,4.9822491407e-01,-4.9826967716e-01,9.7936544418e+00,5.5222534180e+03
37,4.9847128987e-01,-4.9866402149e-01,9.6461925507e+00,5.5203569336e+03
38,4.9841013551e-01,-4.9869254231e-01,9.8396196365e+00,5.5184667969e+03
39,4.9790111184e-01,-4.9835088849e-01,9.9317808151e+00,5.5165693359e+03
40,4.9760293961e-01,-4.9802777171e-01,9.9088001251e+00,5.5146699219e+03
41,4.9779662490e-01,-4.9807071686e-01,9.6301326752e+00,5.5127646484e+03
42,4.9829462171e-01,-4.9823647738e-01,9.8841257095e+00,5.5108632812e+03
43,4.9824661016e-01,-4.9809411168e-01,1.0148561478e+01,5.5089555664e+03
