step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998947754e+03
1,5.0237661600e-01,-5.0201034546e-01,1.1528966904e+01,2.4623400879e+03
2,5.0218832493e-01,-5.0183296204e-01,7.2222256660e+00,2.4622248535e+03
3,5.0238597393e-01,-5.0171071291e-01,-5.8650851250e-01,2.4620954590e+03
4,5.0238031149e-01,-5.0172877312e-01,-1.7647063732e+00,2.4619719238e+03
5,5.0244349241e-01,-5.0169014931e-01,-3.2901844382e-01,2.4618535156e+03
6,5.0234627724e-01,-5.0166010857e-01,-1.5275760889e+00,2.4617353516e+03
7,5.0222253799e-01,-5.0179302692e-01,-1.4853466749e+00,2.4616120605e+03
8,5.0225168467e-01,-5.0175625086e-01,-1.4913051128e+00,2.4614926758e+03
9,5.0210833549e-01,-5.0184947252e-01,-2.0484735966e+00,2.4613737793e+03
10,5.0203233957e-01,-5.0187551975e-01,-7.5549340248e-01,2.4612575684e+03
11,5.0216460228e-01,-5.0181460381e-01,-2.5547972322e-01,2.4611325684e+03
12,5.0194352865e-01,-5.0185507536e-01,-1.5289968252e+00,2.4610146484e+03
13,5.0202113390e-01,-5.0172305107e-01,5.0550067425e-01,2.4608986816e+03
14,5.0188410282e-01,-5.0174146891e-01,-1.1621530056e+00,2.4607812500e+03
15,5.0180393457e-01,-5.0162994862e-01,5.1382076740e-01,2.4606652832e+03
16,5.0177466869e-01,-5.0146138668e-01,-3.3855703473e-01,2.4605500488e+03
17,5.0160574913e-01,-5.0156944990e-01,1.4753594995e-01,2.4604348145e+03
18,5.0160056353e-01,-5.0146484375e-01,-3.8099506497e-01,2.4603198242e+03
19,5.0165295601e-01,-5.0133538246e-01,1.6983447969e-01,2.4602006836e+03
20,5.0170761347e-01,-5.0134366751e-01,-2.1421855688e-01,2.4600888672e+03
21,5.0169736147e-01,-5.0123912096e-01,-7.8087735176e-01,2.4599790039e+03
22,5.0164276361e-01,-5.0126969814e-01,-8.3763498068e-01,2.4598664551e+03
23,5.0172150135e-01,-5.0122135878e-01,-8.1293731928e-01,2.4597548828e+03
24,5.0180655718e-01,-5.0123715401e-01,-1.4701069593e+00,2.4596398926e+03
25,5.0165015459e-01,-5.0121784210e-01,-1.5619438887e+00,2.4595332031e+03
26,5.0185459852e-01,-5.0121796131e-01,-6.9047838449e-01,2.4594223633e+03
27,5.0180166960e-01,-5.0120180845e-01,-1.3190051317e+00,2.4593149414e+03
28,5.0180655718e-01,-5.0134253502e-01,-1.0965179205e+00,2.4592048340e+03
29,5.0173687935e-01,-5.0139665604e-01,-1.4265251160e+00,2.4590974121e+03
30,5.0176274776e-01,-5.0139170885e-01,-4.4413587451e-01,2.4589860840e+03
31,5.0168472528e-01,-5.0148051977e-01,-1.1175932884e+00,2.4588791504e+03
32,5.0168967247e-01,-5.0142890215e-01,-1.6981700063e-01,2.4587727051e+03
33,5.0162416697e-01,-5.0152504444e-01,-8.7063640356e-01,2.4586674805e+03
34,5.0166267157e-01,-5.0145494938e-01,-1.6362355649e-01,2.4585603027e+03
35,5.0165629387e-01,-5.0135952234e-01,-5.0962054729e-01,2.4584531250e+03
