step,vx_300_100,vy_300_100,pressure_300_100,Cd,Cl,energy
194,4.6536488533e+00,6.3965439796e-01,-1.9943684387e+02,1.0135155916e+00,-9.1930009425e-02,1.0455798750e+06
195,4.6753492355e+00,6.6640830040e-01,-2.0557249451e+02,1.0257071257e+00,-6.9877468050e-02,1.0456438750e+06
196,4.6886382103e+00,6.9243454933e-01,-2.1376431274e+02,1.0162550211e+00,-5.4949864745e-02,1.0457480625e+06
197,4.6983852386e+00,7.2033357620e-01,-2.2883396912e+02,1.0219761133e+00,-3.5560090095e-02,1.0458723750e+06
198,4.7019472122e+00,7.4743723869e-01,-2.4823660278e+02,1.0252308846e+00,-1.0474738665e-02,1.0460091875e+06
199,4.6958861351e+00,7.7284133434e-01,-2.7304937744e+02,1.0265885592e+00,1.6774153337e-02,1.0461752500e+06
200,4.6810503006e+00,7.9773181677e-01,-3.0661398315e+02,1.0283162594e+00,4.0305595845e-02,1.0463648125e+06
201,4.6577224731e+00,8.1669241190e-01,-3.4960220337e+02,1.0324546099e+00,6.0588080436e-02,1.0465763750e+06
202,4.6201786995e+00,8.2645750046e-01,-4.0108059692e+02,1.0325620174e+00,9.7171805799e-02,1.0468036250e+06
203,4.5654754639e+00,8.2012706995e-01,-4.6545834351e+02,1.0347292423e+00,1.0756347328e-01,1.0470534375e+06
204,4.4876875877e+00,7.8802931309e-01,-5.3551031494e+02,1.0429980755e+00,1.3303540647e-01,1.0473162500e+06
205,4.3892030716e+00,7.0753902197e-01,-6.2503692627e+02,1.0394695997e+00,1.4639660716e-01,1.0475947500e+06
206,4.2639322281e+00,5.7443207502e-01,-7.2179199219e+02,1.0553939342e+00,1.6972231865e-01,1.0478811250e+06
207,4.1341729164e+00,3.5915505886e-01,-8.2246844482e+02,1.0564403534e+00,1.8406046927e-01,1.0481813750e+06
208,3.9765987396e+00,1.1784864962e-01,-9.1823687744e+02,1.0612367392e+00,1.8039615452e-01,1.0484923750e+06
209,3.8488256931e+00,-2.1079909801e-01,-9.9201428223e+02,1.0588021278e+00,1.8404504657e-01,1.0488167500e+06
210,3.7521905899e+00,-5.6829720736e-01,-1.0329924316e+03,1.0620112419e+00,1.8538416922e-01,1.0491430000e+06
211,3.6911666393e+00,-8.9087587595e-01,-1.0346629639e+03,1.0657060146e+00,1.7300447822e-01,1.0494721250e+06
212,3.6705577374e+00,-1.1548439264e+00,-1.0071729736e+03,1.0638201237e+00,1.5783332288e-01,1.0498025000e+06
213,3.7241587639e+00,-1.3130519390e+00,-9.2857708740e+02,1.0647766590e+00,1.4283202589e-01,1.0501252500e+06
214,3.8339748383e+00,-1.3294254541e+00,-8.6182824707e+02,1.0662806034e+00,1.2184289843e-01,1.0504406250e+06
215,3.9696574211e+00,-1.2874797583e+00,-8.1382891846e+02,1.0706750154e+00,9.9639184773e-02,1.0507446250e+06
216,4.0834584236e+00,-1.2634977102e+00,-7.8233966064e+02,1.0623531342e+00,7.0964515209e-02,1.0510493750e+06
