step,vx_300_100,vy_300_100,pressure_300_100,Cd,Cl,singularity_count
4466,3.1034965515e+00,1.0654616356e+00,-1.9620039062e+03,1.3360977173e+00,-5.7055681944e-01,0.0000000000e+00
4467,3.1076216698e+00,1.1313670874e+00,-1.9620039062e+03,1.3360977173e+00,-5.7055681944e-01,0.0000000000e+00
4468,3.1176669598e+00,1.1937134266e+00,-1.8012211914e+03,1.3344634771e+00,-5.6399208307e-01,0.0000000000e+00
4469,3.1281898022e+00,1.2538244724e+00,-1.8012211914e+03,1.3344634771e+00,-5.6399208307e-01,0.0000000000e+00
4470,3.1281604767e+00,1.3104336262e+00,-1.9675140381e+03,1.3453696966e+00,-5.7001459599e-01,0.0000000000e+00
4471,3.1414222717e+00,1.3644289970e+00,-1.6696027832e+03,1.3361060619e+00,-5.5841112137e-01,0.0000000000e+00
4472,3.1438591480e+00,1.4151507616e+00,-1.8731021729e+03,1.3456790447e+00,-5.6324928999e-01,0.0000000000e+00
4473,3.1464927197e+00,1.4633020163e+00,-1.8731021729e+03,1.3456790447e+00,-5.6324928999e-01,0.0000000000e+00
4474,3.1626200676e+00,1.5078653097e+00,-1.4946129150e+03,1.3372923136e+00,-5.4499417543e-01,0.0000000000e+00
4475,3.1697320938e+00,1.5500437021e+00,-1.6853542480e+03,1.3443220854e+00,-5.4709941149e-01,0.0000000000e+00
4476,3.1769673824e+00,1.5896987915e+00,-1.6853542480e+03,1.3443220854e+00,-5.4709941149e-01,0.0000000000e+00
4477,3.1844437122e+00,1.6269805431e+00,-1.6853542480e+03,1.3443220854e+00,-5.4709941149e-01,0.0000000000e+00
4478,3.1986999512e+00,1.6593340635e+00,-1.3498018799e+03,1.3395506144e+00,-5.1821458340e-01,0.0000000000e+00
4479,3.2056968212e+00,1.6906932592e+00,-1.5588220215e+03,1.3458738327e+00,-5.2384686470e-01,0.0000000000e+00
4480,3.2128551006e+00,1.7198139429e+00,-1.5588220215e+03,1.3458738327e+00,-5.2384686470e-01,0.0000000000e+00
4481,3.2202978134e+00,1.7469369173e+00,-1.5588220215e+03,1.3458738327e+00,-5.2384686470e-01,0.0000000000e+00
4482,3.2351300716e+00,1.7695142031e+00,-1.2592148438e+03,1.3363251686e+00,-4.8456442356e-01,0.0000000000e+00
4483,3.2412631512e+00,1.7915662527e+00,-1.5058819580e+03,1.3435103893e+00,-4.9507668614e-01,0.0000000000e+00
4484,3.2477381229e+00,1.8119378090e+00,-1.5058819580e+03,1.3435103893e+00,-4.9507668614e-01,0.0000000000e+00
4485,3.2601876259e+00,1.8288941383e+00,-1.2695661621e+03,1.3341805935e+00,-4.6316105127e-01,0.0000000000e+00
4486,3.2723941803e+00,1.8439767361e+00,-1.2695661621e+03,1.3341805935e+00,-4.6316105127e-01,0.0000000000e+00
4487,3.2754397392e+00,1.8589651585e+00,-1.5276983643e+03,1.3552812338e+00,-4.6182084084e-01,0.0000000000e+00
4488,3.2854659557e+00,1.8711314201e+00,-1.3193599854e+03,1.3307718039e+00,-4.4013470411e-01,0.0000000000e+00
4489,3.2930378914e+00,1.8816165924e+00,-1.3656721191e+03,1.3372917175e+00,-4.3456774950e-01,0.0000000000e+00
4490,3.3009781837e+00,1.8912926912e+00,-1.3656721191e+03,1.3372917175e+00,-4.3456774950e-01,0.0000000000e+00
4491,3.3090281487e+00,1.9000005722e+00,-1.3656721191e+03,1.3372917175e+00,-4.3456774950e-01,0.0000000000e+00
4492,3.3140935898e+00,1.9055652618e+00,-1.3383287354e+03,1.3231052160e+00,-3.6722153425e-01,0.0000000000e+00
4493,3.3204228878e+00,1.9114247561e+00,-1.2876247559e+03,1.3338558674e+00,-3.8635405898e-01,0.0000000000e+00
4494,3.3268783092e+00,1.9167100191e+00,-1.2876247559e+03,1.3338558674e+00,-3.8635405898e-01,0.0000000000e+00
4495,3.3333518505e+00,1.9215030670e+00,-1.2876247559e+03,1.3338558674e+00,-3.8635405898e-01,0.0000000000e+00
4496,3.3383588791e+00,1.9234058857e+00,-1.3706914062e+03,1.3055922985e+00,-3.1331816316e-01,0.0000000000e+00
4497,3.3420164585e+00,1.9266234636e+00,-1.3656888428e+03,1.3313504457e+00,-3.3946678042e-01,0.0000000000e+00
4498,3.3459289074e+00,1.9299008846e+00,-1.3656888428e+03,1.3313504457e+00,-3.3946678042e-01,0.0000000000e+00
4499,3.3498997688e+00,1.9331113100e+00,-1.3656888428e+03,1.3313504457e+00,-3.3946678042e-01,0.0000000000e+00
4500,3.3547461033e+00,1.9315009117e+00,-1.2130191650e+03,1.2909678221e+00,-2.3974540830e-01,0.0000000000e+00
4501,3.3577644825e+00,1.9339051247e+00,-1.3338594971e+03,1.3179761171e+00,-2.7890548110e-01,0.0000000000e+00
4502,3.3602898121e+00,1.9360376596e+00,-1.3338594971e+03,1.3179761171e+00,-2.7890548110e-01,0.0000000000e+00
4503,3.3627126217e+00,1.9383430481e+00,-1.3338594971e+03,1.3179761171e+00,-2.7890548110e-01,0.0000000000e+00
4504,3.3650650978e+00,1.9409093857e+00,-1.3338594971e+03,1.3179761171e+00,-2.7890548110e-01,0.0000000000e+00
4505,3.3653380871e+00,1.9371527433e+00,-1.3793658447e+03,1.2806441784e+00,-1.3013122976e-01,0.0000000000e+00
4506,3.3647744656e+00,1.9383974075e+00,-1.4483411865e+03,1.3008918762e+00,-2.0447456837e-01,0.0000000000e+00
4507,3.3655130863e+00,1.9385703802e+00,-1.3833665771e+03,1.3049374819e+00,-1.7652770877e-01,0.0000000000e+00
4508,3.3659658432e+00,1.9389313459e+00,-1.3833665771e+03,1.3049374819e+00,-1.7652770877e-01,0.0000000000e+00
4509,3.3637237549e+00,1.9418498278e+00,-1.4436527100e+03,1.2962980270e+00,-1.4463821054e-01,0.0000000000e+00
4510,3.3610594273e+00,1.9445732832e+00,-1.4436527100e+03,1.2962980270e+00,-1.4463821054e-01,0.0000000000e+00
4511,3.3602151871e+00,1.9409723282e+00,-1.4081069336e+03,1.2801260948e+00,-1.0755134374e-01,0.0000000000e+00
4512,3.3594019413e+00,1.9376118183e+00,-1.4081069336e+03,1.2801260948e+00,-1.0755134374e-01,0.0000000000e+00
4513,3.3535161018e+00,1.9418153763e+00,-1.5882167969e+03,1.2989037037e+00,-7.6411284506e-02,0.0000000000e+00
4514,3.3476366997e+00,1.9458441734e+00,-1.5882167969e+03,1.2989037037e+00,-7.6411284506e-02,0.0000000000e+00
4515,3.3445699215e+00,1.9412542582e+00,-1.5024401855e+03,1.2725987434e+00,-4.1031647474e-02,0.0000000000e+00
4516,3.3410840034e+00,1.9357360601e+00,-1.5024401855e+03,1.2725987434e+00,-4.1031647474e-02,0.0000000000e+00
4517,3.3340110779e+00,1.9345922470e+00,-1.6150819092e+03,1.2870658636e+00,-9.7444914281e-03,0.0000000000e+00
4518,3.3273677826e+00,1.9331299067e+00,-1.6150819092e+03,1.2870658636e+00,-9.7444914281e-03,0.0000000000e+00
4519,3.3220529556e+00,1.9254015684e+00,-1.6386763916e+03,1.2694104910e+00,2.8594970703e-02,0.0000000000e+00
4520,3.3152840137e+00,1.9185630083e+00,-1.6643299561e+03,1.2755208015e+00,3.1768035144e-02,0.0000000000e+00
4521,3.3088529110e+00,1.9106676579e+00,-1.6643299561e+03,1.2755208015e+00,3.1768035144e-02,0.0000000000e+00
4522,3.3025879860e+00,1.9013618231e+00,-1.6643299561e+03,1.2755208015e+00,3.1768035144e-02,0.0000000000e+00
4523,3.2931904793e+00,1.8852258921e+00,-1.7612349854e+03,1.2679016590e+00,1.3713173568e-01,0.0000000000e+00
4524,3.2859096527e+00,1.8720861673e+00,-1.8096549072e+03,1.2696439028e+00,1.0313735902e-01,0.0000000000e+00
4525,3.2787365913e+00,1.8569029570e+00,-1.8096549072e+03,1.2696439028e+00,1.0313735902e-01,0.0000000000e+00
4526,3.2718586922e+00,1.8397775888e+00,-1.8096549072e+03,1.2696439028e+00,1.0313735902e-01,0.0000000000e+00
4527,3.2615041733e+00,1.8137166500e+00,-1.8212208252e+03,1.2656055689e+00,1.9611503184e-01,0.0000000000e+00
4528,3.2513504028e+00,1.7854580879e+00,-1.8212208252e+03,1.2656055689e+00,1.9611503184e-01,0.0000000000e+00
4529,3.2456436157e+00,1.7625876665e+00,-1.9586375732e+03,1.2668216228e+00,1.5220879018e-01,0.0000000000e+00
4530,3.2365040779e+00,1.7327870131e+00,-1.8904606934e+03,1.2684026957e+00,2.1086739004e-01,0.0000000000e+00
4531,3.2274751663e+00,1.7004982233e+00,-1.8904606934e+03,1.2684026957e+00,2.1086739004e-01,0.0000000000e+00
4532,3.2186880112e+00,1.6658781767e+00,-1.8904606934e+03,1.2684026957e+00,2.1086739004e-01,0.0000000000e+00
4533,3.2101197243e+00,1.6289265156e+00,-1.8904606934e+03,1.2684026957e+00,2.1086739004e-01,0.0000000000e+00
4534,3.2055580616e+00,1.5903621912e+00,-2.3154267578e+03,1.2673163414e+00,3.1694808602e-01,0.0000000000e+00
4535,3.1968834400e+00,1.5462580919e+00,-2.0784521484e+03,1.2663519382e+00,2.8323197365e-01,0.0000000000e+00
4536,3.1897990704e+00,1.5014415979e+00,-2.0742546387e+03,1.2732706070e+00,2.9119995236e-01,0.0000000000e+00
4537,3.1830878258e+00,1.4545733929e+00,-2.0742546387e+03,1.2732706070e+00,2.9119995236e-01,0.0000000000e+00
4538,3.1764023304e+00,1.4053852558e+00,-2.0742546387e+03,1.2732706070e+00,2.9119995236e-01,0.0000000000e+00
4539,3.1679034233e+00,1.3484072685e+00,-2.2795888672e+03,1.2705442905e+00,3.8509848714e-01,0.0000000000e+00
4540,3.1607265472e+00,1.2928469181e+00,-2.2541450195e+03,1.2747956514e+00,3.5526862741e-01,0.0000000000e+00
4541,3.1538693905e+00,1.2353602648e+00,-2.2541450195e+03,1.2747956514e+00,3.5526862741e-01,0.0000000000e+00
4542,3.1469788551e+00,1.1756967306e+00,-2.2541450195e+03,1.2747956514e+00,3.5526862741e-01,0.0000000000e+00
4543,3.1383852959e+00,1.1063424349e+00,-2.2020095215e+03,1.2735846043e+00,4.1563498974e-01,0.0000000000e+00
4544,3.1332464218e+00,1.0427534580e+00,-2.3291398926e+03,1.2849901915e+00,4.0024411678e-01,0.0000000000e+00
4545,3.1275591850e+00,9.7671985626e-01,-2.3291398926e+03,1.2849901915e+00,4.0024411678e-01,0.0000000000e+00
4546,3.1190729141e+00,9.0006953478e-01,-2.2353654785e+03,1.2725788355e+00,4.3882673979e-01,0.0000000000e+00
4547,3.1148676872e+00,8.3012342453e-01,-2.3809282227e+03,1.2925182581e+00,4.4015356898e-01,0.0000000000e+00
4548,3.1100995541e+00,7.5806665421e-01,-2.3809282227e+03,1.2925182581e+00,4.4015356898e-01,0.0000000000e+00
4549,3.1036376953e+00,6.7663288116e-01,-2.2488835449e+03,1.2816799879e+00,4.6981993318e-01,0.0000000000e+00
4550,3.0969660282e+00,5.9385323524e-01,-2.2488835449e+03,1.2816799879e+00,4.6981993318e-01,0.0000000000e+00
4551,3.0946781635e+00,5.1928502321e-01,-2.4457185059e+03,1.3098602295e+00,4.7394451499e-01,0.0000000000e+00
4552,3.0900685787e+00,4.3576756120e-01,-2.2802707520e+03,1.2916846275e+00,4.9348181486e-01,0.0000000000e+00
4553,3.0851826668e+00,3.5131523013e-01,-2.2802707520e+03,1.2916846275e+00,4.9348181486e-01,0.0000000000e+00
4554,3.0798873901e+00,2.6602014899e-01,-2.2802707520e+03,1.2916846275e+00,4.9348181486e-01,0.0000000000e+00
4555,3.0798516273e+00,1.8471643329e-01,-2.4002170410e+03,1.3205355406e+00,5.2624344826e-01,0.0000000000e+00
4556,3.0772328377e+00,9.7403384745e-02,-2.2551118164e+03,1.3009451628e+00,5.2096700668e-01,0.0000000000e+00
4557,3.0741343498e+00,9.7640026361e-03,-2.2551118164e+03,1.3009451628e+00,5.2096700668e-01,0.0000000000e+00
4558,3.0705847740e+00,-7.7964402735e-02,-2.2551118164e+03,1.3009451628e+00,5.2096700668e-01,0.0000000000e+00
4559,3.0737042427e+00,-1.5866242349e-01,-2.3290859375e+03,1.3287357092e+00,5.5787867308e-01,0.0000000000e+00
4560,3.0766627789e+00,-2.3897226155e-01,-2.3290859375e+03,1.3287357092e+00,5.5787867308e-01,0.0000000000e+00
4561,3.0750551224e+00,-3.2779550552e-01,-2.1318322754e+03,1.3065892458e+00,5.3930157423e-01,0.0000000000e+00
4562,3.0730154514e+00,-4.1590356827e-01,-2.1318322754e+03,1.3065892458e+00,5.3930157423e-01,0.0000000000e+00
4563,3.0770823956e+00,-4.9455001950e-01,-2.1857097168e+03,1.3301239014e+00,5.7127457857e-01,0.0000000000e+00
4564,3.0810477734e+00,-5.7185393572e-01,-2.1857097168e+03,1.3301239014e+00,5.7127457857e-01,0.0000000000e+00
4565,3.0819213390e+00,-6.5632593632e-01,-2.0406268311e+03,1.3163398504e+00,5.5472820997e-01,0.0000000000e+00
4566,3.0864524841e+00,-7.3109400272e-01,-2.0861940918e+03,1.3382339478e+00,5.6724584103e-01,0.0000000000e+00
4567,3.0909066200e+00,-8.0407637358e-01,-2.0861940918e+03,1.3382339478e+00,5.6724584103e-01,0.0000000000e+00
4568,3.0949122906e+00,-8.8131254911e-01,-1.9314390869e+03,1.3209674358e+00,5.7138884068e-01,0.0000000000e+00
4569,3.0986678600e+00,-9.5644241571e-01,-1.9314390869e+03,1.3209674358e+00,5.7138884068e-01,0.0000000000e+00
4570,3.1056189537e+00,-1.0191737413e+00,-2.0010137939e+03,1.3476797342e+00,5.7165777683e-01,0.0000000000e+00
4571,3.1112949848e+00,-1.0867509842e+00,-1.8674146729e+03,1.3361673355e+00,5.6818544865e-01,0.0000000000e+00
4572,3.1168820858e+00,-1.1519775391e+00,-1.8674146729e+03,1.3361673355e+00,5.6818544865e-01,0.0000000000e+00
4573,3.1244804859e+00,-1.2091983557e+00,-1.8243333740e+03,1.3381297588e+00,5.6599497795e-01,0.0000000000e+00
4574,3.1318242550e+00,-1.2642717361e+00,-1.8243333740e+03,1.3381297588e+00,5.6599497795e-01,0.0000000000e+00
4575,3.1385316849e+00,-1.3237062693e+00,-1.6990253906e+03,1.3355357647e+00,5.6276887655e-01,0.0000000000e+00
4576,3.1470129490e+00,-1.3726490736e+00,-1.7658715820e+03,1.3532474041e+00,5.6603944302e-01,0.0000000000e+00
4577,3.1555488110e+00,-1.4192731380e+00,-1.7658715820e+03,1.3532474041e+00,5.6603944302e-01,0.0000000000e+00
4578,3.1627769470e+00,-1.4701285362e+00,-1.5014056396e+03,1.3229279518e+00,5.4012095928e-01,0.0000000000e+00
4579,3.1722133160e+00,-1.5103147030e+00,-1.7123173828e+03,1.3536945581e+00,5.5708372593e-01,0.0000000000e+00
4580,3.1820523739e+00,-1.5480792522e+00,-1.7123173828e+03,1.3536945581e+00,5.5708372593e-01,0.0000000000e+00
4581,3.1923065186e+00,-1.5835396051e+00,-1.7123173828e+03,1.3536945581e+00,5.5708372593e-01,0.0000000000e+00
4582,3.1990013123e+00,-1.6242890358e+00,-1.2282647705e+03,1.3259910345e+00,5.0691229105e-01,0.0000000000e+00
4583,3.2080888748e+00,-1.6557106972e+00,-1.5889426270e+03,1.3476562500e+00,5.2919447422e-01,0.0000000000e+00
4584,3.2176222801e+00,-1.6849224567e+00,-1.5889426270e+03,1.3476562500e+00,5.2919447422e-01,0.0000000000e+00
4585,3.2275269032e+00,-1.7121298313e+00,-1.5889426270e+03,1.3476562500e+00,5.2919447422e-01,0.0000000000e+00
4586,3.2338058949e+00,-1.7406275272e+00,-1.2404560547e+03,1.3325113058e+00,4.8498070240e-01,0.0000000000e+00
4587,3.2435965538e+00,-1.7620310783e+00,-1.4897122803e+03,1.3468139172e+00,4.9775114655e-01,0.0000000000e+00
4588,3.2532346249e+00,-1.7821760178e+00,-1.4897122803e+03,1.3468139172e+00,4.9775114655e-01,0.0000000000e+00
4589,3.2631065845e+00,-1.8007526398e+00,-1.4897122803e+03,1.3468139172e+00,4.9775114655e-01,0.0000000000e+00
4590,3.2732546329e+00,-1.8178174496e+00,-1.4897122803e+03,1.3468139172e+00,4.9775114655e-01,0.0000000000e+00
4591,3.2764494419e+00,-1.8354276419e+00,-1.1088231201e+03,1.3218367100e+00,4.1795551777e-01,0.0000000000e+00
4592,3.2852470875e+00,-1.8479372263e+00,-1.4055617676e+03,1.3445198536e+00,4.5131286979e-01,0.0000000000e+00
4593,3.2920346260e+00,-1.8605595827e+00,-1.4270511475e+03,1.3315652609e+00,4.3491059542e-01,0.0000000000e+00
4594,3.2986650467e+00,-1.8723288774e+00,-1.4270511475e+03,1.3315652609e+00,4.3491059542e-01,0.0000000000e+00
4595,3.3078925610e+00,-1.8792451620e+00,-1.3168759766e+03,1.3445092440e+00,4.1660195589e-01,0.0000000000e+00
4596,3.3168709278e+00,-1.8856648207e+00,-1.3168759766e+03,1.3445092440e+00,4.1660195589e-01,0.0000000000e+00
4597,3.3189764023e+00,-1.8956995010e+00,-1.3835428467e+03,1.3199210167e+00,3.7747514248e-01,0.0000000000e+00
4598,3.3217668533e+00,-1.9044401646e+00,-1.3835428467e+03,1.3199210167e+00,3.7747514248e-01,0.0000000000e+00
4599,3.3317866325e+00,-1.9059256315e+00,-1.3142061768e+03,1.3371526003e+00,3.7097185850e-01,0.0000000000e+00
4600,3.3416216373e+00,-1.9073024988e+00,-1.3142061768e+03,1.3371526003e+00,3.7097185850e-01,0.0000000000e+00
4601,3.3403065205e+00,-1.9156206846e+00,-1.4562360840e+03,1.3107519150e+00,3.1835982203e-01,0.0000000000e+00
4602,3.3467607498e+00,-1.9170891047e+00,-1.3840213623e+03,1.3225859404e+00,3.3139321208e-01,0.0000000000e+00
4603,3.3527817726e+00,-1.9189486504e+00,-1.3840213623e+03,1.3225859404e+00,3.3139321208e-01,0.0000000000e+00
4604,3.3587210178e+00,-1.9208742380e+00,-1.3840213623e+03,1.3225859404e+00,3.3139321208e-01,0.0000000000e+00
4605,3.3577401638e+00,-1.9252116680e+00,-1.4700467529e+03,1.3045184612e+00,2.3858855665e-01,0.0000000000e+00
4606,3.3570811749e+00,-1.9293769598e+00,-1.4700467529e+03,1.3045184612e+00,2.3858855665e-01,0.0000000000e+00
4607,3.3628287315e+00,-1.9288253784e+00,-1.3752572021e+03,1.3215496540e+00,2.7982750535e-01,0.0000000000e+00
4608,3.3678784370e+00,-1.9290826321e+00,-1.3752572021e+03,1.3215496540e+00,2.7982750535e-01,0.0000000000e+00
4609,3.3652074337e+00,-1.9338066578e+00,-1.5530336914e+03,1.2895263433e+00,1.8727798760e-01,0.0000000000e+00
4610,3.3659369946e+00,-1.9353188276e+00,-1.4770703125e+03,1.3027592897e+00,2.0970962942e-01,0.0000000000e+00
4611,3.3665082455e+00,-1.9372017384e+00,-1.4770703125e+03,1.3027592897e+00,2.0970962942e-01,0.0000000000e+00
4612,3.3669376373e+00,-1.9394102097e+00,-1.4770703125e+03,1.3027592897e+00,2.0970962942e-01,0.0000000000e+00
4613,3.3643500805e+00,-1.9422903061e+00,-1.5939210205e+03,1.2854541540e+00,1.1253219843e-01,0.0000000000e+00
4614,3.3614456654e+00,-1.9454268217e+00,-1.5939210205e+03,1.2854541540e+00,1.1253219843e-01,0.0000000000e+00
4615,3.3600208759e+00,-1.9456824064e+00,-1.4514670410e+03,1.3070410490e+00,1.6277931631e-01,0.0000000000e+00
4616,3.3573486805e+00,-1.9483430386e+00,-1.5959370117e+03,1.2861140966e+00,9.6170119941e-02,0.0000000000e+00
4617,3.3543512821e+00,-1.9510096312e+00,-1.5959370117e+03,1.2861140966e+00,9.6170119941e-02,0.0000000000e+00
4618,3.3498704433e+00,-1.9491516352e+00,-1.5571164551e+03,1.2932149172e+00,8.6610108614e-02,0.0000000000e+00
4619,3.3453195095e+00,-1.9505295753e+00,-1.6088077393e+03,1.2770575285e+00,4.9978256226e-02,0.0000000000e+00
4620,3.3405461311e+00,-1.9514248371e+00,-1.6088077393e+03,1.2770575285e+00,4.9978256226e-02,0.0000000000e+00
4621,3.3347496986e+00,-1.9464108944e+00,-1.6570384521e+03,1.2851676941e+00,2.6011809707e-02,0.0000000000e+00
4622,3.3289518356e+00,-1.9453026056e+00,-1.6390253906e+03,1.2777893543e+00,5.9776304988e-04,0.0000000000e+00
4623,3.3229265213e+00,-1.9432555437e+00,-1.6390253906e+03,1.2777893543e+00,5.9776304988e-04,0.0000000000e+00
4624,3.3155877590e+00,-1.9343043566e+00,-1.7225078125e+03,1.2722564936e+00,-3.4595947713e-02,0.0000000000e+00
4625,3.3089802265e+00,-1.9278113842e+00,-1.6839947510e+03,1.2720701694e+00,-4.6421583742e-02,0.0000000000e+00
4626,3.3026292324e+00,-1.9195822477e+00,-1.6839947510e+03,1.2720701694e+00,-4.6421583742e-02,0.0000000000e+00
4627,3.2964162827e+00,-1.9096225500e+00,-1.6839947510e+03,1.2720701694e+00,-4.6421583742e-02,0.0000000000e+00
4628,3.2873835564e+00,-1.8934178352e+00,-1.8400921631e+03,1.2718963623e+00,-1.3240066171e-01,0.0000000000e+00
4629,3.2784545422e+00,-1.8783092499e+00,-1.8127402344e+03,1.2667281628e+00,-1.1583518982e-01,0.0000000000e+00
4630,3.2697675228e+00,-1.8612316847e+00,-1.8127402344e+03,1.2667281628e+00,-1.1583518982e-01,0.0000000000e+00
4631,3.2613570690e+00,-1.8420920372e+00,-1.8127402344e+03,1.2667281628e+00,-1.1583518982e-01,0.0000000000e+00
4632,3.2546007633e+00,-1.8165577650e+00,-1.8453004150e+03,1.2747149467e+00,-1.9369049370e-01,0.0000000000e+00
4633,3.2456481457e+00,-1.7923257351e+00,-1.8985283203e+03,1.2633284330e+00,-1.7312835157e-01,0.0000000000e+00
4634,3.2368254662e+00,-1.7659801245e+00,-1.8985283203e+03,1.2633284330e+00,-1.7312835157e-01,0.0000000000e+00
4635,3.2282865047e+00,-1.7373070717e+00,-1.8985283203e+03,1.2633284330e+00,-1.7312835157e-01,0.0000000000e+00
4636,3.2218372822e+00,-1.6996030807e+00,-1.9574422607e+03,1.2755656242e+00,-2.7396559715e-01,0.0000000000e+00
4637,3.2137384415e+00,-1.6639608145e+00,-1.9358531494e+03,1.2678208351e+00,-2.4393592775e-01,0.0000000000e+00
4638,3.2058200836e+00,-1.6259952784e+00,-1.9358531494e+03,1.2678208351e+00,-2.4393592775e-01,0.0000000000e+00
4639,3.1980683804e+00,-1.5856189728e+00,-1.9358531494e+03,1.2678208351e+00,-2.4393592775e-01,0.0000000000e+00
4640,3.1904449463e+00,-1.5378957987e+00,-2.1298972168e+03,1.2677081823e+00,-3.2299628854e-01,0.0000000000e+00
4641,3.1832277775e+00,-1.4912798405e+00,-2.0161954346e+03,1.2731519938e+00,-2.9839041829e-01,0.0000000000e+00
4642,3.1761379242e+00,-1.4422247410e+00,-2.0161954346e+03,1.2731519938e+00,-2.9839041829e-01,0.0000000000e+00
4643,3.1690597534e+00,-1.3907731771e+00,-2.0161954346e+03,1.2731519938e+00,-2.9839041829e-01,0.0000000000e+00
4644,3.1607186794e+00,-1.3325833082e+00,-2.2300419922e+03,1.2687891722e+00,-3.8931083679e-01,0.0000000000e+00
4645,3.1541621685e+00,-1.2754404545e+00,-2.0983212891e+03,1.2799310684e+00,-3.6473190784e-01,0.0000000000e+00
4646,3.1477355957e+00,-1.2157433033e+00,-2.0983212891e+03,1.2799310684e+00,-3.6473190784e-01,0.0000000000e+00
4647,3.1388916969e+00,-1.1511656046e+00,-2.1875639648e+03,1.2708580494e+00,-3.9076927304e-01,0.0000000000e+00
4648,3.1337764263e+00,-1.0862243176e+00,-2.1384316406e+03,1.2810797691e+00,-3.9210346341e-01,0.0000000000e+00
4649,3.1282331944e+00,-1.0192930698e+00,-2.1384316406e+03,1.2810797691e+00,-3.9210346341e-01,0.0000000000e+00
4650,3.1197614670e+00,-9.4643795490e-01,-2.2579047852e+03,1.2806923389e+00,-4.3080395460e-01,0.0000000000e+00
4651,3.1154971123e+00,-8.7521988153e-01,-2.1573920898e+03,1.2913931608e+00,-4.3447703123e-01,0.0000000000e+00
4652,3.1108336449e+00,-8.0203866959e-01,-2.1573920898e+03,1.2913931608e+00,-4.3447703123e-01,0.0000000000e+00
4653,3.1035184860e+00,-7.2215014696e-01,-2.3121520996e+03,1.2860280275e+00,-4.6562573314e-01,0.0000000000e+00
4654,3.0995430946e+00,-6.4456677437e-01,-2.1518525391e+03,1.2924263477e+00,-4.6215176582e-01,0.0000000000e+00
4655,3.0954349041e+00,-5.6509143114e-01,-2.1518525391e+03,1.2924263477e+00,-4.6215176582e-01,0.0000000000e+00
4656,3.0908443928e+00,-4.8415473104e-01,-2.1518525391e+03,1.2924263477e+00,-4.6215176582e-01,0.0000000000e+00
4657,3.0862929821e+00,-3.9731183648e-01,-2.4323896484e+03,1.3078737259e+00,-5.2249127626e-01,0.0000000000e+00
4658,3.0836977959e+00,-3.1420713663e-01,-2.1446662598e+03,1.3006397486e+00,-5.0365877151e-01,0.0000000000e+00
4659,3.0809392929e+00,-2.2977101803e-01,-2.1446662598e+03,1.3006397486e+00,-5.0365877151e-01,0.0000000000e+00
4660,3.0766949654e+00,-1.4183044434e-01,-2.3833210449e+03,1.3047773838e+00,-5.1964128017e-01,0.0000000000e+00
4661,3.0766985416e+00,-5.5723726749e-02,-2.0815646973e+03,1.3084967136e+00,-5.2006554604e-01,0.0000000000e+00
4662,3.0740966797e+00,3.2087624073e-02,-2.2944929199e+03,1.3109658957e+00,-5.3042864799e-01,0.0000000000e+00
4663,3.0716199875e+00,1.1992976069e-01,-2.2944929199e+03,1.3109658957e+00,-5.3042864799e-01,0.0000000000e+00
4664,3.0746643543e+00,2.0530141890e-01,-1.9218936768e+03,1.3143423796e+00,-5.4517471790e-01,0.0000000000e+00
4665,3.0732109547e+00,2.9167208076e-01,-2.3014345703e+03,1.3200924397e+00,-5.5161476135e-01,0.0000000000e+00
4666,3.0752122402e+00,3.7622267008e-01,-1.9828492432e+03,1.3203208447e+00,-5.5034691095e-01,0.0000000000e+00
4667,3.0762164593e+00,4.5957884192e-01,-1.9828492432e+03,1.3203208447e+00,-5.5034691095e-01,0.0000000000e+00
4668,3.0786840916e+00,5.4412430525e-01,-2.2053615723e+03,1.3255058527e+00,-5.6429183483e-01,0.0000000000e+00
4669,3.0803022385e+00,6.2588733435e-01,-2.2107426758e+03,1.3258712292e+00,-5.6384640932e-01,0.0000000000e+00
4670,3.0838835239e+00,7.0370966196e-01,-1.8952803955e+03,1.3251341581e+00,-5.6064921618e-01,0.0000000000e+00
4671,3.0868337154e+00,7.7991473675e-01,-1.8952803955e+03,1.3251341581e+00,-5.6064921618e-01,0.0000000000e+00
4672,3.0916535854e+00,8.5711610317e-01,-2.1548884277e+03,1.3367313147e+00,-5.7577735186e-01,0.0000000000e+00
4673,3.0965900421e+00,9.3031573296e-01,-1.9298859863e+03,1.3318880796e+00,-5.6981950998e-01,0.0000000000e+00
4674,3.1010460854e+00,1.0009921789e+00,-1.9298859863e+03,1.3318880796e+00,-5.6981950998e-01,0.0000000000e+00
4675,3.1053478718e+00,1.0692973137e+00,-1.9298859863e+03,1.3318880796e+00,-5.6981950998e-01,0.0000000000e+00
4676,3.1096262932e+00,1.1351917982e+00,-1.9298859863e+03,1.3318880796e+00,-5.6981950998e-01,0.0000000000e+00
4677,3.1211636066e+00,1.1972241402e+00,-1.7737429199e+03,1.3533438444e+00,-5.6982707977e-01,0.0000000000e+00
4678,3.1287817955e+00,1.2570545673e+00,-1.8375878906e+03,1.3371329308e+00,-5.6545811892e-01,0.0000000000e+00
4679,3.1363475323e+00,1.3141199350e+00,-1.8375878906e+03,1.3371329308e+00,-5.6545811892e-01,0.0000000000e+00
