step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998945312e+03
1,5.0182294846e-01,-5.0213122368e-01,-6.8898570538e-01,2.4607680664e+03
2,5.0119388103e-01,-5.0328588486e-01,3.0269538984e-02,2.4669052734e+03
3,4.9964943528e-01,-5.0103503466e-01,-8.0556845665e-01,2.4710141602e+03
4,5.0248950720e-01,-4.9947980046e-01,-4.2122480273e-01,2.4736657715e+03
5,5.0303715467e-01,-5.0186789036e-01,-8.8197559118e-01,2.4752211914e+03
6,5.0031554699e-01,-4.9986556172e-01,-1.0098127127e+00,2.4759060059e+03
7,5.0141274929e-01,-5.0024414062e-01,-1.5125960112e+00,2.4759130859e+03
8,5.0034922361e-01,-5.0076264143e-01,-1.2049491405e+00,2.4754260254e+03
9,5.0031870604e-01,-4.9825024605e-01,-1.6170302629e+00,2.4746120605e+03
10,5.0103008747e-01,-5.0078791380e-01,-1.4060350657e+00,2.4735041504e+03
11,4.9843358994e-01,-5.0006020069e-01,-1.6647801399e+00,2.4721884766e+03
12,5.0002247095e-01,-4.9854630232e-01,-8.7006372213e-01,2.4706711426e+03
13,5.0092375278e-01,-4.9783006310e-01,-1.5877763033e+00,2.4690703125e+03
14,5.0018537045e-01,-4.9862000346e-01,-1.9845492840e+00,2.4673459473e+03
15,4.9901905656e-01,-5.0002521276e-01,-1.5413136482e+00,2.4655834961e+03
16,4.9887037277e-01,-4.9563798308e-01,-1.6037226915e+00,2.4637478027e+03
17,5.0024205446e-01,-5.0034475327e-01,-1.9918203354e+00,2.4618920898e+03
18,4.9661034346e-01,-4.9773204327e-01,-1.8523561954e+00,2.4599941406e+03
19,4.9919635057e-01,-4.9762296677e-01,-2.0656938553e+00,2.4580942383e+03
20,4.9812772870e-01,-4.9793556333e-01,-1.9716104269e+00,2.4561616211e+03
21,5.0046652555e-01,-4.9445986748e-01,-1.6385489702e+00,2.4542336426e+03
22,4.9841594696e-01,-4.9647855759e-01,-2.2790853977e+00,2.4523002930e+03
23,4.9609673023e-01,-4.9688324332e-01,-2.0660307407e+00,2.4503762207e+03
24,4.9595990777e-01,-4.9359297752e-01,-2.2121005058e+00,2.4484565430e+03
25,4.9780762196e-01,-4.9717846513e-01,-2.3139312267e+00,2.4465417480e+03
26,4.9608147144e-01,-4.9794214964e-01,-2.2339489460e+00,2.4446110840e+03
27,4.9655592442e-01,-4.9360385537e-01,-2.5216453075e+00,2.4427055664e+03
28,4.9823129177e-01,-4.9620637298e-01,-2.1385059357e+00,2.4407951660e+03
29,4.9429270625e-01,-4.9299824238e-01,-2.8641533852e+00,2.4388669434e+03
30,4.9752452970e-01,-4.9457851052e-01,-1.7933872938e+00,2.4369499512e+03
31,4.9654135108e-01,-4.9296435714e-01,-2.1785852909e+00,2.4350537109e+03
32,4.9434372783e-01,-4.9322289228e-01,-2.8900120258e+00,2.4331569824e+03
33,4.9484851956e-01,-4.9218195677e-01,-2.4968111515e+00,2.4312624512e+03
34,4.9479380250e-01,-4.9433040619e-01,-3.0132844448e+00,2.4293793945e+03
35,4.9380481243e-01,-4.9293181300e-01,-2.9931955338e+00,2.4274816895e+03
36,4.9513447285e-01,-4.9479380250e-01,-2.8202419281e+00,2.4255930176e+03
37,4.9420779943e-01,-4.9269348383e-01,-3.0731253624e+00,2.4237263184e+03
38,4.9444568157e-01,-4.9397653341e-01,-2.8933949471e+00,2.4218725586e+03
39,4.9417391419e-01,-4.9357834458e-01,-3.0983858109e+00,2.4200026855e+03
40,4.9428877234e-01,-4.9141097069e-01,-3.2217876911e+00,2.4181198730e+03
41,4.9367254972e-01,-4.9173524976e-01,-3.3286979198e+00,2.4162541504e+03
42,4.9262949824e-01,-4.9290534854e-01,-2.9486107826e+00,2.4143977051e+03
43,4.9115830660e-01,-4.9089813232e-01,-3.3882894516e+00,2.4125471191e+03
44,4.9251106381e-01,-4.9101912975e-01,-3.4366953373e+00,2.4106862793e+03
45,4.9315443635e-01,-4.9245139956e-01,-3.3556201458e+00,2.4088317871e+03
