step,vx_62_62,vy_62_62,pressure_62_62,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,1.5374955078e+04
1,5.0048476458e-01,-5.0118041039e-01,-1.0062670708e+00,1.5530727539e+04
2,5.0059157610e-01,-5.0139588118e-01,5.5599212646e+00,1.5550013672e+04
3,5.0064873695e-01,-5.0079673529e-01,6.1455807686e+00,1.5564358398e+04
4,5.0104552507e-01,-5.0061011314e-01,6.3393168449e+00,1.5575116211e+04
5,5.0083750486e-01,-5.0082439184e-01,6.6008849144e+00,1.5583178711e+04
6,5.0067412853e-01,-5.0127786398e-01,6.8874950409e+00,1.5589144531e+04
7,5.0057375431e-01,-5.0129836798e-01,6.6858596802e+00,1.5593519531e+04
8,5.0046098232e-01,-5.0012564659e-01,6.8360447884e+00,1.5596710938e+04
9,5.0138831139e-01,-5.0095838308e-01,6.3747510910e+00,1.5598978516e+04
10,5.0116908550e-01,-5.0061756372e-01,6.6131234169e+00,1.5600531250e+04
11,5.0101363659e-01,-5.0058877468e-01,6.2468681335e+00,1.5601552734e+04
12,5.0152498484e-01,-5.0117433071e-01,6.2875924110e+00,1.5602164062e+04
13,5.0077432394e-01,-5.0064462423e-01,5.9508504868e+00,1.5602454102e+04
14,5.0086683035e-01,-5.0006872416e-01,5.9358143806e+00,1.5602486328e+04
15,5.0097990036e-01,-5.0026142597e-01,5.9954252243e+00,1.5602354492e+04
16,5.0094199181e-01,-5.0055921078e-01,5.9335799217e+00,1.5602068359e+04
17,5.0068920851e-01,-5.0129085779e-01,5.9384469986e+00,1.5601668945e+04
18,5.0018203259e-01,-5.0072419643e-01,6.0132961273e+00,1.5601182617e+04
19,5.0056612492e-01,-5.0038814545e-01,6.1719202995e+00,1.5600632812e+04
20,5.0110292435e-01,-5.0057899952e-01,6.3242273331e+00,1.5600036133e+04
21,5.0067353249e-01,-5.0036716461e-01,6.1599650383e+00,1.5599396484e+04
22,5.0091654062e-01,-5.0066876411e-01,6.5800786018e+00,1.5598718750e+04
23,5.0077545643e-01,-5.0085723400e-01,6.3753852844e+00,1.5598018555e+04
24,5.0050669909e-01,-5.0090831518e-01,6.1951088905e+00,1.5597309570e+04
25,5.0064194202e-01,-5.0098264217e-01,6.3684229851e+00,1.5596574219e+04
26,5.0071078539e-01,-5.0030356646e-01,6.3492445946e+00,1.5595831055e+04
27,5.0086188316e-01,-4.9985754490e-01,6.2064404488e+00,1.5595068359e+04
28,5.0114905834e-01,-4.9995601177e-01,6.2424526215e+00,1.5594313477e+04
29,5.0091230869e-01,-5.0021195412e-01,6.2141189575e+00,1.5593557617e+04
30,5.0049096346e-01,-5.0022917986e-01,6.0199956894e+00,1.5592787109e+04
31,5.0066792965e-01,-5.0054419041e-01,6.2410945892e+00,1.5592022461e+04
32,5.0090128183e-01,-5.0099349022e-01,6.1639752388e+00,1.5591235352e+04
33,5.0063288212e-01,-5.0092619658e-01,6.0178079605e+00,1.5590457031e+04
34,5.0056546926e-01,-5.0039839745e-01,6.1005458832e+00,1.5589678711e+04
35,5.0093615055e-01,-5.0033670664e-01,6.3141403198e+00,1.5588896484e+04
36,5.0081056356e-01,-5.0032383204e-01,6.1858525276e+00,1.5588121094e+04
37,5.0048780441e-01,-5.0028753281e-01,5.9848999977e+00,1.5587331055e+04
38,5.0042605400e-01,-5.0028222799e-01,6.2433733940e+00,1.5586553711e+04
39,5.0041961670e-01,-5.0017762184e-01,6.3485450745e+00,1.5585767578e+04
40,5.0042009354e-01,-4.9968385696e-01,6.1052355766e+00,1.5584997070e+04
41,5.0072145462e-01,-5.0020587444e-01,6.3513255119e+00,1.5584219727e+04
42,5.0030970573e-01,-5.0024414062e-01,6.2805209160e+00,1.5583432617e+04
43,5.0035923719e-01,-5.0003784895e-01,6.0858082771e+00,1.5582653320e+04
44,5.0069302320e-01,-5.0033146143e-01,6.1994919777e+00,1.5581875977e+04
45,5.0030356646e-01,-4.9980157614e-01,6.2963109016e+00,1.5581093750e+04
46,5.0080853701e-01,-4.9983140826e-01,6.0969614983e+00,1.5580321289e+04
47,5.0107604265e-01,-4.9998122454e-01,6.1677064896e+00,1.5579540039e+04
48,5.0061762333e-01,-5.0025892258e-01,6.0346341133e+00,1.5578765625e+04
49,5.0030392408e-01,-4.9980205297e-01,6.1151833534e+00,1.5577986328e+04
50,5.0030678511e-01,-4.9962031841e-01,5.9997129440e+00,1.5577205078e+04
