step,vx_150_50,vy_150_50,pressure_150_50,Cd,Cl,energy
49,4.6359810829e+00,-1.7326772213e-02,-8.6221733093e+00,9.4667601585e-01,5.8724995703e-02,2.5705409375e+05
50,4.5360450745e+00,-1.9154086709e-02,3.8845611572e+01,9.3610668182e-01,6.2029782683e-02,2.5717265625e+05
51,4.4387388229e+00,-2.1106237546e-02,7.6930633545e+01,9.3536353111e-01,5.7273272425e-02,2.5731293750e+05
52,4.3462314606e+00,-2.0806273445e-02,1.0807089233e+02,9.3592375517e-01,4.1561454535e-02,2.5748975000e+05
53,4.2614483833e+00,-1.7460241914e-02,1.3740048218e+02,9.4304901361e-01,2.5942120701e-02,2.5768856250e+05
54,4.1795649529e+00,-8.7717371061e-03,1.6220722961e+02,9.3143707514e-01,7.0594069548e-03,2.5792770312e+05
55,4.0985164642e+00,4.6907924116e-03,1.8486354065e+02,9.4693547487e-01,-1.3695995323e-02,2.5817346875e+05
56,4.0225644112e+00,6.9375699386e-03,2.0209500122e+02,9.3927103281e-01,-4.0474575013e-02,2.5844581250e+05
57,3.9511411190e+00,3.0367879663e-03,2.1490081787e+02,9.4689732790e-01,-5.6872881949e-02,2.5872740625e+05
58,3.8831307888e+00,-1.3643117854e-03,2.2476275635e+02,9.4422930479e-01,-7.9382516444e-02,2.5902160938e+05
59,3.8258631229e+00,8.6120301858e-03,2.2334031677e+02,9.4705766439e-01,-1.0078075528e-01,2.5931654688e+05
60,3.7831406593e+00,2.1863777190e-02,2.2024044800e+02,9.4450646639e-01,-1.2043680996e-01,2.5961984375e+05
61,3.7553441525e+00,2.6339843869e-02,2.1029200745e+02,9.4138389826e-01,-1.3357095420e-01,2.5992042188e+05
62,3.7333536148e+00,1.9704863429e-02,1.9421649170e+02,9.4832682610e-01,-1.4824973047e-01,2.6019873438e+05
63,3.7049396038e+00,1.6167253256e-02,1.7425392151e+02,9.4916182756e-01,-1.4064633846e-01,2.6046203125e+05
64,3.6821360588e+00,1.7048152164e-02,1.4975685120e+02,9.4182705879e-01,-1.3673296571e-01,2.6071978125e+05
65,3.6589510441e+00,7.8435521573e-03,1.2106858063e+02,9.5029693842e-01,-1.2685959041e-01,2.6095487500e+05
66,3.6376235485e+00,-3.0804790556e-02,8.4577873230e+01,9.4191360474e-01,-1.1770620942e-01,2.6114970312e+05
67,3.5986263752e+00,-8.5622511804e-02,4.4811767578e+01,9.5133364201e-01,-1.0337746888e-01,2.6132357812e+05
68,3.5577216148e+00,-1.2000074983e-01,7.6133136749e+00,9.5252943039e-01,-5.5215328932e-02,2.6146615625e+05
69,3.5564234257e+00,-1.4073419571e-01,-3.4949253082e+01,9.5203298330e-01,-2.3138605058e-02,2.6157451562e+05
70,3.5941979885e+00,-1.5478426218e-01,-6.4205421448e+01,9.6214210987e-01,2.8470603749e-02,2.6164818750e+05
71,3.6927120686e+00,-1.4945757389e-01,-1.0354156494e+02,9.6950763464e-01,6.8713307381e-02,2.6169934375e+05
72,3.8499913216e+00,-1.2590061128e-01,-1.2650202942e+02,9.9214327335e-01,1.1648410559e-01,2.6172303125e+05
73,4.0881810188e+00,-1.0875015706e-01,-1.5519264221e+02,9.9084407091e-01,1.6303133965e-01,2.6173203125e+05
74,4.3737301826e+00,-9.1841362417e-02,-1.8056307983e+02,1.0084694624e+00,2.0731362700e-01,2.6171464062e+05
75,4.6451749802e+00,-9.9502995610e-02,-1.9635475159e+02,1.0086061954e+00,2.3869754374e-01,2.6169659375e+05
76,4.8398652077e+00,-1.2425692379e-01,-2.2885832214e+02,1.0188302994e+00,2.5870782137e-01,2.6165910938e+05
77,4.9075193405e+00,-1.4807999134e-01,-2.5695193481e+02,1.0222141743e+00,2.8294086456e-01,2.6162137500e+05
78,4.8938970566e+00,-1.7060911655e-01,-2.7155969238e+02,1.0225118399e+00,2.8100711107e-01,2.6158384375e+05
79,4.8398871422e+00,-1.9056050479e-01,-2.9048577881e+02,1.0234698057e+00,2.7319017053e-01,2.6154592188e+05
80,4.7784919739e+00,-1.9176368415e-01,-3.1050753784e+02,1.0085012913e+00,2.5829991698e-01,2.6151985938e+05
81,4.5854358673e+00,-1.0233573616e-01,-3.2223379517e+02,1.0086238384e+00,2.2998070717e-01,2.6150318750e+05
82,4.1897201538e+00,1.5967719257e-01,-3.1958551025e+02,1.0027775764e+00,1.9458390772e-01,2.6148917188e+05
83,3.7970530987e+00,5.5770516396e-01,-2.7142947388e+02,9.9694824219e-01,1.5486626327e-01,2.6149503125e+05
84,3.9512963295e+00,6.6850638390e-01,-1.8616806030e+02,1.0057647228e+00,8.2323923707e-02,2.6151009375e+05
85,4.3529543877e+00,5.7576030493e-01,-1.4064111328e+02,1.0012162924e+00,2.9628481716e-02,2.6155565625e+05
86,4.4647154808e+00,5.9013718367e-01,-1.3764608765e+02,1.0062942505e+00,-4.5634925365e-02,2.6162042188e+05
87,4.5809383392e+00,5.4707688093e-01,-1.4494477844e+02,1.0031358004e+00,-1.0899813473e-01,2.6172192188e+05
88,4.6413469315e+00,5.2225965261e-01,-1.5583096313e+02,1.0053695440e+00,-1.7472717166e-01,2.6184340625e+05
89,4.6645483971e+00,5.0145751238e-01,-1.6831488037e+02,1.0108261108e+00,-2.2404877841e-01,2.6198050000e+05
90,4.6314926147e+00,4.7661745548e-01,-1.8929887390e+02,1.0113863945e+00,-2.7326491475e-01,2.6213670312e+05
91,4.5517311096e+00,4.3053627014e-01,-2.1531434631e+02,1.0245049000e+00,-3.1003868580e-01,2.6230490625e+05
92,4.4008474350e+00,3.8811305165e-01,-2.6972134399e+02,1.0220664740e+00,-3.2201346755e-01,2.6249278125e+05
93,4.1841692924e+00,3.1269308925e-01,-3.5128030396e+02,1.0323704481e+00,-3.1377878785e-01,2.6269018750e+05
94,3.9068167210e+00,1.4542223513e-01,-4.7569476318e+02,1.0228365660e+00,-3.0582302809e-01,2.6288934375e+05
95,3.6265015602e+00,-1.5863692760e-01,-6.1655688477e+02,1.0270129442e+00,-2.6550954580e-01,2.6307321875e+05
96,3.4979829788e+00,-5.6085085869e-01,-6.8956164551e+02,1.0269525051e+00,-2.1152944863e-01,2.6326078125e+05
97,3.6399044991e+00,-1.0189235210e+00,-6.4892700195e+02,1.0274024010e+00,-1.4367616177e-01,2.6343437500e+05
98,3.7403705120e+00,-1.2441190481e+00,-5.7367480469e+02,1.0283725262e+00,-7.6330564916e-02,2.6360021875e+05
99,4.0971293449e+00,-1.2147207260e+00,-5.6432592773e+02,1.0286421776e+00,3.1737303361e-03,2.6375603125e+05
100,4.1976232529e+00,-1.2610006332e+00,-6.4297991943e+02,1.0333355665e+00,8.3127893507e-02,2.6389318750e+05
101,4.2410430908e+00,-1.3168642521e+00,-7.9887548828e+02,1.0365771055e+00,1.4806464314e-01,2.6402453125e+05
102,4.1760354042e+00,-1.3966556787e+00,-1.0329720459e+03,1.0491623878e+00,2.1367566288e-01,2.6412975000e+05
103,4.0147709846e+00,-1.4683192968e+00,-1.3837896729e+03,1.0501242876e+00,2.4219900370e-01,2.6421759375e+05
104,3.7323565483e+00,-1.5031545162e+00,-1.9126130371e+03,1.0575073957e+00,2.7233028412e-01,2.6429300000e+05
105,3.2616324425e+00,-1.3898696899e+00,-2.6687631836e+03,1.0600899458e+00,2.8939509392e-01,2.6435240625e+05
106,3.1874279976e+00,-4.1887682676e-01,-3.5211130371e+03,1.0602501631e+00,2.7742856741e-01,2.6438381250e+05
107,3.3337907791e+00,4.0852171183e-01,-3.9016252441e+03,1.0706393719e+00,2.5679767132e-01,2.6438587500e+05
108,3.2497777939e+00,1.2641626596e+00,-3.7184111328e+03,1.0752201080e+00,2.1035766602e-01,2.6439009375e+05
109,3.1515827179e+00,2.1821758747e+00,-2.8893515625e+03,1.0721628666e+00,1.5050262213e-01,2.6438268750e+05
110,3.5675072670e+00,2.2624163628e+00,-1.9450784912e+03,1.0725998878e+00,8.9265555143e-02,2.6436415625e+05
111,3.9620935917e+00,2.0012955666e+00,-1.4690332031e+03,1.0646004677e+00,9.2069981620e-03,2.6434125000e+05
112,4.1746077538e+00,1.8061702251e+00,-1.3360872803e+03,1.0669804811e+00,-7.7409073710e-02,2.6430062500e+05
113,4.2397294044e+00,1.7908716202e+00,-1.3528233643e+03,1.0566196442e+00,-1.5097498894e-01,2.6425443750e+05
114,4.2427706718e+00,1.8282239437e+00,-1.4923972168e+03,1.0660797358e+00,-2.1295750141e-01,2.6419387500e+05
115,4.1767635345e+00,1.8701308966e+00,-1.7733616943e+03,1.0703822374e+00,-2.6731723547e-01,2.6413750000e+05
116,3.9979925156e+00,1.9541220665e+00,-2.2690695801e+03,1.0773305893e+00,-2.9431480169e-01,2.6407278125e+05
117,3.6656081676e+00,2.0561461449e+00,-3.1042348633e+03,1.0938230753e+00,-3.2327175140e-01,2.6400784375e+05
118,3.6411824226e+00,1.3378460407e+00,-4.2623193359e+03,1.1004455090e+00,-3.0882692337e-01,2.6394084375e+05
119,3.9508504868e+00,3.5105741024e-01,-4.9496372070e+03,1.1087976694e+00,-2.9133948684e-01,2.6388346875e+05
120,4.0084543228e+00,-4.0459877253e-01,-5.1878681641e+03,1.1060725451e+00,-2.4275919795e-01,2.6385743750e+05
121,4.0309166908e+00,-1.1977510452e+00,-5.0455351562e+03,1.1030988693e+00,-1.6760683060e-01,2.6386528125e+05
122,3.9204475880e+00,-2.1972570419e+00,-4.3668442383e+03,1.0955160856e+00,-9.5104485750e-02,2.6390700000e+05
123,3.8242068291e+00,-2.7914795876e+00,-3.0117189941e+03,1.0845940113e+00,-5.3597325459e-03,2.6395700000e+05
124,4.0430669785e+00,-2.4613208771e+00,-1.8290098877e+03,1.0853018761e+00,6.9903120399e-02,2.6402587500e+05
125,4.2682747841e+00,-2.0714452267e+00,-1.3253188477e+03,1.0891865492e+00,1.6061329842e-01,2.6408365625e+05
126,4.3594202995e+00,-2.0666439533e+00,-1.1428626709e+03,1.0833929777e+00,2.2461183369e-01,2.6412634375e+05
127,4.3850455284e+00,-2.0566868782e+00,-1.1399588623e+03,1.1050683260e+00,2.7104943991e-01,2.6415731250e+05
128,4.3694119453e+00,-2.1312241554e+00,-1.3316337891e+03,1.1065359116e+00,3.0004972219e-01,2.6418734375e+05
129,4.2735633850e+00,-2.3145501614e+00,-1.7600307617e+03,1.1088479757e+00,3.0597868562e-01,2.6421984375e+05
130,4.0859494209e+00,-2.5241560936e+00,-2.5688320312e+03,1.1263053417e+00,2.9171749949e-01,2.6423784375e+05
131,3.9253263474e+00,-1.8177886009e+00,-3.8577546387e+03,1.1201756001e+00,2.5115039945e-01,2.6426384375e+05
132,4.4236688614e+00,-6.7005628347e-01,-4.8225625000e+03,1.1218453646e+00,2.0373260975e-01,2.6429665625e+05
133,4.5500540733e+00,1.9785025716e-01,-5.1912592773e+03,1.1151152849e+00,1.3393804431e-01,2.6437896875e+05
134,4.6874532700e+00,8.5304933786e-01,-5.1897578125e+03,1.1036550999e+00,4.2608752847e-02,2.6448356250e+05
135,4.7666816711e+00,1.6506646872e+00,-4.8581547852e+03,1.1071497202e+00,-4.6542704105e-02,2.6457150000e+05
136,4.8550505638e+00,2.5320985317e+00,-4.0160656738e+03,1.0961397886e+00,-1.3526870310e-01,2.6464481250e+05
137,4.8174071312e+00,2.8450314999e+00,-2.6843684082e+03,1.0959762335e+00,-2.0694379508e-01,2.6469065625e+05
138,4.6431841850e+00,2.3411364555e+00,-1.7037773438e+03,1.1165435314e+00,-2.7502062917e-01,2.6468431250e+05
139,4.5693817139e+00,2.2088289261e+00,-1.2678256836e+03,1.1255218983e+00,-3.0932858586e-01,2.6463284375e+05
140,4.5382490158e+00,2.1337032318e+00,-1.0955618896e+03,1.1416356564e+00,-3.3387327194e-01,2.6455512500e+05
141,4.4852519035e+00,2.1121394634e+00,-1.1365495605e+03,1.1525288820e+00,-3.1992572546e-01,2.6445131250e+05
142,4.3993401527e+00,2.1773211956e+00,-1.3983670654e+03,1.1557902098e+00,-2.9251581430e-01,2.6434093750e+05
143,4.2434024811e+00,2.2562985420e+00,-1.9599223633e+03,1.1492774487e+00,-2.3883764446e-01,2.6421406250e+05
144,3.9507431984e+00,2.4477484226e+00,-2.9439794922e+03,1.1333494186e+00,-1.6948312521e-01,2.6407440625e+05
145,3.9637849331e+00,1.6291606426e+00,-4.3066103516e+03,1.1211701632e+00,-8.6778931320e-02,2.6395390625e+05
146,4.2557163239e+00,5.8073014021e-01,-5.1658261719e+03,1.1204464436e+00,-4.4635413215e-03,2.6389003125e+05
147,4.3083453178e+00,-2.5264254212e-01,-5.4939433594e+03,1.1108382940e+00,8.5231862962e-02,2.6385668750e+05
148,4.3953914642e+00,-1.0060037374e+00,-5.4321015625e+03,1.1073994637e+00,1.7872817814e-01,2.6383606250e+05
149,4.4192690849e+00,-1.9219361544e+00,-4.9211450195e+03,1.1124434471e+00,2.3596750200e-01,2.6377821875e+05
150,4.3666992188e+00,-2.8940043449e+00,-3.7961323242e+03,1.1315187216e+00,2.9570198059e-01,2.6371321875e+05
151,4.3917946815e+00,-2.8329541683e+00,-2.4361499023e+03,1.1386198997e+00,3.2778489590e-01,2.6361565625e+05
152,4.4526672363e+00,-2.3401403427e+00,-1.6584846191e+03,1.1459897757e+00,3.4204170108e-01,2.6349825000e+05
153,4.4681115150e+00,-2.3357148170e+00,-1.3755043945e+03,1.1490604877e+00,3.0863884091e-01,2.6336840625e+05
154,4.4677705765e+00,-2.3059339523e+00,-1.3851770020e+03,1.1452935934e+00,2.8009602427e-01,2.6323775000e+05
155,4.4084172249e+00,-2.4814000130e+00,-1.6737456055e+03,1.1463962793e+00,2.2129900753e-01,2.6310818750e+05
156,4.2804970741e+00,-2.7203040123e+00,-2.3839316406e+03,1.1296296120e+00,1.2221261859e-01,2.6299859375e+05
157,4.4270524979e+00,-1.6441247463e+00,-3.5471013184e+03,1.1125782728e+00,2.9533201829e-02,2.6291000000e+05
158,4.6071648598e+00,-8.8422393799e-01,-4.4729003906e+03,1.1115442514e+00,-7.4355885386e-02,2.6281021875e+05
159,4.7413902283e+00,5.4479222745e-02,-4.9654316406e+03,1.1083462238e+00,-1.6060562432e-01,2.6277868750e+05
160,4.8598380089e+00,7.7260911465e-01,-5.0072978516e+03,1.1128158569e+00,-2.4127459526e-01,2.6280425000e+05
161,4.9532408714e+00,1.5570462942e+00,-4.6623344727e+03,1.1214590073e+00,-3.0563056469e-01,2.6288028125e+05
162,5.0175824165e+00,2.5073833466e+00,-3.8327180176e+03,1.1398929358e+00,-3.4884777665e-01,2.6295034375e+05
163,4.9244332314e+00,2.7765467167e+00,-2.5328613281e+03,1.1475176811e+00,-3.5455426574e-01,2.6300056250e+05
164,4.7578735352e+00,2.2905285358e+00,-1.6545087891e+03,1.1640874147e+00,-3.6620399356e-01,2.6304734375e+05
165,4.6925725937e+00,2.1750383377e+00,-1.3045249023e+03,1.1723192930e+00,-3.1975936890e-01,2.6304956250e+05
166,4.6373090744e+00,2.1440906525e+00,-1.2199715576e+03,1.1664808989e+00,-2.7368587255e-01,2.6300625000e+05
167,4.5632891655e+00,2.2134349346e+00,-1.4028200684e+03,1.1512663364e+00,-1.9369682670e-01,2.6294678125e+05
168,4.4260621071e+00,2.4548513889e+00,-1.9660916748e+03,1.1423767805e+00,-9.2068612576e-02,2.6288046875e+05
169,4.5093111992e+00,1.7826586962e+00,-2.9414204102e+03,1.1258548498e+00,-1.3749348000e-03,2.6280071875e+05
170,4.5787973404e+00,1.0457062721e+00,-3.8634404297e+03,1.1276645660e+00,1.0082942247e-01,2.6271103125e+05
171,4.6532430649e+00,8.3642899990e-02,-4.4550678711e+03,1.1193052530e+00,1.9500041008e-01,2.6261046875e+05
172,4.7008585930e+00,-6.7631852627e-01,-4.5661464844e+03,1.1197756529e+00,2.7551117539e-01,2.6251434375e+05
173,4.7240443230e+00,-1.5163776875e+00,-4.3180991211e+03,1.1324384212e+00,3.3876168728e-01,2.6247643750e+05
174,4.7054605484e+00,-2.5937302113e+00,-3.4654428711e+03,1.1341019869e+00,3.6838307977e-01,2.6248421875e+05
175,4.6549768448e+00,-2.5465631485e+00,-2.2774555664e+03,1.1524889469e+00,3.7582331896e-01,2.6248621875e+05
176,4.6635727882e+00,-2.1231200695e+00,-1.6261453857e+03,1.1594415903e+00,3.5180279613e-01,2.6249265625e+05
177,4.6374311447e+00,-2.0183115005e+00,-1.3836624756e+03,1.1544516087e+00,3.0226790905e-01,2.6248646875e+05
178,4.5858635902e+00,-2.0639543533e+00,-1.3633139648e+03,1.1480649710e+00,2.2999230027e-01,2.6243912500e+05
179,4.4992856979e+00,-2.2060091496e+00,-1.5833745117e+03,1.1330800056e+00,1.5153563023e-01,2.6237840625e+05
180,4.3349637985e+00,-2.3611967564e+00,-2.1812666016e+03,1.1330517530e+00,4.2019397020e-02,2.6229956250e+05
181,4.5456614494e+00,-1.4609081745e+00,-3.0866665039e+03,1.1179715395e+00,-5.5941794068e-02,2.6220862500e+05
182,4.5261926651e+00,-7.4306291342e-01,-3.8916542969e+03,1.1184500456e+00,-1.5831080079e-01,2.6211018750e+05
183,4.5980639458e+00,1.7688128352e-01,-4.3135170898e+03,1.1294327974e+00,-2.4995887280e-01,2.6199148438e+05
184,4.6102027893e+00,9.0840810537e-01,-4.2937548828e+03,1.1356775761e+00,-3.2271969318e-01,2.6189998438e+05
185,4.5911111832e+00,1.8645151854e+00,-3.8821762695e+03,1.1586837769e+00,-3.6602205038e-01,2.6187696875e+05
186,4.5252609253e+00,2.6214509010e+00,-2.8312905273e+03,1.1659772396e+00,-3.9151173830e-01,2.6190278125e+05
187,4.5801653862e+00,2.3009328842e+00,-1.9023261719e+03,1.1910477877e+00,-3.8479053974e-01,2.6193246875e+05
188,4.6103124619e+00,1.8786665201e+00,-1.4677224121e+03,1.1925501823e+00,-3.4487578273e-01,2.6195707812e+05
189,4.5818367004e+00,1.8594063520e+00,-1.3254172363e+03,1.1852543354e+00,-2.9373362660e-01,2.6198031250e+05
190,4.5037803650e+00,1.8906859159e+00,-1.3469334717e+03,1.1715465784e+00,-2.1275806427e-01,2.6197026562e+05
191,4.3690066338e+00,1.9975085258e+00,-1.5671396484e+03,1.1640474796e+00,-1.2018563598e-01,2.6193654688e+05
192,4.1478953362e+00,2.1529486179e+00,-2.1695480957e+03,1.1450015306e+00,-2.2092642263e-02,2.6189967188e+05
193,4.2816414833e+00,1.3588472605e+00,-3.0719670410e+03,1.1383141279e+00,9.3312591314e-02,2.6185059375e+05
194,4.2317709923e+00,6.2976127863e-01,-3.8126022949e+03,1.1319457293e+00,1.9325727224e-01,2.6178078125e+05
195,4.2648777962e+00,-2.5909429789e-01,-4.1764174805e+03,1.1320290565e+00,2.7975693345e-01,2.6169231250e+05
196,4.2618594170e+00,-1.0180424452e+00,-4.1035102539e+03,1.1474945545e+00,3.5168501735e-01,2.6164579688e+05
197,4.1604580879e+00,-1.9981819391e+00,-3.6404638672e+03,1.1529947519e+00,3.8831099868e-01,2.6166375000e+05
198,4.1255073547e+00,-2.4954178333e+00,-2.5823071289e+03,1.1711944342e+00,3.9301899076e-01,2.6170465625e+05
199,4.3494501114e+00,-2.2023947239e+00,-1.7871091309e+03,1.1765930653e+00,3.7518769503e-01,2.6174756250e+05
200,4.4676222801e+00,-1.8996636868e+00,-1.4501561279e+03,1.1799759865e+00,3.1648501754e-01,2.6179671875e+05
201,4.4722313881e+00,-1.9201253653e+00,-1.3577103271e+03,1.1755583286e+00,2.3699751496e-01,2.6182537500e+05
202,4.4181885719e+00,-2.0195200443e+00,-1.4492003174e+03,1.1575458050e+00,1.4337700605e-01,2.6183260938e+05
203,4.2661809921e+00,-2.2194960117e+00,-1.7727387695e+03,1.1478085518e+00,2.9508005828e-02,2.6182167188e+05
204,4.1666636467e+00,-1.8182500601e+00,-2.5049748535e+03,1.1443932056e+00,-6.2360476702e-02,2.6179825000e+05
205,4.2776665688e+00,-1.2681142092e+00,-3.3209104004e+03,1.1463558674e+00,-1.6450643539e-01,2.6176326562e+05
206,4.2333931923e+00,-3.5224279761e-01,-3.9955764160e+03,1.1361637115e+00,-2.7201476693e-01,2.6171279688e+05
207,4.2553215027e+00,5.2824819088e-01,-4.2215234375e+03,1.1493332386e+00,-3.4337887168e-01,2.6165215625e+05
208,4.2259855270e+00,1.2556319237e+00,-3.9840554199e+03,1.1707884073e+00,-3.9107859135e-01,2.6165084375e+05
209,4.0979113579e+00,2.2795572281e+00,-3.3175295410e+03,1.1879872084e+00,-4.0560430288e-01,2.6170307812e+05
210,4.1545505524e+00,2.4787492752e+00,-2.2874094238e+03,1.1936714649e+00,-3.8401898742e-01,2.6175965625e+05
211,4.3417873383e+00,2.1500155926e+00,-1.6662501221e+03,1.1997839212e+00,-3.5448631644e-01,2.6181629688e+05
212,4.4344477654e+00,1.9282032251e+00,-1.4334213867e+03,1.1990518570e+00,-2.9392895103e-01,2.6186748438e+05
213,4.4203352928e+00,1.8707430363e+00,-1.4054729004e+03,1.1874600649e+00,-2.0581874251e-01,2.6190537500e+05
214,4.3015756607e+00,1.9436471462e+00,-1.5557536621e+03,1.1718267202e+00,-9.6609398723e-02,2.6191162500e+05
215,4.1113348007e+00,2.0921349525e+00,-1.9927841797e+03,1.1609724760e+00,2.3854490370e-02,2.6189698438e+05
216,4.0528159142e+00,1.7040009499e+00,-2.7724931641e+03,1.1605798006e+00,1.3288378716e-01,2.6186035938e+05
