step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749277344e+03
1,5.0211089849e-01,-5.0187385082e-01,-6.7504756153e-02,5.5697661133e+03
2,5.0238335133e-01,-5.0225216150e-01,1.0628787041e+01,5.5730000000e+03
3,5.0176948309e-01,-5.0226062536e-01,1.0366799355e+01,5.5744238281e+03
4,5.0106585026e-01,-5.0186049938e-01,1.0121406555e+01,5.5747983398e+03
5,5.0039130449e-01,-5.0106793642e-01,1.0129961014e+01,5.5745439453e+03
6,4.9996554852e-01,-5.0032013655e-01,9.9300918579e+00,5.5738720703e+03
7,5.0029647350e-01,-5.0028902292e-01,9.8248214722e+00,5.5729252930e+03
8,5.0094151497e-01,-5.0090253353e-01,9.7434263229e+00,5.5717939453e+03
9,5.0089585781e-01,-5.0104236603e-01,9.7516851425e+00,5.5705034180e+03
10,5.0020426512e-01,-5.0059527159e-01,9.8701019287e+00,5.5691010742e+03
11,5.0016492605e-01,-5.0012552738e-01,9.5635519028e+00,5.5676240234e+03
12,5.0061845779e-01,-5.0002568960e-01,9.8829450607e+00,5.5660874023e+03
13,5.0119459629e-01,-5.0028753281e-01,1.0363887787e+01,5.5644946289e+03
14,5.0087213516e-01,-5.0027674437e-01,1.0583428383e+01,5.5628535156e+03
15,5.0032323599e-01,-5.0004279613e-01,1.0351535797e+01,5.5611835938e+03
16,5.0028961897e-01,-5.0022304058e-01,1.0244510651e+01,5.5594868164e+03
17,5.0025433302e-01,-5.0010764599e-01,1.0160009384e+01,5.5577568359e+03
18,4.9993282557e-01,-4.9965146184e-01,1.0139833450e+01,5.5560136719e+03
19,4.9983543158e-01,-4.9977132678e-01,9.9264793396e+00,5.5542504883e+03
20,5.0003927946e-01,-5.0026160479e-01,9.7075443268e+00,5.5524746094e+03
21,4.9958243966e-01,-5.0019288063e-01,9.8220310211e+00,5.5506801758e+03
22,4.9908792973e-01,-4.9971458316e-01,1.0164546013e+01,5.5488764648e+03
23,4.9901726842e-01,-4.9936416745e-01,1.0039504051e+01,5.5470576172e+03
24,4.9903789163e-01,-4.9922925234e-01,1.0177529335e+01,5.5452353516e+03
25,4.9889150262e-01,-4.9925884604e-01,9.4871330261e+00,5.5433964844e+03
26,4.9878236651e-01,-4.9929687381e-01,9.8035774231e+00,5.5415537109e+03
27,4.9868857861e-01,-4.9921777844e-01,1.0016347885e+01,5.5397055664e+03
28,4.9862545729e-01,-4.9885690212e-01,1.0246627808e+01,5.5378461914e+03
29,4.9895280600e-01,-4.9886080623e-01,1.0255962372e+01,5.5359794922e+03
30,4.9942779541e-01,-4.9909600616e-01,1.0056798935e+01,5.5341103516e+03
31,4.9925932288e-01,-4.9890068173e-01,9.9460391998e+00,5.5322333984e+03
32,4.9880322814e-01,-4.9863308668e-01,9.7890853882e+00,5.5303627930e+03
33,4.9878087640e-01,-4.9833267927e-01,1.0247930527e+01,5.5284848633e+03
34,4.9882242084e-01,-4.9817430973e-01,1.0293465614e+01,5.5266040039e+03
35,4.9859729409e-01,-4.9811267853e-01,9.8664588928e+00,5.5247226562e+03
36,4.9840423465e-01,-4.9811494350e-01,9.8480806351e+00,5.5228310547e+03
37,4.9829497933e-01,-4.9845916033e-01,9.5523662567e+00,5.5209375000e+03
38,4.9820053577e-01,-4.9833685160e-01,9.8791704178e+00,5.5190419922e+03
39,4.9800392985e-01,-4.9788337946e-01,9.8925619125e+00,5.5171406250e+03
40,4.9786910415e-01,-4.9767896533e-01,9.8890123367e+00,5.5152451172e+03
41,4.9812200665e-01,-4.9793305993e-01,9.9080276489e+00,5.5133491211e+03
42,4.9812147021e-01,-4.9840742350e-01,9.6777095795e+00,5.5114501953e+03
43,4.9767616391e-01,-4.9836444855e-01,9.9195108414e+00,5.5095468750e+03
44,4.9731838703e-01,-4.9822700024e-01,9.6583700180e+00,5.5076411133e+03
45,4.9724218249e-01,-4.9812620878e-01,9.6086425781e+00,5.5057319336e+03
46,4.9723371863e-01,-4.9794709682e-01,9.7878303528e+00,5.5038300781e+03
47,4.9730283022e-01,-4.9748390913e-01,1.0069164276e+01,5.5019189453e+03
48,4.9736052752e-01,-4.9747353792e-01,9.8162565231e+00,5.5000092773e+03
