step,vx_6_6,vy_6_6
0,4.9903917313e-01,-4.9903917313e-01
1,5.1001203060e-01,-5.1001203060e-01
2,5.0785017014e-01,-5.0780892372e-01
3,5.0584936142e-01,-5.0496912003e-01
4,5.0503784418e-01,-5.0342965126e-01
5,5.0431704521e-01,-5.0181913376e-01
6,5.0368088484e-01,-5.0014555454e-01
7,5.0312530994e-01,-4.9841409922e-01
8,5.0264698267e-01,-4.9662894011e-01
9,5.0224304199e-01,-4.9479371309e-01
10,5.0191074610e-01,-4.9291187525e-01
11,4.9997064471e-01,-4.9431630969e-01
12,4.9811768532e-01,-4.9562963843e-01
13,4.9653193355e-01,-4.9640357494e-01
14,4.9760919809e-01,-4.9206247926e-01
15,4.9674290419e-01,-4.9051547050e-01
16,4.9573159218e-01,-4.8926582932e-01
17,4.9477803707e-01,-4.8794552684e-01
18,4.9388498068e-01,-4.8656091094e-01
19,4.9305438995e-01,-4.8511549830e-01
20,4.9228721857e-01,-4.8361161351e-01
21,4.9158376455e-01,-4.8205128312e-01
22,4.8959621787e-01,-4.8205852509e-01
23,4.8761653900e-01,-4.8221987486e-01
24,4.8736959696e-01,-4.8012456298e-01
25,4.8717549443e-01,-4.7807791829e-01
26,4.8633626103e-01,-4.7722667456e-01
27,4.8480689526e-01,-4.7684621811e-01
28,4.8349559307e-01,-4.7626549006e-01
29,4.8318460584e-01,-4.7450026870e-01
30,4.8242545128e-01,-4.7394305468e-01
31,4.8019838333e-01,-4.7333249450e-01
32,4.8012158275e-01,-4.7217252851e-01
33,4.7882384062e-01,-4.7127896547e-01
34,4.7751682997e-01,-4.7059836984e-01
35,4.7726482153e-01,-4.6919238567e-01
36,4.7611004114e-01,-4.6799972653e-01
37,4.7453308105e-01,-4.6809336543e-01
38,4.7440329194e-01,-4.6600511670e-01
39,4.7301018238e-01,-4.6592566371e-01
40,4.7215428948e-01,-4.6457341313e-01
41,4.7139057517e-01,-4.6402955055e-01
42,4.7095590830e-01,-4.6227642894e-01
43,4.6904447675e-01,-4.6265769005e-01
44,4.6936580539e-01,-4.6051973104e-01
45,4.6728530526e-01,-4.6078330278e-01
46,4.6718025208e-01,-4.5946297050e-01
47,4.6635472775e-01,-4.5829084516e-01
48,4.6545726061e-01,-4.5749899745e-01
49,4.6481990814e-01,-4.5681935549e-01
50,4.6334186196e-01,-4.5625454187e-01
51,4.6288272738e-01,-4.5555576682e-01
52,4.6181392670e-01,-4.5434606075e-01
53,4.6147388220e-01,-4.5338883996e-01
54,4.5992442966e-01,-4.5305156708e-01
55,4.6013009548e-01,-4.5123642683e-01
56,4.5825207233e-01,-4.5158958435e-01
57,4.5858725905e-01,-4.4940236211e-01
58,4.5687112212e-01,-4.4976702332e-01
59,4.5699143410e-01,-4.4779720902e-01
60,4.5546829700e-01,-4.4800356030e-01
61,4.5551273227e-01,-4.4607916474e-01
62,4.5405822992e-01,-4.4633480906e-01
63,4.5395329595e-01,-4.4441568851e-01
64,4.5278710127e-01,-4.4457021356e-01
65,4.5236033201e-01,-4.4279155135e-01
66,4.5138469338e-01,-4.4289371371e-01
67,4.5103845000e-01,-4.4100522995e-01
68,4.4974488020e-01,-4.4132038951e-01
69,4.4978016615e-01,-4.3924626708e-01
70,4.4829380512e-01,-4.3960452080e-01
71,4.4822612405e-01,-4.3763685226e-01
72,4.4793704152e-01,-4.3691799045e-01
73,4.4753259420e-01,-4.3606781960e-01
74,4.4709980488e-01,-4.3518298864e-01
