step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998945312e+03
1,5.0177246332e-01,-5.0202924013e-01,1.3665366173e+00,2.4612717285e+03
2,5.0130206347e-01,-5.0168079138e-01,5.2064931393e-01,2.4629184570e+03
3,5.0146466494e-01,-5.0170236826e-01,2.0892302692e-01,2.4634057617e+03
4,5.0134867430e-01,-5.0121551752e-01,5.9437268972e-01,2.4632116699e+03
5,5.0113272667e-01,-5.0046175718e-01,-3.2704129815e-02,2.4625900879e+03
6,5.0127774477e-01,-4.9997171760e-01,-8.2968151569e-01,2.4616867676e+03
7,5.0132453442e-01,-5.0001561642e-01,-2.5689065456e+00,2.4605773926e+03
8,5.0137263536e-01,-5.0057488680e-01,-2.0785977840e+00,2.4593491211e+03
9,5.0126355886e-01,-5.0106906891e-01,-1.9977757931e+00,2.4580224609e+03
10,5.0108546019e-01,-5.0118470192e-01,-2.0600790977e+00,2.4566164551e+03
11,5.0022476912e-01,-5.0070303679e-01,-1.4694389105e+00,2.4551540527e+03
12,4.9943059683e-01,-5.0013041496e-01,-1.2626672983e+00,2.4536494141e+03
13,4.9858319759e-01,-4.9974656105e-01,-1.3726568222e+00,2.4521093750e+03
14,4.9852260947e-01,-4.9976271391e-01,-1.2966748476e+00,2.4505393066e+03
15,4.9892708659e-01,-5.0011724234e-01,-1.2206500769e+00,2.4489438477e+03
16,4.9935379624e-01,-5.0065922737e-01,-1.0927540064e+00,2.4473264160e+03
17,4.9924242496e-01,-5.0037288666e-01,-1.6080105305e-01,2.4456940918e+03
18,4.9865493178e-01,-4.9971064925e-01,5.8233495802e-02,2.4440478516e+03
19,4.9783688784e-01,-4.9864462018e-01,-7.9718068242e-02,2.4423889160e+03
20,4.9747985601e-01,-4.9753659964e-01,5.8502167463e-01,2.4407141113e+03
21,4.9749752879e-01,-4.9675577879e-01,-6.6913962364e-01,2.4390344238e+03
22,4.9803704023e-01,-4.9655070901e-01,-1.2054839134e+00,2.4373515625e+03
23,4.9851381779e-01,-4.9710327387e-01,-1.6450186968e+00,2.4356564941e+03
24,4.9885112047e-01,-4.9785044789e-01,-1.9247319698e+00,2.4339555664e+03
25,4.9887117743e-01,-4.9796551466e-01,-1.7375560999e+00,2.4322443848e+03
26,4.9840104580e-01,-4.9751633406e-01,-1.1262555122e+00,2.4305288086e+03
27,4.9752521515e-01,-4.9678021669e-01,-7.4782103300e-01,2.4288129883e+03
28,4.9684178829e-01,-4.9665153027e-01,-8.7886267900e-01,2.4270915527e+03
29,4.9677941203e-01,-4.9699127674e-01,-1.0989111662e+00,2.4253610840e+03
30,4.9724999070e-01,-4.9717271328e-01,-9.2895668745e-01,2.4236303711e+03
31,4.9723771214e-01,-4.9710029364e-01,-1.2966719866e+00,2.4219030762e+03
32,4.9664938450e-01,-4.9667698145e-01,-2.0120797157e+00,2.4201774902e+03
33,4.9614104629e-01,-4.9648100138e-01,-2.8022272587e+00,2.4184479980e+03
34,4.9596676230e-01,-4.9615013599e-01,-1.9401353598e+00,2.4167143555e+03
35,4.9591463804e-01,-4.9603143334e-01,-1.8117109537e+00,2.4149770508e+03
36,4.9602338672e-01,-4.9588197470e-01,-6.8465083838e-01,2.4132392578e+03
37,4.9587112665e-01,-4.9600550532e-01,-6.2455677986e-01,2.4115019531e+03
38,4.9576297402e-01,-4.9602475762e-01,-3.9497870207e-01,2.4097646484e+03
39,4.9539247155e-01,-4.9586933851e-01,-2.3936881125e-01,2.4080244141e+03
40,4.9511158466e-01,-4.9582162499e-01,-6.7421995103e-02,2.4062836914e+03
41,4.9485844374e-01,-4.9554070830e-01,-5.7101720572e-01,2.4045402832e+03
42,4.9457827210e-01,-4.9505981803e-01,-8.6883813143e-01,2.4028037109e+03
43,4.9405279756e-01,-4.9452057481e-01,-1.4845250845e+00,2.4010627441e+03
44,4.9374008179e-01,-4.9393567443e-01,-1.5290585756e+00,2.3993215332e+03
45,4.9379587173e-01,-4.9367296696e-01,-6.5516585112e-01,2.3975805664e+03
46,4.9393898249e-01,-4.9355399609e-01,-7.4107164145e-01,2.3958405762e+03
47,4.9414426088e-01,-4.9332806468e-01,-1.3885080814e+00,2.3941003418e+03
48,4.9383556843e-01,-4.9307438731e-01,-2.1326138973e+00,2.3923588867e+03
49,4.9368473887e-01,-4.9295595288e-01,-1.8597253561e+00,2.3906174316e+03
50,4.9351632595e-01,-4.9327880144e-01,-2.1422047615e+00,2.3888752441e+03
51,4.9342998862e-01,-4.9374470115e-01,-1.8907923698e+00,2.3871347656e+03
52,4.9339401722e-01,-4.9378037453e-01,-1.6304829121e+00,2.3853920898e+03
53,4.9297970533e-01,-4.9351060390e-01,-9.2668908834e-01,2.3836511230e+03
54,4.9249941111e-01,-4.9310794473e-01,-2.5689181685e-01,2.3819118652e+03
55,4.9205031991e-01,-4.9299657345e-01,-1.4106738567e-01,2.3801733398e+03
56,4.9210643768e-01,-4.9325895309e-01,1.1395633221e-01,2.3784335938e+03
57,4.9200007319e-01,-4.9318897724e-01,-3.5602775216e-01,2.3766972656e+03
58,4.9196392298e-01,-4.9328282475e-01,-9.2548519373e-01,2.3749643555e+03
59,4.9132514000e-01,-4.9312010407e-01,-1.5431704521e+00,2.3732302246e+03
60,4.9090322852e-01,-4.9282509089e-01,-1.1033318043e+00,2.3714975586e+03
61,4.9038901925e-01,-4.9266690016e-01,-1.7705962658e+00,2.3697680664e+03
62,4.9041825533e-01,-4.9235966802e-01,-1.3348778486e+00,2.3680358887e+03
63,4.9038574100e-01,-4.9225667119e-01,-1.1959775686e+00,2.3663007812e+03
64,4.9014720321e-01,-4.9229714274e-01,-1.1836539507e+00,2.3645659180e+03
65,4.8985186219e-01,-4.9196699262e-01,-2.0780165195e+00,2.3628376465e+03
66,4.8959615827e-01,-4.9166446924e-01,-2.3497588634e+00,2.3611123047e+03
67,4.8935362697e-01,-4.9162968993e-01,-1.8046283722e+00,2.3593859863e+03
68,4.8944884539e-01,-4.9138909578e-01,-1.8618396521e+00,2.3576608887e+03
69,4.8969888687e-01,-4.9120211601e-01,-1.0282837152e+00,2.3559350586e+03
70,4.8998898268e-01,-4.9077028036e-01,2.9823428392e-01,2.3542109375e+03
71,4.9018156528e-01,-4.9025276303e-01,5.3503894806e-01,2.3524902344e+03
72,4.8995530605e-01,-4.8967927694e-01,-4.0460920334e-01,2.3507668457e+03
73,4.8986655474e-01,-4.8935258389e-01,-9.8120516539e-01,2.3490422363e+03
74,4.8989731073e-01,-4.8885437846e-01,1.0466483235e-01,2.3473208008e+03
75,4.8981043696e-01,-4.8864322901e-01,-9.3446147442e-01,2.3456037598e+03
76,4.8962306976e-01,-4.8845857382e-01,-1.5631439686e+00,2.3438823242e+03
