step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998942871e+03
1,5.0185304880e-01,-5.0234478712e-01,4.9806693196e-01,2.4612124023e+03
2,5.0110739470e-01,-5.0218504667e-01,-1.8697603941e+00,2.4555876465e+03
3,5.0197243690e-01,-4.9954581261e-01,-5.8597421646e-01,2.4485688477e+03
4,4.9846056104e-01,-4.9712911248e-01,-1.6056853533e+00,2.4408781738e+03
5,4.9707296491e-01,-4.9850189686e-01,-1.7015588284e+00,2.4328759766e+03
6,4.9666082859e-01,-4.9617147446e-01,-1.4775738716e+00,2.4246374512e+03
7,4.9509218335e-01,-4.9689134955e-01,-1.6120780706e+00,2.4161801758e+03
8,4.9470478296e-01,-4.9746984243e-01,-2.2956857681e+00,2.4076076660e+03
9,4.9440783262e-01,-4.9555611610e-01,-1.7988982201e+00,2.3989514160e+03
10,4.9300822616e-01,-4.9387794733e-01,-2.4266993999e+00,2.3902968750e+03
11,4.8905384541e-01,-4.9083256721e-01,-2.4716870785e+00,2.3817175293e+03
12,4.8733314872e-01,-4.9032860994e-01,-2.6793310642e+00,2.3731062012e+03
13,4.9042773247e-01,-4.9056681991e-01,-2.8511748314e+00,2.3645136719e+03
14,4.8832499981e-01,-4.8972007632e-01,-3.4126312733e+00,2.3559980469e+03
15,4.8604422808e-01,-4.8698207736e-01,-3.8292634487e+00,2.3474990234e+03
16,4.8621034622e-01,-4.8496219516e-01,-3.4563746452e+00,2.3390195312e+03
17,4.8387163877e-01,-4.8766392469e-01,-3.8819880486e+00,2.3305727539e+03
18,4.8417735100e-01,-4.8423618078e-01,-4.2733187675e+00,2.3221572266e+03
19,4.8290383816e-01,-4.8654547334e-01,-4.4669475555e+00,2.3137622070e+03
20,4.8173785210e-01,-4.8366376758e-01,-4.6017999649e+00,2.3054235840e+03
21,4.8225700855e-01,-4.8460739851e-01,-4.7790918350e+00,2.2971193848e+03
22,4.8180788755e-01,-4.8380100727e-01,-5.0941448212e+00,2.2888378906e+03
