step,vx_12_12,vy_12_12,pressure_12_12,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.7480023193e+02
1,5.0332432985e-01,-5.0239825249e-01,-1.3825006485e+00,6.0426214600e+02
2,5.0225305557e-01,-5.0205850601e-01,2.7305881500e+01,6.0398785400e+02
3,5.0223201513e-01,-5.0243115425e-01,2.7619504929e+01,6.0369812012e+02
4,5.0161552429e-01,-5.0309425592e-01,2.8946922302e+01,6.0340417480e+02
5,5.0105118752e-01,-5.0337094069e-01,2.8915903091e+01,6.0311505127e+02
6,5.0124692917e-01,-5.0335687399e-01,2.8553297043e+01,6.0283520508e+02
7,5.0117343664e-01,-5.0333619118e-01,2.9614511490e+01,6.0254858398e+02
8,5.0113886595e-01,-5.0272291899e-01,3.0233896255e+01,6.0225732422e+02
9,5.0089031458e-01,-5.0294291973e-01,2.8270376205e+01,6.0198284912e+02
10,5.0133180618e-01,-5.0181490183e-01,3.0139450073e+01,6.0169677734e+02
11,5.0141549110e-01,-5.0182145834e-01,2.8328971863e+01,6.0143365479e+02
12,5.0146520138e-01,-5.0186002254e-01,2.9889949799e+01,6.0117486572e+02
13,5.0139451027e-01,-5.0183373690e-01,2.9144765854e+01,6.0089599609e+02
14,5.0149387121e-01,-5.0193095207e-01,2.9332937241e+01,6.0062847900e+02
15,5.0088852644e-01,-5.0199848413e-01,2.8388376236e+01,6.0036810303e+02
16,5.0090682507e-01,-5.0198119879e-01,2.9660400391e+01,6.0010748291e+02
17,5.0111019611e-01,-5.0155425072e-01,2.7818920135e+01,5.9984423828e+02
18,5.0078243017e-01,-5.0153577328e-01,2.9495702744e+01,5.9958929443e+02
19,5.0056016445e-01,-5.0150114298e-01,2.7673316956e+01,5.9933190918e+02
20,5.0055235624e-01,-5.0140416622e-01,2.9205408096e+01,5.9908764648e+02
21,5.0060737133e-01,-5.0162011385e-01,2.8147924423e+01,5.9883685303e+02
22,5.0053972006e-01,-5.0162214041e-01,2.8379743576e+01,5.9858691406e+02
23,5.0011086464e-01,-5.0202971697e-01,2.7975532532e+01,5.9834802246e+02
24,5.0010895729e-01,-5.0190114975e-01,2.8060613632e+01,5.9811175537e+02
25,4.9999043345e-01,-5.0257241726e-01,2.7450397491e+01,5.9787561035e+02
26,4.9977123737e-01,-5.0234621763e-01,2.7428623199e+01,5.9763562012e+02
27,4.9987089634e-01,-5.0289547443e-01,2.7748739243e+01,5.9740191650e+02
28,4.9950546026e-01,-5.0290250778e-01,2.6308393478e+01,5.9716589355e+02
29,4.9956470728e-01,-5.0327914953e-01,2.8792098999e+01,5.9694006348e+02
30,4.9950566888e-01,-5.0281757116e-01,2.6172426224e+01,5.9670275879e+02
31,4.9935045838e-01,-5.0294470787e-01,2.8094339371e+01,5.9647039795e+02
32,4.9917054176e-01,-5.0308883190e-01,2.6765272141e+01,5.9623986816e+02
33,4.9894979596e-01,-5.0313204527e-01,2.6765272141e+01,5.9600836182e+02
34,4.9888882041e-01,-5.0302195549e-01,2.7608371735e+01,5.9578869629e+02
35,4.9877232313e-01,-5.0288581848e-01,2.7173019409e+01,5.9555944824e+02
36,4.9887496233e-01,-5.0282543898e-01,2.6300756454e+01,5.9533465576e+02
37,4.9851176143e-01,-5.0310677290e-01,2.7068183899e+01,5.9510461426e+02
38,4.9912130833e-01,-5.0289744139e-01,2.5383237839e+01,5.9487902832e+02
39,4.9874389172e-01,-5.0333499908e-01,2.6632797241e+01,5.9464782715e+02
40,4.9916344881e-01,-5.0275266171e-01,2.5732389450e+01,5.9442456055e+02
41,4.9890974164e-01,-5.0310850143e-01,2.6418510437e+01,5.9420031738e+02
42,4.9896794558e-01,-5.0322067738e-01,2.4745342255e+01,5.9397058105e+02
43,4.9905046821e-01,-5.0331753492e-01,2.4745342255e+01,5.9374353027e+02
44,4.9914103746e-01,-5.0350421667e-01,2.6449813843e+01,5.9352062988e+02
45,4.9910652637e-01,-5.0361865759e-01,2.4207714081e+01,5.9329833984e+02
46,4.9898579717e-01,-5.0400638580e-01,2.5586076736e+01,5.9306750488e+02
47,4.9895107746e-01,-5.0390797853e-01,2.3392921448e+01,5.9284173584e+02
48,4.9920451641e-01,-5.0404065847e-01,2.7067176819e+01,5.9260595703e+02
49,4.9922770262e-01,-5.0369757414e-01,2.3662824631e+01,5.9237243652e+02
50,4.9944645166e-01,-5.0387442112e-01,2.6433952332e+01,5.9213891602e+02
51,4.9931284785e-01,-5.0371390581e-01,2.2712390900e+01,5.9190411377e+02
52,4.9973258376e-01,-5.0349271297e-01,2.6525028229e+01,5.9166461182e+02
53,4.9956291914e-01,-5.0358027220e-01,2.1912019730e+01,5.9142755127e+02
54,5.0008594990e-01,-5.0314998627e-01,2.6399002075e+01,5.9118737793e+02
55,4.9981451035e-01,-5.0331330299e-01,2.0923223495e+01,5.9095629883e+02
56,5.0025880337e-01,-5.0301659107e-01,2.6831289291e+01,5.9071496582e+02
57,5.0012445450e-01,-5.0288015604e-01,2.0108417511e+01,5.9047137451e+02
58,5.0066775084e-01,-5.0250381231e-01,2.6819250107e+01,5.9022314453e+02
59,5.0053030252e-01,-5.0246971846e-01,1.9536554337e+01,5.8997381592e+02
60,5.0109207630e-01,-5.0207817554e-01,2.6909889221e+01,5.8972424316e+02
