step,vx_600_200,vy_600_200,pressure_600_200,Cd,Cl,singularity_count
2656,3.5632495880e+00,-1.4236132801e-01,3.0912615967e+02,1.1460134983e+00,-6.1962968111e-01,0.0000000000e+00
2657,3.5581178665e+00,-1.3995786011e-01,3.0945745850e+02,1.1468051672e+00,-6.1969447136e-01,0.0000000000e+00
2658,3.5529036522e+00,-1.3747107983e-01,3.0945745850e+02,1.1468051672e+00,-6.1969447136e-01,0.0000000000e+00
2659,3.5466833115e+00,-1.3462318480e-01,4.0796569824e+02,1.1375309229e+00,-6.3239896297e-01,0.0000000000e+00
2660,3.5414524078e+00,-1.3201251626e-01,3.4622488403e+02,1.1464359760e+00,-6.2586838007e-01,0.0000000000e+00
2661,3.5360579491e+00,-1.2938873470e-01,3.4622488403e+02,1.1464359760e+00,-6.2586838007e-01,0.0000000000e+00
2662,3.5305469036e+00,-1.2669987977e-01,3.4622488403e+02,1.1464359760e+00,-6.2586838007e-01,0.0000000000e+00
2663,3.5237171650e+00,-1.2357715517e-01,4.3826571655e+02,1.1397087574e+00,-6.3557541370e-01,0.0000000000e+00
2664,3.5167398453e+00,-1.2042467296e-01,4.3826571655e+02,1.1397087574e+00,-6.3557541370e-01,0.0000000000e+00
2665,3.5111479759e+00,-1.1749780923e-01,3.6351528931e+02,1.1633766890e+00,-6.2190979719e-01,0.0000000000e+00
2666,3.5047495365e+00,-1.1426373571e-01,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2667,3.4981913567e+00,-1.1099812388e-01,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2668,3.4915027618e+00,-1.0767235607e-01,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2669,3.4846856594e+00,-1.0428206623e-01,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2670,3.4777410030e+00,-1.0082515329e-01,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2671,3.4706680775e+00,-9.7301892936e-02,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2672,3.4634652138e+00,-9.3711689115e-02,4.0508270264e+02,1.1508755684e+00,-6.2841480970e-01,0.0000000000e+00
2673,3.4568750858e+00,-9.0137012303e-02,3.2160781860e+02,1.2372893095e+00,-5.6180661917e-01,0.0000000000e+00
2674,3.4496176243e+00,-8.6515985429e-02,3.6204635620e+02,1.1920176744e+00,-6.3102507591e-01,0.0000000000e+00
2675,3.4422233105e+00,-8.2827031612e-02,3.6204635620e+02,1.1920176744e+00,-6.3102507591e-01,0.0000000000e+00
2676,3.4346542358e+00,-7.8918986022e-02,3.6113308716e+02,1.1554762125e+00,-6.1967104673e-01,0.0000000000e+00
2677,3.4269917011e+00,-7.4897453189e-02,3.6113308716e+02,1.1554762125e+00,-6.1967104673e-01,0.0000000000e+00
2678,3.4194126129e+00,-7.0803716779e-02,3.9429437256e+02,1.1900771856e+00,-6.0279911757e-01,0.0000000000e+00
2679,3.4117212296e+00,-6.6604770720e-02,3.9429437256e+02,1.1900771856e+00,-6.0279911757e-01,0.0000000000e+00
2680,3.4034845829e+00,-6.1984326690e-02,3.6564849854e+02,1.1867985725e+00,-6.0056823492e-01,0.0000000000e+00
2681,3.3953554630e+00,-5.7648964226e-02,3.6888699341e+02,1.2061207294e+00,-5.9482079744e-01,0.0000000000e+00
2682,3.3871400356e+00,-5.3169053048e-02,3.6959515381e+02,1.2073061466e+00,-5.9611248970e-01,0.0000000000e+00
2683,3.3783068657e+00,-4.8339959234e-02,3.4356832886e+02,1.1888394356e+00,-6.1461102962e-01,0.0000000000e+00
2684,3.3696806431e+00,-4.3739616871e-02,3.0573217773e+02,1.1794933081e+00,-6.1020630598e-01,0.0000000000e+00
2685,3.3609688282e+00,-3.8994550705e-02,3.0573217773e+02,1.1794933081e+00,-6.1020630598e-01,0.0000000000e+00
2686,3.3521180153e+00,-3.4161109477e-02,3.0573217773e+02,1.1794933081e+00,-6.1020630598e-01,0.0000000000e+00
2687,3.3431234360e+00,-2.9243580997e-02,3.0573217773e+02,1.1794933081e+00,-6.1020630598e-01,0.0000000000e+00
2688,3.3339722157e+00,-2.4266617373e-02,3.0511340332e+02,1.1822547913e+00,-6.0910463333e-01,0.0000000000e+00
2689,3.3239984512e+00,-1.8954044208e-02,4.0434289551e+02,1.2440660000e+00,-5.6695848703e-01,0.0000000000e+00
2690,3.3138983250e+00,-1.3525906019e-02,4.0434289551e+02,1.2440660000e+00,-5.6695848703e-01,0.0000000000e+00
2691,3.3044350147e+00,-8.5540292785e-03,2.9387948608e+02,1.1605216265e+00,-6.1535233259e-01,0.0000000000e+00
2692,3.2944059372e+00,-3.1768213958e-03,3.3550988770e+02,1.1692999601e+00,-5.9354120493e-01,0.0000000000e+00
2693,3.2841994762e+00,2.2715122905e-03,3.3550988770e+02,1.1692999601e+00,-5.9354120493e-01,0.0000000000e+00
2694,3.2739746571e+00,8.0467881635e-03,2.9112774658e+02,1.2212026119e+00,-5.5622833967e-01,0.0000000000e+00
2695,3.2635672092e+00,1.3877439313e-02,2.9112774658e+02,1.2212026119e+00,-5.5622833967e-01,0.0000000000e+00
2696,3.2530133724e+00,1.9797977060e-02,2.9112774658e+02,1.2212026119e+00,-5.5622833967e-01,0.0000000000e+00
2697,3.2420303822e+00,2.5761399418e-02,2.9643804932e+02,1.2024872303e+00,-5.8217191696e-01,0.0000000000e+00
2698,3.2309362888e+00,3.1841356307e-02,2.9643804932e+02,1.2024872303e+00,-5.8217191696e-01,0.0000000000e+00
2699,3.2206211090e+00,3.7946991622e-02,1.9077304077e+02,1.2208602428e+00,-5.3668653965e-01,0.0000000000e+00
2700,3.2091360092e+00,4.4213082641e-02,1.6088252258e+02,1.2110123634e+00,-5.8148950338e-01,0.0000000000e+00
2701,3.1976630688e+00,5.0689566880e-02,1.6088252258e+02,1.2110123634e+00,-5.8148950338e-01,0.0000000000e+00
2702,3.1873145103e+00,5.7004164904e-02,1.6060925293e+02,1.2280802727e+00,-5.3821283579e-01,0.0000000000e+00
2703,3.1755857468e+00,6.3790790737e-02,8.7977149963e+01,1.2218648195e+00,-5.6337976456e-01,0.0000000000e+00
2704,3.1637854576e+00,7.0637516677e-02,8.7066375732e+01,1.2212257385e+00,-5.6368100643e-01,0.0000000000e+00
2705,3.1519436836e+00,7.7571012080e-02,8.7066375732e+01,1.2212257385e+00,-5.6368100643e-01,0.0000000000e+00
2706,3.1416270733e+00,8.3982169628e-02,1.5334515381e+02,1.2284675837e+00,-5.0645685196e-01,0.0000000000e+00
2707,3.1312098503e+00,9.0411819518e-02,1.5334515381e+02,1.2284675837e+00,-5.0645685196e-01,0.0000000000e+00
2708,3.1186068058e+00,9.7722873092e-02,-2.1411254883e+01,1.2244056463e+00,-5.3626215458e-01,0.0000000000e+00
2709,3.1061196327e+00,1.0517019778e-01,-2.1411254883e+01,1.2244056463e+00,-5.3626215458e-01,0.0000000000e+00
2710,3.0952088833e+00,1.1220197380e-01,8.5261360168e+01,1.2363048792e+00,-4.9934712052e-01,0.0000000000e+00
2711,3.0835418701e+00,1.1934428662e-01,2.1844644547e+00,1.2263784409e+00,-5.1692140102e-01,0.0000000000e+00
2712,3.0719828606e+00,1.2654758990e-01,2.1844644547e+00,1.2263784409e+00,-5.1692140102e-01,0.0000000000e+00
2713,3.0605235100e+00,1.3377143443e-01,2.1844644547e+00,1.2263784409e+00,-5.1692140102e-01,0.0000000000e+00
2714,3.0491845608e+00,1.4100258052e-01,2.1844644547e+00,1.2263784409e+00,-5.1692140102e-01,0.0000000000e+00
2715,3.0379920006e+00,1.4823004603e-01,2.1844644547e+00,1.2263784409e+00,-5.1692140102e-01,0.0000000000e+00
2716,3.0273065567e+00,1.5596161783e-01,5.1439315796e+01,1.2415511608e+00,-4.4467875361e-01,0.0000000000e+00
2717,3.0163991451e+00,1.6336014867e-01,-5.3089614868e+01,1.2498583794e+00,-4.7443526983e-01,0.0000000000e+00
2718,3.0058739185e+00,1.7068064213e-01,-4.4932441711e+01,1.2283405066e+00,-4.9003380537e-01,0.0000000000e+00
2719,2.9956061840e+00,1.7796608806e-01,-4.4932441711e+01,1.2283405066e+00,-4.9003380537e-01,0.0000000000e+00
2720,2.9855713844e+00,1.8532055616e-01,-1.0702447510e+02,1.2087222338e+00,-4.8582354188e-01,0.0000000000e+00
2721,2.9758229256e+00,1.9256657362e-01,-1.0702447510e+02,1.2087222338e+00,-4.8582354188e-01,0.0000000000e+00
2722,2.9666407108e+00,1.9965450466e-01,-3.8081554413e+01,1.2378926277e+00,-4.6077018976e-01,0.0000000000e+00
2723,2.9579479694e+00,2.0679873228e-01,-3.8072612762e+01,1.2381045818e+00,-4.5927807689e-01,0.0000000000e+00
2724,2.9489505291e+00,2.1384438872e-01,-2.1821333313e+02,1.2290059328e+00,-4.4398349524e-01,0.0000000000e+00
2725,2.9410262108e+00,2.2071638703e-01,-6.2144966125e+01,1.2453262806e+00,-4.2726403475e-01,0.0000000000e+00
2726,2.9335753918e+00,2.2749190032e-01,-6.2144966125e+01,1.2453262806e+00,-4.2726403475e-01,0.0000000000e+00
2727,2.9266147614e+00,2.3415018618e-01,-6.2144966125e+01,1.2453262806e+00,-4.2726403475e-01,0.0000000000e+00
2728,2.9193968773e+00,2.4072356522e-01,-3.2346667480e+02,1.2362867594e+00,-4.1783332825e-01,0.0000000000e+00
2729,2.9128186703e+00,2.4717904627e-01,-3.2346667480e+02,1.2362867594e+00,-4.1783332825e-01,0.0000000000e+00
2730,2.9082067013e+00,2.5377473235e-01,-1.4441057205e+01,1.2420570850e+00,-4.1503292322e-01,0.0000000000e+00
2731,2.9039568901e+00,2.6000919938e-01,-1.4441057205e+01,1.2420570850e+00,-4.1503292322e-01,0.0000000000e+00
2732,2.8992731571e+00,2.6561126113e-01,-3.4963546753e+02,1.2330183983e+00,-3.9665213227e-01,0.0000000000e+00
2733,2.8957598209e+00,2.7148172259e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2734,2.8928396702e+00,2.7709034085e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2735,2.8905746937e+00,2.8247478604e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2736,2.8889896870e+00,2.8763926029e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2737,2.8881001472e+00,2.9258143902e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2738,2.8879168034e+00,2.9729661345e-01,-2.1219317627e+02,1.2409427166e+00,-3.9107713103e-01,0.0000000000e+00
2739,2.8887681961e+00,3.0188876390e-01,-3.9834573364e+02,1.2367951870e+00,-2.8434303403e-01,0.0000000000e+00
2740,2.8900630474e+00,3.0618304014e-01,-2.9583984375e+02,1.2654265165e+00,-3.1181523204e-01,0.0000000000e+00
2741,2.8920311928e+00,3.1017860770e-01,-2.9583984375e+02,1.2654265165e+00,-3.1181523204e-01,0.0000000000e+00
2742,2.8945620060e+00,3.1363740563e-01,-2.6203881836e+02,1.1990175247e+00,-3.3739444613e-01,0.0000000000e+00
2743,2.8979587555e+00,3.1698378921e-01,-2.6203881836e+02,1.1990175247e+00,-3.3739444613e-01,0.0000000000e+00
2744,2.9021100998e+00,3.2011291385e-01,-2.6203881836e+02,1.1990175247e+00,-3.3739444613e-01,0.0000000000e+00
2745,2.9066565037e+00,3.2322874665e-01,-2.3600512695e+02,1.2584216595e+00,-2.7822294831e-01,0.0000000000e+00
2746,2.9118094444e+00,3.2600197196e-01,-2.3600512695e+02,1.2584216595e+00,-2.7822294831e-01,0.0000000000e+00
2747,2.9184753895e+00,3.2851964235e-01,-2.5273910522e+02,1.2089177370e+00,-3.0071282387e-01,0.0000000000e+00
2748,2.9251649380e+00,3.3089163899e-01,-2.7246932983e+02,1.2433816195e+00,-2.6838448644e-01,0.0000000000e+00
2749,2.9324834347e+00,3.3299669623e-01,-2.7246932983e+02,1.2433816195e+00,-2.6838448644e-01,0.0000000000e+00
2750,2.9411125183e+00,3.3491426706e-01,-3.6256240845e+02,1.2325242758e+00,-2.7550524473e-01,0.0000000000e+00
2751,2.9498071671e+00,3.3626711369e-01,-3.8189703369e+02,1.2351909876e+00,-2.4935311079e-01,0.0000000000e+00
2752,2.9592413902e+00,3.3753529191e-01,-3.8189703369e+02,1.2351909876e+00,-2.4935311079e-01,0.0000000000e+00
2753,2.9695308208e+00,3.3858186007e-01,-3.6861672974e+02,1.2429143190e+00,-2.4034042656e-01,0.0000000000e+00
2754,2.9799449444e+00,3.3916908503e-01,-4.0195605469e+02,1.2310699224e+00,-2.1788032353e-01,0.0000000000e+00
2755,2.9909410477e+00,3.3961740136e-01,-4.0195605469e+02,1.2310699224e+00,-2.1788032353e-01,0.0000000000e+00
2756,3.0023884773e+00,3.3982303739e-01,-4.0102032471e+02,1.2323184013e+00,-2.1623012424e-01,0.0000000000e+00
2757,3.0143377781e+00,3.3989480138e-01,-4.0102032471e+02,1.2323184013e+00,-2.1623012424e-01,0.0000000000e+00
2758,3.0271499157e+00,3.4001666307e-01,-2.8710369873e+02,1.2483562231e+00,-1.5149588883e-01,0.0000000000e+00
2759,3.0396754742e+00,3.3988571167e-01,-4.1351318359e+02,1.2427215576e+00,-1.4387267828e-01,0.0000000000e+00
2760,3.0526392460e+00,3.3968538046e-01,-4.1351318359e+02,1.2427215576e+00,-1.4387267828e-01,0.0000000000e+00
2761,3.0661790371e+00,3.3913472295e-01,-3.0398162842e+02,1.2397944927e+00,-1.6338950396e-01,0.0000000000e+00
2762,3.0798547268e+00,3.3845147491e-01,-4.0714953613e+02,1.2132602930e+00,-1.5659606457e-01,0.0000000000e+00
2763,3.0937464237e+00,3.3761700988e-01,-4.0714953613e+02,1.2132602930e+00,-1.5659606457e-01,0.0000000000e+00
2764,3.1077430248e+00,3.3655789495e-01,-4.0727832031e+02,1.2147828341e+00,-1.5441527963e-01,0.0000000000e+00
2765,3.1224122047e+00,3.3569154143e-01,-2.4724781799e+02,1.2560334206e+00,-8.4095612168e-02,0.0000000000e+00
2766,3.1370511055e+00,3.3461734653e-01,-2.4724781799e+02,1.2560334206e+00,-8.4095612168e-02,0.0000000000e+00
2767,3.1511192322e+00,3.3318391442e-01,-4.4514031982e+02,1.2158117294e+00,-9.5341108739e-02,0.0000000000e+00
2768,3.1657249928e+00,3.3200922608e-01,-3.2550720215e+02,1.2253580093e+00,-8.8294528425e-02,0.0000000000e+00
2769,3.1802744865e+00,3.3071935177e-01,-3.2550720215e+02,1.2253580093e+00,-8.8294528425e-02,0.0000000000e+00
2770,3.1948037148e+00,3.2939812541e-01,-3.2550720215e+02,1.2253580093e+00,-8.8294528425e-02,0.0000000000e+00
2771,3.2093112469e+00,3.2789182663e-01,-4.1569912720e+02,1.2275843620e+00,-1.1206588708e-02,0.0000000000e+00
2772,3.2238430977e+00,3.2645803690e-01,-4.1569912720e+02,1.2275843620e+00,-1.1206588708e-02,0.0000000000e+00
2773,3.2385241985e+00,3.2530903816e-01,-2.6253585815e+02,1.2443507910e+00,-2.4273835123e-02,0.0000000000e+00
2774,3.2527983189e+00,3.2383325696e-01,-3.7668426514e+02,1.2231594324e+00,-1.3106994331e-02,0.0000000000e+00
2775,3.2670235634e+00,3.2248729467e-01,-3.7668426514e+02,1.2231594324e+00,-1.3106994331e-02,0.0000000000e+00
2776,3.2809250355e+00,3.2109871507e-01,-2.9586053467e+02,1.2303004265e+00,2.2596970201e-02,0.0000000000e+00
2777,3.2946388721e+00,3.1979426742e-01,-2.9586053467e+02,1.2303004265e+00,2.2596970201e-02,0.0000000000e+00
2778,3.3081295490e+00,3.1856855750e-01,-2.9586053467e+02,1.2303004265e+00,2.2596970201e-02,0.0000000000e+00
2779,3.3217396736e+00,3.1740006804e-01,-5.2266058350e+02,1.2259255648e+00,5.0693053752e-02,0.0000000000e+00
2780,3.3349962234e+00,3.1643101573e-01,-2.1954702759e+02,1.2478846312e+00,7.2634585202e-02,0.0000000000e+00
2781,3.3478875160e+00,3.1548491120e-01,-2.1954702759e+02,1.2478846312e+00,7.2634585202e-02,0.0000000000e+00
2782,3.3606314659e+00,3.1437316537e-01,-5.0900015259e+02,1.2119096518e+00,8.4868319333e-02,0.0000000000e+00
2783,3.3730041981e+00,3.1354102492e-01,-1.5408282471e+02,1.2389476299e+00,1.0216842592e-01,0.0000000000e+00
2784,3.3850350380e+00,3.1281453371e-01,-1.5408282471e+02,1.2389476299e+00,1.0216842592e-01,0.0000000000e+00
2785,3.3970282078e+00,3.1208562851e-01,-5.0385845947e+02,1.2160201073e+00,1.1690620333e-01,0.0000000000e+00
2786,3.4085013866e+00,3.1168556213e-01,-9.1236778259e+01,1.2409069538e+00,1.4770989120e-01,0.0000000000e+00
2787,3.4196076393e+00,3.1140238047e-01,-9.1236778259e+01,1.2409069538e+00,1.4770989120e-01,0.0000000000e+00
2788,3.4303917885e+00,3.1078892946e-01,-4.1503894043e+02,1.2240784168e+00,1.7034515738e-01,0.0000000000e+00
2789,3.4410777092e+00,3.1044411659e-01,-4.1503894043e+02,1.2240784168e+00,1.7034515738e-01,0.0000000000e+00
2790,3.4511930943e+00,3.1072744727e-01,1.1097949219e+02,1.2453761101e+00,1.9645164907e-01,0.0000000000e+00
2791,3.4607036114e+00,3.1095874310e-01,1.1097949219e+02,1.2453761101e+00,1.9645164907e-01,0.0000000000e+00
2792,3.4706411362e+00,3.1080472469e-01,-5.1366827393e+02,1.2235912085e+00,2.2093215585e-01,0.0000000000e+00
2793,3.4805288315e+00,3.1090721488e-01,-5.1366827393e+02,1.2235912085e+00,2.2093215585e-01,0.0000000000e+00
2794,3.4892048836e+00,3.1149265170e-01,1.7864028931e+02,1.2449853420e+00,2.4977791309e-01,0.0000000000e+00
2795,3.4972734451e+00,3.1200575829e-01,1.7864028931e+02,1.2449853420e+00,2.4977791309e-01,0.0000000000e+00
2796,3.5060164928e+00,3.1239002943e-01,-3.0432476807e+02,1.2309174538e+00,2.7553221583e-01,0.0000000000e+00
2797,3.5141077042e+00,3.1308403611e-01,-4.1149986267e+01,1.2432775497e+00,2.8404793143e-01,0.0000000000e+00
2798,3.5218915939e+00,3.1388175488e-01,-4.1149986267e+01,1.2432775497e+00,2.8404793143e-01,0.0000000000e+00
2799,3.5293893814e+00,3.1479480863e-01,-4.1149986267e+01,1.2432775497e+00,2.8404793143e-01,0.0000000000e+00
2800,3.5366101265e+00,3.1582114100e-01,-4.1149986267e+01,1.2432775497e+00,2.8404793143e-01,0.0000000000e+00
2801,3.5435609818e+00,3.1695696712e-01,-4.1149986267e+01,1.2432775497e+00,2.8404793143e-01,0.0000000000e+00
2802,3.5509126186e+00,3.1813117862e-01,-1.2005975342e+02,1.2647508383e+00,4.2451372743e-01,0.0000000000e+00
2803,3.5576117039e+00,3.1951779127e-01,2.1380609512e+01,1.2698625326e+00,4.0789473057e-01,0.0000000000e+00
2804,3.5641298294e+00,3.2076334953e-01,8.6032426357e-01,1.2676272392e+00,3.8988590240e-01,0.0000000000e+00
2805,3.5705196857e+00,3.2219424844e-01,8.6032426357e-01,1.2676272392e+00,3.8988590240e-01,0.0000000000e+00
2806,3.5762419701e+00,3.2368445396e-01,8.1653732300e+01,1.2515335083e+00,3.8966071606e-01,0.0000000000e+00
2807,3.5817754269e+00,3.2529908419e-01,8.1653732300e+01,1.2515335083e+00,3.8966071606e-01,0.0000000000e+00
2808,3.5877587795e+00,3.2708409429e-01,-1.1737265587e+01,1.2643449306e+00,4.0964183211e-01,0.0000000000e+00
2809,3.5934705734e+00,3.2885456085e-01,-1.1737265587e+01,1.2643449306e+00,4.0964183211e-01,0.0000000000e+00
2810,3.5982511044e+00,3.3075568080e-01,1.7829403687e+02,1.2911086082e+00,4.7145628929e-01,0.0000000000e+00
2811,3.6027343273e+00,3.3265632391e-01,1.7829403687e+02,1.2911086082e+00,4.7145628929e-01,0.0000000000e+00
2812,3.6081347466e+00,3.3460363746e-01,-6.8603195190e+01,1.2778950930e+00,4.7806343436e-01,0.0000000000e+00
2813,3.6134588718e+00,3.3665090799e-01,-6.8603195190e+01,1.2778950930e+00,4.7806343436e-01,0.0000000000e+00
2814,3.6170947552e+00,3.3871674538e-01,2.5710995483e+02,1.2947658300e+00,5.0562185049e-01,0.0000000000e+00
2815,3.6205222607e+00,3.4085661173e-01,2.5710995483e+02,1.2947658300e+00,5.0562185049e-01,0.0000000000e+00
2816,3.6253612041e+00,3.4272006154e-01,6.0610723495e+00,1.2791891098e+00,5.3127759695e-01,0.0000000000e+00
2817,3.6293640137e+00,3.4497049451e-01,1.9532835388e+02,1.2928980589e+00,5.4489463568e-01,0.0000000000e+00
2818,3.6331388950e+00,3.4718868136e-01,1.9532835388e+02,1.2928980589e+00,5.4489463568e-01,0.0000000000e+00
2819,3.6367707253e+00,3.4945073724e-01,1.9532835388e+02,1.2928980589e+00,5.4489463568e-01,0.0000000000e+00
2820,3.6402723789e+00,3.5176065564e-01,1.9532835388e+02,1.2928980589e+00,5.4489463568e-01,0.0000000000e+00
2821,3.6436498165e+00,3.5411641002e-01,1.9532835388e+02,1.2928980589e+00,5.4489463568e-01,0.0000000000e+00
2822,3.6479403973e+00,3.5683375597e-01,4.8164951324e+01,1.3469204903e+00,6.5083289146e-01,0.0000000000e+00
2823,3.6511983871e+00,3.5944560170e-01,1.6540721130e+02,1.3400169611e+00,6.4012819529e-01,0.0000000000e+00
2824,3.6546411514e+00,3.6188575625e-01,1.6185504150e+02,1.3421161175e+00,6.3070070744e-01,0.0000000000e+00
2825,3.6580836773e+00,3.6444586515e-01,1.6185504150e+02,1.3421161175e+00,6.3070070744e-01,0.0000000000e+00
2826,3.6608989239e+00,3.6695384979e-01,2.3286099243e+02,1.3301788568e+00,6.3024407625e-01,0.0000000000e+00
2827,3.6636369228e+00,3.6950945854e-01,2.3286099243e+02,1.3301788568e+00,6.3024407625e-01,0.0000000000e+00
2828,3.6672573090e+00,3.7208032608e-01,1.8892861938e+02,1.3314437866e+00,6.4988493919e-01,0.0000000000e+00
2829,3.6707103252e+00,3.7456935644e-01,1.8948196411e+02,1.3334672451e+00,6.5110212564e-01,0.0000000000e+00
2830,3.6729776859e+00,3.7732431293e-01,3.2281219482e+02,1.3767943382e+00,6.9012016058e-01,0.0000000000e+00
2831,3.6760792732e+00,3.8006177545e-01,1.9215538025e+02,1.3578271866e+00,7.0477658510e-01,0.0000000000e+00
2832,3.6790902615e+00,3.8277855515e-01,1.9215538025e+02,1.3578271866e+00,7.0477658510e-01,0.0000000000e+00
2833,3.6819565296e+00,3.8542994857e-01,1.9134814453e+02,1.3580415249e+00,7.0625334978e-01,0.0000000000e+00
2834,3.6836996078e+00,3.8823151588e-01,3.4995657349e+02,1.4069049358e+00,7.3726737499e-01,0.0000000000e+00
2835,3.6866862774e+00,3.9076602459e-01,1.6439933777e+02,1.3721066713e+00,7.3358637094e-01,0.0000000000e+00
2836,3.6897542477e+00,3.9342078567e-01,1.6439933777e+02,1.3721066713e+00,7.3358637094e-01,0.0000000000e+00
2837,3.6928102970e+00,3.9610108733e-01,1.6439933777e+02,1.3721066713e+00,7.3358637094e-01,0.0000000000e+00
2838,3.6938514709e+00,3.9893832803e-01,4.3691741943e+02,1.4273240566e+00,7.7388566732e-01,0.0000000000e+00
2839,3.6947126389e+00,4.0172713995e-01,4.3691741943e+02,1.4273240566e+00,7.7388566732e-01,0.0000000000e+00
2840,3.6980085373e+00,4.0424999595e-01,1.9172097778e+02,1.3740386963e+00,7.7374762297e-01,0.0000000000e+00
2841,3.7000522614e+00,4.0713554621e-01,3.3577548218e+02,1.4038754702e+00,7.8028047085e-01,0.0000000000e+00
2842,3.7019598484e+00,4.0994581580e-01,3.3577548218e+02,1.4038754702e+00,7.8028047085e-01,0.0000000000e+00
2843,3.7038133144e+00,4.1275763512e-01,3.3577548218e+02,1.4038754702e+00,7.8028047085e-01,0.0000000000e+00
2844,3.7056219578e+00,4.1557711363e-01,3.3577548218e+02,1.4038754702e+00,7.8028047085e-01,0.0000000000e+00
2845,3.7073881626e+00,4.1840404272e-01,3.3577548218e+02,1.4038754702e+00,7.8028047085e-01,0.0000000000e+00
2846,3.7106773853e+00,4.2106455564e-01,2.2600080872e+02,1.4820604324e+00,8.4325087070e-01,0.0000000000e+00
2847,3.7127506733e+00,4.2372000217e-01,2.8913626099e+02,1.4596050978e+00,8.5643869638e-01,0.0000000000e+00
2848,3.7150897980e+00,4.2633825541e-01,2.8083432007e+02,1.4522662163e+00,8.4979319572e-01,0.0000000000e+00
2849,3.7174780369e+00,4.2902892828e-01,2.8083432007e+02,1.4522662163e+00,8.4979319572e-01,0.0000000000e+00
2850,3.7190010548e+00,4.3182662129e-01,3.1505615234e+02,1.4494445324e+00,8.2933455706e-01,0.0000000000e+00
2851,3.7204639912e+00,4.3460279703e-01,3.1505615234e+02,1.4494445324e+00,8.2933455706e-01,0.0000000000e+00
2852,3.7219436169e+00,4.3744802475e-01,3.1498568726e+02,1.4481314421e+00,8.2916563749e-01,0.0000000000e+00
2853,3.7249252796e+00,4.4003945589e-01,2.8120123291e+02,1.4598118067e+00,8.4301531315e-01,0.0000000000e+00
2854,3.7280762196e+00,4.4279104471e-01,2.8120123291e+02,1.4598118067e+00,8.4301531315e-01,0.0000000000e+00
2855,3.7285392284e+00,4.4583776593e-01,3.4432785034e+02,1.5060720444e+00,8.6349332333e-01,0.0000000000e+00
2856,3.7304818630e+00,4.4853538275e-01,2.8059689331e+02,1.4806884527e+00,8.6453950405e-01,0.0000000000e+00
2857,3.7324888706e+00,4.5131605864e-01,2.8059689331e+02,1.4806884527e+00,8.6453950405e-01,0.0000000000e+00
2858,3.7344863415e+00,4.5410281420e-01,2.8059689331e+02,1.4806884527e+00,8.6453950405e-01,0.0000000000e+00
2859,3.7364513874e+00,4.5684778690e-01,2.8067126465e+02,1.4826451540e+00,8.6593812704e-01,0.0000000000e+00
2860,3.7372269630e+00,4.5947873592e-01,2.9854727173e+02,1.5382846594e+00,8.6953246593e-01,0.0000000000e+00
2861,3.7393012047e+00,4.6200153232e-01,2.7881481934e+02,1.4945083857e+00,8.7622267008e-01,0.0000000000e+00
2862,3.7407326698e+00,4.6464675665e-01,2.9056021118e+02,1.5039129257e+00,8.8528257608e-01,0.0000000000e+00
2863,3.7421038151e+00,4.6725183725e-01,2.9056021118e+02,1.5039129257e+00,8.8528257608e-01,0.0000000000e+00
2864,3.7434530258e+00,4.6985685825e-01,2.9056021118e+02,1.5039129257e+00,8.8528257608e-01,0.0000000000e+00
2865,3.7458078861e+00,4.7260487080e-01,2.6466732788e+02,1.5211856365e+00,8.7910544872e-01,0.0000000000e+00
2866,3.7481689453e+00,4.7536265850e-01,2.6466732788e+02,1.5211856365e+00,8.7910544872e-01,0.0000000000e+00
2867,3.7482988834e+00,4.7821921110e-01,2.8373715210e+02,1.5102868080e+00,8.9191251993e-01,0.0000000000e+00
2868,3.7505397797e+00,4.8080542684e-01,2.6772747803e+02,1.5418957472e+00,8.8544166088e-01,0.0000000000e+00
2869,3.7528810501e+00,4.8349252343e-01,2.6901443481e+02,1.5419704914e+00,8.8505041599e-01,0.0000000000e+00
2870,3.7527010441e+00,4.8632115126e-01,2.7905187988e+02,1.5367792845e+00,8.7581914663e-01,0.0000000000e+00
2871,3.7522852421e+00,4.8895666003e-01,2.7905187988e+02,1.5367792845e+00,8.7581914663e-01,0.0000000000e+00
2872,3.7566926479e+00,4.9127218127e-01,2.0818615723e+02,1.5298330784e+00,8.7239682674e-01,0.0000000000e+00
