step,vx_168_75,vy_168_75,pressure_168_75,Cd,Cl,energy
172,2.0013406277e+00,2.6387593243e-04,1.8089649963e+02,1.2027717829e+00,3.8604735892e-05,6.9587898438e+04
173,2.0004534721e+00,-2.0726342336e-04,5.3889961243e+01,1.2487821579e+00,4.1847230023e-05,6.9612515625e+04
174,2.0022063255e+00,1.5727998107e-04,1.7460089111e+02,1.2044955492e+00,-2.0523070998e-04,6.9635335938e+04
175,2.0007023811e+00,-2.0376470638e-04,-2.6505273819e+01,1.2545766830e+00,1.3389586820e-04,6.9656140625e+04
176,1.9995775223e+00,-2.9791079578e-04,-2.6505273819e+01,1.2545766830e+00,1.3389586820e-04,6.9677171875e+04
177,2.0014326572e+00,-3.5633632797e-04,1.8102200317e+02,1.2070524693e+00,-3.0311584123e-04,6.9693875000e+04
178,2.0032131672e+00,-3.3455021912e-04,1.8102200317e+02,1.2070524693e+00,-3.0311584123e-04,6.9710414062e+04
179,2.0029096603e+00,1.8711511802e-04,-3.9022514343e+01,1.2224332094e+00,2.2159576474e-04,6.9722148438e+04
180,2.0022087097e+00,2.7576540015e-04,-3.9022514343e+01,1.2224332094e+00,2.2159576474e-04,6.9733914062e+04
181,2.0024056435e+00,-1.0240373376e-04,7.3375083923e+01,1.2290616035e+00,-3.5339355236e-04,6.9740421875e+04
182,2.0021367073e+00,-4.2305586976e-04,-2.8506320953e+01,1.2245429754e+00,-1.5983581761e-05,6.9746070312e+04
183,2.0023980141e+00,-1.5710642037e-04,-3.5166908264e+01,1.2197188139e+00,6.2179565248e-06,6.9750859375e+04
184,2.0024940968e+00,-5.4632997490e-05,-3.5166908264e+01,1.2197188139e+00,6.2179565248e-06,6.9755609375e+04
185,2.0025515556e+00,-3.5867469705e-06,-3.5166908264e+01,1.2197188139e+00,6.2179565248e-06,6.9760304688e+04
186,2.0026102066e+00,3.2260624721e-05,-3.5166908264e+01,1.2197188139e+00,6.2179565248e-06,6.9764992188e+04
187,2.0023894310e+00,3.0431468622e-04,7.4942070007e+01,1.1925092936e+00,-2.2163390531e-04,6.9761781250e+04
188,2.0011260509e+00,-6.0447910801e-04,-9.7330947876e+01,1.2355955839e+00,-1.2840270938e-04,6.9761703125e+04
189,2.0021741390e+00,5.3765432676e-04,-3.7068344116e+01,1.1900548935e+00,8.9263912741e-06,6.9755453125e+04
190,2.0021290779e+00,3.9388274308e-04,-1.9753845215e+01,1.1991180182e+00,1.6914367734e-04,6.9749039062e+04
191,2.0003085136e+00,-6.3372158911e-04,-1.5801272583e+02,1.2491641045e+00,-2.4658202892e-04,6.9744703125e+04
192,1.9995567799e+00,-5.8141868794e-04,-1.6379627991e+02,1.2464262247e+00,-3.1402587774e-04,6.9740187500e+04
193,2.0012948513e+00,4.4183945283e-04,4.2895961761e+01,1.1489709616e+00,3.5530090099e-04,6.9727476562e+04
194,1.9992203712e+00,-4.9655389739e-04,-1.9372267151e+02,1.2405341864e+00,-2.4093627871e-04,6.9718914062e+04
195,2.0006334782e+00,4.1736528510e-04,-3.5398715973e+01,1.1739585400e+00,3.4332274481e-06,6.9706031250e+04
196,1.9982219934e+00,-6.1647489201e-04,-1.5717785645e+02,1.2317539454e+00,9.9487304396e-05,6.9694265625e+04
197,1.9998106956e+00,4.5091635548e-04,-1.1691022491e+02,1.1927913427e+00,-4.6661376837e-04,6.9682671875e+04
198,2.0005233288e+00,5.4042896954e-04,-1.0488845825e+02,1.1862980127e+00,-2.8221131652e-04,6.9670617188e+04
199,1.9973032475e+00,-2.3613755184e-04,-1.1527738953e+02,1.2188202143e+00,9.0698240092e-04,6.9656226562e+04
200,1.9946426153e+00,-3.2716483111e-04,-1.1756812286e+02,1.2263107300e+00,8.0024718773e-04,6.9642453125e+04
201,1.9920130968e+00,-3.9360381197e-04,-1.1756812286e+02,1.2263107300e+00,8.0024718773e-04,6.9628968750e+04
202,1.9963932037e+00,7.4964918895e-05,-1.0375888062e+02,1.1638960838e+00,-1.5808105236e-03,6.9622859375e+04
203,1.9957551956e+00,1.3644712453e-04,-7.6411949158e+01,1.2018175125e+00,-1.3145446428e-04,6.9613820312e+04
204,1.9950304031e+00,1.1988436745e-04,-7.6411949158e+01,1.2018175125e+00,-1.3145446428e-04,6.9604882812e+04
205,1.9942860603e+00,9.7245821962e-05,-7.6411949158e+01,1.2018175125e+00,-1.3145446428e-04,6.9596093750e+04
206,1.9935289621e+00,7.5363102951e-05,-7.6411949158e+01,1.2018175125e+00,-1.3145446428e-04,6.9587382812e+04
207,1.9955072403e+00,-8.1861770013e-05,-1.1885320282e+02,1.2023763657e+00,4.5776367188e-05,6.9584703125e+04
208,1.9946788549e+00,2.2396582062e-04,-3.0801099777e+01,1.1995052099e+00,1.9958495977e-04,6.9582445312e+04
209,1.9955935478e+00,-2.0041476819e-04,-2.4198152542e+01,1.1982393265e+00,-7.5233459938e-04,6.9583468750e+04
210,1.9949021339e+00,1.8785352586e-04,-6.8580154419e+01,1.2089157104e+00,3.2402039506e-04,6.9586312500e+04
211,1.9940129519e+00,4.8744102241e-04,-5.7936733246e+01,1.2112005949e+00,1.4751433628e-04,6.9589648438e+04
212,1.9959174395e+00,1.1015558266e-04,6.6897407532e+01,1.1770262718e+00,-7.1041105548e-04,6.9596031250e+04
213,1.9980030060e+00,-1.6733178927e-04,6.4692054749e+01,1.1762628555e+00,-6.2889099354e-04,6.9602343750e+04
214,1.9958174229e+00,1.5315113706e-04,-6.6616661072e+01,1.2339737415e+00,4.7023771913e-04,6.9613062500e+04
215,1.9963891506e+00,4.2236907757e-04,5.5363216400e+01,1.1981022358e+00,1.0974884208e-04,6.9625929688e+04
216,1.9967522621e+00,4.7671236098e-04,5.5363216400e+01,1.1981022358e+00,1.0974884208e-04,6.9638820312e+04
