step,vx_6_6,vy_6_6
108,4.8764991760e-01,-4.8421385884e-01
109,4.8862904310e-01,-4.8479452729e-01
110,4.9005469680e-01,-4.8446285725e-01
111,4.9114894867e-01,-4.8279175162e-01
112,4.8901546001e-01,-4.8262149096e-01
113,4.8870190978e-01,-4.8122218251e-01
114,4.8746883869e-01,-4.8044770956e-01
115,4.8898366094e-01,-4.7900894284e-01
116,4.8861026764e-01,-4.7999250889e-01
117,4.9084836245e-01,-4.8147419095e-01
118,4.9079179764e-01,-4.8298037052e-01
119,4.9152421951e-01,-4.8276200891e-01
120,4.9043482542e-01,-4.8487782478e-01
121,4.9104142189e-01,-4.8590645194e-01
122,4.9075874686e-01,-4.8851323128e-01
123,4.9283948541e-01,-4.8792806268e-01
124,4.9100849032e-01,-4.8679637909e-01
125,4.9032053351e-01,-4.8317432404e-01
126,4.8815202713e-01,-4.8029309511e-01
127,4.8770162463e-01,-4.7652804852e-01
128,4.8735803366e-01,-4.7579121590e-01
129,4.9008890986e-01,-4.7531947494e-01
130,4.9107933044e-01,-4.7884300351e-01
131,4.9277228117e-01,-4.7982379794e-01
132,4.9133396149e-01,-4.8154756427e-01
133,4.8939597607e-01,-4.8229372501e-01
134,4.8697838187e-01,-4.8250725865e-01
135,4.8666116595e-01,-4.8197835684e-01
136,4.8480504751e-01,-4.8150447011e-01
137,4.8478770256e-01,-4.8031654954e-01
138,4.8368039727e-01,-4.7835955024e-01
139,4.8463091254e-01,-4.7743541002e-01
140,4.8480802774e-01,-4.7810551524e-01
141,4.8757210374e-01,-4.7879326344e-01
142,4.8850128055e-01,-4.8006018996e-01
143,4.9050953984e-01,-4.8087283969e-01
144,4.8815360665e-01,-4.8129248619e-01
145,4.8770800233e-01,-4.8035255075e-01
146,4.8514688015e-01,-4.7910279036e-01
147,4.8483955860e-01,-4.7925469279e-01
148,4.8368811607e-01,-4.8043879867e-01
149,4.8616802692e-01,-4.8076897860e-01
150,4.8527407646e-01,-4.8082423210e-01
151,4.8510554433e-01,-4.8078733683e-01
152,4.8279508948e-01,-4.8042950034e-01
153,4.8297545314e-01,-4.7969919443e-01
154,4.8220869899e-01,-4.8028624058e-01
155,4.8353281617e-01,-4.8051238060e-01
156,4.8228612542e-01,-4.8113527894e-01
157,4.8273065686e-01,-4.8012575507e-01
158,4.8090338707e-01,-4.7945508361e-01
159,4.7992742062e-01,-4.7921192646e-01
160,4.7702288628e-01,-4.7836458683e-01
161,4.7771933675e-01,-4.7639590502e-01
162,4.7759228945e-01,-4.7400274873e-01
163,4.7750756145e-01,-4.7226828337e-01
164,4.7861531377e-01,-4.6981236339e-01
165,4.8105508089e-01,-4.6990290284e-01
166,4.8182368279e-01,-4.7157788277e-01
167,4.8325756192e-01,-4.7330468893e-01
168,4.8217302561e-01,-4.7382113338e-01
169,4.8115086555e-01,-4.7488331795e-01
170,4.7798526287e-01,-4.7552627325e-01
171,4.7718080878e-01,-4.7499582171e-01
172,4.7539639473e-01,-4.7489011288e-01
173,4.7597518563e-01,-4.7542977333e-01
174,4.7633582354e-01,-4.7594717145e-01
175,4.7776904702e-01,-4.7679835558e-01
176,4.7680729628e-01,-4.7642996907e-01
177,4.7658312321e-01,-4.7512587905e-01
178,4.7304069996e-01,-4.7294315696e-01
179,4.7174009681e-01,-4.7013649344e-01
180,4.7013878822e-01,-4.6878463030e-01
181,4.7096550465e-01,-4.6785700321e-01
182,4.7135615349e-01,-4.6916782856e-01
183,4.7389364243e-01,-4.7122409940e-01
184,4.7399526834e-01,-4.7324043512e-01
185,4.7616082430e-01,-4.7440063953e-01
186,4.7518762946e-01,-4.7639548779e-01
187,4.7564241290e-01,-4.7785183787e-01
188,4.7320237756e-01,-4.7912606597e-01
189,4.7275415063e-01,-4.7781398892e-01
190,4.7039309144e-01,-4.7578600049e-01
191,4.7055929899e-01,-4.7211122513e-01
192,4.6924033761e-01,-4.7066748142e-01
193,4.7067981958e-01,-4.7005289793e-01
194,4.7157248855e-01,-4.7144198418e-01
195,4.7286751866e-01,-4.7146317363e-01
196,4.7143873572e-01,-4.7168862820e-01
197,4.7026026249e-01,-4.7026208043e-01
198,4.6577191353e-01,-4.7084727883e-01
199,4.6542462707e-01,-4.7217497230e-01
200,4.6398606896e-01,-4.7393521667e-01
201,4.6676933765e-01,-4.7549545765e-01
202,4.6615216136e-01,-4.7603869438e-01
203,4.6708109975e-01,-4.7400408983e-01
204,4.6358472109e-01,-4.7176709771e-01
205,4.6343907714e-01,-4.6908658743e-01
206,4.6149259806e-01,-4.6880036592e-01
207,4.6459943056e-01,-4.6968042850e-01
208,4.6400830150e-01,-4.7333067656e-01
209,4.6592286229e-01,-4.7431138158e-01
210,4.6389499307e-01,-4.7502973676e-01
211,4.6369105577e-01,-4.7306627035e-01
212,4.6081933379e-01,-4.7341918945e-01
213,4.6178159118e-01,-4.7111618519e-01
214,4.6208325028e-01,-4.7187647223e-01
215,4.6720290184e-01,-4.7067886591e-01
216,4.6910113096e-01,-4.6976807714e-01
217,4.6999040246e-01,-4.6778604388e-01
218,4.6684801579e-01,-4.6639406681e-01
219,4.6532550454e-01,-4.6466144919e-01
220,4.6312993765e-01,-4.6473935246e-01
221,4.6456682682e-01,-4.6369227767e-01
222,4.6130323410e-01,-4.6416813135e-01
223,4.6170815825e-01,-4.6395987272e-01
224,4.5990186930e-01,-4.6607398987e-01
225,4.6245610714e-01,-4.6813806891e-01
226,4.6250545979e-01,-4.7144007683e-01
227,4.6453902125e-01,-4.7103220224e-01
228,4.6243807673e-01,-4.7078874707e-01
229,4.6240743995e-01,-4.6856161952e-01
230,4.5941713452e-01,-4.6856030822e-01
231,4.6089750528e-01,-4.6740168333e-01
232,4.5871278644e-01,-4.6888387203e-01
233,4.6113920212e-01,-4.6880674362e-01
234,4.5982936025e-01,-4.6771633625e-01
235,4.6043166518e-01,-4.6438583732e-01
236,4.5661991835e-01,-4.6219274402e-01
237,4.5626446605e-01,-4.5895081758e-01
238,4.5480579138e-01,-4.5932209492e-01
239,4.5800894499e-01,-4.6105226874e-01
240,4.5928463340e-01,-4.6559414268e-01
241,4.6028125286e-01,-4.6728861332e-01
242,4.5776578784e-01,-4.6745380759e-01
243,4.5608738065e-01,-4.6731370687e-01
244,4.5093542337e-01,-4.6673923731e-01
245,4.4947785139e-01,-4.6508893371e-01
246,4.4657802582e-01,-4.6550080180e-01
247,4.4803410769e-01,-4.6492990851e-01
248,4.4894608855e-01,-4.6630698442e-01
249,4.5335561037e-01,-4.6452984214e-01
