step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998945312e+03
1,5.0174826384e-01,-5.0284034014e-01,1.2210865021e+00,2.4611298828e+03
2,5.0054347515e-01,-5.0236642361e-01,6.7326068878e-01,2.4626660156e+03
3,5.0077342987e-01,-5.0127565861e-01,-2.9157357216e+00,2.4629650879e+03
4,5.0153851509e-01,-5.0057661533e-01,-1.2319319248e+00,2.4625646973e+03
5,5.0262737274e-01,-5.0100505352e-01,-1.4292007685e+00,2.4617204590e+03
6,5.0272923708e-01,-5.0137233734e-01,-4.6526435018e-01,2.4606064453e+03
7,5.0151777267e-01,-5.0055623055e-01,-9.4916075468e-01,2.4592919922e+03
8,4.9998009205e-01,-4.9965572357e-01,-1.1099761724e+00,2.4578593750e+03
9,4.9958598614e-01,-4.9974220991e-01,-5.7806640863e-01,2.4563354492e+03
10,5.0013917685e-01,-5.0022190809e-01,-3.0177375674e-01,2.4547385254e+03
11,5.0009322166e-01,-5.0037086010e-01,-2.6855421066e-01,2.4530810547e+03
12,4.9911749363e-01,-4.9986839294e-01,-4.9797564745e-01,2.4513889160e+03
13,4.9876990914e-01,-4.9945178628e-01,-7.2956752777e-01,2.4496569824e+03
14,4.9860402942e-01,-4.9891588092e-01,-1.5369908810e+00,2.4478928223e+03
15,4.9864372611e-01,-4.9833780527e-01,-1.4995632172e+00,2.4461120605e+03
16,4.9932086468e-01,-4.9859279394e-01,-5.8119559288e-01,2.4443220215e+03
17,4.9940338731e-01,-4.9840518832e-01,-1.4658510685e+00,2.4424985352e+03
18,4.9838984013e-01,-4.9758920074e-01,-1.3005203009e+00,2.4406672363e+03
19,4.9784055352e-01,-4.9772515893e-01,-1.3172240257e+00,2.4388176270e+03
20,4.9817261100e-01,-4.9844235182e-01,-8.9297354221e-01,2.4369694824e+03
21,4.9823915958e-01,-4.9851089716e-01,-1.2133620977e+00,2.4351049805e+03
22,4.9787938595e-01,-4.9796208739e-01,-8.1829303503e-01,2.4332424316e+03
23,4.9767491221e-01,-4.9733489752e-01,-1.0225800276e+00,2.4313715820e+03
24,4.9760675430e-01,-4.9683877826e-01,-8.3628851175e-01,2.4294863281e+03
25,4.9767646194e-01,-4.9664354324e-01,-6.9582867622e-01,2.4275979004e+03
26,4.9761116505e-01,-4.9684101343e-01,-1.3403992653e+00,2.4257082520e+03
27,4.9754437804e-01,-4.9724984169e-01,-1.2911889553e+00,2.4238195801e+03
28,4.9704837799e-01,-4.9738335609e-01,-1.6367553473e+00,2.4219211426e+03
29,4.9617126584e-01,-4.9706491828e-01,-1.0202465057e+00,2.4200283203e+03
30,4.9550586939e-01,-4.9711278081e-01,-6.9594132900e-01,2.4181296387e+03
31,4.9519258738e-01,-4.9696543813e-01,-5.0814247131e-01,2.4162299805e+03
32,4.9482876062e-01,-4.9559944868e-01,-1.0917088985e+00,2.4143312988e+03
