step,vx_50_50,vy_50_50
400,4.9500373006e-01,-4.9376985431e-01
401,4.9498304725e-01,-4.9375987053e-01
402,4.9498400092e-01,-4.9373331666e-01
403,4.9493712187e-01,-4.9375128746e-01
404,4.9499648809e-01,-4.9366316199e-01
405,4.9487495422e-01,-4.9375835061e-01
406,4.9488541484e-01,-4.9372050166e-01
407,4.9489045143e-01,-4.9368301034e-01
408,4.9491786957e-01,-4.9363517761e-01
409,4.9487358332e-01,-4.9365541339e-01
410,4.9488568306e-01,-4.9360266328e-01
411,4.9484211206e-01,-4.9363121390e-01
412,4.9490821362e-01,-4.9353051186e-01
413,4.9479997158e-01,-4.9361225963e-01
414,4.9483600259e-01,-4.9354729056e-01
415,4.9480718374e-01,-4.9354797602e-01
416,4.9480721354e-01,-4.9351963401e-01
417,4.9474686384e-01,-4.9355092645e-01
418,4.9475771189e-01,-4.9351212382e-01
419,4.9478843808e-01,-4.9345409870e-01
420,4.9472796917e-01,-4.9348723888e-01
421,4.9477055669e-01,-4.9342003465e-01
422,4.9469330907e-01,-4.9346596003e-01
423,4.9474278092e-01,-4.9339148402e-01
424,4.9468782544e-01,-4.9341854453e-01
425,4.9469754100e-01,-4.9338036776e-01
426,4.9469229579e-01,-4.9336045980e-01
427,4.9463942647e-01,-4.9338665605e-01
428,4.9465480447e-01,-4.9334272742e-01
429,4.9465572834e-01,-4.9331405759e-01
430,4.9464118481e-01,-4.9329873919e-01
431,4.9459981918e-01,-4.9331831932e-01
432,4.9467548728e-01,-4.9321094155e-01
433,4.9461287260e-01,-4.9324989319e-01
434,4.9454966187e-01,-4.9328222871e-01
435,4.9461618066e-01,-4.9319222569e-01
436,4.9453759193e-01,-4.9323728681e-01
437,4.9456474185e-01,-4.9319052696e-01
438,4.9454405904e-01,-4.9317759275e-01
439,4.9452656507e-01,-4.9317175150e-01
440,4.9452021718e-01,-4.9314942956e-01
441,4.9450805783e-01,-4.9313566089e-01
442,4.9452063441e-01,-4.9309656024e-01
443,4.9449354410e-01,-4.9309661984e-01
444,4.9446272850e-01,-4.9310269952e-01
445,4.9443465471e-01,-4.9310573936e-01
446,4.9444612861e-01,-4.9305835366e-01
447,4.9441796541e-01,-4.9306523800e-01
448,4.9442085624e-01,-4.9303516746e-01
449,4.9442464113e-01,-4.9299201369e-01
450,4.9439299107e-01,-4.9301072955e-01
451,4.9446547031e-01,-4.9289959669e-01
452,4.9432480335e-01,-4.9302700162e-01
453,4.9443736672e-01,-4.9287533760e-01
454,4.9434611201e-01,-4.9294883013e-01
455,4.9435377121e-01,-4.9290484190e-01
456,4.9434578419e-01,-4.9289712310e-01
457,4.9432781339e-01,-4.9287384748e-01
458,4.9432536960e-01,-4.9286592007e-01
459,4.9431020021e-01,-4.9283641577e-01
460,4.9430730939e-01,-4.9283114076e-01
461,4.9427774549e-01,-4.9281319976e-01
462,4.9425771832e-01,-4.9281325936e-01
463,4.9425864220e-01,-4.9278715253e-01
464,4.9426072836e-01,-4.9275848269e-01
465,4.9426540732e-01,-4.9272710085e-01
466,4.9426764250e-01,-4.9269789457e-01
467,4.9419927597e-01,-4.9273896217e-01
468,4.9423074722e-01,-4.9268144369e-01
469,4.9418598413e-01,-4.9270340800e-01
470,4.9420955777e-01,-4.9264875054e-01
471,4.9417546391e-01,-4.9265909195e-01
472,4.9415895343e-01,-4.9264696240e-01
473,4.9418586493e-01,-4.9259647727e-01
474,4.9420151114e-01,-4.9254900217e-01
475,4.9416932464e-01,-4.9256137013e-01
476,4.9410468340e-01,-4.9259224534e-01
477,4.9414995313e-01,-4.9252554774e-01
478,4.9408197403e-01,-4.9256083369e-01
479,4.9412050843e-01,-4.9250182509e-01
480,4.9406936765e-01,-4.9251982570e-01
481,4.9410641193e-01,-4.9246248603e-01
482,4.9403789639e-01,-4.9249684811e-01
483,4.9402248859e-01,-4.9248906970e-01
484,4.9405044317e-01,-4.9243292212e-01
485,4.9406579137e-01,-4.9239268899e-01
486,4.9399027228e-01,-4.9244254827e-01
487,4.9407476187e-01,-4.9232697487e-01
488,4.9393248558e-01,-4.9245104194e-01
489,4.9408379197e-01,-4.9225956202e-01
490,4.9390685558e-01,-4.9242466688e-01
491,4.9401959777e-01,-4.9227854609e-01
492,4.9392840266e-01,-4.9234399199e-01
493,4.9396571517e-01,-4.9227708578e-01
494,4.9395900965e-01,-4.9226048589e-01
495,4.9391207099e-01,-4.9227321148e-01
496,4.9396616220e-01,-4.9220407009e-01
497,4.9386990070e-01,-4.9225789309e-01
498,4.9395608902e-01,-4.9216359854e-01
499,4.9386131763e-01,-4.9220830202e-01
500,4.9390694499e-01,-4.9216359854e-01
501,4.9390786886e-01,-4.9211859703e-01
502,4.9386346340e-01,-4.9215069413e-01
503,4.9385806918e-01,-4.9210962653e-01
504,4.9384367466e-01,-4.9211624265e-01
505,4.9386736751e-01,-4.9203863740e-01
506,4.9376556277e-01,-4.9214440584e-01
507,4.9385577440e-01,-4.9201595783e-01
508,4.9379724264e-01,-4.9204978347e-01
509,4.9372556806e-01,-4.9209263921e-01
510,4.9382007122e-01,-4.9196499586e-01
511,4.9373936653e-01,-4.9202391505e-01
512,4.9380433559e-01,-4.9192100763e-01
513,4.9372062087e-01,-4.9199292064e-01
514,4.9376651645e-01,-4.9190193415e-01
515,4.9373251200e-01,-4.9193060398e-01
516,4.9372315407e-01,-4.9188745022e-01
517,4.9372059107e-01,-4.9189394712e-01
518,4.9374786019e-01,-4.9182829261e-01
519,4.9372339249e-01,-4.9182653427e-01
520,4.9368801713e-01,-4.9183389544e-01
521,4.9365827441e-01,-4.9183571339e-01
522,4.9363145232e-01,-4.9183452129e-01
523,4.9365398288e-01,-4.9178078771e-01
524,4.9365824461e-01,-4.9174958467e-01
525,4.9363243580e-01,-4.9174597859e-01
526,4.9362885952e-01,-4.9172344804e-01
527,4.9361175299e-01,-4.9171304703e-01
528,4.9362775683e-01,-4.9167060852e-01
529,4.9356177449e-01,-4.9170807004e-01
530,4.9362459779e-01,-4.9162241817e-01
531,4.9360284209e-01,-4.9160873890e-01
532,4.9359482527e-01,-4.9159899354e-01
533,4.9353003502e-01,-4.9162846804e-01
534,4.9356976151e-01,-4.9156829715e-01
535,4.9351891875e-01,-4.9158293009e-01
536,4.9354666471e-01,-4.9153819680e-01
537,4.9349859357e-01,-4.9154877663e-01
538,4.9354514480e-01,-4.9148353934e-01
539,4.9343228340e-01,-4.9156150222e-01
540,4.9342718720e-01,-4.9154603481e-01
541,4.9341854453e-01,-4.9152240157e-01
542,4.9351125956e-01,-4.9139761925e-01
543,4.9341848493e-01,-4.9147349596e-01
544,4.9347156286e-01,-4.9138253927e-01
545,4.9339786172e-01,-4.9144008756e-01
546,4.9348571897e-01,-4.9130961299e-01
547,4.9336794019e-01,-4.9141246080e-01
548,4.9343353510e-01,-4.9130836129e-01
549,4.9338841438e-01,-4.9133908749e-01
550,4.9338859320e-01,-4.9129486084e-01
551,4.9337479472e-01,-4.9130311608e-01
552,4.9337020516e-01,-4.9125182629e-01
553,4.9334284663e-01,-4.9128472805e-01
554,4.9338901043e-01,-4.9119758606e-01
555,4.9336048961e-01,-4.9120211601e-01
556,4.9332332611e-01,-4.9121505022e-01
557,4.9328622222e-01,-4.9120765924e-01
558,4.9332433939e-01,-4.9115553498e-01
559,4.9327412248e-01,-4.9115514755e-01
560,4.9329906702e-01,-4.9112793803e-01
561,4.9325498939e-01,-4.9111947417e-01
562,4.9327448010e-01,-4.9109607935e-01
563,4.9322688580e-01,-4.9108853936e-01
564,4.9327293038e-01,-4.9104672670e-01
565,4.9319761992e-01,-4.9105283618e-01
566,4.9318760633e-01,-4.9104723334e-01
567,4.9320444465e-01,-4.9100968242e-01
568,4.9321115017e-01,-4.9098214507e-01
569,4.9318161607e-01,-4.9097537994e-01
570,4.9315017462e-01,-4.9097993970e-01
571,4.9315798283e-01,-4.9094563723e-01
572,4.9317556620e-01,-4.9088841677e-01
573,4.9314981699e-01,-4.9089828134e-01
574,4.9313962460e-01,-4.9086821079e-01
575,4.9308270216e-01,-4.9090802670e-01
576,4.9313300848e-01,-4.9082520604e-01
577,4.9313732982e-01,-4.9079486728e-01
578,4.9304717779e-01,-4.9085602164e-01
579,4.9315083027e-01,-4.9072581530e-01
580,4.9301177263e-01,-4.9083286524e-01
581,4.9309256673e-01,-4.9072375894e-01
582,4.9304273725e-01,-4.9075254798e-01
583,4.9303403497e-01,-4.9071639776e-01
584,4.9302485585e-01,-4.9072161317e-01
585,4.9304273725e-01,-4.9064415693e-01
586,4.9294316769e-01,-4.9074918032e-01
587,4.9293902516e-01,-4.9071252346e-01
588,4.9293488264e-01,-4.9067735672e-01
589,4.9299073219e-01,-4.9060463905e-01
590,4.9294611812e-01,-4.9060159922e-01
591,4.9295118451e-01,-4.9058189988e-01
592,4.9294483662e-01,-4.9055355787e-01
593,4.9290525913e-01,-4.9055552483e-01
594,4.9291968346e-01,-4.9053350091e-01
595,4.9291658401e-01,-4.9048024416e-01
596,4.9288654327e-01,-4.9049961567e-01
597,4.9290433526e-01,-4.9044024944e-01
598,4.9286723137e-01,-4.9046200514e-01
599,4.9283739924e-01,-4.9045813084e-01
600,4.9288198352e-01,-4.9038037658e-01
601,4.9280276895e-01,-4.9042823911e-01
602,4.9284130335e-01,-4.9037036300e-01
603,4.9282237887e-01,-4.9034854770e-01
604,4.9278074503e-01,-4.9036994576e-01
605,4.9282518029e-01,-4.9028828740e-01
606,4.9281156063e-01,-4.9027511477e-01
