step,vx_225_100,vy_225_100,pressure_225_100,Cd,Cl,energy
38,1.9942005873e+00,1.3468995166e-04,2.1245188904e+02,1.2121858597e+00,1.9441986457e-02,1.2116632812e+05
39,1.9947698116e+00,1.1735630687e-04,2.3114283752e+02,1.1954327822e+00,2.3474121466e-02,1.2122842969e+05
40,1.9954019785e+00,1.0169016605e-04,2.4618869019e+02,1.1825240850e+00,8.0423736945e-03,1.2129467188e+05
41,1.9960314035e+00,7.9857149103e-05,2.5898040771e+02,1.1938136816e+00,8.7646488100e-03,1.2136348438e+05
42,1.9967515469e+00,7.6184820500e-05,2.6923303223e+02,1.2694594860e+00,-7.7184294350e-03,1.2143449219e+05
43,1.9974378347e+00,5.1559502026e-05,2.7612420654e+02,1.2844948769e+00,1.4999313280e-02,1.2150779688e+05
44,1.9981420040e+00,3.7483991036e-05,2.7988012695e+02,1.2775843143e+00,2.9085999355e-02,1.2158452344e+05
45,1.9988782406e+00,3.5156532249e-05,2.8328265381e+02,1.2649261951e+00,1.4713287354e-02,1.2166139844e+05
46,1.9996113777e+00,3.2919677324e-05,2.8483090210e+02,1.2620564699e+00,6.8888091482e-03,1.2173878125e+05
47,2.0003309250e+00,1.8787926820e-05,2.8382330322e+02,1.3054804802e+00,6.8549346179e-03,1.2181399219e+05
48,2.0010340214e+00,1.1571555660e-05,2.7774499512e+02,1.3076952696e+00,1.5106277540e-02,1.2188796094e+05
49,2.0016946793e+00,-3.9378755901e-06,2.6853836060e+02,1.3056330681e+00,8.4600830451e-03,1.2196105469e+05
50,2.0023412704e+00,-1.3979850337e-05,2.5938696289e+02,1.3095005751e+00,5.9931185097e-03,1.2203098438e+05
51,2.0029959679e+00,-1.5689249267e-05,2.4624304199e+02,1.2720341682e+00,2.8740691487e-03,1.2209770312e+05
52,2.0035285950e+00,-5.3613468481e-05,2.2711541748e+02,1.3075577021e+00,2.7941513807e-02,1.2215926562e+05
53,2.0040185452e+00,-6.5081876528e-05,2.0507661438e+02,1.2577794790e+00,1.9631043077e-02,1.2221659375e+05
54,2.0044898987e+00,-6.9160429121e-05,1.8044047546e+02,1.2723251581e+00,1.1557540856e-02,1.2226840625e+05
55,2.0048565865e+00,-7.7619319200e-05,1.5485237122e+02,1.3055520058e+00,5.7717133313e-03,1.2231381250e+05
56,2.0051589012e+00,-8.1730904640e-05,1.2529415894e+02,1.2920929193e+00,3.3392257988e-02,1.2235233594e+05
57,2.0054123402e+00,-7.1954877058e-05,9.3735412598e+01,1.2410773039e+00,1.7180100083e-02,1.2238466406e+05
58,2.0055556297e+00,-6.0937480157e-05,6.1438213348e+01,1.2926437855e+00,2.0292663947e-02,1.2240847656e+05
59,2.0056071281e+00,-6.4317755459e-05,2.7433164597e+01,1.2902411222e+00,3.5087279975e-02,1.2242593750e+05
60,2.0055935383e+00,-6.8589521106e-05,-4.8191795349e+00,1.2884063721e+00,2.5399321690e-02,1.2243685156e+05
61,2.0054974556e+00,-6.4950028900e-05,-3.6576282501e+01,1.2790100574e+00,1.2115478748e-03,1.2244107812e+05
62,2.0053076744e+00,-7.0282767410e-05,-6.6507415771e+01,1.2553685904e+00,-1.3839721680e-02,1.2243924219e+05
63,2.0050570965e+00,-6.8369554356e-05,-9.6531913757e+01,1.2942380905e+00,2.2099457681e-02,1.2242965625e+05
64,2.0047380924e+00,-6.0853151808e-05,-1.2284074402e+02,1.3309956789e+00,2.5620574132e-02,1.2241399219e+05
65,2.0043480396e+00,-4.6677399951e-05,-1.4716897583e+02,1.2907257080e+00,2.1795501933e-02,1.2239503125e+05
66,2.0039007664e+00,-3.9621456381e-05,-1.6978056335e+02,1.2875248194e+00,1.1029510759e-02,1.2237019531e+05
67,2.0034282207e+00,-3.2861735235e-05,-1.8984324646e+02,1.2745184898e+00,5.0259400159e-03,1.2234143750e+05
68,2.0029287338e+00,-1.3410419342e-05,-2.0634878540e+02,1.2976902723e+00,-7.2561646812e-03,1.2230893750e+05
69,2.0023276806e+00,-2.0768795366e-05,-2.2023161316e+02,1.2660230398e+00,3.5989379976e-03,1.2227231250e+05
70,2.0017900467e+00,1.1788430129e-05,-2.3061897278e+02,1.2873061895e+00,1.0312804952e-02,1.2223318750e+05
71,2.0011584759e+00,5.1126953622e-06,-2.3710711670e+02,1.2597162724e+00,-5.4980469868e-03,1.2219184375e+05
72,2.0005345345e+00,9.7913107311e-06,-2.4293199158e+02,1.2413433790e+00,6.3743591309e-03,1.2214970312e+05
73,1.9999022484e+00,2.3494365450e-05,-2.4546783447e+02,1.2418670654e+00,7.3847961612e-03,1.2210611719e+05
74,1.9992675781e+00,3.8313606638e-05,-2.4524226379e+02,1.2412927151e+00,5.5438231677e-02,1.2206375781e+05
75,1.9986439943e+00,4.6479653975e-05,-2.4200216675e+02,1.2093402147e+00,4.6515654773e-02,1.2202037500e+05
76,1.9980574846e+00,7.7786862676e-05,-2.3900019836e+02,1.2118436098e+00,2.6028899476e-02,1.2197764062e+05
77,1.9974261522e+00,8.2439932157e-05,-2.3101196289e+02,1.2335031033e+00,1.1367797561e-04,1.2193634375e+05
78,1.9968693256e+00,1.0933984595e-04,-2.2152394104e+02,1.2217333317e+00,-1.0657043196e-02,1.2189795312e+05
79,1.9963154793e+00,1.0452802235e-04,-2.0758888245e+02,1.2061333656e+00,3.0210724100e-02,1.2186085938e+05
80,1.9958629608e+00,1.3513701560e-04,-1.9210269165e+02,1.1998162270e+00,1.2581787072e-02,1.2182878906e+05
81,1.9954009056e+00,1.3082362420e-04,-1.7465043640e+02,1.1960703135e+00,3.2711945474e-02,1.2180030469e+05
82,1.9949790239e+00,1.4095133520e-04,-1.5861875916e+02,1.1846113205e+00,3.5384826362e-02,1.2177488281e+05
83,1.9946286678e+00,1.5168312530e-04,-1.3660885620e+02,1.2094306946e+00,3.4227598459e-02,1.2175503906e+05
84,1.9943404198e+00,1.5804251598e-04,-1.1218409729e+02,1.2067533731e+00,2.6152800769e-02,1.2173920312e+05
85,1.9941083193e+00,1.5644732048e-04,-8.7233322144e+01,1.1856167316e+00,2.2598495707e-02,1.2173007812e+05
86,1.9939849377e+00,1.6608336591e-04,-5.9391296387e+01,1.1590007544e+00,3.1234970316e-02,1.2172726562e+05
87,1.9938646555e+00,1.6408428201e-04,-3.4042442322e+01,1.1541929245e+00,2.9359130189e-02,1.2172992188e+05
88,1.9938429594e+00,1.6334839165e-04,-7.7047700882e+00,1.1864876747e+00,5.0597381778e-03,1.2173756250e+05
89,1.9938822985e+00,1.6167243302e-04,1.7099361420e+01,1.1536026001e+00,1.3745879987e-03,1.2175092188e+05
90,1.9939801693e+00,1.5569737297e-04,4.2296279907e+01,1.1285101175e+00,2.6966247708e-02,1.2177066406e+05
91,1.9941706657e+00,1.6587709251e-04,6.7446464539e+01,1.1264902353e+00,3.4208450466e-02,1.2179656250e+05
92,1.9943938255e+00,1.6182228865e-04,9.1197906494e+01,1.1227154732e+00,6.1171721667e-02,1.2182749219e+05
93,1.9946503639e+00,1.5302871179e-04,1.1132512665e+02,1.1113313437e+00,2.6097184047e-02,1.2186090625e+05
94,1.9950053692e+00,1.5616507153e-04,1.3214414978e+02,1.1171699762e+00,3.6588594317e-02,1.2189798438e+05
95,1.9953706264e+00,1.4704566274e-04,1.5151051331e+02,1.1696974039e+00,3.8714677095e-02,1.2193886719e+05
96,1.9958159924e+00,1.4164563618e-04,1.6918612671e+02,1.1891417503e+00,3.9052657783e-02,1.2198404688e+05
97,1.9962733984e+00,1.2911602971e-04,1.8407595825e+02,1.1842342615e+00,4.0754243731e-02,1.2203292188e+05
98,1.9967695475e+00,1.1553716467e-04,1.9771524048e+02,1.1665226221e+00,3.4870147705e-02,1.2208419531e+05
99,1.9972548485e+00,9.3189279141e-05,2.0696041870e+02,1.1265542507e+00,5.9751127847e-03,1.2213932031e+05
100,1.9977809191e+00,9.0276291303e-05,2.1189759827e+02,1.1477943659e+00,1.7724990845e-02,1.2219549219e+05
101,1.9982553720e+00,6.4700216171e-05,2.1352537537e+02,1.1573122740e+00,2.2378463298e-02,1.2225020312e+05
102,1.9988178015e+00,7.0845424489e-05,2.1308483887e+02,1.1684777737e+00,4.3115615845e-02,1.2230597656e+05
103,1.9993262291e+00,5.4751279094e-05,2.1032585144e+02,1.1528052092e+00,7.1206435561e-02,1.2236251562e+05
104,1.9998918772e+00,6.7866247264e-05,2.0732849121e+02,1.1473003626e+00,7.2497561574e-02,1.2241903125e+05
105,2.0004031658e+00,5.1830396842e-05,2.0365322876e+02,1.1451722383e+00,2.7060318738e-02,1.2247434375e+05
106,2.0009214878e+00,5.0104932598e-05,1.9622424316e+02,1.1381794214e+00,2.7413025498e-02,1.2252854688e+05
107,2.0013885498e+00,4.7399185860e-05,1.8656346130e+02,1.1294211149e+00,1.3853606768e-02,1.2257942188e+05
108,2.0018301010e+00,4.6651850425e-05,1.7661679077e+02,1.1330364943e+00,5.5192414671e-02,1.2262862500e+05
109,2.0022866726e+00,5.3235209634e-05,1.6641699219e+02,1.1352164745e+00,4.1036758572e-02,1.2267496875e+05
110,2.0026133060e+00,2.7735222830e-05,1.5121820068e+02,1.1421113014e+00,5.6419599801e-02,1.2271841406e+05
111,2.0029499531e+00,2.7052949008e-05,1.3470640564e+02,1.1311086416e+00,6.5911099315e-02,1.2275591406e+05
112,2.0032439232e+00,3.1167677662e-05,1.1645626831e+02,1.1640801430e+00,8.9165724814e-02,1.2278881250e+05
113,2.0034804344e+00,3.1218522054e-05,9.7656570435e+01,1.1193940639e+00,4.7043457627e-02,1.2281976562e+05
114,2.0036511421e+00,2.6068104489e-05,7.5557418823e+01,1.0947127342e+00,3.8634568453e-02,1.2284560156e+05
115,2.0037815571e+00,2.9841015930e-05,5.2743694305e+01,1.1007781029e+00,2.3084640503e-02,1.2286535938e+05
116,2.0038645267e+00,3.1538067560e-05,3.0906173706e+01,1.1294399500e+00,-9.5851132646e-03,1.2287992188e+05
117,2.0038576126e+00,1.9302475266e-05,7.2937355042e+00,1.0950828791e+00,3.3452606294e-03,1.2289167188e+05
118,2.0038459301e+00,1.9995684852e-05,-1.3405514717e+01,1.1197723150e+00,-6.0401917435e-03,1.2289711719e+05
119,2.0037491322e+00,2.7291294828e-05,-3.6148605347e+01,1.1234762669e+00,6.1304476112e-03,1.2289721094e+05
120,2.0035722256e+00,1.1672367691e-05,-5.7638969421e+01,1.1005666256e+00,-4.5983884484e-03,1.2289379688e+05
121,2.0033817291e+00,2.6511566830e-05,-8.1026359558e+01,1.1165242195e+00,2.5523910299e-02,1.2288596094e+05
122,2.0031213760e+00,3.0211231206e-05,-9.7861099243e+01,1.1080272198e+00,3.0836487189e-02,1.2287350000e+05
123,2.0028414726e+00,4.4214095396e-05,-1.1425619507e+02,1.1055335999e+00,2.9516983777e-02,1.2285622656e+05
124,2.0024900436e+00,4.7409819672e-05,-1.2881289673e+02,1.1043405533e+00,3.7178955972e-02,1.2283693750e+05
125,2.0021400452e+00,6.5537242335e-05,-1.4272885132e+02,1.1200202703e+00,4.2352981865e-02,1.2281410156e+05
126,2.0017421246e+00,6.7761844548e-05,-1.5390290833e+02,1.0721621513e+00,3.1517639756e-02,1.2279018750e+05
127,2.0013329983e+00,7.4917406891e-05,-1.6337300110e+02,1.0569655895e+00,4.8960343003e-02,1.2276392969e+05
128,2.0008866787e+00,7.3570816312e-05,-1.7070216370e+02,1.0692352057e+00,4.7241058201e-02,1.2273540625e+05
129,2.0004394054e+00,8.7741325842e-05,-1.7802679443e+02,1.0541577339e+00,4.7945633531e-02,1.2270501562e+05
130,1.9999444485e+00,8.7219857960e-05,-1.8263192749e+02,1.0709728003e+00,2.1031951532e-02,1.2267285156e+05
131,1.9994956255e+00,1.1326355889e-04,-1.8408543396e+02,1.0540658236e+00,1.0741424747e-02,1.2264081250e+05
132,1.9990299940e+00,1.3177887013e-04,-1.8261798096e+02,1.1151808500e+00,3.2678984106e-02,1.2260820312e+05
133,1.9985884428e+00,1.5485459880e-04,-1.7962202454e+02,1.0595313311e+00,3.4317933023e-02,1.2257799219e+05
134,1.9981526136e+00,1.8441851716e-04,-1.7421591187e+02,1.0806567669e+00,-6.5109254792e-03,1.2254717969e+05
135,1.9977185726e+00,1.9703796715e-04,-1.6600282288e+02,1.0617283583e+00,-1.7883300781e-02,1.2251875781e+05
136,1.9972796440e+00,2.0705297356e-04,-1.5987582397e+02,1.0370670557e+00,1.5260315267e-03,1.2249073438e+05
137,1.9968869686e+00,2.1828430181e-04,-1.5073040771e+02,1.0559163094e+00,-1.6654280946e-02,1.2246498438e+05
138,1.9965569973e+00,2.2892409470e-04,-1.3870606995e+02,1.0638319254e+00,-2.8629302979e-03,1.2244211719e+05
139,1.9962279797e+00,2.1890315111e-04,-1.2495656586e+02,1.1201810837e+00,2.9091872275e-02,1.2242125000e+05
140,1.9959548712e+00,2.1269351419e-04,-1.1151761627e+02,1.0916476250e+00,2.2147826850e-02,1.2240364844e+05
141,1.9957214594e+00,1.9963264640e-04,-9.4336807251e+01,1.0634227991e+00,3.0954819173e-02,1.2239016406e+05
142,1.9955201149e+00,1.8180350889e-04,-7.6772636414e+01,1.0466206074e+00,4.3030317873e-02,1.2238274219e+05
143,1.9953633547e+00,1.6871273692e-04,-5.9588436127e+01,1.0491241217e+00,4.2464293540e-02,1.2237745312e+05
144,1.9952485561e+00,1.7142266734e-04,-4.1919487000e+01,1.0485173464e+00,2.2062683478e-02,1.2237587500e+05
145,1.9951671362e+00,1.6507686814e-04,-2.5027271271e+01,1.0397253036e+00,2.6628799736e-02,1.2237970312e+05
146,1.9951462746e+00,1.7809588462e-04,-7.1804738045e+00,1.0616184473e+00,2.7045059949e-02,1.2238705469e+05
147,1.9952055216e+00,1.9574110047e-04,1.1061910629e+01,1.0595244169e+00,2.1347733214e-02,1.2239787500e+05
148,1.9952799082e+00,2.1412209026e-04,3.0827951431e+01,1.0454552174e+00,1.9467240199e-02,1.2241200781e+05
149,1.9954148531e+00,2.3172108922e-04,4.9301448822e+01,1.0583838224e+00,1.5701141208e-02,1.2243197656e+05
150,1.9955961704e+00,2.5198457297e-04,6.7726959229e+01,1.0401546955e+00,5.4838027805e-02,1.2245514844e+05
151,1.9958025217e+00,2.6454537874e-04,8.5786651611e+01,1.0337316990e+00,2.6976089925e-02,1.2248128125e+05
152,1.9960474968e+00,2.6835300378e-04,1.0125669098e+02,1.0197540522e+00,3.9047088474e-02,1.2251076562e+05
153,1.9963153601e+00,2.6843562955e-04,1.1482944489e+02,1.0199840069e+00,4.2485047132e-02,1.2254300781e+05
154,1.9966192245e+00,2.6322269696e-04,1.2582002258e+02,1.0182186365e+00,5.8345720172e-02,1.2257748438e+05
155,1.9969818592e+00,2.5954429293e-04,1.3625996399e+02,1.0198712349e+00,2.6563797146e-02,1.2261396094e+05
156,1.9973461628e+00,2.3395125754e-04,1.4608607483e+02,9.9625343084e-01,5.1185380667e-02,1.2265232031e+05
157,1.9977189302e+00,2.0951914485e-04,1.5114707947e+02,9.9876666069e-01,2.3130722344e-02,1.2269260156e+05
158,1.9981342554e+00,1.9479749608e-04,1.5687776184e+02,9.9205183983e-01,1.7364425585e-02,1.2273577344e+05
159,1.9985325336e+00,1.7771616695e-04,1.5995941162e+02,1.0149264336e+00,2.9574127868e-02,1.2277696875e+05
160,1.9989449978e+00,1.6322096053e-04,1.6355096436e+02,9.5648950338e-01,2.0727997646e-02,1.2282009375e+05
161,1.9993548393e+00,1.5768290905e-04,1.6315692139e+02,1.0259211063e+00,6.6884994507e-02,1.2286177344e+05
162,1.9997637272e+00,1.5933744726e-04,1.6305894470e+02,1.0265052319e+00,2.7557373047e-02,1.2290437500e+05
163,2.0001831055e+00,1.6746336769e-04,1.5848312378e+02,1.0221667290e+00,-7.7481842600e-03,1.2294653125e+05
164,2.0005304813e+00,1.5375214571e-04,1.5530282593e+02,1.0504708290e+00,-1.0943450965e-02,1.2298671875e+05
165,2.0009503365e+00,1.7016586207e-04,1.4809886169e+02,1.0348103046e+00,-3.3752440941e-03,1.2302714062e+05
166,2.0012531281e+00,1.4867671416e-04,1.4141603088e+02,1.0925521851e+00,-5.3939820646e-05,1.2306493750e+05
167,2.0016384125e+00,1.8204230582e-04,1.2853366089e+02,1.0785698891e+00,2.2113952786e-02,1.2310066406e+05
168,2.0019028187e+00,1.6604956181e-04,1.1690710449e+02,1.0532979965e+00,-8.3061978221e-03,1.2313561719e+05
169,2.0021417141e+00,1.4861839009e-04,1.0368575287e+02,1.0762853622e+00,-1.3465194963e-02,1.2316503125e+05
170,2.0023946762e+00,1.4602724696e-04,8.9519386292e+01,1.0373680592e+00,7.6776123606e-03,1.2319437500e+05
171,2.0025751591e+00,1.4267103688e-04,7.3437240601e+01,1.0304945707e+00,3.9176177233e-03,1.2322008594e+05
172,2.0027556419e+00,1.4717526210e-04,5.9136142731e+01,9.9381530285e-01,7.8188320622e-03,1.2324146094e+05
173,2.0028495789e+00,1.3155420311e-04,4.3462074280e+01,9.8016512394e-01,-4.3412018567e-03,1.2325978125e+05
174,2.0029444695e+00,1.3368832879e-04,2.8006517410e+01,9.8643797636e-01,1.1650695466e-02,1.2327442969e+05
175,2.0029561520e+00,1.4171973453e-04,1.2443802834e+01,9.9320966005e-01,2.1417388692e-02,1.2328536719e+05
176,2.0029847622e+00,1.5070255904e-04,-7.4897819757e-01,9.8613375425e-01,1.7846984789e-02,1.2329246875e+05
177,2.0029675961e+00,1.5509387595e-04,-1.1750525475e+01,1.0094844103e+00,-2.2869110107e-03,1.2329651562e+05
178,2.0028941631e+00,1.5592998534e-04,-2.4525413513e+01,9.9428117275e-01,-7.6947784983e-03,1.2329739062e+05
179,2.0027863979e+00,1.4644532348e-04,-3.8212799072e+01,1.0378009081e+00,-3.6606597714e-03,1.2329388281e+05
180,2.0026671886e+00,1.5981856268e-04,-5.0205852509e+01,1.0401309729e+00,-6.9004823454e-03,1.2328859375e+05
181,2.0024831295e+00,1.5250295110e-04,-6.2501468658e+01,1.0739891529e+00,-7.9811858013e-03,1.2327950781e+05
182,2.0023157597e+00,1.6527685511e-04,-7.3659606934e+01,1.0473408699e+00,-3.1403273344e-02,1.2326851562e+05
183,2.0020673275e+00,1.5932670794e-04,-8.7317115784e+01,1.0155285597e+00,-6.8061826751e-03,1.2325584375e+05
184,2.0018012524e+00,1.5956870629e-04,-9.9501853943e+01,1.0089672804e+00,2.6194762904e-03,1.2324169531e+05
185,2.0015153885e+00,1.6969280841e-04,-1.1289038086e+02,1.0369769335e+00,3.4416960552e-03,1.2322525781e+05
186,2.0012066364e+00,1.7268807278e-04,-1.2302831268e+02,1.0241435766e+00,-3.2168503851e-02,1.2320592188e+05
187,2.0008606911e+00,1.8272952002e-04,-1.3230230713e+02,1.0028113127e+00,4.8228455707e-03,1.2318657812e+05
188,2.0005509853e+00,2.0290326211e-04,-1.3744462585e+02,9.7955983877e-01,6.8846130744e-03,1.2316600781e+05
189,2.0002059937e+00,2.1084182663e-04,-1.4163150024e+02,1.0175635815e+00,1.7648467794e-02,1.2314338281e+05
190,1.9998806715e+00,2.3450067965e-04,-1.4220263672e+02,1.0264817476e+00,-1.1493530124e-02,1.2311992969e+05
191,1.9995367527e+00,2.4429050973e-04,-1.4070411682e+02,1.0447810888e+00,-3.7417069077e-02,1.2309703906e+05
192,1.9992012978e+00,2.5162799284e-04,-1.3577359009e+02,1.0237901211e+00,-3.4377288073e-02,1.2307553906e+05
193,1.9989255667e+00,2.7865215088e-04,-1.2949798584e+02,1.0218731165e+00,-2.6938324794e-02,1.2305489844e+05
194,1.9985722303e+00,2.6385913952e-04,-1.2166661835e+02,9.9538457394e-01,-9.4816591591e-03,1.2303526562e+05
195,1.9982439280e+00,2.5526279933e-04,-1.1636352539e+02,1.0030205250e+00,-2.3854751140e-02,1.2301592969e+05
196,1.9979664087e+00,2.6763012283e-04,-1.0939936829e+02,9.8706007004e-01,-4.8562545329e-02,1.2299828906e+05
197,1.9976667166e+00,2.5674435892e-04,-1.0255200195e+02,1.0050072670e+00,-7.5976564549e-03,1.2298111719e+05
198,1.9974598885e+00,2.7151385439e-04,-9.4581611633e+01,9.8570966721e-01,-6.2368772924e-03,1.2296587500e+05
199,1.9972580671e+00,2.7623714413e-04,-8.5690048218e+01,9.8334622383e-01,-8.4387967363e-03,1.2295475000e+05
200,1.9971143007e+00,2.7375924401e-04,-7.3260940552e+01,1.0018625259e+00,-2.7964629233e-02,1.2294503125e+05
201,1.9969633818e+00,2.7557119029e-04,-6.2120174408e+01,1.0086903572e+00,-6.4948271029e-03,1.2293883594e+05
202,1.9968451262e+00,2.7470994974e-04,-4.8391288757e+01,9.7452843189e-01,-5.6287385523e-03,1.2293458594e+05
203,1.9967741966e+00,2.8866520734e-04,-3.5607494354e+01,1.0017540455e+00,7.7087404206e-03,1.2293296094e+05
204,1.9966988564e+00,2.8280346305e-04,-2.2457881927e+01,1.0039008856e+00,-2.1548157558e-02,1.2293467188e+05
205,1.9966666698e+00,2.7846376179e-04,-1.0905870438e+01,9.7929537296e-01,-5.5633543525e-04,1.2294072656e+05
206,1.9966959953e+00,2.8052978450e-04,4.6453933716e+00,9.6327161789e-01,-1.9530486315e-02,1.2294850000e+05
207,1.9967606068e+00,2.8222467517e-04,1.8390775681e+01,9.6820741892e-01,-1.2277984992e-02,1.2296039062e+05
208,1.9968312979e+00,2.7394568315e-04,3.1574901581e+01,9.8675537109e-01,-1.9623793662e-02,1.2297478125e+05
209,1.9969705343e+00,2.8937304160e-04,4.1899978638e+01,9.9535143375e-01,-1.8252944574e-02,1.2299203906e+05
210,1.9971057177e+00,2.8876916622e-04,5.5121414185e+01,1.0121325254e+00,-7.8318789601e-03,1.2301127344e+05
211,1.9973188639e+00,3.0128826620e-04,6.8309455872e+01,9.9538934231e-01,-9.5504000783e-03,1.2303349219e+05
212,1.9975112677e+00,2.8943130746e-04,8.0944679260e+01,1.0247017145e+00,-1.9422912737e-03,1.2305743750e+05
213,1.9977777004e+00,3.0133142718e-04,9.0393966675e+01,1.0259404182e+00,-3.4640807658e-02,1.2308407031e+05
214,1.9980063438e+00,2.8955721064e-04,9.9115646362e+01,1.0423620939e+00,-2.0533980802e-02,1.2311260156e+05
215,1.9982867241e+00,2.8711245977e-04,1.0608626556e+02,1.0038552284e+00,-2.0941544324e-02,1.2314323438e+05
216,1.9985735416e+00,2.8006429784e-04,1.1324839020e+02,1.0048763752e+00,9.3394471332e-03,1.2317675781e+05
217,1.9988824129e+00,2.7331637102e-04,1.1869589233e+02,1.0145354271e+00,1.4615631662e-03,1.2320871094e+05
218,1.9991813898e+00,2.5574534084e-04,1.2157289886e+02,1.0289130211e+00,-7.6217651367e-03,1.2324216406e+05
219,1.9995143414e+00,2.6182449074e-04,1.2275920105e+02,9.8733240366e-01,-1.8080597743e-02,1.2327675781e+05
220,1.9998354912e+00,2.5388703216e-04,1.2356959534e+02,9.8978769779e-01,-3.1189041212e-02,1.2331016406e+05
