step,vx_150_50,vy_150_50,pressure_150_50,Cd,Cl,singularity_count
17,3.9961259365e+00,-5.0783721963e-04,-8.6683898926e+02,1.1340575218e+00,-2.8144835960e-04,0.0000000000e+00
18,3.9939215183e+00,-3.6514856038e-04,-7.6485888672e+02,1.1162996292e+00,-5.0468445988e-04,0.0000000000e+00
19,3.9908869267e+00,-1.2610756676e-04,-8.8138916016e+02,1.1419547796e+00,-3.3973692916e-04,0.0000000000e+00
20,3.9900858402e+00,-2.1579701570e-04,-7.8604565430e+02,1.1191402674e+00,-2.8396607377e-04,0.0000000000e+00
21,3.9868628979e+00,7.5988195022e-05,-6.8676928711e+02,1.1172808409e+00,-3.2623289735e-04,0.0000000000e+00
22,3.9841797352e+00,-3.1699580722e-04,-6.9967486572e+02,1.1172412634e+00,-4.5463562128e-04,0.0000000000e+00
23,3.9823393822e+00,-3.9481333806e-04,-7.2143194580e+02,1.1240975857e+00,-3.8879393833e-04,0.0000000000e+00
24,3.9820604324e+00,-1.7578934785e-04,-6.6872088623e+02,1.1221030951e+00,-4.7378538875e-04,0.0000000000e+00
25,3.9805967808e+00,-9.8548727692e-05,-5.0406945801e+02,1.1225230694e+00,-3.8352966658e-04,0.0000000000e+00
26,3.9790830612e+00,-1.0724368622e-05,-5.0406945801e+02,1.1225230694e+00,-3.8352966658e-04,0.0000000000e+00
27,3.9802551270e+00,-2.4953408865e-04,3.5927532959e+02,1.1363109350e+00,-5.3550722077e-04,0.0000000000e+00
28,3.9815852642e+00,-3.8030883297e-04,3.5927532959e+02,1.1363109350e+00,-5.3550722077e-04,0.0000000000e+00
29,3.9821813107e+00,-1.5284796245e-04,4.0745806885e+02,1.1345973015e+00,-4.7569273738e-04,0.0000000000e+00
30,3.9833853245e+00,-5.0284346798e-04,4.2369256592e+02,1.1338448524e+00,-5.4386141710e-04,0.0000000000e+00
31,3.9851140976e+00,-4.8527194303e-04,4.2369256592e+02,1.1338448524e+00,-5.4386141710e-04,0.0000000000e+00
32,3.9860937595e+00,-4.5654701535e-04,5.3321136475e+02,1.1360692978e+00,-5.5927276844e-04,0.0000000000e+00
33,3.9879546165e+00,-1.2456871627e-04,5.3224822998e+02,1.1276527643e+00,-5.4805754917e-04,0.0000000000e+00
34,3.9895894527e+00,1.6184156993e-04,6.1618603516e+02,1.1358259916e+00,-4.2522430886e-04,0.0000000000e+00
35,3.9919788837e+00,3.0771561433e-04,6.6845874023e+02,1.1158847809e+00,-7.2971341433e-04,0.0000000000e+00
36,3.9910573959e+00,1.0808561638e-04,6.6412072754e+02,1.1087855101e+00,-6.9999694824e-04,0.0000000000e+00
37,3.9931561947e+00,-1.5882286243e-04,7.6544348145e+02,1.1232230663e+00,-5.8536528377e-04,0.0000000000e+00
38,3.9952323437e+00,-3.4620414954e-04,7.6544348145e+02,1.1232230663e+00,-5.8536528377e-04,0.0000000000e+00
39,3.9982950687e+00,-5.3475261666e-04,8.3324615479e+02,1.1217334270e+00,-6.5460207406e-04,0.0000000000e+00
40,3.9984459877e+00,1.4184892643e-03,8.4724731445e+02,1.1011798382e+00,-8.0833432730e-04,0.0000000000e+00
41,4.0026879311e+00,-1.6638685483e-03,8.6817761230e+02,1.1132198572e+00,-2.7271269937e-04,0.0000000000e+00
42,4.0023226738e+00,1.3653497444e-03,8.1901776123e+02,1.1102430820e+00,-1.1624908075e-03,0.0000000000e+00
43,4.0085134506e+00,1.6101985238e-06,8.7120599365e+02,1.1068720818e+00,-2.8179169749e-04,0.0000000000e+00
44,4.0082020760e+00,4.9334252253e-05,6.9125659180e+02,1.1095213890e+00,-9.7343442030e-04,0.0000000000e+00
45,4.0087347031e+00,1.4293930144e-04,6.7239208984e+02,1.1008931398e+00,-4.3552397983e-04,0.0000000000e+00
46,4.0105991364e+00,1.0720241116e-03,5.7666741943e+02,1.0995361805e+00,-7.4447633233e-04,0.0000000000e+00
47,4.0123610497e+00,8.7031099247e-04,4.8402081299e+02,1.1021890640e+00,-7.0571899414e-04,0.0000000000e+00
48,4.0142703056e+00,8.2054454833e-04,4.8402081299e+02,1.1021890640e+00,-7.0571899414e-04,0.0000000000e+00
49,4.0137295723e+00,1.0026807431e-03,3.7014105225e+02,1.1039328575e+00,-5.9940339997e-04,0.0000000000e+00
50,4.0139913559e+00,-2.1129910601e-04,3.1675115967e+02,1.0896728039e+00,-5.5286404677e-04,0.0000000000e+00
51,4.0153508186e+00,4.2310822755e-04,2.3868989563e+02,1.1016602516e+00,-6.6829682328e-04,0.0000000000e+00
52,4.0162186623e+00,6.6506233998e-04,2.3868989563e+02,1.1016602516e+00,-6.6829682328e-04,0.0000000000e+00
53,4.0163207054e+00,3.4277330269e-04,1.1177414703e+02,1.0833467245e+00,-7.8945158748e-04,0.0000000000e+00
54,4.0167298317e+00,2.0112520724e-04,1.1177414703e+02,1.0833467245e+00,-7.8945158748e-04,0.0000000000e+00
55,4.0159993172e+00,3.2519924571e-04,-4.4940494537e+01,1.0867897272e+00,-5.8242795058e-04,0.0000000000e+00
56,4.0151677132e+00,2.4594488787e-04,-4.4940494537e+01,1.0867897272e+00,-5.8242795058e-04,0.0000000000e+00
57,4.0158009529e+00,3.1215851777e-04,-1.3809242249e+02,1.0738799572e+00,-7.4508669786e-04,0.0000000000e+00
58,4.0164923668e+00,4.1191425407e-04,-1.3809242249e+02,1.0738799572e+00,-7.4508669786e-04,0.0000000000e+00
59,4.0148992538e+00,2.9835314490e-04,-2.6566259766e+02,1.0659871101e+00,-5.4420472588e-04,0.0000000000e+00
60,4.0133461952e+00,2.2197974613e-04,-2.6566259766e+02,1.0659871101e+00,-5.4420472588e-04,0.0000000000e+00
61,4.0133886337e+00,3.6893988727e-04,-2.7852612305e+02,1.0456362963e+00,-7.7369692735e-04,0.0000000000e+00
62,4.0134778023e+00,3.1697552186e-04,-2.7852612305e+02,1.0456362963e+00,-7.7369692735e-04,0.0000000000e+00
63,4.0112624168e+00,-1.0511417349e-04,-3.9747735596e+02,1.0868192911e+00,-2.9716492281e-04,0.0000000000e+00
64,4.0089769363e+00,-1.2063279428e-04,-3.9747735596e+02,1.0868192911e+00,-2.9716492281e-04,0.0000000000e+00
65,4.0085988045e+00,1.0840969626e-03,-3.7874484253e+02,1.0131106377e+00,-8.3763123257e-04,0.0000000000e+00
66,4.0087656975e+00,8.3589501446e-04,-4.6162429810e+02,1.0515633821e+00,-2.7687073452e-04,0.0000000000e+00
67,4.0069184303e+00,-1.6930056154e-04,-5.0209982300e+02,1.0549595356e+00,-4.9827573821e-04,0.0000000000e+00
68,4.0061082840e+00,-2.4596563890e-04,-5.0209982300e+02,1.0549595356e+00,-4.9827573821e-04,0.0000000000e+00
69,4.0034093857e+00,3.7569808774e-04,-5.1056329346e+02,1.0393681526e+00,-6.6528317984e-04,0.0000000000e+00
70,4.0037374496e+00,2.6133269421e-04,-5.6390716553e+02,1.0383667946e+00,-3.4126281389e-04,0.0000000000e+00
71,3.9987306595e+00,4.0927069495e-04,-6.1996923828e+02,1.0569982529e+00,-4.9819948617e-04,0.0000000000e+00
72,3.9936342239e+00,5.2293005865e-04,-6.1996923828e+02,1.0569982529e+00,-4.9819948617e-04,0.0000000000e+00
73,3.9959793091e+00,4.9448036589e-04,-5.5132635498e+02,1.0197436810e+00,-1.2023925956e-04,0.0000000000e+00
74,3.9977574348e+00,8.8426939328e-05,-5.5132635498e+02,1.0197436810e+00,-1.2023925956e-04,0.0000000000e+00
75,3.9942331314e+00,1.3315462274e-04,-6.3657666016e+02,1.0653562546e+00,-6.9404602982e-04,0.0000000000e+00
76,3.9945874214e+00,5.1251315745e-04,-5.3424865723e+02,1.0203013420e+00,-1.9004821661e-04,0.0000000000e+00
77,3.9915480614e+00,4.0982200881e-04,-5.7198687744e+02,1.0405448675e+00,-1.5037535923e-04,0.0000000000e+00
78,3.9907894135e+00,7.0166424848e-05,-5.0089114380e+02,1.0268560648e+00,-4.7935487237e-04,0.0000000000e+00
79,3.9892637730e+00,-9.9359103478e-04,-4.7413238525e+02,1.0366183519e+00,-1.5830993652e-04,0.0000000000e+00
80,3.9878532887e+00,1.0425070068e-03,-3.8795822144e+02,1.0200077295e+00,-1.3740539725e-04,0.0000000000e+00
81,3.9878544807e+00,9.8242564127e-04,-3.0947781372e+02,1.0324782133e+00,-1.2474060350e-04,0.0000000000e+00
82,3.9879641533e+00,1.5910112415e-04,-3.4691049194e+02,1.0326386690e+00,-1.9706726016e-04,0.0000000000e+00
83,3.9860014915e+00,-6.0575350653e-04,-3.4750512695e+02,1.0096893311e+00,-1.9676209195e-04,0.0000000000e+00
84,3.9849717617e+00,-3.2915493648e-05,-1.6800639343e+02,1.0232517719e+00,-1.1749267287e-05,0.0000000000e+00
85,3.9852175713e+00,-1.3408703671e-04,-2.3519929504e+02,1.0201314688e+00,-2.0515441429e-04,0.0000000000e+00
86,3.9855742455e+00,-2.8309761547e-04,-1.0274771881e+02,1.0248268843e+00,-1.3122558812e-05,0.0000000000e+00
87,3.9862556458e+00,-5.9645593865e-05,-1.0274771881e+02,1.0248268843e+00,-1.3122558812e-05,0.0000000000e+00
88,3.9868657589e+00,-3.9466889575e-05,-1.0274771881e+02,1.0248268843e+00,-1.3122558812e-05,0.0000000000e+00
89,3.9849264622e+00,5.9644022258e-05,-1.1587450409e+02,9.9351716042e-01,-4.0817262743e-06,0.0000000000e+00
90,3.9821865559e+00,-6.8187509896e-05,-1.1587450409e+02,9.9351716042e-01,-4.0817262743e-06,0.0000000000e+00
91,3.9822325706e+00,-1.3947709522e-04,1.0907794189e+02,1.0356869698e+00,-1.7024994304e-04,0.0000000000e+00
92,3.9827466011e+00,-9.9632059573e-05,1.0907794189e+02,1.0356869698e+00,-1.7024994304e-04,0.0000000000e+00
93,3.9827482700e+00,-6.1848934274e-04,4.2714050293e+01,9.8378473520e-01,4.0508271195e-04,0.0000000000e+00
94,3.9845435619e+00,2.7087080525e-05,2.6805230713e+02,1.0243312120e+00,9.8075863207e-05,0.0000000000e+00
95,3.9857342243e+00,-1.2063905888e-04,2.6805230713e+02,1.0243312120e+00,9.8075863207e-05,0.0000000000e+00
96,3.9848561287e+00,-4.8606633209e-04,1.1145429993e+02,9.9986153841e-01,-1.4339447080e-04,0.0000000000e+00
97,3.9841275215e+00,-1.5121113393e-04,1.1145429993e+02,9.9986153841e-01,-1.4339447080e-04,0.0000000000e+00
98,3.9869480133e+00,5.4305879166e-04,4.2209066772e+02,1.0107049942e+00,2.2537232144e-04,0.0000000000e+00
99,3.9874546528e+00,8.7136105867e-04,3.8084393311e+02,1.0157049894e+00,8.4495542978e-05,0.0000000000e+00
100,3.9875986576e+00,1.2399600819e-03,3.8084393311e+02,1.0157049894e+00,8.4495542978e-05,0.0000000000e+00
101,3.9901616573e+00,-2.8036982985e-04,4.6609249878e+02,1.0078974962e+00,-7.6446536696e-05,0.0000000000e+00
102,3.9886009693e+00,5.2968668751e-04,4.7865875244e+02,9.9341666698e-01,4.6268463484e-04,0.0000000000e+00
103,3.9926998615e+00,-5.0657341490e-04,4.9893197632e+02,1.0179127455e+00,-3.3508299384e-04,0.0000000000e+00
104,3.9910757542e+00,5.8683560928e-04,5.0092263794e+02,9.9485659599e-01,3.9531706716e-04,0.0000000000e+00
105,3.9949278831e+00,-4.9294042401e-04,5.5976922607e+02,1.0090076923e+00,-1.9397735014e-04,0.0000000000e+00
106,3.9941034317e+00,7.1121798828e-04,5.1805731201e+02,1.0011477470e+00,2.8129576822e-04,0.0000000000e+00
107,3.9970984459e+00,-4.6117007150e-04,6.0470019531e+02,1.0021926165e+00,-8.7585445726e-05,0.0000000000e+00
108,3.9969136715e+00,7.7490101103e-04,4.9742486572e+02,1.0001602173e+00,2.0240784215e-04,0.0000000000e+00
109,3.9993317127e+00,-3.2131478656e-04,6.1322753906e+02,1.0013455153e+00,-5.0888062106e-05,0.0000000000e+00
110,3.9994378090e+00,7.0247019175e-04,4.3641070557e+02,9.9762707949e-01,2.0324706566e-04,0.0000000000e+00
111,4.0014781952e+00,-5.0866976380e-05,5.9632769775e+02,9.9968719482e-01,-7.8239441791e-05,0.0000000000e+00
112,4.0016951561e+00,5.0451315474e-04,3.3470819092e+02,9.9565047026e-01,2.3071288888e-04,0.0000000000e+00
113,4.0032625198e+00,2.5024337810e-04,5.6851806641e+02,9.9731302261e-01,-1.1863708642e-04,0.0000000000e+00
114,4.0028362274e+00,-1.0901817586e-04,2.6035842896e+02,9.9402391911e-01,2.8762817965e-04,0.0000000000e+00
115,4.0033864975e+00,-1.6016099835e-04,3.2795721436e+02,9.9587064981e-01,-3.2196043321e-05,0.0000000000e+00
116,4.0058760643e+00,1.5137142036e-03,3.6852490234e+02,9.9447435141e-01,-1.3599396334e-04,0.0000000000e+00
117,4.0052375793e+00,-2.2585640545e-04,1.7042123413e+02,9.8592454195e-01,2.9212952359e-04,0.0000000000e+00
118,4.0066084862e+00,1.6593543114e-03,3.0673883057e+02,9.9324935675e-01,-2.2460937907e-04,0.0000000000e+00
119,4.0065345764e+00,-3.7917619920e-04,7.1156997681e+01,9.8513913155e-01,2.8762817965e-04,0.0000000000e+00
120,4.0068435669e+00,1.7435604241e-03,2.2662109375e+02,9.8985022306e-01,-1.8016815011e-04,0.0000000000e+00
121,4.0062155724e+00,8.6282938719e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
122,4.0065674782e+00,7.3531200178e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
123,4.0071315765e+00,7.1933103027e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
124,4.0077691078e+00,6.8735302193e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
125,4.0084657669e+00,6.4768607263e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
126,4.0092053413e+00,6.0983392177e-04,2.0412540436e+01,9.8175978661e-01,1.1180877482e-04,0.0000000000e+00
127,4.0061588287e+00,7.4104923988e-04,1.1336689758e+02,9.7971224785e-01,-6.0005189152e-04,0.0000000000e+00
128,4.0067801476e+00,1.3520766515e-06,-1.1326231384e+02,9.8081624508e-01,1.4526367886e-04,0.0000000000e+00
129,4.0080385208e+00,-1.5484564938e-04,-1.1326231384e+02,9.8081624508e-01,1.4526367886e-04,0.0000000000e+00
130,4.0043582916e+00,4.6899417066e-04,-5.7343730927e+01,9.6023559570e-01,-5.1753997104e-04,0.0000000000e+00
131,4.0057010651e+00,6.8711029598e-05,-2.0058145142e+02,9.6568435431e-01,1.3465881057e-04,0.0000000000e+00
132,4.0070853233e+00,-9.9019023764e-05,-2.0058145142e+02,9.6568435431e-01,1.3465881057e-04,0.0000000000e+00
133,4.0005350113e+00,9.7439333331e-04,-1.7736763000e+02,9.7589677572e-01,-4.4376373990e-04,0.0000000000e+00
134,4.0024752617e+00,5.6364980992e-05,-2.5656567383e+02,9.6608185768e-01,-1.6975402104e-05,0.0000000000e+00
135,3.9995479584e+00,7.6379976235e-04,-3.3805801392e+02,9.7456449270e-01,-9.8609925772e-05,0.0000000000e+00
136,3.9973781109e+00,2.9559864197e-04,-4.2911230469e+02,9.6841698885e-01,-4.0367126348e-04,0.0000000000e+00
137,3.9958128929e+00,2.7071440127e-04,-4.2911230469e+02,9.6841698885e-01,-4.0367126348e-04,0.0000000000e+00
138,3.9943928719e+00,1.8521309539e-04,-4.2911230469e+02,9.6841698885e-01,-4.0367126348e-04,0.0000000000e+00
139,3.9982051849e+00,4.6353435027e-04,-5.6574718475e+01,9.4524115324e-01,2.6184081798e-04,0.0000000000e+00
140,3.9924390316e+00,-7.5801613275e-04,-6.3673822021e+02,9.6190077066e-01,-2.5291444035e-04,0.0000000000e+00
141,3.9963400364e+00,9.2950998805e-04,-1.6917059326e+02,9.6126556396e-01,-1.0505676619e-04,0.0000000000e+00
142,3.9908342361e+00,-9.1750588035e-04,-6.2952490234e+02,9.5566099882e-01,-3.4004211193e-04,0.0000000000e+00
143,3.9930541515e+00,9.7461370751e-04,-1.8607687378e+02,9.6554750204e-01,-2.1789550374e-04,0.0000000000e+00
144,3.9887638092e+00,-9.9962204695e-04,-6.6255200195e+02,9.5036476851e-01,-3.6666871165e-04,0.0000000000e+00
145,3.9900100231e+00,8.5006799782e-04,-1.6072344971e+02,9.6435791254e-01,-3.0632020207e-04,0.0000000000e+00
146,3.9866278172e+00,-1.0873009451e-03,-6.5317077637e+02,9.4777029753e-01,-3.3470152994e-04,0.0000000000e+00
147,3.9871339798e+00,8.4710301599e-04,-1.1463711548e+02,9.6306061745e-01,-3.6075591925e-04,0.0000000000e+00
148,3.9845798016e+00,-1.2059896253e-03,-6.2294238281e+02,9.4493728876e-01,-3.8215637323e-04,0.0000000000e+00
149,3.9844486713e+00,8.4905303083e-04,-4.5518611908e+01,9.6296584606e-01,-4.0676115896e-04,0.0000000000e+00
150,3.9827778339e+00,-1.2963642366e-03,-5.9154138184e+02,9.4234573841e-01,-3.9913176442e-04,0.0000000000e+00
151,3.9820351601e+00,8.1808882533e-04,4.0949565887e+01,9.6324002743e-01,-4.5639037853e-04,0.0000000000e+00
152,3.9807050228e+00,-1.2860617135e-03,-3.1302481079e+02,9.4655501842e-01,-5.1120755961e-04,0.0000000000e+00
153,3.9817101955e+00,-1.2880840804e-03,-3.1302481079e+02,9.4655501842e-01,-5.1120755961e-04,0.0000000000e+00
154,3.9812309742e+00,1.4806780382e-04,-7.3655235291e+01,9.5575761795e-01,-3.1948089600e-04,0.0000000000e+00
155,3.9790480137e+00,-6.2024155341e-05,-7.3655235291e+01,9.5575761795e-01,-3.1948089600e-04,0.0000000000e+00
156,3.9768359661e+00,-2.4372446933e-04,-7.3655235291e+01,9.5575761795e-01,-3.1948089600e-04,0.0000000000e+00
157,3.9780991077e+00,-3.4028379014e-04,-4.0119696045e+02,9.3036961555e-01,-1.0091781151e-03,0.0000000000e+00
158,3.9771311283e+00,5.1785103278e-04,4.1769954681e+01,9.5648550987e-01,-2.6191712823e-04,0.0000000000e+00
159,3.9752962589e+00,-4.6898913570e-04,-3.2199798584e+01,9.5236557722e-01,-7.1701052366e-04,0.0000000000e+00
160,3.9743168354e+00,-7.5808784459e-04,-3.2199798584e+01,9.5236557722e-01,-7.1701052366e-04,0.0000000000e+00
161,3.9735059738e+00,-1.0405830108e-03,-3.2199798584e+01,9.5236557722e-01,-7.1701052366e-04,0.0000000000e+00
162,3.9728722572e+00,-1.3258573599e-03,-3.2199798584e+01,9.5236557722e-01,-7.1701052366e-04,0.0000000000e+00
163,3.9735696316e+00,-6.8922707578e-04,2.0910577393e+02,9.3507826328e-01,-1.1302947678e-04,0.0000000000e+00
164,3.9737963676e+00,1.2541876640e-04,2.0910577393e+02,9.3507826328e-01,-1.1302947678e-04,0.0000000000e+00
165,3.9745357037e+00,-6.1520840973e-04,-7.6767967224e+01,9.6595948935e-01,-1.7224502517e-03,0.0000000000e+00
166,3.9730734825e+00,-5.2667595446e-04,2.9129742432e+02,9.3528103828e-01,-7.8277589637e-05,0.0000000000e+00
167,3.9733345509e+00,-5.7922006818e-04,7.3312919617e+01,9.5348095894e-01,-7.9586030915e-04,0.0000000000e+00
168,3.9728872776e+00,-1.5677113552e-03,7.3312919617e+01,9.5348095894e-01,-7.9586030915e-04,0.0000000000e+00
169,3.9724519253e+00,-9.4853201881e-04,5.0632342529e+02,9.4634783268e-01,-6.5338134300e-04,0.0000000000e+00
170,3.9731369019e+00,-7.1880931500e-04,1.1278794861e+02,9.3905562162e-01,-4.9617770128e-04,0.0000000000e+00
171,3.9728291035e+00,-9.4593409449e-04,4.9835781860e+02,9.5550811291e-01,-1.0032653809e-03,0.0000000000e+00
172,3.9722030163e+00,-1.0150714079e-03,1.3178196716e+02,9.3873685598e-01,-3.7040709867e-04,0.0000000000e+00
173,3.9701814651e+00,-2.3955807555e-03,1.3178196716e+02,9.3873685598e-01,-3.7040709867e-04,0.0000000000e+00
174,3.9729542732e+00,-1.0135374032e-04,6.6286572266e+02,9.5590513945e-01,-9.9925999530e-04,0.0000000000e+00
175,3.9716284275e+00,-1.7461029347e-03,3.3692407227e+02,9.5026433468e-01,-8.9290621690e-04,0.0000000000e+00
176,3.9711751938e+00,-2.2847214714e-03,3.3692407227e+02,9.5026433468e-01,-8.9290621690e-04,0.0000000000e+00
177,3.9722833633e+00,-8.8196631987e-04,5.9876800537e+02,9.3748456240e-01,-5.6385039352e-04,0.0000000000e+00
178,3.9709866047e+00,-2.6430517901e-03,2.5498200989e+02,9.4890975952e-01,-9.9750515074e-04,0.0000000000e+00
179,3.9714825153e+00,-2.0261467434e-03,5.0462564087e+02,9.4341886044e-01,-4.8587800120e-04,0.0000000000e+00
180,3.9710278511e+00,-2.0639656577e-03,5.0462564087e+02,9.4341886044e-01,-4.8587800120e-04,0.0000000000e+00
181,3.9703176022e+00,-2.1448407788e-03,5.0462564087e+02,9.4341886044e-01,-4.8587800120e-04,0.0000000000e+00
182,3.9693989754e+00,-2.2343962919e-03,5.0462564087e+02,9.4341886044e-01,-4.8587800120e-04,0.0000000000e+00
183,3.9682717323e+00,-2.3320473265e-03,5.0462564087e+02,9.4341886044e-01,-4.8587800120e-04,0.0000000000e+00
184,3.9664623737e+00,-2.6356778108e-03,-1.2447498322e+02,9.3862652779e-01,-1.5877914848e-03,0.0000000000e+00
185,3.9653162956e+00,-2.3351623677e-03,4.1738824463e+02,9.4192349911e-01,4.7416688176e-05,0.0000000000e+00
186,3.9635663033e+00,-2.4255174212e-03,4.1738824463e+02,9.4192349911e-01,4.7416688176e-05,0.0000000000e+00
187,3.9620962143e+00,-2.7879958507e-03,5.0099723816e+01,9.3378043175e-01,-1.7754364526e-03,0.0000000000e+00
188,3.9597892761e+00,-2.1635778248e-03,2.6247436523e+02,9.3607270718e-01,-9.7045900475e-05,0.0000000000e+00
189,3.9567277431e+00,-3.1125657260e-03,1.6535781860e+02,9.4154459238e-01,-9.3658448895e-04,0.0000000000e+00
190,3.9541783333e+00,-3.4799787682e-03,1.6535781860e+02,9.4154459238e-01,-9.3658448895e-04,0.0000000000e+00
191,3.9515371323e+00,-3.9174961857e-03,1.6535781860e+02,9.4154459238e-01,-9.3658448895e-04,0.0000000000e+00
192,3.9488253593e+00,-4.3803276494e-03,1.6535781860e+02,9.4154459238e-01,-9.3658448895e-04,0.0000000000e+00
193,3.9455690384e+00,-3.3596171997e-03,2.8093972778e+02,9.1428971291e-01,-3.4637450881e-05,0.0000000000e+00
194,3.9415752888e+00,-4.4332379475e-03,4.4351104736e+01,9.4741839170e-01,-1.2252426241e-03,0.0000000000e+00
195,3.9379720688e+00,-5.1397830248e-03,4.4351104736e+01,9.4741839170e-01,-1.2252426241e-03,0.0000000000e+00
196,3.9320502281e+00,-4.7752405517e-03,1.6925700378e+02,9.1491991282e-01,5.1185605116e-04,0.0000000000e+00
197,3.9278316498e+00,-5.5605750531e-03,-1.2774282837e+02,9.3358111382e-01,-7.9200742766e-04,0.0000000000e+00
198,3.9222166538e+00,-5.4939310066e-03,1.2495217323e+01,9.3216055632e-01,-5.4138182895e-04,0.0000000000e+00
199,3.9166452885e+00,-4.8121553846e-03,1.2495217323e+01,9.3216055632e-01,-5.4138182895e-04,0.0000000000e+00
200,3.9102618694e+00,-6.7128660157e-03,-2.8450842285e+02,9.1933286190e-01,-6.0852052411e-04,0.0000000000e+00
201,3.9055995941e+00,-5.6136311032e-03,3.5169063568e+01,9.3804305792e-01,-4.1519163642e-04,0.0000000000e+00
202,3.8967537880e+00,-7.2551704943e-03,-3.8928628540e+02,9.1878938675e-01,-6.2862393679e-04,0.0000000000e+00
203,3.8918886185e+00,-6.3284053467e-03,-1.2043824196e+01,9.3203681707e-01,-4.5364379184e-04,0.0000000000e+00
204,3.8817982674e+00,-8.0747138709e-03,-5.3426147461e+02,9.1784608364e-01,-2.8102874057e-04,0.0000000000e+00
205,3.8761577606e+00,-7.7478457242e-03,-1.4613431931e+01,9.2974531651e-01,-6.7386624869e-04,0.0000000000e+00
206,3.8697898388e+00,-7.6399287209e-03,-1.4613431931e+01,9.2974531651e-01,-6.7386624869e-04,0.0000000000e+00
207,3.8584957123e+00,-9.1090435162e-03,-6.8705993652e+02,9.1462969780e-01,-2.2254943906e-04,0.0000000000e+00
208,3.8498544693e+00,-8.7280506268e-03,-3.3910879517e+02,9.1415864229e-01,-8.9988709078e-05,0.0000000000e+00
209,3.8402707577e+00,-9.1209169477e-03,-3.3910879517e+02,9.1415864229e-01,-8.9988709078e-05,0.0000000000e+00
210,3.8303768635e+00,-9.4746472314e-03,-3.3910879517e+02,9.1415864229e-01,-8.9988709078e-05,0.0000000000e+00
211,3.8216533661e+00,-9.4555951655e-03,-4.7605328369e+02,9.2618799210e-01,-8.2012178609e-04,0.0000000000e+00
212,3.8115704060e+00,-9.4599323347e-03,-3.2045614624e+02,9.1802614927e-01,1.9054413133e-04,0.0000000000e+00
213,3.8005921841e+00,-9.9626863375e-03,-3.2045614624e+02,9.1802614927e-01,1.9054413133e-04,0.0000000000e+00
214,3.7910354137e+00,-1.0988121852e-02,-3.8881518555e+02,9.1949307919e-01,-8.2160951570e-04,0.0000000000e+00
215,3.7797923088e+00,-1.1021992192e-02,-3.1300634766e+02,9.1425865889e-01,1.1718749738e-04,0.0000000000e+00
216,3.7679064274e+00,-1.1494848877e-02,-3.1300634766e+02,9.1425865889e-01,1.1718749738e-04,0.0000000000e+00
