step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999462891e+03
1,5.0137996674e-01,-5.0137996674e-01,-7.5932795880e-05,1.0000177734e+04
2,5.0123542547e-01,-5.0130069256e-01,-1.5804579481e-02,9.9991328125e+03
3,5.0117290020e-01,-5.0115793943e-01,-3.3085832000e-01,9.9980849609e+03
4,5.0115960836e-01,-5.0110918283e-01,-1.2707886100e-01,9.9970371094e+03
5,5.0114738941e-01,-5.0105929375e-01,-1.2707886100e-01,9.9959990234e+03
6,5.0113582611e-01,-5.0100874901e-01,-1.2707886100e-01,9.9949550781e+03
7,5.0112462044e-01,-5.0095772743e-01,-1.2707886100e-01,9.9939130859e+03
8,5.0111401081e-01,-5.0090616941e-01,-1.2707886100e-01,9.9928759766e+03
9,5.0110381842e-01,-5.0085419416e-01,-1.2707886100e-01,9.9918417969e+03
10,5.0108510256e-01,-5.0088435411e-01,1.8868919462e-02,9.9908056641e+03
11,5.0106757879e-01,-5.0091344118e-01,1.8868919462e-02,9.9897695312e+03
12,5.0105100870e-01,-5.0094252825e-01,1.8391204998e-02,9.9887246094e+03
13,5.0103408098e-01,-5.0097197294e-01,1.8391204998e-02,9.9876806641e+03
14,5.0101727247e-01,-5.0100141764e-01,1.8391204998e-02,9.9866259766e+03
15,5.0100058317e-01,-5.0103068352e-01,1.8391204998e-02,9.9855693359e+03
16,5.0098395348e-01,-5.0105983019e-01,1.8391204998e-02,9.9845156250e+03
17,5.0096756220e-01,-5.0108885765e-01,1.8391204998e-02,9.9834521484e+03
18,5.0095134974e-01,-5.0111776590e-01,1.8391204998e-02,9.9823867188e+03
19,5.0093537569e-01,-5.0114655495e-01,1.8391204998e-02,9.9813173828e+03
20,5.0091952085e-01,-5.0117528439e-01,1.8391204998e-02,9.9802412109e+03
21,5.0090730190e-01,-5.0120091438e-01,9.8980953917e-03,9.9791640625e+03
22,5.0093936920e-01,-5.0066787004e-01,-2.2810711861e+00,9.9780859375e+03
23,5.0089180470e-01,-5.0048243999e-01,8.3787865937e-02,9.9770449219e+03
24,5.0081992149e-01,-5.0039935112e-01,4.5048701763e-01,9.9760136719e+03
25,5.0074988604e-01,-5.0035315752e-01,4.2713987827e-01,9.9749785156e+03
26,5.0071108341e-01,-5.0033235550e-01,6.1200238764e-02,9.9739414062e+03
27,5.0068539381e-01,-5.0031340122e-01,-8.5637561977e-02,9.9728974609e+03
28,5.0065934658e-01,-5.0029486418e-01,-8.5637561977e-02,9.9718564453e+03
29,5.0064450502e-01,-5.0027048588e-01,-1.7942868173e-01,9.9708105469e+03
30,5.0062954426e-01,-5.0024616718e-01,-1.7942868173e-01,9.9697695312e+03
31,5.0061476231e-01,-5.0022166967e-01,-1.7942868173e-01,9.9687187500e+03
32,5.0060027838e-01,-5.0019687414e-01,-1.7942868173e-01,9.9676757812e+03
33,5.0058692694e-01,-5.0017106533e-01,-1.9235740602e-01,9.9666318359e+03
34,5.0057405233e-01,-5.0014513731e-01,-1.9235740602e-01,9.9655869141e+03
35,5.0056153536e-01,-5.0011885166e-01,-1.9235740602e-01,9.9645410156e+03
36,5.0054937601e-01,-5.0009220839e-01,-1.9235740602e-01,9.9635000000e+03
37,5.0053751469e-01,-5.0006526709e-01,-1.9235740602e-01,9.9624521484e+03
38,5.0052595139e-01,-5.0003796816e-01,-1.9235740602e-01,9.9614091797e+03
39,5.0051468611e-01,-5.0001037121e-01,-1.9235740602e-01,9.9603652344e+03
40,5.0050365925e-01,-4.9998247623e-01,-1.9235740602e-01,9.9593193359e+03
41,5.0049293041e-01,-4.9995440245e-01,-1.9235740602e-01,9.9582783203e+03
42,5.0048243999e-01,-4.9992597103e-01,-1.9235740602e-01,9.9572363281e+03
43,5.0047230721e-01,-4.9989730120e-01,-1.9235740602e-01,9.9561962891e+03
44,5.0046247244e-01,-4.9986845255e-01,-1.9235740602e-01,9.9551494141e+03
45,5.0045293570e-01,-4.9983936548e-01,-1.9235740602e-01,9.9541103516e+03
46,5.0044369698e-01,-4.9981004000e-01,-1.9235740602e-01,9.9530742188e+03
47,5.0043475628e-01,-4.9978047609e-01,-1.9235740602e-01,9.9520341797e+03
48,5.0042611361e-01,-4.9975067377e-01,-1.9235740602e-01,9.9509951172e+03
49,5.0041770935e-01,-4.9972063303e-01,-1.9235740602e-01,9.9499628906e+03
50,5.0040954351e-01,-4.9969035387e-01,-1.9235740602e-01,9.9489208984e+03
51,5.0040173531e-01,-4.9965983629e-01,-1.9235740602e-01,9.9478837891e+03
52,5.0039416552e-01,-4.9962913990e-01,-1.9235740602e-01,9.9468564453e+03
53,5.0038695335e-01,-4.9959814548e-01,-1.9235740602e-01,9.9458203125e+03
54,5.0037997961e-01,-4.9956691265e-01,-1.9235740602e-01,9.9447880859e+03
55,5.0037324429e-01,-4.9953550100e-01,-1.9235740602e-01,9.9437597656e+03
56,5.0036680698e-01,-4.9950397015e-01,-1.9235740602e-01,9.9427314453e+03
57,5.0036060810e-01,-4.9947220087e-01,-1.9235740602e-01,9.9417050781e+03
58,5.0035476685e-01,-4.9944019318e-01,-1.9235740602e-01,9.9406806641e+03
59,5.0034910440e-01,-4.9940806627e-01,-1.9235740602e-01,9.9396542969e+03
60,5.0034373999e-01,-4.9937570095e-01,-1.9235740602e-01,9.9386328125e+03
61,5.0033867359e-01,-4.9934315681e-01,-1.9235740602e-01,9.9376142578e+03
62,5.0033384562e-01,-4.9931049347e-01,-1.9235740602e-01,9.9365957031e+03
63,5.0032931566e-01,-4.9927765131e-01,-1.9235740602e-01,9.9355781250e+03
64,5.0032502413e-01,-4.9924463034e-01,-1.9235740602e-01,9.9345585938e+03
65,5.0032103062e-01,-4.9921143055e-01,-1.9235740602e-01,9.9335478516e+03
66,5.0031733513e-01,-4.9917805195e-01,-1.9235740602e-01,9.9325361328e+03
67,5.0031387806e-01,-4.9914455414e-01,-1.9235740602e-01,9.9315283203e+03
68,5.0031071901e-01,-4.9911087751e-01,-1.9235740602e-01,9.9305175781e+03
69,5.0030779839e-01,-4.9907702208e-01,-1.9235740602e-01,9.9295166016e+03
70,5.0030505657e-01,-4.9904298782e-01,-1.9235740602e-01,9.9285136719e+03
71,5.0030261278e-01,-4.9900877476e-01,-1.9235740602e-01,9.9275117188e+03
72,5.0030040741e-01,-4.9897438288e-01,-1.9235740602e-01,9.9265097656e+03
73,5.0029641390e-01,-4.9894133210e-01,-1.9563154876e-01,9.9255175781e+03
74,4.9981120229e-01,-4.9886813760e-01,7.2504582405e+00,9.9245136719e+03
75,4.9963116646e-01,-4.9865534902e-01,5.5914888382e+00,9.9234814453e+03
76,4.9962127209e-01,-4.9859714508e-01,2.2710828483e-01,9.9224404297e+03
77,4.9961310625e-01,-4.9855712056e-01,-1.5899030864e-01,9.9214130859e+03
78,4.9960428476e-01,-4.9852210283e-01,-2.7563777566e-01,9.9203808594e+03
79,4.9959623814e-01,-4.9848645926e-01,-2.7563777566e-01,9.9193457031e+03
80,4.9958309531e-01,-4.9846133590e-01,-3.8234612346e-01,9.9183193359e+03
81,4.9957111478e-01,-4.9843505025e-01,-3.8234612346e-01,9.9172919922e+03
82,4.9955958128e-01,-4.9840822816e-01,-3.8234612346e-01,9.9162617188e+03
83,4.9954822659e-01,-4.9838116765e-01,-3.8234612346e-01,9.9152353516e+03
84,4.9953657389e-01,-4.9835523963e-01,-4.0718457103e-01,9.9142119141e+03
85,4.9952450395e-01,-4.9832984805e-01,-4.0718457103e-01,9.9131835938e+03
86,4.9951261282e-01,-4.9830451608e-01,-4.0718457103e-01,9.9121552734e+03
87,4.9950084090e-01,-4.9827912450e-01,-4.0718457103e-01,9.9111318359e+03
88,4.9948936701e-01,-4.9825349450e-01,-4.0718457103e-01,9.9101074219e+03
89,4.9947822094e-01,-4.9822780490e-01,-4.0718457103e-01,9.9090859375e+03
90,4.9946728349e-01,-4.9820187688e-01,-4.0718457103e-01,9.9080605469e+03
91,4.9945658445e-01,-4.9817588925e-01,-4.0718457103e-01,9.9070410156e+03
92,4.9944609404e-01,-4.9814966321e-01,-4.0718457103e-01,9.9060205078e+03
93,4.9943581223e-01,-4.9812325835e-01,-4.0718457103e-01,9.9049990234e+03
94,4.9942570925e-01,-4.9809673429e-01,-4.0718457103e-01,9.9039824219e+03
95,4.9941587448e-01,-4.9806997180e-01,-4.0718457103e-01,9.9029648438e+03
96,4.9940615892e-01,-4.9804303050e-01,-4.0718457103e-01,9.9019462891e+03
97,4.9939668179e-01,-4.9801585078e-01,-4.0718457103e-01,9.9009326172e+03
98,4.9938741326e-01,-4.9798861146e-01,-4.0718457103e-01,9.8999179688e+03
99,4.9937826395e-01,-4.9796113372e-01,-4.0718457103e-01,9.8989101562e+03
100,4.9936935306e-01,-4.9793353677e-01,-4.0718457103e-01,9.8978955078e+03
101,4.9936062098e-01,-4.9790570140e-01,-4.0718457103e-01,9.8968867188e+03
102,4.9935206771e-01,-4.9787774682e-01,-4.0718457103e-01,9.8958798828e+03
103,4.9934375286e-01,-4.9784967303e-01,-4.0718457103e-01,9.8948740234e+03
104,4.9907025695e-01,-4.9789935350e-01,3.3537690639e+00,9.8938681641e+03
105,4.9892976880e-01,-4.9781554937e-01,3.7299056053e+00,9.8928349609e+03
106,4.9886646867e-01,-4.9769583344e-01,2.8406970501e+00,9.8918017578e+03
107,4.9885019660e-01,-4.9760535359e-01,1.1909487247e+00,9.8907666016e+03
108,4.9883785844e-01,-4.9756312370e-01,-5.7203959674e-02,9.8897392578e+03
109,4.9882650375e-01,-4.9751996994e-01,-5.7203959674e-02,9.8887070312e+03
110,4.9881014228e-01,-4.9749654531e-01,-4.1577076912e-01,9.8876835938e+03
111,4.9879482388e-01,-4.9747216702e-01,-4.1577076912e-01,9.8866542969e+03
112,4.9877998233e-01,-4.9744743109e-01,-4.1577076912e-01,9.8856308594e+03
113,4.9876540899e-01,-4.9742239714e-01,-4.1577076912e-01,9.8846074219e+03
114,4.9875107408e-01,-4.9739718437e-01,-4.1577076912e-01,9.8835830078e+03
115,4.9873706698e-01,-4.9737173319e-01,-4.1577076912e-01,9.8825585938e+03
116,4.9872329831e-01,-4.9734616280e-01,-4.1577076912e-01,9.8815380859e+03
117,4.9870973825e-01,-4.9732035398e-01,-4.1577076912e-01,9.8805146484e+03
118,4.9869650602e-01,-4.9729442596e-01,-4.1577076912e-01,9.8794980469e+03
119,4.9868348241e-01,-4.9726825953e-01,-4.1577076912e-01,9.8784775391e+03
120,4.9867078662e-01,-4.9724197388e-01,-4.1577076912e-01,9.8774619141e+03
121,4.9865835905e-01,-4.9721550941e-01,-4.1577076912e-01,9.8764433594e+03
122,4.9858927727e-01,-4.9724286795e-01,-6.0910207033e-01,9.8754257812e+03
