step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999472656e+03
1,5.0138002634e-01,-5.0138002634e-01,-4.2567244236e-05,1.0000176758e+04
2,5.0122618675e-01,-5.0129264593e-01,-4.8050373793e-02,9.9988730469e+03
3,5.0116425753e-01,-5.0114327669e-01,-2.9250627756e-01,9.9975664062e+03
4,5.0114834309e-01,-5.0108534098e-01,-1.2099004537e-01,9.9962626953e+03
5,5.0113385916e-01,-5.0102585554e-01,-1.2099004537e-01,9.9949658203e+03
6,5.0112026930e-01,-5.0096547604e-01,-1.2099004537e-01,9.9936630859e+03
7,5.0110739470e-01,-5.0090432167e-01,-1.2099004537e-01,9.9923681641e+03
8,5.0109523535e-01,-5.0084239244e-01,-1.2099004537e-01,9.9910771484e+03
9,5.0108373165e-01,-5.0077968836e-01,-1.2099004537e-01,9.9897841797e+03
10,5.0107300282e-01,-5.0071626902e-01,-1.2099004537e-01,9.9884921875e+03
11,5.0106292963e-01,-5.0065213442e-01,-1.2099004537e-01,9.9872128906e+03
12,5.0101828575e-01,-5.0072538853e-01,6.0969978571e-02,9.9859277344e+03
13,5.0097543001e-01,-5.0079762936e-01,6.0562893748e-02,9.9846308594e+03
14,5.0093245506e-01,-5.0087010860e-01,6.0562893748e-02,9.9833222656e+03
15,5.0088971853e-01,-5.0094252825e-01,6.0562893748e-02,9.9820068359e+03
16,5.0084739923e-01,-5.0101470947e-01,6.0562893748e-02,9.9806767578e+03
17,5.0080531836e-01,-5.0108677149e-01,6.0562893748e-02,9.9793388672e+03
18,5.0076347589e-01,-5.0115859509e-01,6.0562893748e-02,9.9779853516e+03
19,5.0072717667e-01,-5.0122576952e-01,5.4240886122e-02,9.9766201172e+03
20,5.0088793039e-01,-5.0057834387e-01,-2.4578180313e+00,9.9752568359e+03
21,5.0087153912e-01,-5.0039350986e-01,8.7400920689e-02,9.9739550781e+03
22,5.0080978870e-01,-5.0030690432e-01,4.1926541924e-01,9.9726640625e+03
23,5.0074857473e-01,-5.0021976233e-01,4.1926541924e-01,9.9713779297e+03
24,5.0068849325e-01,-5.0013142824e-01,4.1926541924e-01,9.9700859375e+03
25,5.0062966347e-01,-5.0004184246e-01,4.1926541924e-01,9.9687919922e+03
26,5.0057208538e-01,-4.9995103478e-01,4.1926541924e-01,9.9675068359e+03
27,5.0060355663e-01,-5.0006705523e-01,-1.4437686205e+00,9.9662197266e+03
28,5.0063079596e-01,-5.0018882751e-01,-1.4574646950e+00,9.9649248047e+03
29,5.0065708160e-01,-5.0031214952e-01,-1.4638330936e+00,9.9636142578e+03
30,5.0068342686e-01,-5.0012630224e-01,2.8140005469e-01,9.9623056641e+03
31,5.0065881014e-01,-4.9998053908e-01,5.1016426086e-01,9.9610097656e+03
32,5.0059443712e-01,-4.9987816811e-01,7.0631581545e-01,9.9597167969e+03
33,5.0053119659e-01,-4.9977463484e-01,7.0631581545e-01,9.9584326172e+03
34,5.0045126677e-01,-4.9974474311e-01,4.8779606819e-01,9.9571474609e+03
35,5.0039958954e-01,-4.9972262979e-01,1.2039352208e-01,9.9558554688e+03
36,5.0036942959e-01,-4.9969857931e-01,-1.5426814556e-01,9.9545527344e+03
37,5.0033897161e-01,-4.9967503548e-01,-1.5426814556e-01,9.9532568359e+03
38,5.0031960011e-01,-4.9964600801e-01,-2.2392743826e-01,9.9519511719e+03
39,5.0030082464e-01,-4.9961650372e-01,-2.2392743826e-01,9.9506523438e+03
40,5.0028252602e-01,-4.9958652258e-01,-2.2392743826e-01,9.9493515625e+03
41,5.0026476383e-01,-4.9955606461e-01,-2.2392743826e-01,9.9480468750e+03
42,5.0024950504e-01,-4.9952337146e-01,-2.3938906193e-01,9.9467470703e+03
43,5.0023365021e-01,-4.9949112535e-01,-2.3938906193e-01,9.9454443359e+03
44,5.0021803379e-01,-4.9945864081e-01,-2.3938906193e-01,9.9441396484e+03
45,5.0020277500e-01,-4.9942573905e-01,-2.3938906193e-01,9.9428398438e+03
46,5.0018787384e-01,-4.9939247966e-01,-2.3938906193e-01,9.9415361328e+03
