step,vx_6_6,vy_6_6
201,1.4412507415e-01,-1.4337040484e-01
202,1.4393799007e-01,-1.4252078533e-01
203,1.4318665862e-01,-1.4222104847e-01
204,1.4259672165e-01,-1.4172236621e-01
205,1.4250604808e-01,-1.4076830447e-01
206,1.4154064655e-01,-1.4054539800e-01
207,1.4116196334e-01,-1.3961967826e-01
208,1.4050060511e-01,-1.3876047730e-01
209,1.3917911053e-01,-1.3839943707e-01
210,1.3852180541e-01,-1.3734197617e-01
211,1.3711726665e-01,-1.3680778444e-01
212,1.3587523997e-01,-1.3607050478e-01
213,1.3522686064e-01,-1.3474377990e-01
214,1.3373993337e-01,-1.3404649496e-01
215,1.3291901350e-01,-1.3274115324e-01
216,1.3196368515e-01,-1.3152109087e-01
217,1.3039493561e-01,-1.3102015853e-01
218,1.2968496978e-01,-1.2964999676e-01
219,1.2831802666e-01,-1.2894167006e-01
220,1.2755680084e-01,-1.2771192193e-01
221,1.2669374049e-01,-1.2660162151e-01
222,1.2544308603e-01,-1.2582999468e-01
223,1.2476880103e-01,-1.2462861836e-01
224,1.2376380712e-01,-1.2391680479e-01
225,1.2297488749e-01,-1.2315399200e-01
226,1.2269655615e-01,-1.2192770839e-01
227,1.2177172303e-01,-1.2130323052e-01
228,1.2141717225e-01,-1.2022916228e-01
229,1.2102739513e-01,-1.1923746020e-01
230,1.1993804574e-01,-1.1886486411e-01
231,1.1959524453e-01,-1.1793714762e-01
232,1.1876834929e-01,-1.1746209115e-01
233,1.1834120005e-01,-1.1665558815e-01
234,1.1788735539e-01,-1.1587631702e-01
235,1.1694245040e-01,-1.1556465179e-01
236,1.1648138613e-01,-1.1483486742e-01
237,1.1561238766e-01,-1.1446218193e-01
238,1.1486446857e-01,-1.1397329718e-01
239,1.1443326622e-01,-1.1314027756e-01
240,1.1353880912e-01,-1.1276727170e-01
241,1.1303358525e-01,-1.1202134192e-01
242,1.1251534522e-01,-1.1134379357e-01
243,1.1155101657e-01,-1.1096332967e-01
244,1.1094217002e-01,-1.1039520055e-01
245,1.1037911475e-01,-1.0983972996e-01
246,1.0971631855e-01,-1.0949444771e-01
247,1.0915251821e-01,-1.0898237675e-01
248,1.0848381370e-01,-1.0859666765e-01
249,1.0785086453e-01,-1.0808579624e-01
