step,vx_62_62,vy_62_62,pressure_62_62,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,1.5374956055e+04
1,5.0111150742e-01,-5.0111144781e-01,3.1692565244e-05,1.5625212891e+04
2,5.0100743771e-01,-5.0107890368e-01,6.3025679588e+00,1.5623629883e+04
3,5.0095498562e-01,-5.0096470118e-01,6.2028570175e+00,1.5622032227e+04
4,5.0090509653e-01,-5.0084781647e-01,6.2028570175e+00,1.5620432617e+04
5,5.0092554092e-01,-5.0086140633e-01,6.3406448364e+00,1.5618856445e+04
6,5.0094670057e-01,-5.0087416172e-01,6.3406448364e+00,1.5617274414e+04
7,5.0096786022e-01,-5.0088697672e-01,6.3406448364e+00,1.5615689453e+04
8,5.0098890066e-01,-5.0089997053e-01,6.3406448364e+00,1.5614102539e+04
9,5.0100988150e-01,-5.0091296434e-01,6.3406448364e+00,1.5612517578e+04
10,5.0103080273e-01,-5.0092607737e-01,6.3406448364e+00,1.5610938477e+04
11,5.0105166435e-01,-5.0093924999e-01,6.3406448364e+00,1.5609343750e+04
12,5.0107240677e-01,-5.0095260143e-01,6.3406448364e+00,1.5607756836e+04
13,5.0109308958e-01,-5.0096607208e-01,6.3406448364e+00,1.5606166992e+04
14,5.0111377239e-01,-5.0097966194e-01,6.3406448364e+00,1.5604585938e+04
15,5.0113427639e-01,-5.0099343061e-01,6.3406448364e+00,1.5603003906e+04
16,5.0115478039e-01,-5.0100731850e-01,6.3406448364e+00,1.5601424805e+04
17,5.0117516518e-01,-5.0102132559e-01,6.3406448364e+00,1.5599835938e+04
18,5.0119513273e-01,-5.0103634596e-01,6.3418564796e+00,1.5598251953e+04
19,5.0082045794e-01,-5.0055074692e-01,9.2918300629e+00,1.5596651367e+04
20,5.0045198202e-01,-5.0005811453e-01,9.2918300629e+00,1.5595091797e+04
21,5.0064212084e-01,-5.0032603741e-01,3.8427925110e+00,1.5593500977e+04
22,5.0082755089e-01,-5.0059998035e-01,3.8419737816e+00,1.5591911133e+04
23,5.0101065636e-01,-5.0087749958e-01,3.8419737816e+00,1.5590350586e+04
24,5.0073081255e-01,-5.0037992001e-01,1.1124342918e+01,1.5588743164e+04
25,5.0045806170e-01,-4.9987271428e-01,1.1125138283e+01,1.5587172852e+04
26,5.0055432320e-01,-5.0015276670e-01,2.3534643650e+00,1.5585584961e+04
27,5.0064724684e-01,-5.0043892860e-01,2.3525919914e+00,1.5584008789e+04
28,5.0066006184e-01,-5.0024133921e-01,9.2295904160e+00,1.5582423828e+04
29,5.0067484379e-01,-5.0003892183e-01,9.2307720184e+00,1.5580848633e+04
30,5.0048416853e-01,-5.0001341105e-01,4.8157944679e+00,1.5579262695e+04
31,5.0046032667e-01,-5.0002336502e-01,5.9832105637e+00,1.5577690430e+04
32,5.0048220158e-01,-5.0003910065e-01,5.9266080856e+00,1.5576094727e+04
33,5.0052469969e-01,-5.0005191565e-01,5.9085478783e+00,1.5574516602e+04
34,5.0056707859e-01,-5.0006484985e-01,5.9085478783e+00,1.5572935547e+04
35,5.0060927868e-01,-5.0007796288e-01,5.9085478783e+00,1.5571360352e+04
36,5.0051462650e-01,-4.9996381998e-01,7.1053347588e+00,1.5569778320e+04
37,5.0042271614e-01,-4.9984693527e-01,7.1053347588e+00,1.5568202148e+04
38,5.0033247471e-01,-4.9972826242e-01,7.1053347588e+00,1.5566610352e+04
39,5.0024384260e-01,-4.9960798025e-01,7.1053347588e+00,1.5565048828e+04
40,5.0015681982e-01,-4.9948614836e-01,7.1053347588e+00,1.5563474609e+04
41,5.0007146597e-01,-4.9936276674e-01,7.1053347588e+00,1.5561887695e+04
42,4.9998772144e-01,-4.9923771620e-01,7.1053347588e+00,1.5560326172e+04
43,4.9990555644e-01,-4.9911105633e-01,7.1053347588e+00,1.5558745117e+04
44,4.9982503057e-01,-4.9898284674e-01,7.1053347588e+00,1.5557175781e+04
45,4.9974605441e-01,-4.9885302782e-01,7.1053347588e+00,1.5555609375e+04
46,4.9966865778e-01,-4.9872159958e-01,7.1053347588e+00,1.5554043945e+04
47,4.9959281087e-01,-4.9858868122e-01,7.1053347588e+00,1.5552479492e+04
48,4.9951940775e-01,-4.9845361710e-01,7.1072459221e+00,1.5550918945e+04
49,5.0015759468e-01,-4.9932840466e-01,-5.3325042725e+00,1.5549315430e+04
50,5.0078344345e-01,-5.0021600723e-01,-5.3356080055e+00,1.5547764648e+04
51,5.0024718046e-01,-4.9942833185e-01,1.5864917755e+01,1.5546145508e+04
52,4.9972283840e-01,-4.9862846732e-01,1.5868472099e+01,1.5544591797e+04
53,4.9920743704e-01,-4.9781867862e-01,1.5868472099e+01,1.5543071289e+04
54,5.0006687641e-01,-4.9915140867e-01,-1.1214511871e+01,1.5541440430e+04
55,5.0090849400e-01,-5.0050264597e-01,-1.1218327522e+01,1.5539932617e+04
56,5.0015056133e-01,-4.9925529957e-01,2.1598636627e+01,1.5538276367e+04
57,4.9940901995e-01,-4.9799075723e-01,2.1602960587e+01,1.5536734375e+04
58,4.9998754263e-01,-4.9901419878e-01,-6.2475433350e+00,1.5535140625e+04
59,5.0055283308e-01,-5.0005185604e-01,-6.2520914078e+00,1.5533596680e+04
60,5.0006908178e-01,-4.9911943078e-01,1.5981485367e+01,1.5531971680e+04
61,4.9959763885e-01,-4.9817395210e-01,1.5986834526e+01,1.5530409180e+04
62,4.9990662932e-01,-4.9887835979e-01,1.2742114253e-02,1.5528845703e+04
63,5.0001019239e-01,-4.9901735783e-01,2.5012032986e+00,1.5527268555e+04
64,4.9998882413e-01,-4.9898439646e-01,6.3742418289e+00,1.5525701172e+04
65,4.9996802211e-01,-4.9895095825e-01,6.3742418289e+00,1.5524126953e+04
66,4.9994757771e-01,-4.9891716242e-01,6.3742418289e+00,1.5522547852e+04
67,4.9992758036e-01,-4.9888300896e-01,6.3742418289e+00,1.5520974609e+04
68,4.9990794063e-01,-4.9884843826e-01,6.3742418289e+00,1.5519405273e+04
69,4.9988871813e-01,-4.9881356955e-01,6.3742418289e+00,1.5517830078e+04
70,4.9986988306e-01,-4.9877828360e-01,6.3742418289e+00,1.5516258789e+04
71,4.9985146523e-01,-4.9874264002e-01,6.3742418289e+00,1.5514688477e+04
72,4.9983337522e-01,-4.9870669842e-01,6.3742418289e+00,1.5513128906e+04
73,4.9981573224e-01,-4.9867039919e-01,6.3742418289e+00,1.5511556641e+04
74,4.9979844689e-01,-4.9863380194e-01,6.3742418289e+00,1.5509993164e+04
75,4.9978154898e-01,-4.9859684706e-01,6.3742418289e+00,1.5508429688e+04
76,4.9976512790e-01,-4.9855953455e-01,6.3742418289e+00,1.5506859375e+04
77,4.9974903464e-01,-4.9852186441e-01,6.3742418289e+00,1.5505305664e+04
78,4.9973329902e-01,-4.9848389626e-01,6.3742418289e+00,1.5503750000e+04
79,4.9971795082e-01,-4.9844568968e-01,6.3742418289e+00,1.5502198242e+04
80,4.9970296025e-01,-4.9840700626e-01,6.3742418289e+00,1.5500638672e+04
81,4.9968838692e-01,-4.9836808443e-01,6.3742418289e+00,1.5499095703e+04
82,4.9967417121e-01,-4.9832886457e-01,6.3742418289e+00,1.5497545898e+04
83,4.9966031313e-01,-4.9828946590e-01,6.3742418289e+00,1.5496001953e+04
84,4.9964681268e-01,-4.9824959040e-01,6.3742418289e+00,1.5494458984e+04
85,4.9963372946e-01,-4.9820953608e-01,6.3742418289e+00,1.5492920898e+04
86,4.9962094426e-01,-4.9816912413e-01,6.3742418289e+00,1.5491387695e+04
87,4.9960860610e-01,-4.9812841415e-01,6.3742418289e+00,1.5489854492e+04
88,4.9959662557e-01,-4.9808740616e-01,6.3742418289e+00,1.5488328125e+04
89,4.9958494306e-01,-4.9804621935e-01,6.3742418289e+00,1.5486804688e+04
90,4.9957367778e-01,-4.9800473452e-01,6.3742418289e+00,1.5485286133e+04
91,4.9956274033e-01,-4.9796295166e-01,6.3742418289e+00,1.5483774414e+04
92,4.9955216050e-01,-4.9792093039e-01,6.3742418289e+00,1.5482258789e+04
93,4.9954196811e-01,-4.9787861109e-01,6.3742418289e+00,1.5480757812e+04
94,4.9953213334e-01,-4.9783599377e-01,6.3742418289e+00,1.5479256836e+04
