step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998945312e+03
1,5.0169801712e-01,-5.0139778852e-01,1.1794955730e+00,2.4621242676e+03
2,5.0072282553e-01,-4.9994620681e-01,-3.6719241142e+00,2.4696982422e+03
3,5.0065612793e-01,-5.0020217896e-01,-3.0249545574e+00,2.4754104004e+03
4,5.0160712004e-01,-5.0142073631e-01,-1.8856809139e+00,2.4797238770e+03
5,5.0258880854e-01,-5.0255054235e-01,-1.3484476805e+00,2.4829909668e+03
6,5.0314223766e-01,-5.0308203697e-01,-2.1204843521e+00,2.4854863281e+03
7,5.0274515152e-01,-5.0297373533e-01,-1.6124436855e+00,2.4873662109e+03
8,5.0213873386e-01,-5.0227999687e-01,1.2745796144e-01,2.4887832031e+03
9,5.0149196386e-01,-5.0179290771e-01,1.5006989241e-01,2.4898498535e+03
10,5.0130391121e-01,-5.0137966871e-01,-8.3958214521e-01,2.4906330566e+03
11,5.0186282396e-01,-5.0103133917e-01,-1.0973254442e+00,2.4912150879e+03
12,5.0259578228e-01,-5.0119322538e-01,-1.8759145737e+00,2.4916306152e+03
13,5.0278002024e-01,-5.0095641613e-01,-1.7357121706e+00,2.4919335938e+03
14,5.0272434950e-01,-5.0098419189e-01,-1.9274891615e+00,2.4921345215e+03
15,5.0280946493e-01,-5.0120049715e-01,-7.5120139122e-01,2.4922653809e+03
16,5.0284522772e-01,-5.0166010857e-01,-9.2857182026e-01,2.4923364258e+03
17,5.0297492743e-01,-5.0222140551e-01,-1.1836947203e+00,2.4923608398e+03
18,5.0274491310e-01,-5.0254797935e-01,-1.0426761955e-01,2.4923569336e+03
19,5.0215905905e-01,-5.0241333246e-01,-6.4497637749e-01,2.4923286133e+03
20,5.0157004595e-01,-5.0184953213e-01,-1.1299099922e+00,2.4922712402e+03
21,5.0112134218e-01,-5.0121551752e-01,-4.0710088611e-01,2.4922023926e+03
22,5.0106501579e-01,-5.0087952614e-01,-6.9012039900e-01,2.4921230469e+03
23,5.0162106752e-01,-5.0125360489e-01,-1.4447330236e+00,2.4920283203e+03
24,5.0242310762e-01,-5.0138324499e-01,-7.1865767241e-01,2.4919233398e+03
25,5.0278729200e-01,-5.0155019760e-01,-7.2427570820e-01,2.4918188477e+03
26,5.0262343884e-01,-5.0127846003e-01,-9.0168821812e-01,2.4917097168e+03
27,5.0221765041e-01,-5.0095218420e-01,-4.6147352457e-01,2.4915957031e+03
28,5.0193083286e-01,-5.0088590384e-01,-1.5033024549e+00,2.4914731445e+03
29,5.0202506781e-01,-5.0108915567e-01,-9.6927011013e-01,2.4913540039e+03
30,5.0218641758e-01,-5.0138640404e-01,-7.2899049520e-01,2.4912304688e+03
31,5.0236719847e-01,-5.0164884329e-01,-1.9675496817e+00,2.4910983887e+03
32,5.0240206718e-01,-5.0163322687e-01,-1.0393662453e+00,2.4909746094e+03
33,5.0222432613e-01,-5.0167763233e-01,-1.8267225027e+00,2.4908483887e+03
34,5.0232982635e-01,-5.0170397758e-01,-1.1300380230e+00,2.4907199707e+03
35,5.0255632401e-01,-5.0199687481e-01,-1.6836717129e+00,2.4905881348e+03
36,5.0295585394e-01,-5.0209712982e-01,-3.7734651566e-01,2.4904580078e+03
