step,vx_12_12,vy_12_12,pressure_12_12,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.7480023193e+02
1,5.0331634283e-01,-5.0304102898e-01,1.6439185143e+00,6.0460833740e+02
2,5.0380605459e-01,-5.0334662199e-01,2.9430105209e+01,6.0423394775e+02
3,5.0245743990e-01,-5.0171244144e-01,2.9460832596e+01,6.0328417969e+02
4,5.0024962425e-01,-5.0003594160e-01,2.9180276871e+01,6.0198059082e+02
5,4.9982815981e-01,-5.0035738945e-01,2.9627643585e+01,6.0045947266e+02
6,5.0043869019e-01,-5.0018048286e-01,2.5946241379e+01,5.9883532715e+02
7,4.9963504076e-01,-4.9956643581e-01,2.7724714279e+01,5.9711407471e+02
8,4.9789166451e-01,-4.9815452099e-01,2.6244089127e+01,5.9533398438e+02
9,4.9729540944e-01,-4.9792155623e-01,2.7638326645e+01,5.9351800537e+02
10,4.9733731151e-01,-4.9793809652e-01,2.7652893066e+01,5.9166217041e+02
11,4.9598354101e-01,-4.9711745977e-01,2.7655551910e+01,5.8979016113e+02
12,4.9363651872e-01,-4.9492007494e-01,2.8508150101e+01,5.8790936279e+02
13,4.9285951257e-01,-4.9424079061e-01,2.9675407410e+01,5.8601635742e+02
14,4.9315142632e-01,-4.9536365271e-01,2.9912317276e+01,5.8412292480e+02
15,4.9196368456e-01,-4.9631869793e-01,2.9510782242e+01,5.8222039795e+02
16,4.9055647850e-01,-4.9638167024e-01,2.8802196503e+01,5.8032342529e+02
17,4.8829904199e-01,-4.9378272891e-01,2.9492015839e+01,5.7842407227e+02
18,4.8693472147e-01,-4.9012890458e-01,2.7955446243e+01,5.7651562500e+02
19,4.8710033298e-01,-4.8837766051e-01,2.5921337128e+01,5.7461944580e+02
20,4.8861452937e-01,-4.8935410380e-01,2.5834911346e+01,5.7272784424e+02
21,4.8878508806e-01,-4.9029377103e-01,2.5343946457e+01,5.7083837891e+02
22,4.8718827963e-01,-4.9106800556e-01,2.6149688721e+01,5.6895172119e+02
23,4.8545521498e-01,-4.8955985904e-01,2.6903312683e+01,5.6706799316e+02
24,4.8443970084e-01,-4.8668557405e-01,2.5815279007e+01,5.6518347168e+02
25,4.8453634977e-01,-4.8575383425e-01,2.5332637787e+01,5.6331121826e+02
26,4.8524749279e-01,-4.8568934202e-01,2.5373321533e+01,5.6144555664e+02
27,4.8471799493e-01,-4.8540672660e-01,2.6048152924e+01,5.5957641602e+02
28,4.8352050781e-01,-4.8459538817e-01,2.6085702896e+01,5.5771490479e+02
29,4.8251932859e-01,-4.8436206579e-01,2.7261896133e+01,5.5585955811e+02
30,4.8170593381e-01,-4.8407024145e-01,2.6894620895e+01,5.5401489258e+02
31,4.8063772917e-01,-4.8325219750e-01,2.5190792084e+01,5.5217840576e+02
