step,vx_750_250,vy_750_250,pressure_750_250,Cd,Cl,singularity_count
29,3.9964060783e+00,4.5643009798e-05,2.0925300293e+03,7.4427747726e-01,-1.0604858289e-05,0.0000000000e+00
30,3.9973886013e+00,5.2899245929e-05,2.0871535645e+03,7.5105166435e-01,-5.7220458984e-06,0.0000000000e+00
31,3.9983716011e+00,6.1337625084e-05,2.0725817871e+03,7.5050169230e-01,7.4768067861e-06,0.0000000000e+00
32,3.9993505478e+00,6.6446489654e-05,2.0684960938e+03,7.5099837780e-01,5.9509275161e-06,0.0000000000e+00
33,4.0003261566e+00,7.1949121775e-05,2.0613911133e+03,7.4730300903e-01,1.1672973415e-05,0.0000000000e+00
34,4.0012993813e+00,7.6607590017e-05,2.0516838379e+03,7.5199401379e-01,1.4038086192e-05,0.0000000000e+00
35,4.0022687912e+00,8.3572827862e-05,2.0345886230e+03,7.5447219610e-01,1.6632080587e-05,0.0000000000e+00
36,4.0032329559e+00,9.1075024102e-05,2.0244074707e+03,7.5813537836e-01,1.2664794667e-05,0.0000000000e+00
37,4.0041837692e+00,8.9686276624e-05,2.0028542480e+03,7.6183706522e-01,1.7852782548e-05,0.0000000000e+00
38,4.0051479340e+00,1.0624834977e-04,1.9924790039e+03,7.6147103310e-01,2.1743773686e-05,0.0000000000e+00
39,4.0060882568e+00,1.0243833822e-04,1.9678316650e+03,7.6786881685e-01,1.1978149814e-05,0.0000000000e+00
40,4.0070309639e+00,1.0643947462e-04,1.9551333008e+03,7.7039968967e-01,1.7547607740e-06,0.0000000000e+00
41,4.0079822540e+00,9.5959650935e-05,1.9257211914e+03,7.7715224028e-01,-7.4768067861e-06,0.0000000000e+00
42,4.0089454651e+00,9.7303876828e-05,1.9257211914e+03,7.7715224028e-01,-7.4768067861e-06,0.0000000000e+00
43,4.0098829269e+00,1.0900630150e-04,1.9135354004e+03,7.7099347115e-01,2.9754637580e-06,0.0000000000e+00
44,4.0108361244e+00,6.8905028456e-05,1.8906567383e+03,7.9564362764e-01,2.0446777853e-05,0.0000000000e+00
45,4.0118331909e+00,7.0849862823e-05,1.8906567383e+03,7.9564362764e-01,2.0446777853e-05,0.0000000000e+00
46,4.0128078461e+00,6.0618520365e-05,1.8783886719e+03,8.0504423380e-01,8.3007813373e-05,0.0000000000e+00
47,4.0137872696e+00,8.5900363047e-05,1.8517919922e+03,8.2147973776e-01,8.2015991211e-05,0.0000000000e+00
48,4.0147390366e+00,8.3957522293e-05,1.8517919922e+03,8.2147973776e-01,8.2015991211e-05,0.0000000000e+00
49,4.0151638985e+00,1.0202611156e-04,8.0362249756e+02,8.4694379568e-01,-3.9520262362e-05,0.0000000000e+00
50,4.0151491165e+00,1.0558697977e-04,2.4875831604e+01,8.2418882847e-01,-1.2985229841e-04,0.0000000000e+00
51,4.0151300430e+00,1.0509467393e-04,2.4875831604e+01,8.2418882847e-01,-1.2985229841e-04,0.0000000000e+00
52,4.0151104927e+00,1.0461852798e-04,2.4875831604e+01,8.2418882847e-01,-1.2985229841e-04,0.0000000000e+00
53,4.0148124695e+00,1.1488369637e-04,-5.0790515137e+02,8.2900941372e-01,-9.7503660072e-05,0.0000000000e+00
54,4.0145044327e+00,1.1509215983e-04,-5.0790515137e+02,8.2900941372e-01,-9.7503660072e-05,0.0000000000e+00
55,4.0141963959e+00,1.1542546417e-04,-5.0790515137e+02,8.2900941372e-01,-9.7503660072e-05,0.0000000000e+00
56,4.0138835907e+00,1.2029369827e-04,-5.3109295654e+02,8.3081024885e-01,-1.0025024676e-04,0.0000000000e+00
57,4.0135669708e+00,1.2100482854e-04,-5.3109295654e+02,8.3081024885e-01,-1.0025024676e-04,0.0000000000e+00
58,4.0132460594e+00,1.2257645722e-04,-5.8252490234e+02,8.3289307356e-01,-9.3994138297e-05,0.0000000000e+00
59,4.0129203796e+00,1.2142598280e-04,-6.1154473877e+02,8.4472471476e-01,-7.8887940617e-05,0.0000000000e+00
60,4.0125966072e+00,1.2191630958e-04,-6.1154473877e+02,8.4472471476e-01,-7.8887940617e-05,0.0000000000e+00
61,4.0122723579e+00,1.2223210069e-04,-6.1154473877e+02,8.4472471476e-01,-7.8887940617e-05,0.0000000000e+00
62,4.0119466782e+00,1.1485643336e-04,-6.4736047363e+02,8.6263215542e-01,-6.1645507230e-05,0.0000000000e+00
63,4.0116305351e+00,1.0958788334e-04,-6.7502380371e+02,8.8499826193e-01,-3.8909911382e-05,0.0000000000e+00
64,4.0113201141e+00,1.0959077918e-04,-6.7502380371e+02,8.8499826193e-01,-3.8909911382e-05,0.0000000000e+00
65,4.0110082626e+00,9.7875352367e-05,-7.0136236572e+02,8.8294267654e-01,-2.5939942134e-05,0.0000000000e+00
66,4.0107111931e+00,8.8461543783e-05,-7.2467230225e+02,9.0648865700e-01,-2.4871826099e-05,0.0000000000e+00
67,4.0104246140e+00,7.8800010670e-05,-7.4407275391e+02,8.9899909496e-01,-1.2359619177e-05,0.0000000000e+00
68,4.0101470947e+00,7.8350851254e-05,-7.4407275391e+02,8.9899909496e-01,-1.2359619177e-05,0.0000000000e+00
69,4.0098595619e+00,5.9401449107e-05,-7.5996398926e+02,9.3161165714e-01,-4.1198732106e-06,0.0000000000e+00
70,4.0095915794e+00,4.5874494390e-05,-7.7801953125e+02,9.3189942837e-01,9.1552738013e-06,0.0000000000e+00
71,4.0093379021e+00,4.5701846830e-05,-7.7801953125e+02,9.3189942837e-01,9.1552738013e-06,0.0000000000e+00
72,4.0090837479e+00,4.5489992772e-05,-7.7801953125e+02,9.3189942837e-01,9.1552738013e-06,0.0000000000e+00
73,4.0088305473e+00,4.5280707127e-05,-7.7801953125e+02,9.3189942837e-01,9.1552738013e-06,0.0000000000e+00
74,4.0085287094e+00,7.0122036959e-06,-7.8082934570e+02,9.4813156128e-01,3.2043456031e-06,0.0000000000e+00
75,4.0082483292e+00,-2.2866224754e-06,-7.7697875977e+02,9.6210372448e-01,4.7302246458e-06,0.0000000000e+00
76,4.0079784393e+00,-1.8418386389e-06,-7.7697875977e+02,9.6210372448e-01,4.7302246458e-06,0.0000000000e+00
77,4.0077085495e+00,-1.3968783605e-06,-7.7697875977e+02,9.6210372448e-01,4.7302246458e-06,0.0000000000e+00
78,4.0073928833e+00,-2.1624215151e-05,-7.6665728760e+02,9.8052960634e-01,1.6326905097e-05,0.0000000000e+00
79,4.0070791245e+00,-2.2166081180e-05,-7.5410766602e+02,1.0052189827e+00,1.7242431568e-05,0.0000000000e+00
80,4.0067672729e+00,-2.1091058443e-05,-7.5410766602e+02,1.0052189827e+00,1.7242431568e-05,0.0000000000e+00
81,4.0063962936e+00,-2.2502947104e-05,-7.3408929443e+02,1.0016247034e+00,-1.0681152389e-06,0.0000000000e+00
82,4.0060257912e+00,-2.3511931431e-05,-7.3408929443e+02,1.0016247034e+00,-1.0681152389e-06,0.0000000000e+00
83,4.0056447983e+00,-1.7274711354e-05,-7.2146221924e+02,1.0222877264e+00,-1.6021727788e-05,0.0000000000e+00
84,4.0052580833e+00,-1.5609242837e-05,-7.2146221924e+02,1.0222877264e+00,-1.6021727788e-05,0.0000000000e+00
85,4.0048422813e+00,-2.5348048439e-05,-7.0733935547e+02,1.0436711311e+00,-2.4414062864e-05,0.0000000000e+00
86,4.0044369698e+00,-2.5703873689e-05,-7.0733935547e+02,1.0436711311e+00,-2.4414062864e-05,0.0000000000e+00
87,4.0039896965e+00,1.5408446416e-05,-6.8244696045e+02,1.0464662313e+00,9.1552732329e-07,0.0000000000e+00
88,4.0034985542e+00,1.5537332729e-05,-6.8244696045e+02,1.0464662313e+00,9.1552732329e-07,0.0000000000e+00
89,4.0030050278e+00,1.6441461412e-05,-6.8244696045e+02,1.0464662313e+00,9.1552732329e-07,0.0000000000e+00
90,4.0025963783e+00,3.2230658690e-05,-7.1849035645e+02,1.0657837391e+00,-7.6293945312e-06,0.0000000000e+00
91,4.0020613670e+00,2.8567716072e-05,-7.1436901855e+02,1.0807374716e+00,-1.1749267287e-05,0.0000000000e+00
92,4.0015287399e+00,2.8425247365e-05,-7.1436901855e+02,1.0807374716e+00,-1.1749267287e-05,0.0000000000e+00
93,4.0009961128e+00,2.8718544854e-05,-7.1436901855e+02,1.0807374716e+00,-1.1749267287e-05,0.0000000000e+00
94,4.0004634857e+00,2.9164993975e-05,-7.1436901855e+02,1.0807374716e+00,-1.1749267287e-05,0.0000000000e+00
95,4.0001435280e+00,-5.3066723922e-06,-7.1925708008e+02,1.0683755875e+00,-1.1230468954e-04,0.0000000000e+00
96,3.9996845722e+00,8.5325315013e-05,-7.1358819580e+02,1.1124023199e+00,-5.6457520259e-05,0.0000000000e+00
97,3.9993114471e+00,6.5767570050e-05,-7.5389257812e+02,1.1125084162e+00,-7.6599120803e-05,0.0000000000e+00
98,3.9989628792e+00,6.8063396611e-05,-7.5389257812e+02,1.1125084162e+00,-7.6599120803e-05,0.0000000000e+00
99,3.9984643459e+00,7.6396478107e-05,-7.3926269531e+02,1.1556026936e+00,-1.3946533727e-04,0.0000000000e+00
100,3.9981479645e+00,4.1240564315e-05,-7.8194653320e+02,1.1415014267e+00,-2.9907227145e-05,0.0000000000e+00
101,3.9978697300e+00,4.0778948460e-05,-7.8194653320e+02,1.1415014267e+00,-2.9907227145e-05,0.0000000000e+00
102,3.9975945950e+00,4.1592164052e-05,-7.8194653320e+02,1.1415014267e+00,-2.9907227145e-05,0.0000000000e+00
103,3.9973218441e+00,4.2295629100e-05,-7.8194653320e+02,1.1415014267e+00,-2.9907227145e-05,0.0000000000e+00
104,3.9965832233e+00,1.4076681691e-04,-8.0144000244e+02,1.1440929174e+00,-1.2741089449e-04,0.0000000000e+00
105,3.9962198734e+00,8.9458982984e-05,-8.4600781250e+02,1.1837326288e+00,-2.6870728470e-04,0.0000000000e+00
106,3.9959065914e+00,8.6581923824e-05,-8.4600781250e+02,1.1837326288e+00,-2.6870728470e-04,0.0000000000e+00
107,3.9955952168e+00,8.4976723883e-05,-8.4600781250e+02,1.1837326288e+00,-2.6870728470e-04,0.0000000000e+00
108,3.9952838421e+00,8.3276405348e-05,-8.4600781250e+02,1.1837326288e+00,-2.6870728470e-04,0.0000000000e+00
109,3.9947555065e+00,-4.6129098337e-06,-8.5361706543e+02,1.1725203991e+00,1.9348144997e-04,0.0000000000e+00
110,3.9945800304e+00,6.9968446041e-05,-8.4953802490e+02,1.1827621460e+00,2.5588989956e-04,0.0000000000e+00
111,3.9943287373e+00,6.9387671829e-05,-8.4953802490e+02,1.1827621460e+00,2.5588989956e-04,0.0000000000e+00
112,3.9940762520e+00,7.2421324148e-05,-8.4953802490e+02,1.1827621460e+00,2.5588989956e-04,0.0000000000e+00
113,3.9933121204e+00,5.5357173551e-05,-9.5579400635e+02,1.2000228167e+00,-6.0989381745e-04,0.0000000000e+00
114,3.9928116798e+00,-6.4499166911e-05,-9.1582623291e+02,1.2400884628e+00,-8.4671023069e-04,0.0000000000e+00
115,3.9924259186e+00,-6.8099179771e-05,-9.1582623291e+02,1.2400884628e+00,-8.4671023069e-04,0.0000000000e+00
116,3.9920387268e+00,-7.2593174991e-05,-9.1582623291e+02,1.2400884628e+00,-8.4671023069e-04,0.0000000000e+00
117,3.9918692112e+00,-9.6022296930e-05,-8.1623651123e+02,1.2079833746e+00,8.6486816872e-04,0.0000000000e+00
118,3.9917352200e+00,-8.8925553428e-05,-8.1623651123e+02,1.2079833746e+00,8.6486816872e-04,0.0000000000e+00
119,3.9910635948e+00,9.8282769613e-05,-9.0494049072e+02,1.2208065987e+00,2.4291992304e-04,0.0000000000e+00
120,3.9901947975e+00,9.1338719358e-05,-9.0494049072e+02,1.2208065987e+00,2.4291992304e-04,0.0000000000e+00
121,3.9901368618e+00,-1.2019938731e-04,-7.9553826904e+02,1.2478564978e+00,-1.1425018311e-03,0.0000000000e+00
122,3.9902956486e+00,-1.1574068776e-04,-7.9553826904e+02,1.2478564978e+00,-1.1425018311e-03,0.0000000000e+00
123,3.9895730019e+00,-4.0611303120e-06,-7.9711218262e+02,1.2608033419e+00,7.3608400999e-04,0.0000000000e+00
124,3.9889216423e+00,-1.2111583055e-04,-7.5336718750e+02,1.2510429621e+00,3.2836914761e-04,0.0000000000e+00
125,3.9883849621e+00,-1.2035897817e-04,-7.5336718750e+02,1.2510429621e+00,3.2836914761e-04,0.0000000000e+00
126,3.9878458977e+00,-1.2357141532e-04,-7.5336718750e+02,1.2510429621e+00,3.2836914761e-04,0.0000000000e+00
127,3.9879093170e+00,-1.1207036732e-04,-6.6118951416e+02,1.2714035511e+00,-9.2422484886e-04,0.0000000000e+00
128,3.9879839420e+00,-6.0506354203e-06,-6.4028820801e+02,1.2762253284e+00,-5.2909849910e-04,0.0000000000e+00
129,3.9879548550e+00,-8.1469361248e-06,-6.4028820801e+02,1.2762253284e+00,-5.2909849910e-04,0.0000000000e+00
130,3.9879291058e+00,-3.6853853089e-06,-6.4028820801e+02,1.2762253284e+00,-5.2909849910e-04,0.0000000000e+00
131,3.9868614674e+00,-7.9381599789e-05,-6.5235876465e+02,1.2819967270e+00,8.6349487538e-04,0.0000000000e+00
132,3.9858708382e+00,-8.5998392024e-05,-6.5235876465e+02,1.2819967270e+00,8.6349487538e-04,0.0000000000e+00
133,3.9862620831e+00,-7.5923431723e-05,-4.4940881348e+02,1.3084845543e+00,-6.2080385396e-04,0.0000000000e+00
134,3.9866392612e+00,-6.4899577410e-05,-4.4940881348e+02,1.3084845543e+00,-6.2080385396e-04,0.0000000000e+00
135,3.9859275818e+00,-6.0424434196e-05,-5.1529577637e+02,1.2988312244e+00,2.1453858062e-04,0.0000000000e+00
136,3.9852175713e+00,-7.0451751526e-05,-5.1529577637e+02,1.2988312244e+00,2.1453858062e-04,0.0000000000e+00
137,3.9856314659e+00,-8.7204338342e-05,-2.6998355103e+02,1.3143924475e+00,-1.9752501976e-04,0.0000000000e+00
138,3.9860560894e+00,-7.7412223618e-05,-2.6998355103e+02,1.3143924475e+00,-1.9752501976e-04,0.0000000000e+00
139,3.9853694439e+00,-1.0229462350e-04,-2.8610244751e+02,1.3112668991e+00,4.3716430810e-05,0.0000000000e+00
140,3.9847145081e+00,-1.1032470502e-04,-2.8610244751e+02,1.3112668991e+00,4.3716430810e-05,0.0000000000e+00
141,3.9854164124e+00,-8.5060106358e-05,3.9720785522e+02,1.3170388937e+00,-1.9607544527e-04,0.0000000000e+00
142,3.9860858917e+00,-7.6961994637e-05,3.9720785522e+02,1.3170388937e+00,-1.9607544527e-04,0.0000000000e+00
143,3.9856038094e+00,-6.1386279413e-05,2.8538748169e+02,1.3047021627e+00,5.2642822993e-05,0.0000000000e+00
144,3.9851133823e+00,-7.1512069553e-05,2.8538748169e+02,1.3047021627e+00,5.2642822993e-05,0.0000000000e+00
145,3.9859375954e+00,-7.6353368058e-05,5.8794366455e+02,1.3167642355e+00,-2.3948668968e-04,0.0000000000e+00
146,3.9867575169e+00,-6.3879793743e-05,5.8794366455e+02,1.3167642355e+00,-2.3948668968e-04,0.0000000000e+00
147,3.9863011837e+00,9.3387770903e-06,3.7046337891e+02,1.3119741678e+00,-2.1438598196e-05,0.0000000000e+00
148,3.9857831001e+00,-4.8438287195e-06,3.7046337891e+02,1.3119741678e+00,-2.1438598196e-05,0.0000000000e+00
149,3.9866619110e+00,-1.0981831292e-04,7.4143139648e+02,1.3219665289e+00,-6.2179562519e-05,0.0000000000e+00
150,3.9876308441e+00,-9.4089657068e-05,7.4143139648e+02,1.3219665289e+00,-6.2179562519e-05,0.0000000000e+00
151,3.9873335361e+00,9.6556788776e-05,4.0499624634e+02,1.3188848495e+00,-3.4027098445e-04,0.0000000000e+00
152,3.9868650436e+00,8.0970552517e-05,4.0499624634e+02,1.3188848495e+00,-3.4027098445e-04,0.0000000000e+00
153,3.9877076149e+00,-1.6343487368e-04,8.8267926025e+02,1.3293513060e+00,3.3584595076e-04,0.0000000000e+00
154,3.9887690544e+00,-1.4845232363e-04,8.8267926025e+02,1.3293513060e+00,3.3584595076e-04,0.0000000000e+00
155,3.9886090755e+00,1.7042903346e-04,3.9308972168e+02,1.3179773092e+00,-8.4419251652e-04,0.0000000000e+00
156,3.9885809422e+00,-2.6396868634e-04,7.1804699707e+02,1.3320444822e+00,1.8814086798e-04,0.0000000000e+00
157,3.9889819622e+00,-2.6448830613e-04,7.1804699707e+02,1.3320444822e+00,1.8814086798e-04,0.0000000000e+00
158,3.9893786907e+00,-2.6664140751e-04,7.1804699707e+02,1.3320444822e+00,1.8814086798e-04,0.0000000000e+00
159,3.9897732735e+00,-2.6907445863e-04,7.1804699707e+02,1.3320444822e+00,1.8814086798e-04,0.0000000000e+00
160,3.9903645515e+00,1.5682722733e-04,6.9217541504e+02,1.2873940468e+00,-1.3724517776e-03,0.0000000000e+00
161,3.9905419350e+00,1.6745238099e-04,6.9217541504e+02,1.2873940468e+00,-1.3724517776e-03,0.0000000000e+00
162,3.9910211563e+00,-2.2801195155e-04,7.3897357178e+02,1.3915213346e+00,1.3484192314e-03,0.0000000000e+00
163,3.9913706779e+00,1.2666745170e-04,8.1843066406e+02,1.3233205080e+00,-5.0590513274e-04,0.0000000000e+00
164,3.9913578033e+00,1.3526022667e-04,8.1843066406e+02,1.3233205080e+00,-5.0590513274e-04,0.0000000000e+00
165,3.9922850132e+00,1.8278326024e-05,6.8582598877e+02,1.3587014675e+00,4.4128418085e-04,0.0000000000e+00
166,3.9933483601e+00,1.1867135072e-05,6.8582598877e+02,1.3587014675e+00,4.4128418085e-04,0.0000000000e+00
167,3.9943037033e+00,-1.3634742936e-04,6.8633874512e+02,1.3576214314e+00,4.3884277693e-04,0.0000000000e+00
168,3.9930105209e+00,-3.9426555304e-05,1.0646134033e+03,1.2576736212e+00,-1.5811157646e-03,0.0000000000e+00
169,3.9939839840e+00,4.4672469812e-05,7.2791442871e+02,1.3560386896e+00,2.5169373839e-04,0.0000000000e+00
170,3.9948940277e+00,4.7111985623e-05,7.2791442871e+02,1.3560386896e+00,2.5169373839e-04,0.0000000000e+00
171,3.9942216873e+00,-5.6880435295e-05,9.8722326660e+02,1.2978173494e+00,-8.8813784532e-04,0.0000000000e+00
172,3.9937396049e+00,8.9564979135e-05,9.8810754395e+02,1.2961318493e+00,-9.1316225007e-04,0.0000000000e+00
173,3.9954769611e+00,1.6114732716e-05,5.7153973389e+02,1.3719195127e+00,9.5825194148e-04,0.0000000000e+00
174,3.9953477383e+00,-4.8630699894e-06,9.5562762451e+02,1.3337322474e+00,-5.4580689175e-04,0.0000000000e+00
175,3.9952073097e+00,-9.9358112493e-06,9.5562762451e+02,1.3337322474e+00,-5.4580689175e-04,0.0000000000e+00
176,3.9964358807e+00,8.3828177594e-05,6.0458825684e+02,1.3421881199e+00,6.1027525226e-04,0.0000000000e+00
177,3.9976303577e+00,7.9183795606e-05,6.0458825684e+02,1.3421881199e+00,6.1027525226e-04,0.0000000000e+00
178,3.9970521927e+00,1.9877881277e-04,1.1082966309e+03,1.3327158689e+00,-9.1972353403e-04,0.0000000000e+00
179,3.9962842464e+00,2.2221650579e-04,1.1082966309e+03,1.3327158689e+00,-9.1972353403e-04,0.0000000000e+00
180,3.9981219769e+00,5.7695870055e-06,4.6743795776e+02,1.3367428780e+00,8.2359311637e-04,0.0000000000e+00
181,3.9980077744e+00,1.0687641043e-04,9.9468035889e+02,1.3330225945e+00,-7.4058532482e-04,0.0000000000e+00
182,3.9987058640e+00,1.2851398787e-04,6.8428607178e+02,1.3332052231e+00,1.5716553025e-04,0.0000000000e+00
183,3.9994115829e+00,1.2999100727e-04,6.8428607178e+02,1.3332052231e+00,1.5716553025e-04,0.0000000000e+00
184,4.0001440048e+00,1.1531368364e-04,6.8428607178e+02,1.3332052231e+00,1.5716553025e-04,0.0000000000e+00
185,3.9996812344e+00,6.8612687755e-05,1.1687626953e+03,1.3258216381e+00,-8.9355470845e-04,0.0000000000e+00
186,4.0001864433e+00,4.1004317609e-05,6.2735845947e+02,1.3256211281e+00,1.5808104945e-04,0.0000000000e+00
187,4.0007529259e+00,3.6817418732e-05,6.2735845947e+02,1.3256211281e+00,1.5808104945e-04,0.0000000000e+00
188,4.0009584427e+00,4.9948372180e-05,1.1033719482e+03,1.3347342014e+00,-4.5600891463e-04,0.0000000000e+00
189,4.0012888908e+00,8.5134612164e-05,6.1709637451e+02,1.3201375008e+00,-6.0958860558e-05,0.0000000000e+00
190,4.0016117096e+00,7.7979544585e-05,6.1709637451e+02,1.3201375008e+00,-6.0958860558e-05,0.0000000000e+00
191,4.0022482872e+00,1.0853387721e-05,1.0638592529e+03,1.3244025707e+00,-3.5789489630e-04,0.0000000000e+00
192,4.0028986931e+00,4.4497770432e-05,1.0638592529e+03,1.3244025707e+00,-3.5789489630e-04,0.0000000000e+00
193,4.0029110909e+00,-1.5221374633e-04,3.8207287598e+02,1.3055208921e+00,-7.6293943607e-08,0.0000000000e+00
194,4.0031843185e+00,-2.0807913097e-04,3.8207287598e+02,1.3055208921e+00,-7.6293943607e-08,0.0000000000e+00
195,4.0036602020e+00,1.8549157539e-04,1.0576218262e+03,1.3201055527e+00,-2.6283264742e-04,0.0000000000e+00
196,4.0036869049e+00,2.4686465622e-04,1.0576218262e+03,1.3201055527e+00,-2.6283264742e-04,0.0000000000e+00
197,4.0043954849e+00,-1.2534801499e-04,4.3820300293e+02,1.2909188271e+00,2.8381347875e-05,0.0000000000e+00
198,4.0046443939e+00,-1.2076361600e-05,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
199,4.0047769547e+00,-4.0835584514e-06,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
200,4.0048985481e+00,4.2779429350e-06,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
201,4.0050101280e+00,1.3013974240e-05,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
202,4.0051112175e+00,2.1768486477e-05,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
203,4.0052022934e+00,3.0519764550e-05,7.4867883301e+02,1.2995320559e+00,-3.4164427780e-04,0.0000000000e+00
204,4.0069417953e+00,-8.2370082964e-05,5.0094088745e+02,1.2316915989e+00,5.1101687131e-04,0.0000000000e+00
205,4.0070981979e+00,9.0874134912e-05,7.4670812988e+02,1.3097047806e+00,3.5018922063e-05,0.0000000000e+00
206,4.0070786476e+00,1.0237921379e-04,7.4670812988e+02,1.3097047806e+00,3.5018922063e-05,0.0000000000e+00
207,4.0070452690e+00,1.1244515190e-04,7.4670812988e+02,1.3097047806e+00,3.5018922063e-05,0.0000000000e+00
208,4.0085091591e+00,-7.5091047620e-06,5.5898083496e+02,1.2466499805e+00,1.0818481678e-04,0.0000000000e+00
209,4.0084362030e+00,6.1414357333e-05,7.5583593750e+02,1.2668288946e+00,-5.0506589469e-04,0.0000000000e+00
210,4.0082917213e+00,7.2964525316e-05,7.5583593750e+02,1.2668288946e+00,-5.0506589469e-04,0.0000000000e+00
211,4.0094146729e+00,4.8520778364e-06,5.5184924316e+02,1.2494937181e+00,-3.3660887857e-04,0.0000000000e+00
212,4.0106105804e+00,-2.5900017135e-05,5.5184924316e+02,1.2494937181e+00,-3.3660887857e-04,0.0000000000e+00
213,4.0098986626e+00,1.1075146904e-04,8.0428430176e+02,1.3030971289e+00,-1.4999389532e-04,0.0000000000e+00
214,4.0103383064e+00,5.0912243751e-05,6.2536474609e+02,1.2837698460e+00,2.4414061954e-06,0.0000000000e+00
215,4.0108313560e+00,3.8937992940e-05,6.2536474609e+02,1.2837698460e+00,2.4414061954e-06,0.0000000000e+00
216,4.0113310814e+00,2.8249653042e-05,6.2536474609e+02,1.2837698460e+00,2.4414061954e-06,0.0000000000e+00
217,4.0118341446e+00,1.7443402612e-05,6.2536474609e+02,1.2837698460e+00,2.4414061954e-06,0.0000000000e+00
218,4.0112180710e+00,1.1058528617e-04,6.7462249756e+02,1.2074605227e+00,-4.5814513578e-04,0.0000000000e+00
