step,vx_15_15,vy_15_15
138,4.0871146321e-01,-4.2087173462e-01
139,4.0874275565e-01,-4.2094522715e-01
140,4.0869489312e-01,-4.2113715410e-01
141,4.0868848562e-01,-4.2122310400e-01
142,4.0869775414e-01,-4.2141953111e-01
143,4.0879034996e-01,-4.2151090503e-01
144,4.0879029036e-01,-4.2163145542e-01
145,4.0875142813e-01,-4.2178595066e-01
146,4.0889036655e-01,-4.2179650068e-01
147,4.0883174539e-01,-4.2202666402e-01
148,4.0873786807e-01,-4.2226406932e-01
149,4.0886950493e-01,-4.2230656743e-01
150,4.0902870893e-01,-4.2228999734e-01
151,4.0885800123e-01,-4.2267972231e-01
152,4.0907534957e-01,-4.2259138823e-01
153,4.0905240178e-01,-4.2267948389e-01
154,4.0906488895e-01,-4.2297324538e-01
155,4.0931743383e-01,-4.2282477021e-01
156,4.0911585093e-01,-4.2325028777e-01
157,4.0923655033e-01,-4.2329993844e-01
158,4.0923941135e-01,-4.2340964079e-01
159,4.0941211581e-01,-4.2343637347e-01
160,4.0949028730e-01,-4.2348533869e-01
161,4.0938532352e-01,-4.2386829853e-01
162,4.0957856178e-01,-4.2380249500e-01
163,4.0951561928e-01,-4.2403843999e-01
164,4.0963944793e-01,-4.2406374216e-01
165,4.0966594219e-01,-4.2431047559e-01
166,4.0974387527e-01,-4.2427012324e-01
167,4.0984779596e-01,-4.2437025905e-01
168,4.0977942944e-01,-4.2465543747e-01
169,4.0976706147e-01,-4.2469331622e-01
170,4.0994888544e-01,-4.2483866215e-01
171,4.0993136168e-01,-4.2500287294e-01
172,4.1003295779e-01,-4.2505624890e-01
173,4.1007661819e-01,-4.2519888282e-01
174,4.1008496284e-01,-4.2531833053e-01
175,4.1020745039e-01,-4.2538160086e-01
176,4.1024699807e-01,-4.2549347878e-01
177,4.1037353873e-01,-4.2557054758e-01
178,4.1039913893e-01,-4.2569512129e-01
179,4.1050574183e-01,-4.2580676079e-01
180,4.1054809093e-01,-4.2589646578e-01
181,4.1061896086e-01,-4.2604315281e-01
182,4.1076171398e-01,-4.2606973648e-01
183,4.1080603004e-01,-4.2625972629e-01
184,4.1080299020e-01,-4.2647278309e-01
185,4.1090613604e-01,-4.2639923096e-01
186,4.1096451879e-01,-4.2648860812e-01
187,4.1097140312e-01,-4.2675209045e-01
188,4.1107794642e-01,-4.2683488131e-01
189,4.1118907928e-01,-4.2678737640e-01
190,4.1115811467e-01,-4.2702457309e-01
191,4.1127303243e-01,-4.2708739638e-01
192,4.1159147024e-01,-4.2707946897e-01
193,4.1164702177e-01,-4.2710179090e-01
194,4.1163128614e-01,-4.2716816068e-01
195,4.1184979677e-01,-4.2727100849e-01
196,4.1192466021e-01,-4.2742443085e-01
197,4.1195881367e-01,-4.2747136950e-01
198,4.1220089793e-01,-4.2767360806e-01
199,4.1249769926e-01,-4.2768520117e-01
200,4.1228291392e-01,-4.2782527208e-01
201,4.1252234578e-01,-4.2782413960e-01
202,4.1257822514e-01,-4.2796918750e-01
203,4.1276943684e-01,-4.2798995972e-01
204,4.1287463903e-01,-4.2807278037e-01
205,4.1301164031e-01,-4.2814636230e-01
206,4.1313338280e-01,-4.2819154263e-01
207,4.1331407428e-01,-4.2819675803e-01
208,4.1342049837e-01,-4.2827016115e-01
209,4.1350641847e-01,-4.2836311460e-01
210,4.1368049383e-01,-4.2843791842e-01
211,4.1373479366e-01,-4.2854258418e-01
212,4.1395297647e-01,-4.2849123478e-01
213,4.1397258639e-01,-4.2853292823e-01
214,4.1426008940e-01,-4.2872714996e-01
215,4.1433671117e-01,-4.2876455188e-01
216,4.1443958879e-01,-4.2870557308e-01
217,4.1457435489e-01,-4.2885339260e-01
218,4.1468325257e-01,-4.2884534597e-01
219,4.1478645802e-01,-4.2889887094e-01
220,4.1498956084e-01,-4.2899814248e-01
221,4.1498443484e-01,-4.2920678854e-01
222,4.1507685184e-01,-4.2906558514e-01
223,4.1523790359e-01,-4.2919328809e-01
224,4.1530120373e-01,-4.2914640903e-01
225,4.1534271836e-01,-4.2927291989e-01
226,4.1554525495e-01,-4.2943295836e-01
227,4.1551142931e-01,-4.2940759659e-01
228,4.1587257385e-01,-4.2922961712e-01
229,4.1606503725e-01,-4.2944508791e-01
230,4.1608977318e-01,-4.2950251698e-01
231,4.1634473205e-01,-4.2952311039e-01
232,4.1644239426e-01,-4.2948478460e-01
233,4.1648334265e-01,-4.2948517203e-01
234,4.1661879420e-01,-4.2955157161e-01
235,4.1688281298e-01,-4.2956402898e-01
236,4.1692689061e-01,-4.2967215180e-01
237,4.1707739234e-01,-4.2966577411e-01
238,4.1726890206e-01,-4.2967596650e-01
239,4.1733038425e-01,-4.2961010337e-01
240,4.1760426760e-01,-4.2957624793e-01
241,4.1776812077e-01,-4.2951473594e-01
242,4.1791433096e-01,-4.2954778671e-01
243,4.1812983155e-01,-4.2969486117e-01
244,4.1820779443e-01,-4.2966279387e-01
245,4.1837757826e-01,-4.2972943187e-01
246,4.1859525442e-01,-4.2962002754e-01
247,4.1880381107e-01,-4.2964798212e-01
248,4.1892465949e-01,-4.2971023917e-01
249,4.1899666190e-01,-4.2965772748e-01
250,4.1924107075e-01,-4.2959690094e-01
251,4.1931733489e-01,-4.2962905765e-01
252,4.1951218247e-01,-4.2963561416e-01
253,4.1963753104e-01,-4.2958202958e-01
254,4.1984382272e-01,-4.2945480347e-01
255,4.1995459795e-01,-4.2951032519e-01
256,4.2021948099e-01,-4.2960628867e-01
257,4.2031991482e-01,-4.2946583033e-01
258,4.2055401206e-01,-4.2934173346e-01
259,4.2050495744e-01,-4.2943519354e-01
260,4.2080760002e-01,-4.2937567830e-01
261,4.2097464204e-01,-4.2926260829e-01
262,4.2108330131e-01,-4.2932227254e-01
263,4.2121464014e-01,-4.2922893167e-01
264,4.2129907012e-01,-4.2949768901e-01
265,4.2151936889e-01,-4.2920523882e-01
266,4.2159140110e-01,-4.2934957147e-01
267,4.2194283009e-01,-4.2918711901e-01
268,4.2204862833e-01,-4.2917042971e-01
269,4.2217364907e-01,-4.2910572886e-01
270,4.2235311866e-01,-4.2904281616e-01
271,4.2221120000e-01,-4.2915230989e-01
272,4.2244622111e-01,-4.2912137508e-01
273,4.2270383239e-01,-4.2891904712e-01
274,4.2284193635e-01,-4.2891800404e-01
275,4.2276939750e-01,-4.2906981707e-01
276,4.2311909795e-01,-4.2895385623e-01
277,4.2307034135e-01,-4.2875894904e-01
278,4.2322409153e-01,-4.2886236310e-01
279,4.2353054881e-01,-4.2875549197e-01
280,4.2356157303e-01,-4.2875036597e-01
281,4.2377999425e-01,-4.2850711942e-01
282,4.2384225130e-01,-4.2852756381e-01
283,4.2415848374e-01,-4.2829516530e-01
284,4.2414298654e-01,-4.2837998271e-01
285,4.2450621724e-01,-4.2825043201e-01
286,4.2445957661e-01,-4.2826029658e-01
287,4.2480659485e-01,-4.2816165090e-01
288,4.2491856217e-01,-4.2828992009e-01
289,4.2507016659e-01,-4.2809620500e-01
290,4.2503529787e-01,-4.2818963528e-01
291,4.2516413331e-01,-4.2804950476e-01
292,4.2526650429e-01,-4.2791709304e-01
293,4.2554730177e-01,-4.2791867256e-01
294,4.2551526427e-01,-4.2799261212e-01
295,4.2586368322e-01,-4.2774403095e-01
296,4.2585375905e-01,-4.2763251066e-01
297,4.2604440451e-01,-4.2762085795e-01
298,4.2591479421e-01,-4.2779085040e-01
299,4.2629322410e-01,-4.2747664452e-01
300,4.2649069428e-01,-4.2744567990e-01
301,4.2660424113e-01,-4.2740938067e-01
302,4.2664912343e-01,-4.2744070292e-01
303,4.2669349909e-01,-4.2719414830e-01
304,4.2689871788e-01,-4.2717322707e-01
305,4.2707285285e-01,-4.2706644535e-01
306,4.2711687088e-01,-4.2706528306e-01
307,4.2725074291e-01,-4.2692103982e-01
308,4.2732059956e-01,-4.2688125372e-01
309,4.2752459645e-01,-4.2666637897e-01
310,4.2755904794e-01,-4.2669871449e-01
311,4.2771664262e-01,-4.2659434676e-01
312,4.2786070704e-01,-4.2653504014e-01
313,4.2807865143e-01,-4.2629200220e-01
314,4.2805182934e-01,-4.2620417476e-01
315,4.2824786901e-01,-4.2615887523e-01
316,4.2827844620e-01,-4.2602691054e-01
317,4.2823979259e-01,-4.2615583539e-01
318,4.2859691381e-01,-4.2575621605e-01
319,4.2846745253e-01,-4.2593979836e-01
320,4.2878633738e-01,-4.2568567395e-01
321,4.2875477672e-01,-4.2572075129e-01
322,4.2903402448e-01,-4.2547887564e-01
323,4.2888966203e-01,-4.2555797100e-01
324,4.2915946245e-01,-4.2536970973e-01
325,4.2925846577e-01,-4.2533910275e-01
326,4.2934063077e-01,-4.2516928911e-01
327,4.2950007319e-01,-4.2525267601e-01
328,4.2946678400e-01,-4.2493441701e-01
329,4.2964819074e-01,-4.2485573888e-01
330,4.2951735854e-01,-4.2497453094e-01
331,4.2990046740e-01,-4.2469018698e-01
332,4.2979103327e-01,-4.2464059591e-01
333,4.2981126904e-01,-4.2464220524e-01
334,4.3002656102e-01,-4.2476600409e-01
335,4.3003836274e-01,-4.2443078756e-01
336,4.3018576503e-01,-4.2448845506e-01
337,4.3030250072e-01,-4.2441070080e-01
338,4.3022146821e-01,-4.2421889305e-01
339,4.3026152253e-01,-4.2416486144e-01
340,4.3046307564e-01,-4.2401134968e-01
341,4.3044713140e-01,-4.2408597469e-01
342,4.3072828650e-01,-4.2387443781e-01
343,4.3065595627e-01,-4.2377516627e-01
344,4.3068337440e-01,-4.2370665073e-01
345,4.3087717891e-01,-4.2358782887e-01
346,4.3094170094e-01,-4.2350921035e-01
347,4.3099632859e-01,-4.2358499765e-01
348,4.3099483848e-01,-4.2353886366e-01
349,4.3119010329e-01,-4.2331308126e-01
350,4.3125423789e-01,-4.2331206799e-01
351,4.3122908473e-01,-4.2322343588e-01
352,4.3116271496e-01,-4.2324295640e-01
353,4.3117353320e-01,-4.2312562466e-01
354,4.3139213324e-01,-4.2301860452e-01
355,4.3126779795e-01,-4.2302420735e-01
356,4.3140342832e-01,-4.2290672660e-01
357,4.3156149983e-01,-4.2278692126e-01
358,4.3156224489e-01,-4.2272737622e-01
359,4.3157488108e-01,-4.2272406816e-01
360,4.3173280358e-01,-4.2240101099e-01
361,4.3171718717e-01,-4.2247784138e-01
362,4.3173730373e-01,-4.2234697938e-01
363,4.3179374933e-01,-4.2213237286e-01
364,4.3188688159e-01,-4.2207592726e-01
365,4.3193194270e-01,-4.2208221555e-01
366,4.3205347657e-01,-4.2190271616e-01
367,4.3188369274e-01,-4.2195576429e-01
368,4.3199777603e-01,-4.2155152559e-01
369,4.3199354410e-01,-4.2162060738e-01
370,4.3208846450e-01,-4.2136275768e-01
371,4.3222776055e-01,-4.2161846161e-01
372,4.3225708604e-01,-4.2135888338e-01
373,4.3210154772e-01,-4.2114084959e-01
374,4.3237856030e-01,-4.2113441229e-01
375,4.3227210641e-01,-4.2096790671e-01
376,4.3213364482e-01,-4.2098492384e-01
377,4.3229204416e-01,-4.2098164558e-01
378,4.3223333359e-01,-4.2077612877e-01
379,4.3228402734e-01,-4.2081087828e-01
380,4.3241089582e-01,-4.2081817985e-01
381,4.3241465092e-01,-4.2063313723e-01
382,4.3258419633e-01,-4.2041441798e-01
383,4.3253144622e-01,-4.2029038072e-01
384,4.3255555630e-01,-4.2043313384e-01
385,4.3250882626e-01,-4.2028412223e-01
386,4.3250948191e-01,-4.2007961869e-01
387,4.3246516585e-01,-4.2006963491e-01
388,4.3262267113e-01,-4.2011198401e-01
389,4.3266758323e-01,-4.2004683614e-01
390,4.3256220222e-01,-4.1975307465e-01
391,4.3260696530e-01,-4.1978287697e-01
392,4.3262401223e-01,-4.1976118088e-01
393,4.3258684874e-01,-4.1976770759e-01
394,4.3258520961e-01,-4.1968175769e-01
395,4.3256723881e-01,-4.1960927844e-01
396,4.3260547519e-01,-4.1932898760e-01
397,4.3249619007e-01,-4.1933229566e-01
398,4.3253120780e-01,-4.1918486357e-01
399,4.3248334527e-01,-4.1912713647e-01
400,4.3242874742e-01,-4.1918531060e-01
401,4.3242058158e-01,-4.1901633143e-01
402,4.3255048990e-01,-4.1884735227e-01
403,4.3244567513e-01,-4.1887271404e-01
404,4.3263041973e-01,-4.1864690185e-01
405,4.3241336942e-01,-4.1863957047e-01
406,4.3238550425e-01,-4.1857948899e-01
407,4.3224188685e-01,-4.1851624846e-01
408,4.3235999346e-01,-4.1831704974e-01
409,4.3241867423e-01,-4.1819226742e-01
410,4.3238067627e-01,-4.1801929474e-01
411,4.3227684498e-01,-4.1812729836e-01
412,4.3235656619e-01,-4.1771453619e-01
413,4.3224990368e-01,-4.1778162122e-01
414,4.3224936724e-01,-4.1775509715e-01
415,4.3224477768e-01,-4.1760045290e-01
416,4.3217945099e-01,-4.1751435399e-01
417,4.3207484484e-01,-4.1741743684e-01
418,4.3212550879e-01,-4.1729170084e-01
419,4.3207019567e-01,-4.1719114780e-01
420,4.3202370405e-01,-4.1706037521e-01
421,4.3200531602e-01,-4.1701304913e-01
422,4.3211960793e-01,-4.1686102748e-01
423,4.3187984824e-01,-4.1684815288e-01
424,4.3178680539e-01,-4.1671395302e-01
425,4.3181309104e-01,-4.1654875875e-01
426,4.3175941706e-01,-4.1650900245e-01
427,4.3172168732e-01,-4.1639161110e-01
428,4.3170809746e-01,-4.1635459661e-01
429,4.3154352903e-01,-4.1625136137e-01
430,4.3171986938e-01,-4.1604337096e-01
431,4.3154266477e-01,-4.1608521342e-01
432,4.3133148551e-01,-4.1608086228e-01
433,4.3130221963e-01,-4.1593268514e-01
434,4.3128874898e-01,-4.1593641043e-01
435,4.3113073707e-01,-4.1586142778e-01
436,4.3099334836e-01,-4.1580623388e-01
437,4.3110030890e-01,-4.1571995616e-01
438,4.3099218607e-01,-4.1551178694e-01
439,4.3095284700e-01,-4.1547757387e-01
440,4.3091550469e-01,-4.1546216607e-01
441,4.3079495430e-01,-4.1532817483e-01
442,4.3070086837e-01,-4.1526058316e-01
443,4.3052175641e-01,-4.1516536474e-01
444,4.3049326539e-01,-4.1509833932e-01
445,4.3025594950e-01,-4.1508778930e-01
446,4.3040972948e-01,-4.1491582990e-01
447,4.2999073863e-01,-4.1507709026e-01
448,4.3002900481e-01,-4.1492110491e-01
449,4.2995148897e-01,-4.1488325596e-01
450,4.2996218801e-01,-4.1473504901e-01
451,4.2972460389e-01,-4.1466519237e-01
452,4.2979100347e-01,-4.1455894709e-01
453,4.2952948809e-01,-4.1455897689e-01
454,4.2943960428e-01,-4.1453388333e-01
455,4.2939007282e-01,-4.1435053945e-01
456,4.2932826281e-01,-4.1427582502e-01
457,4.2910254002e-01,-4.1438934207e-01
458,4.2930290103e-01,-4.1410598159e-01
459,4.2886260152e-01,-4.1421613097e-01
460,4.2895406485e-01,-4.1396704316e-01
461,4.2875197530e-01,-4.1405048966e-01
462,4.2870655656e-01,-4.1392382979e-01
463,4.2855682969e-01,-4.1394820809e-01
464,4.2844679952e-01,-4.1373115778e-01
465,4.2828691006e-01,-4.1367927194e-01
466,4.2825329304e-01,-4.1369226575e-01
467,4.2808267474e-01,-4.1354072094e-01
468,4.2817866802e-01,-4.1346082091e-01
469,4.2786133289e-01,-4.1353034973e-01
470,4.2780879140e-01,-4.1348996758e-01
471,4.2757686973e-01,-4.1333818436e-01
472,4.2759510875e-01,-4.1332331300e-01
473,4.2745062709e-01,-4.1319599748e-01
474,4.2721778154e-01,-4.1331458092e-01
475,4.2719939351e-01,-4.1314691305e-01
476,4.2710250616e-01,-4.1318783164e-01
477,4.2699736357e-01,-4.1302964091e-01
478,4.2691498995e-01,-4.1298580170e-01
479,4.2668434978e-01,-4.1290622950e-01
480,4.2656111717e-01,-4.1282406449e-01
481,4.2646610737e-01,-4.1264104843e-01
482,4.2637476325e-01,-4.1285574436e-01
483,4.2627951503e-01,-4.1255301237e-01
484,4.2609506845e-01,-4.1260832548e-01
485,4.2593163252e-01,-4.1260582209e-01
486,4.2583850026e-01,-4.1247341037e-01
487,4.2567005754e-01,-4.1244497895e-01
488,4.2555719614e-01,-4.1240912676e-01
489,4.2542234063e-01,-4.1247537732e-01
490,4.2528066039e-01,-4.1225647926e-01
491,4.2509442568e-01,-4.1223108768e-01
492,4.2506143451e-01,-4.1223251820e-01
493,4.2492035031e-01,-4.1222035885e-01
494,4.2471012473e-01,-4.1227489710e-01
495,4.2455413938e-01,-4.1206932068e-01
496,4.2438384891e-01,-4.1211929917e-01
497,4.2432501912e-01,-4.1201207042e-01
498,4.2426550388e-01,-4.1203656793e-01
499,4.2392814159e-01,-4.1196769476e-01
500,4.2398667336e-01,-4.1192677617e-01
501,4.2371222377e-01,-4.1192612052e-01
502,4.2366674542e-01,-4.1198587418e-01
503,4.2346200347e-01,-4.1179409623e-01
504,4.2334538698e-01,-4.1188001633e-01
505,4.2319339514e-01,-4.1182813048e-01
506,4.2309704423e-01,-4.1180160642e-01
507,4.2298099399e-01,-4.1176998615e-01
508,4.2286926508e-01,-4.1176298261e-01
509,4.2268738151e-01,-4.1173821688e-01
510,4.2251971364e-01,-4.1177386045e-01
511,4.2238166928e-01,-4.1174864769e-01
512,4.2232334614e-01,-4.1166707873e-01
513,4.2217981815e-01,-4.1170319915e-01
514,4.2206192017e-01,-4.1165491939e-01
515,4.2179089785e-01,-4.1166952252e-01
516,4.2165964842e-01,-4.1160711646e-01
517,4.2162373662e-01,-4.1165259480e-01
518,4.2147189379e-01,-4.1159808636e-01
519,4.2132493854e-01,-4.1163918376e-01
520,4.2122435570e-01,-4.1164302826e-01
521,4.2110705376e-01,-4.1169703007e-01
522,4.2099192739e-01,-4.1171017289e-01
523,4.2089441419e-01,-4.1161128879e-01
524,4.2070266604e-01,-4.1162753105e-01
525,4.2065840960e-01,-4.1162031889e-01
526,4.2050379515e-01,-4.1167694330e-01
527,4.2044585943e-01,-4.1164693236e-01
528,4.2024740577e-01,-4.1159650683e-01
529,4.2012917995e-01,-4.1169390082e-01
530,4.2001330853e-01,-4.1167667508e-01
531,4.1987818480e-01,-4.1174471378e-01
532,4.1984745860e-01,-4.1155591607e-01
533,4.1971546412e-01,-4.1158488393e-01
534,4.1957536340e-01,-4.1162940860e-01
535,4.1943341494e-01,-4.1165351868e-01
536,4.1925284266e-01,-4.1175189614e-01
537,4.1913041472e-01,-4.1170376539e-01
538,4.1906973720e-01,-4.1169449687e-01
539,4.1901364923e-01,-4.1159385443e-01
540,4.1898739338e-01,-4.1161692142e-01
541,4.1876873374e-01,-4.1169655323e-01
542,4.1873767972e-01,-4.1159784794e-01
543,4.1852745414e-01,-4.1167441010e-01
544,4.1846916080e-01,-4.1163462400e-01
545,4.1835778952e-01,-4.1170084476e-01
546,4.1836014390e-01,-4.1165044904e-01
547,4.1815936565e-01,-4.1170307994e-01
548,4.1813144088e-01,-4.1168799996e-01
549,4.1803041101e-01,-4.1170653701e-01
550,4.1795402765e-01,-4.1168439388e-01
551,4.1786971688e-01,-4.1169071198e-01
552,4.1779479384e-01,-4.1175812483e-01
553,4.1756233573e-01,-4.1176083684e-01
554,4.1750606894e-01,-4.1179093719e-01
555,4.1745391488e-01,-4.1187942028e-01
556,4.1755199432e-01,-4.1178822517e-01
557,4.1725102067e-01,-4.1185170412e-01
558,4.1730591655e-01,-4.1181352735e-01
559,4.1708910465e-01,-4.1211113334e-01
560,4.1705852747e-01,-4.1195908189e-01
561,4.1695585847e-01,-4.1213250160e-01
562,4.1681811213e-01,-4.1199079156e-01
563,4.1677564383e-01,-4.1213569045e-01
564,4.1666054726e-01,-4.1200563312e-01
565,4.1646203399e-01,-4.1209110618e-01
566,4.1640681028e-01,-4.1207620502e-01
567,4.1637474298e-01,-4.1211637855e-01
568,4.1633933783e-01,-4.1236785054e-01
569,4.1611891985e-01,-4.1226455569e-01
570,4.1624033451e-01,-4.1202920675e-01
571,4.1616278887e-01,-4.1223677993e-01
572,4.1611331701e-01,-4.1222247481e-01
573,4.1595581174e-01,-4.1236370802e-01
574,4.1588550806e-01,-4.1234469414e-01
575,4.1587659717e-01,-4.1242215037e-01
576,4.1573247313e-01,-4.1254660487e-01
577,4.1572526097e-01,-4.1241136193e-01
578,4.1552963853e-01,-4.1269877553e-01
579,4.1555723548e-01,-4.1249775887e-01
580,4.1544082761e-01,-4.1277277470e-01
581,4.1539934278e-01,-4.1267731786e-01
582,4.1535189748e-01,-4.1277614236e-01
583,4.1532799602e-01,-4.1274726391e-01
584,4.1523924470e-01,-4.1281849146e-01
585,4.1510999203e-01,-4.1291764379e-01
586,4.1507646441e-01,-4.1292411089e-01
587,4.1511121392e-01,-4.1290321946e-01
588,4.1503065825e-01,-4.1309198737e-01
589,4.1506728530e-01,-4.1297399998e-01
590,4.1499683261e-01,-4.1301050782e-01
591,4.1494476795e-01,-4.1302794218e-01
592,4.1493099928e-01,-4.1314369440e-01
593,4.1490980983e-01,-4.1316685081e-01
594,4.1476953030e-01,-4.1320225596e-01
595,4.1487574577e-01,-4.1323661804e-01
596,4.1484782100e-01,-4.1331034899e-01
597,4.1471922398e-01,-4.1337895393e-01
598,4.1473722458e-01,-4.1330096126e-01
599,4.1465887427e-01,-4.1342830658e-01
600,4.1472184658e-01,-4.1352483630e-01
601,4.1464972496e-01,-4.1338381171e-01
602,4.1460344195e-01,-4.1357499361e-01
603,4.1467094421e-01,-4.1360247135e-01
604,4.1461414099e-01,-4.1366255283e-01
605,4.1467097402e-01,-4.1374361515e-01
