step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999462891e+03
1,5.0147491693e-01,-5.0148969889e-01,-1.5746477246e-01,9.9258173828e+03
2,5.0136286020e-01,-5.0144881010e-01,6.9879180193e-01,9.9253535156e+03
3,5.0103187561e-01,-5.0106662512e-01,1.4433754981e-01,9.9248798828e+03
4,5.0094723701e-01,-5.0093579292e-01,-4.9376443028e-02,9.9243798828e+03
5,5.0098979473e-01,-5.0082260370e-01,-8.5010185838e-02,9.9238847656e+03
6,5.0110852718e-01,-5.0073099136e-01,2.1963341534e-01,9.9233935547e+03
7,5.0107347965e-01,-5.0064754486e-01,-2.3225988448e-01,9.9229003906e+03
8,5.0120580196e-01,-5.0073581934e-01,-2.5116273761e-01,9.9223994141e+03
9,5.0127756596e-01,-5.0093227625e-01,5.7213574648e-02,9.9219062500e+03
10,5.0120812654e-01,-5.0112748146e-01,-1.5129029751e-01,9.9214160156e+03
11,5.0101429224e-01,-5.0115698576e-01,-1.8925383687e-01,9.9209248047e+03
12,5.0096094608e-01,-5.0110679865e-01,9.0597290546e-03,9.9204355469e+03
13,5.0087767839e-01,-5.0100010633e-01,5.0531785935e-02,9.9199453125e+03
14,5.0087922812e-01,-5.0087040663e-01,8.2745283842e-02,9.9194511719e+03
15,5.0089687109e-01,-5.0082278252e-01,1.4855737984e-01,9.9189746094e+03
16,5.0095993280e-01,-5.0069814920e-01,1.0099358042e-04,9.9184912109e+03
17,5.0094914436e-01,-5.0076818466e-01,2.2958576679e-01,9.9180078125e+03
18,5.0094920397e-01,-5.0073385239e-01,4.4460862875e-02,9.9175253906e+03
19,5.0087475777e-01,-5.0073659420e-01,2.3739087582e-01,9.9170419922e+03
20,5.0082737207e-01,-5.0072699785e-01,2.0641924441e-01,9.9165703125e+03
21,5.0078684092e-01,-5.0069487095e-01,2.6108521223e-01,9.9160888672e+03
22,5.0078803301e-01,-5.0069493055e-01,8.6540296674e-02,9.9156201172e+03
23,5.0074201822e-01,-5.0073850155e-01,1.2198569626e-01,9.9151445312e+03
24,5.0071716309e-01,-5.0073903799e-01,-1.0434983671e-01,9.9146718750e+03
25,5.0072884560e-01,-5.0074434280e-01,2.0592790097e-03,9.9142001953e+03
26,5.0064074993e-01,-5.0064229965e-01,-3.0379274487e-01,9.9137285156e+03
27,5.0070697069e-01,-5.0069034100e-01,-1.3454455137e-01,9.9132597656e+03
28,5.0063323975e-01,-5.0068879128e-01,-3.0698660016e-01,9.9127910156e+03
29,5.0063806772e-01,-5.0069636106e-01,-2.1290555596e-01,9.9123300781e+03
30,5.0062775612e-01,-5.0067871809e-01,-2.0950025320e-01,9.9118671875e+03
31,5.0061184168e-01,-5.0067138672e-01,-2.6997798681e-01,9.9114062500e+03
32,5.0058144331e-01,-5.0064486265e-01,-3.3330172300e-01,9.9109433594e+03
33,5.0057828426e-01,-5.0067663193e-01,-2.0731237531e-01,9.9104863281e+03
34,5.0057083368e-01,-5.0066637993e-01,-3.1372314692e-01,9.9100361328e+03
35,5.0058448315e-01,-5.0067633390e-01,-8.3640173078e-02,9.9095839844e+03
36,5.0053977966e-01,-5.0061213970e-01,-1.1309890449e-01,9.9091289062e+03
