step,vx_62_62,vy_62_62,pressure_62_62,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,1.5374956055e+04
1,5.0111144781e-01,-5.0111144781e-01,1.6435304133e-05,1.5625212891e+04
2,5.0102162361e-01,-5.0109100342e-01,6.3353619576e+00,1.5624167969e+04
3,5.0096803904e-01,-5.0098353624e-01,6.1615538597e+00,1.5623120117e+04
4,5.0095641613e-01,-5.0092685223e-01,6.2729549408e+00,1.5622080078e+04
5,5.0094574690e-01,-5.0086903572e-01,6.2729549408e+00,1.5621036133e+04
6,5.0094485283e-01,-5.0086766481e-01,6.3587064743e+00,1.5619994141e+04
7,5.0094425678e-01,-5.0086593628e-01,6.3587064743e+00,1.5618958008e+04
8,5.0094383955e-01,-5.0086396933e-01,6.3587064743e+00,1.5617924805e+04
9,5.0094354153e-01,-5.0086188316e-01,6.3587064743e+00,1.5616874023e+04
10,5.0094330311e-01,-5.0085973740e-01,6.3587064743e+00,1.5615840820e+04
11,5.0094318390e-01,-5.0085747242e-01,6.3587064743e+00,1.5614798828e+04
12,5.0094318390e-01,-5.0085514784e-01,6.3587064743e+00,1.5613750000e+04
13,5.0094318390e-01,-5.0085264444e-01,6.3587064743e+00,1.5612716797e+04
14,5.0094342232e-01,-5.0085008144e-01,6.3587064743e+00,1.5611663086e+04
15,5.0094366074e-01,-5.0084745884e-01,6.3587064743e+00,1.5610629883e+04
16,5.0094401836e-01,-5.0084477663e-01,6.3587064743e+00,1.5609584961e+04
17,5.0094443560e-01,-5.0084197521e-01,6.3587064743e+00,1.5608542969e+04
18,5.0094497204e-01,-5.0083911419e-01,6.3587064743e+00,1.5607497070e+04
19,5.0094556808e-01,-5.0083619356e-01,6.3587064743e+00,1.5606452148e+04
20,5.0094622374e-01,-5.0083315372e-01,6.3587064743e+00,1.5605406250e+04
21,5.0094699860e-01,-5.0083005428e-01,6.3587064743e+00,1.5604363281e+04
22,5.0094789267e-01,-5.0082689524e-01,6.3587064743e+00,1.5603319336e+04
23,5.0094890594e-01,-5.0082361698e-01,6.3587064743e+00,1.5602269531e+04
24,5.0094997883e-01,-5.0082027912e-01,6.3587064743e+00,1.5601223633e+04
25,5.0095117092e-01,-5.0081688166e-01,6.3587064743e+00,1.5600178711e+04
26,5.0095236301e-01,-5.0081342459e-01,6.3587064743e+00,1.5599131836e+04
27,5.0095367432e-01,-5.0080990791e-01,6.3587064743e+00,1.5598088867e+04
28,5.0095510483e-01,-5.0080633163e-01,6.3587064743e+00,1.5597047852e+04
29,5.0095653534e-01,-5.0080263615e-01,6.3587064743e+00,1.5595997070e+04
30,5.0095808506e-01,-5.0079888105e-01,6.3587064743e+00,1.5594951172e+04
31,5.0095963478e-01,-5.0079500675e-01,6.3587064743e+00,1.5593902344e+04
32,5.0096130371e-01,-5.0079119205e-01,6.3587064743e+00,1.5592861328e+04
33,5.0096309185e-01,-5.0078725815e-01,6.3587064743e+00,1.5591818359e+04
34,5.0096487999e-01,-5.0078320503e-01,6.3587064743e+00,1.5590777344e+04
35,5.0096678734e-01,-5.0077909231e-01,6.3587064743e+00,1.5589736328e+04
36,5.0096881390e-01,-5.0077491999e-01,6.3587064743e+00,1.5588684570e+04
37,5.0097095966e-01,-5.0077074766e-01,6.3587064743e+00,1.5587648438e+04
38,5.0097310543e-01,-5.0076645613e-01,6.3587064743e+00,1.5586606445e+04
39,5.0097537041e-01,-5.0076210499e-01,6.3587064743e+00,1.5585559570e+04
40,5.0097763538e-01,-5.0075763464e-01,6.3587064743e+00,1.5584516602e+04
41,5.0098001957e-01,-5.0075310469e-01,6.3587064743e+00,1.5583476562e+04
42,5.0098252296e-01,-5.0074857473e-01,6.3587064743e+00,1.5582432617e+04
43,5.0098556280e-01,-5.0074350834e-01,6.3584713936e+00,1.5581394531e+04
44,5.0098824501e-01,-5.0073903799e-01,6.3584713936e+00,1.5580356445e+04
45,5.0099092722e-01,-5.0073468685e-01,6.3584713936e+00,1.5579319336e+04
46,5.0052297115e-01,-5.0015050173e-01,1.0094178200e+01,1.5578267578e+04
47,5.0037032366e-01,-4.9996763468e-01,8.9582319260e+00,1.5577230469e+04
48,5.0035703182e-01,-4.9994465709e-01,6.2895717621e+00,1.5576196289e+04
49,5.0034391880e-01,-4.9992141128e-01,6.2895717621e+00,1.5575159180e+04
50,5.0033098459e-01,-4.9989810586e-01,6.2895717621e+00,1.5574119141e+04
51,5.0031822920e-01,-4.9987456203e-01,6.2895717621e+00,1.5573083008e+04
52,5.0030571222e-01,-4.9985083938e-01,6.2895717621e+00,1.5572043945e+04
53,5.0029343367e-01,-4.9982687831e-01,6.2895717621e+00,1.5571006836e+04
54,5.0028133392e-01,-4.9980267882e-01,6.2895717621e+00,1.5569972656e+04
55,5.0026941299e-01,-4.9977836013e-01,6.2895717621e+00,1.5568931641e+04
56,5.0025773048e-01,-4.9975380301e-01,6.2895717621e+00,1.5567898438e+04
57,5.0024628639e-01,-4.9972906709e-01,6.2895717621e+00,1.5566857422e+04
58,5.0023502111e-01,-4.9970415235e-01,6.2895717621e+00,1.5565827148e+04
59,5.0022399426e-01,-4.9967905879e-01,6.2895717621e+00,1.5564786133e+04
60,5.0021308661e-01,-4.9965372682e-01,6.2895717621e+00,1.5563749023e+04
61,5.0020235777e-01,-4.9962827563e-01,6.2895717621e+00,1.5562723633e+04
62,5.0019186735e-01,-4.9960264564e-01,6.2895717621e+00,1.5561687500e+04
63,5.0018155575e-01,-4.9957683682e-01,6.2895717621e+00,1.5560660156e+04
64,5.0017148256e-01,-4.9955078959e-01,6.2895717621e+00,1.5559619141e+04
65,5.0016158819e-01,-4.9952456355e-01,6.2895717621e+00,1.5558591797e+04
66,5.0015181303e-01,-4.9949821830e-01,6.2895717621e+00,1.5557557617e+04
67,5.0014233589e-01,-4.9947157502e-01,6.2895717621e+00,1.5556525391e+04
68,5.0013303757e-01,-4.9944481254e-01,6.2895717621e+00,1.5555501953e+04
69,5.0012391806e-01,-4.9941787124e-01,6.2895717621e+00,1.5554463867e+04
70,5.0011491776e-01,-4.9939081073e-01,6.2895717621e+00,1.5553444336e+04
71,5.0010615587e-01,-4.9936357141e-01,6.2895717621e+00,1.5552419922e+04
72,5.0009757280e-01,-4.9933609366e-01,6.2895717621e+00,1.5551390625e+04
73,5.0008922815e-01,-4.9930849671e-01,6.2895717621e+00,1.5550361328e+04
74,5.0008100271e-01,-4.9928072095e-01,6.2895717621e+00,1.5549348633e+04
75,5.0007301569e-01,-4.9925282598e-01,6.2895717621e+00,1.5548328125e+04
76,5.0006520748e-01,-4.9922475219e-01,6.2895717621e+00,1.5547304688e+04
77,5.0005757809e-01,-4.9919643998e-01,6.2895717621e+00,1.5546283203e+04
78,5.0005012751e-01,-4.9916806817e-01,6.2895717621e+00,1.5545257812e+04
79,5.0004285574e-01,-4.9913939834e-01,6.2895717621e+00,1.5544248047e+04
80,5.0003570318e-01,-4.9911060929e-01,6.2895717621e+00,1.5543225586e+04
81,5.0002878904e-01,-4.9908170104e-01,6.2895717621e+00,1.5542209961e+04
82,5.0002205372e-01,-4.9905267358e-01,6.2895717621e+00,1.5541201172e+04
83,5.0001549721e-01,-4.9902346730e-01,6.2895717621e+00,1.5540188477e+04
84,5.0000911951e-01,-4.9899414182e-01,6.2895717621e+00,1.5539175781e+04
85,5.0000292063e-01,-4.9896463752e-01,6.2895717621e+00,1.5538165039e+04
86,4.9999690056e-01,-4.9893495440e-01,6.2895717621e+00,1.5537155273e+04
87,4.9999102950e-01,-4.9890515208e-01,6.2895717621e+00,1.5536147461e+04
88,4.9998533726e-01,-4.9887523055e-01,6.2895717621e+00,1.5535148438e+04
89,4.9997982383e-01,-4.9884513021e-01,6.2895717621e+00,1.5534143555e+04
90,4.9997442961e-01,-4.9881485105e-01,6.2895717621e+00,1.5533141602e+04
91,4.9996933341e-01,-4.9878445268e-01,6.2895717621e+00,1.5532139648e+04
92,4.9996432662e-01,-4.9875393510e-01,6.2895717621e+00,1.5531145508e+04
93,4.9995952845e-01,-4.9872329831e-01,6.2895717621e+00,1.5530153320e+04
94,4.9995484948e-01,-4.9869254231e-01,6.2895717621e+00,1.5529150391e+04
95,4.9995037913e-01,-4.9866160750e-01,6.2895717621e+00,1.5528162109e+04
96,4.9994605780e-01,-4.9863049388e-01,6.2895717621e+00,1.5527171875e+04
97,4.9994194508e-01,-4.9859926105e-01,6.2895717621e+00,1.5526177734e+04
98,4.9993795156e-01,-4.9856790900e-01,6.2895717621e+00,1.5525196289e+04
99,4.9993416667e-01,-4.9853649735e-01,6.2895717621e+00,1.5524210938e+04
100,4.9993050098e-01,-4.9850496650e-01,6.2895717621e+00,1.5523229492e+04
101,4.9992698431e-01,-4.9847325683e-01,6.2895717621e+00,1.5522249023e+04
102,4.9992373586e-01,-4.9844136834e-01,6.2895717621e+00,1.5521265625e+04
103,4.9992060661e-01,-4.9840942025e-01,6.2895717621e+00,1.5520291016e+04
104,4.9991762638e-01,-4.9837741256e-01,6.2895717621e+00,1.5519312500e+04
105,4.9963515997e-01,-4.9868649244e-01,5.6506342888e+00,1.5518326172e+04
106,4.9935805798e-01,-4.9898949265e-01,5.6308422089e+00,1.5517298828e+04
107,4.9955666065e-01,-4.9877324700e-01,4.8624081612e+00,1.5516223633e+04
108,4.9964508414e-01,-4.9869987369e-01,5.2966918945e+00,1.5515186523e+04
109,4.9963566661e-01,-4.9868664145e-01,5.9705877304e+00,1.5514161133e+04
110,4.9962678552e-01,-4.9867275357e-01,5.9705877304e+00,1.5513136719e+04
111,4.9961808324e-01,-4.9865862727e-01,5.9705877304e+00,1.5512102539e+04
112,4.9959197640e-01,-4.9864900112e-01,6.2389616966e+00,1.5511078125e+04
113,4.9956610799e-01,-4.9863928556e-01,6.2389616966e+00,1.5510047852e+04
114,4.9954050779e-01,-4.9862939119e-01,6.2389616966e+00,1.5509017578e+04
115,4.9951496720e-01,-4.9861937761e-01,6.2389616966e+00,1.5507997070e+04
116,4.9948960543e-01,-4.9860918522e-01,6.2389616966e+00,1.5506954102e+04
117,4.9946445227e-01,-4.9859887362e-01,6.2389616966e+00,1.5505925781e+04
118,4.9943941832e-01,-4.9858832359e-01,6.2389616966e+00,1.5504894531e+04
119,4.9941459298e-01,-4.9857765436e-01,6.2389616966e+00,1.5503855469e+04
120,4.9938985705e-01,-4.9856692553e-01,6.2389616966e+00,1.5502824219e+04
121,4.9936535954e-01,-4.9855595827e-01,6.2389616966e+00,1.5501782227e+04
122,4.9934101105e-01,-4.9854493141e-01,6.2389616966e+00,1.5500738281e+04
123,4.9931684136e-01,-4.9853372574e-01,6.2389616966e+00,1.5499699219e+04
124,4.9929282069e-01,-4.9852246046e-01,6.2389616966e+00,1.5498651367e+04
125,4.9926897883e-01,-4.9851095676e-01,6.2389616966e+00,1.5497610352e+04
126,4.9930673838e-01,-4.9842479825e-01,7.3554739952e+00,1.5496564453e+04
127,4.9934345484e-01,-4.9834010005e-01,7.3781790733e+00,1.5495529297e+04
128,4.9938109517e-01,-4.9825474620e-01,7.3781790733e+00,1.5494496094e+04
129,4.9928528070e-01,-4.9823194742e-01,8.3294534683e+00,1.5493488281e+04
130,4.9918496609e-01,-4.9820351601e-01,8.0922317505e+00,1.5492471680e+04
131,4.9912321568e-01,-4.9819228053e-01,7.0618410110e+00,1.5491432617e+04
132,4.9911123514e-01,-4.9816840887e-01,6.8050880432e+00,1.5490400391e+04
133,4.9909925461e-01,-4.9814462662e-01,6.8050880432e+00,1.5489355469e+04
134,4.9908745289e-01,-4.9812054634e-01,6.8050880432e+00,1.5488328125e+04
135,4.9907585979e-01,-4.9809628725e-01,6.8050880432e+00,1.5487295898e+04
136,4.9906447530e-01,-4.9807190895e-01,6.8050880432e+00,1.5486256836e+04
137,4.9905329943e-01,-4.9804735184e-01,6.8050880432e+00,1.5485229492e+04
138,4.9904242158e-01,-4.9802261591e-01,6.8050880432e+00,1.5484202148e+04
139,4.9903172255e-01,-4.9799764156e-01,6.8050880432e+00,1.5483166016e+04
140,4.9902123213e-01,-4.9797242880e-01,6.8050880432e+00,1.5482131836e+04
141,4.9901100993e-01,-4.9794703722e-01,6.8050880432e+00,1.5481106445e+04
142,4.9900090694e-01,-4.9792146683e-01,6.8050880432e+00,1.5480075195e+04
143,4.9899107218e-01,-4.9789571762e-01,6.8050880432e+00,1.5479049805e+04
144,4.9898147583e-01,-4.9786978960e-01,6.8050880432e+00,1.5478023438e+04
145,4.9897199869e-01,-4.9784362316e-01,6.8050880432e+00,1.5476997070e+04
146,4.9896275997e-01,-4.9781727791e-01,6.8050880432e+00,1.5475975586e+04
147,4.9895375967e-01,-4.9779063463e-01,6.8050880432e+00,1.5474951172e+04
148,4.9886167049e-01,-4.9779611826e-01,-5.7148927450e-01,1.5473913086e+04
149,4.9884477258e-01,-4.9785572290e-01,2.8198868036e-01,1.5472879883e+04
150,4.9889194965e-01,-4.9792736769e-01,2.1136839390e+00,1.5471863281e+04
151,4.9890717864e-01,-4.9792766571e-01,5.8469300270e+00,1.5470826172e+04
152,4.9892273545e-01,-4.9792766571e-01,5.8469300270e+00,1.5469799805e+04
153,4.9893844128e-01,-4.9792754650e-01,5.8469300270e+00,1.5468764648e+04
154,4.9895420671e-01,-4.9792742729e-01,5.8469300270e+00,1.5467740234e+04
155,4.9897000194e-01,-4.9792736769e-01,5.8469300270e+00,1.5466723633e+04
156,4.9898579717e-01,-4.9792724848e-01,5.8469300270e+00,1.5465701172e+04
157,4.9900168180e-01,-4.9792712927e-01,5.8469300270e+00,1.5464677734e+04
158,4.9879276752e-01,-4.9779805541e-01,9.6844701767e+00,1.5463652344e+04
159,4.9858513474e-01,-4.9766716361e-01,9.7123908997e+00,1.5462637695e+04
160,4.9863019586e-01,-4.9763163924e-01,9.9672927856e+00,1.5461592773e+04
161,4.9867337942e-01,-4.9759951234e-01,9.9471082687e+00,1.5460574219e+04
162,4.9863854051e-01,-4.9754941463e-01,6.6983423233e+00,1.5459548828e+04
163,4.9860018492e-01,-4.9751096964e-01,6.3841290474e+00,1.5458517578e+04
164,4.9856337905e-01,-4.9747097492e-01,6.3841290474e+00,1.5457489258e+04
165,4.9852722883e-01,-4.9743044376e-01,6.3841290474e+00,1.5456463867e+04
166,4.9849143624e-01,-4.9738949537e-01,6.3841290474e+00,1.5455435547e+04
167,4.9845597148e-01,-4.9734836817e-01,6.3841290474e+00,1.5454406250e+04
168,4.9842092395e-01,-4.9730694294e-01,6.3841290474e+00,1.5453380859e+04
169,4.9838614464e-01,-4.9726527929e-01,6.3841290474e+00,1.5452348633e+04
170,4.9835169315e-01,-4.9722337723e-01,6.3841290474e+00,1.5451323242e+04
171,4.9831762910e-01,-4.9718117714e-01,6.3841290474e+00,1.5450292969e+04
172,4.9828386307e-01,-4.9713885784e-01,6.3841290474e+00,1.5449275391e+04
