step,vx_225_100,vy_225_100,pressure_225_100,Cd,Cl,energy
46,2.0009651184e+00,9.4072529464e-06,2.6598220825e+02,1.3472142220e+00,3.2149963081e-02,1.2188471875e+05
47,2.0015671253e+00,-7.3802257248e-06,2.5632290649e+02,1.3883651495e+00,2.9276428744e-02,1.2195707031e+05
48,2.0022194386e+00,2.2134117899e-05,2.4360345459e+02,1.4088345766e+00,1.9542846829e-02,1.2202641406e+05
49,2.0028009415e+00,1.3029890397e-05,2.3067326355e+02,1.3714900017e+00,2.2930603474e-02,1.2209439062e+05
50,2.0033166409e+00,-2.7010552003e-05,2.1290048218e+02,1.3374692202e+00,2.4471970275e-02,1.2215703125e+05
51,2.0038251877e+00,-3.5531968024e-05,1.9422015381e+02,1.3888778687e+00,1.9697800279e-02,1.2221363281e+05
52,2.0042247772e+00,-4.6196157200e-05,1.7021121216e+02,1.3455241919e+00,3.4045409411e-02,1.2226509375e+05
53,2.0045890808e+00,-4.3942010961e-05,1.4421150208e+02,1.3802437782e+00,1.0963210836e-02,1.2231142188e+05
54,2.0049004555e+00,-2.4410124752e-05,1.1752760315e+02,1.3419394493e+00,7.2939302772e-03,1.2235252344e+05
55,2.0051417351e+00,-3.5262957681e-05,9.2218421936e+01,1.3258612156e+00,2.1570663899e-02,1.2238694531e+05
56,2.0052788258e+00,-5.5560285546e-05,6.5815322876e+01,1.3473122120e+00,4.6546708792e-02,1.2241435938e+05
57,2.0053827763e+00,-4.1606606828e-05,3.7946250916e+01,1.4030218124e+00,-8.4313964471e-03,1.2243470312e+05
58,2.0053710938e+00,-4.9731585023e-05,7.0392985344e+00,1.3538789749e+00,2.6351928245e-03,1.2244803906e+05
59,2.0053007603e+00,-3.6286299292e-05,-2.1855522156e+01,1.3610287905e+00,4.7279510647e-02,1.2245478906e+05
60,2.0051622391e+00,-2.8596055927e-05,-5.0411289215e+01,1.2850563526e+00,5.4696884006e-02,1.2245662500e+05
61,2.0049290657e+00,-3.7109559344e-05,-7.8956283569e+01,1.3135908842e+00,-2.6347350795e-03,1.2245039062e+05
62,2.0046360493e+00,-4.2468214815e-05,-1.0848194885e+02,1.3161838055e+00,3.1437072903e-02,1.2243757812e+05
63,2.0042853355e+00,-4.6870631195e-05,-1.3513331604e+02,1.2663972378e+00,5.2069548517e-02,1.2242043750e+05
64,2.0038909912e+00,-2.8629743611e-05,-1.5905334473e+02,1.2963010073e+00,3.0517272651e-02,1.2239660938e+05
65,2.0034589767e+00,-2.2370652005e-05,-1.7774270630e+02,1.2657657862e+00,3.6349333823e-02,1.2236982812e+05
66,2.0029442310e+00,-2.8644910344e-05,-1.9537638855e+02,1.2656540871e+00,1.5767060220e-02,1.2233914062e+05
67,2.0024294853e+00,-1.4430424926e-05,-2.1003245544e+02,1.2062387466e+00,6.7011564970e-02,1.2230603906e+05
68,2.0018899441e+00,2.7309881261e-05,-2.2216348267e+02,1.1951005459e+00,4.9122162163e-02,1.2226895312e+05
69,2.0012533665e+00,2.6666555641e-05,-2.2991680908e+02,1.2227866650e+00,5.2607573569e-02,1.2222849219e+05
70,2.0006334782e+00,6.5773376264e-05,-2.3699069214e+02,1.1773103476e+00,1.5136718866e-04,1.2218771094e+05
71,2.0000228882e+00,1.0056802421e-04,-2.3938082886e+02,1.1533149481e+00,-2.0200500265e-02,1.2214598438e+05
72,1.9994310141e+00,1.2262036034e-04,-2.4052230835e+02,1.1658411026e+00,2.3130797781e-03,1.2210189844e+05
73,1.9987981319e+00,9.8581433122e-05,-2.3689813232e+02,1.1503208876e+00,2.1568756551e-02,1.2206054688e+05
74,1.9982252121e+00,1.1091971101e-04,-2.3266125488e+02,1.1232584715e+00,5.9591673315e-02,1.2201792969e+05
75,1.9976426363e+00,1.2677637278e-04,-2.2448678589e+02,1.1088327169e+00,3.3781737089e-02,1.2197636719e+05
76,1.9970849752e+00,1.3954385940e-04,-2.1353837585e+02,1.0954514742e+00,5.7443998754e-02,1.2193696094e+05
77,1.9965758324e+00,1.4602472947e-04,-2.0073661804e+02,1.0705890656e+00,3.8227081299e-02,1.2190032031e+05
78,1.9960826635e+00,1.6650352336e-04,-1.8850222778e+02,1.0717836618e+00,7.5095213950e-02,1.2186726562e+05
79,1.9956429005e+00,1.6832842084e-04,-1.7089900208e+02,1.0468488932e+00,6.2524870038e-02,1.2183874219e+05
80,1.9952859879e+00,1.7857129569e-04,-1.5164955139e+02,1.0668905973e+00,4.4986877590e-02,1.2181187500e+05
81,1.9949148893e+00,1.6781722661e-04,-1.3097256470e+02,1.1121661663e+00,6.5714873374e-02,1.2178816406e+05
82,1.9946688414e+00,1.7408566782e-04,-1.1069873810e+02,1.1038737297e+00,7.3069609702e-02,1.2177104688e+05
83,1.9944276810e+00,1.6949808924e-04,-8.7041603088e+01,1.0701107979e+00,7.4546739459e-02,1.2175853125e+05
84,1.9942712784e+00,1.6160041559e-04,-5.9832725525e+01,1.0446157455e+00,6.2261275947e-02,1.2175358594e+05
85,1.9941391945e+00,1.5127271763e-04,-3.5483005524e+01,9.8521715403e-01,7.1347430348e-02,1.2175575781e+05
86,1.9941126108e+00,1.8616902526e-04,-1.2512365341e+01,9.7357946634e-01,8.5989609361e-02,1.2176241406e+05
87,1.9941351414e+00,2.0737764135e-04,1.2230734825e+01,9.5869833231e-01,1.1080902070e-01,1.2177496094e+05
88,1.9942460060e+00,2.3777656315e-04,3.7370712280e+01,9.7782766819e-01,6.7347943783e-02,1.2179151562e+05
89,1.9943852425e+00,2.3934509954e-04,5.9924484253e+01,1.0185607672e+00,3.0815811828e-02,1.2181135938e+05
90,1.9946389198e+00,2.3609588970e-04,8.3525947571e+01,1.0640652180e+00,2.3558273911e-02,1.2183883594e+05
91,1.9949166775e+00,2.3357335886e-04,1.0734609985e+02,1.0241477489e+00,1.8178328872e-02,1.2187116406e+05
92,1.9952362776e+00,2.3384227825e-04,1.2949365234e+02,9.9821233749e-01,3.5882033408e-02,1.2190920312e+05
93,1.9956192970e+00,2.3289959063e-04,1.5145135498e+02,9.9178785086e-01,2.2507704794e-02,1.2195096094e+05
94,1.9960209131e+00,2.2286128660e-04,1.6762905884e+02,1.0101410151e+00,5.1009673625e-02,1.2199596094e+05
95,1.9964240789e+00,1.9254371000e-04,1.8077618408e+02,1.0445636511e+00,6.7286603153e-02,1.2204195312e+05
96,1.9969141483e+00,1.8417112005e-04,1.9087411499e+02,1.0420966148e+00,7.0210114121e-02,1.2209076562e+05
97,1.9974025488e+00,1.6032594431e-04,1.9849781799e+02,1.0591450930e+00,7.1776732802e-02,1.2214246875e+05
98,1.9979082346e+00,1.4006358106e-04,2.0359664917e+02,1.0655853748e+00,8.0304868519e-02,1.2219657031e+05
99,1.9984425306e+00,1.3451982522e-04,2.0728811646e+02,1.1099597216e+00,8.5974425077e-02,1.2225069531e+05
100,1.9989676476e+00,1.2370538025e-04,2.0876174927e+02,1.0762249231e+00,7.9513244331e-02,1.2230705469e+05
101,1.9994778633e+00,1.1861950043e-04,2.0825993347e+02,1.0854492188e+00,5.1526948810e-02,1.2236426562e+05
102,1.9999985695e+00,1.2050545774e-04,2.0420661926e+02,1.0736970901e+00,8.4329299629e-02,1.2241967969e+05
103,2.0004622936e+00,1.2813217472e-04,1.9873965454e+02,1.1058530807e+00,8.8650360703e-02,1.2247164844e+05
104,2.0009706020e+00,1.3557568309e-04,1.9147460938e+02,1.0717661381e+00,5.8462522924e-02,1.2252515625e+05
105,2.0014142990e+00,1.3381554163e-04,1.8155541992e+02,1.1253079176e+00,8.4558255970e-02,1.2257546094e+05
106,2.0018529892e+00,1.3607258734e-04,1.6853794861e+02,1.1306676865e+00,7.1072310209e-02,1.2262367969e+05
107,2.0022702217e+00,1.4217026182e-04,1.5567308044e+02,1.1293885708e+00,6.0623168945e-02,1.2266900000e+05
108,2.0026204586e+00,1.3940907957e-04,1.4142039490e+02,1.1476268768e+00,5.6552506983e-02,1.2271082031e+05
109,2.0029456615e+00,1.5335061471e-04,1.2298897552e+02,1.1536729336e+00,2.9511338100e-02,1.2274885938e+05
110,2.0031678677e+00,1.2719555525e-04,1.0428192902e+02,1.1802614927e+00,9.4126738608e-02,1.2278125781e+05
111,2.0033795834e+00,1.2923803297e-04,8.4895568848e+01,1.1506818533e+00,1.0673057288e-01,1.2280834375e+05
112,2.0035142899e+00,1.2843201694e-04,6.1588249207e+01,1.1266577244e+00,5.3434066474e-02,1.2283278906e+05
113,2.0035939217e+00,1.1712939886e-04,3.9603530884e+01,1.1310839653e+00,5.3398437798e-02,1.2285295312e+05
114,2.0036416054e+00,1.2443630840e-04,1.8238656998e+01,1.1109063625e+00,8.3501666784e-02,1.2286759375e+05
115,2.0036392212e+00,1.2908433564e-04,-5.6025528908e+00,1.1027733088e+00,6.4125061035e-02,1.2287781250e+05
116,2.0035412312e+00,1.1894113413e-04,-2.8486429214e+01,1.0987503529e+00,4.9171600491e-02,1.2288162500e+05
117,2.0034279823e+00,1.2942003377e-04,-5.1413249969e+01,1.0689054728e+00,5.5593871512e-03,1.2288140625e+05
118,2.0032501221e+00,1.4532791101e-04,-7.1947731018e+01,1.0704617500e+00,5.8771513402e-02,1.2287596875e+05
119,2.0030138493e+00,1.4834853937e-04,-9.0432258606e+01,1.0444312096e+00,4.6363830566e-02,1.2286685156e+05
120,2.0027599335e+00,1.7135457892e-04,-1.0627621460e+02,1.0871264935e+00,8.0524213612e-02,1.2285314062e+05
121,2.0024609566e+00,1.8698789063e-04,-1.2066637421e+02,1.0744888783e+00,9.6097715199e-02,1.2283567188e+05
122,2.0021257401e+00,2.0557056996e-04,-1.3289611816e+02,1.0645813942e+00,1.0116195679e-01,1.2281531250e+05
123,2.0017352104e+00,2.0339782350e-04,-1.4447351074e+02,1.0248128176e+00,6.6579744220e-02,1.2279364062e+05
124,2.0013215542e+00,2.2093282314e-04,-1.5465975952e+02,1.0133171082e+00,6.7001491785e-02,1.2276820312e+05
125,2.0008780956e+00,2.3525991128e-04,-1.6485089111e+02,1.0173861980e+00,8.6182862520e-02,1.2273919531e+05
126,2.0004465580e+00,2.4158741871e-04,-1.7254087830e+02,1.0252593756e+00,9.4519726932e-02,1.2270817188e+05
127,2.0000169277e+00,2.4023161677e-04,-1.7690159607e+02,1.0226054192e+00,1.0477920622e-01,1.2267700000e+05
128,1.9995479584e+00,2.3507841979e-04,-1.7852827454e+02,1.0012629032e+00,8.3473816514e-02,1.2264680469e+05
129,1.9991008043e+00,2.5299386471e-04,-1.7851110840e+02,9.5563912392e-01,6.9608539343e-02,1.2261610156e+05
130,1.9986662865e+00,2.8374945396e-04,-1.7634288025e+02,9.8009687662e-01,7.5876086950e-02,1.2258432031e+05
131,1.9982171059e+00,3.0222194619e-04,-1.7219174194e+02,9.3627458811e-01,7.8840561211e-02,1.2255628125e+05
132,1.9978010654e+00,3.1260948163e-04,-1.6551992798e+02,9.6425598860e-01,1.0500976443e-01,1.2252884375e+05
133,1.9974175692e+00,3.2763695344e-04,-1.5658840942e+02,9.8103570938e-01,1.2446571141e-01,1.2250133594e+05
134,1.9970391989e+00,3.4839354339e-04,-1.4517582703e+02,9.6395510435e-01,9.5499955118e-02,1.2247690625e+05
135,1.9966790676e+00,3.6101197475e-04,-1.3262680054e+02,9.4452363253e-01,1.0134292394e-01,1.2245530469e+05
136,1.9963800907e+00,3.5976391518e-04,-1.1679489136e+02,9.8483198881e-01,9.5054857433e-02,1.2243542188e+05
137,1.9961405993e+00,3.7075733417e-04,-1.0121483612e+02,9.3541902304e-01,4.8771973699e-02,1.2242066406e+05
138,1.9959256649e+00,3.7012543180e-04,-8.3453208923e+01,9.4152694941e-01,7.1058504283e-02,1.2240985938e+05
139,1.9957492352e+00,3.7183659151e-04,-6.5095336914e+01,9.6394228935e-01,1.2283958495e-01,1.2239967188e+05
140,1.9956357479e+00,3.8743577898e-04,-4.5746910095e+01,9.8046034575e-01,6.5231323242e-02,1.2239688281e+05
141,1.9955581427e+00,4.0288144373e-04,-2.7071756363e+01,9.3673586845e-01,5.7985611260e-02,1.2239761719e+05
142,1.9955172539e+00,3.9742977242e-04,-7.0417771339e+00,9.3914079666e-01,7.4311144650e-02,1.2240184375e+05
143,1.9955526590e+00,3.9519675192e-04,1.0804367065e+01,9.5386278629e-01,1.0315124691e-01,1.2241230469e+05
144,1.9956152439e+00,4.0651162271e-04,2.8216743469e+01,9.2097365856e-01,4.8158187419e-02,1.2242659375e+05
145,1.9957211018e+00,4.3067371007e-04,4.4772579193e+01,9.4809079170e-01,5.8897323906e-02,1.2244434375e+05
146,1.9958974123e+00,4.4290706865e-04,6.3833305359e+01,9.5446473360e-01,7.5360566378e-02,1.2246371875e+05
147,1.9960889816e+00,4.4703145977e-04,7.9121063232e+01,9.1692292690e-01,7.7586822212e-02,1.2248767188e+05
148,1.9963402748e+00,4.5501533896e-04,9.5110404968e+01,8.4203231335e-01,1.0640472174e-01,1.2251736719e+05
149,1.9966286421e+00,4.3787417235e-04,1.1029055023e+02,8.7356305122e-01,1.3025833666e-01,1.2254875781e+05
150,1.9969521761e+00,4.2413212941e-04,1.2368281555e+02,8.6884260178e-01,9.5895618200e-02,1.2258230469e+05
151,1.9973106384e+00,4.0327181341e-04,1.3530096436e+02,8.6182999611e-01,9.9530413747e-02,1.2261757031e+05
152,1.9976696968e+00,4.0193210589e-04,1.4314410400e+02,8.4793400764e-01,1.0930450261e-01,1.2265489844e+05
153,1.9980216026e+00,3.9936596295e-04,1.5084313965e+02,8.5640549660e-01,1.0970115662e-01,1.2269429688e+05
154,1.9984209538e+00,4.2068891344e-04,1.5563655090e+02,8.4726178646e-01,8.9211657643e-02,1.2273499219e+05
155,1.9987984896e+00,4.2317775660e-04,1.5854766846e+02,8.6038309336e-01,8.5688933730e-02,1.2277702344e+05
156,1.9992395639e+00,4.3816783000e-04,1.5971223450e+02,8.8203829527e-01,6.4177244902e-02,1.2281726562e+05
157,1.9996658564e+00,4.3671924504e-04,1.5986990356e+02,8.8842481375e-01,1.0081276298e-01,1.2285808594e+05
158,2.0000441074e+00,4.1979146772e-04,1.5674707031e+02,8.7420850992e-01,8.5463181138e-02,1.2289814844e+05
159,2.0004436970e+00,4.1840848280e-04,1.5170428467e+02,8.6748415232e-01,1.2773399055e-01,1.2293796875e+05
160,2.0007948875e+00,4.2704225052e-04,1.4445506287e+02,8.8587975502e-01,1.1869072169e-01,1.2297715625e+05
161,2.0011341572e+00,4.2460864643e-04,1.3751914978e+02,9.2278611660e-01,1.2630897760e-01,1.2301308594e+05
162,2.0014355183e+00,4.1670681094e-04,1.2630257416e+02,8.9688295126e-01,1.0612953454e-01,1.2304725000e+05
163,2.0017914772e+00,4.2901904089e-04,1.1647170258e+02,8.8432610035e-01,9.1645888984e-02,1.2308112500e+05
164,2.0020387173e+00,4.2344001122e-04,1.0291247559e+02,8.9625167847e-01,9.7729720175e-02,1.2311084375e+05
165,2.0022337437e+00,4.1478534695e-04,8.8656593323e+01,9.0485662222e-01,9.9557496607e-02,1.2313738281e+05
166,2.0024070740e+00,4.1768437950e-04,7.1690818787e+01,9.1391450167e-01,1.0367240757e-01,1.2316105469e+05
167,2.0025727749e+00,4.1589964530e-04,5.7065277100e+01,8.9006853104e-01,1.2698219717e-01,1.2318158594e+05
168,2.0026559830e+00,4.1349293315e-04,3.9860572815e+01,8.6380219460e-01,1.3589629531e-01,1.2319976562e+05
169,2.0027287006e+00,4.3545776862e-04,2.2598649979e+01,8.8230729103e-01,1.1291649193e-01,1.2321312500e+05
170,2.0027601719e+00,4.6138410107e-04,6.5870018005e+00,8.9158648252e-01,1.0090973228e-01,1.2322156250e+05
171,2.0027198792e+00,4.6320504043e-04,-7.3918867111e+00,9.0542912483e-01,1.4467383921e-01,1.2322641406e+05
172,2.0026888847e+00,4.8300091294e-04,-2.1572914124e+01,9.2947882414e-01,1.4190453291e-01,1.2322785156e+05
173,2.0026061535e+00,4.8744495143e-04,-3.5216567993e+01,9.0409135818e-01,1.1518814415e-01,1.2322777344e+05
174,2.0024609566e+00,5.0514948089e-04,-4.9265224457e+01,9.1912269592e-01,6.6248014569e-02,1.2322317188e+05
175,2.0022850037e+00,5.2107597003e-04,-6.1975624084e+01,8.9452177286e-01,7.4643246830e-02,1.2321491406e+05
176,2.0021276474e+00,5.6223938009e-04,-7.3025848389e+01,9.0845400095e-01,1.1366561800e-01,1.2320620312e+05
177,2.0018594265e+00,5.4867012659e-04,-8.6747779846e+01,9.0666002035e-01,1.1160087585e-01,1.2319278906e+05
178,2.0016386509e+00,5.7353015291e-04,-1.0008926392e+02,9.0551531315e-01,9.1476291418e-02,1.2317732031e+05
179,2.0013041496e+00,5.6138494983e-04,-1.1084358215e+02,9.2116528749e-01,1.0296798497e-01,1.2315890625e+05
180,2.0010731220e+00,5.8572640410e-04,-1.1820207977e+02,8.9539420605e-01,9.3095548451e-02,1.2313922656e+05
181,2.0007421970e+00,5.8117945446e-04,-1.2531455994e+02,9.0382051468e-01,8.6425550282e-02,1.2311871875e+05
182,2.0004460812e+00,6.1476224801e-04,-1.3030778503e+02,9.1098386049e-01,5.9874724597e-02,1.2309819531e+05
183,2.0001039505e+00,6.2954780878e-04,-1.3268011475e+02,8.5955947638e-01,8.6842194200e-02,1.2307738281e+05
184,1.9997887611e+00,6.4398709219e-04,-1.3343008423e+02,8.9064455032e-01,7.5619734824e-02,1.2305292188e+05
185,1.9994149208e+00,6.3897779910e-04,-1.3311555481e+02,8.5642051697e-01,5.6141052395e-02,1.2303262500e+05
186,1.9991288185e+00,6.6887628054e-04,-1.3161557007e+02,8.4901136160e-01,6.0524977744e-02,1.2301092969e+05
187,1.9987857342e+00,6.6717376467e-04,-1.2779346466e+02,8.5457307100e-01,6.8593293428e-02,1.2298871875e+05
188,1.9985464811e+00,6.8476522574e-04,-1.2014889526e+02,8.3233529329e-01,3.8549575955e-02,1.2296753906e+05
189,1.9982593060e+00,7.0176785812e-04,-1.1367880249e+02,8.2094377279e-01,8.7120056152e-02,1.2294810156e+05
190,1.9980151653e+00,7.1555131581e-04,-1.0462167358e+02,8.1283450127e-01,8.9165493846e-02,1.2292982812e+05
191,1.9977746010e+00,7.3730939766e-04,-9.2210426331e+01,8.9388442039e-01,5.6437607855e-02,1.2291224219e+05
192,1.9975800514e+00,7.5884000398e-04,-8.0014343262e+01,8.6846023798e-01,6.3469544053e-02,1.2289893750e+05
193,1.9973750114e+00,7.3223392246e-04,-6.6701042175e+01,8.2150650024e-01,6.8979188800e-02,1.2288763281e+05
194,1.9972636700e+00,7.3794793570e-04,-5.3777843475e+01,7.5945526361e-01,5.8956298977e-02,1.2288037500e+05
195,1.9971460104e+00,7.4586377013e-04,-4.1512149811e+01,8.0460202694e-01,6.3525468111e-02,1.2287571094e+05
196,1.9970242977e+00,7.6075299876e-04,-3.1396301270e+01,8.1573349237e-01,5.3479462862e-02,1.2287471875e+05
197,1.9969841242e+00,7.8011793084e-04,-1.9014892578e+01,8.1349164248e-01,1.3266983442e-02,1.2287677344e+05
198,1.9970296621e+00,8.0470385728e-04,-5.2153143883e+00,7.6730805635e-01,-1.1851119809e-02,1.2288295312e+05
199,1.9970620871e+00,8.1068376312e-04,7.9757485390e+00,8.0988574028e-01,-2.2936630994e-02,1.2289006250e+05
200,1.9970858097e+00,7.9822668340e-04,2.1594264984e+01,7.6384431124e-01,1.1493759230e-02,1.2290123438e+05
201,1.9972029924e+00,8.1478734501e-04,3.5627319336e+01,8.0286467075e-01,1.6970215365e-02,1.2291450000e+05
202,1.9973714352e+00,8.3747564349e-04,5.0097640991e+01,7.8323900700e-01,2.7350006625e-02,1.2292966406e+05
203,1.9975138903e+00,8.3368632477e-04,6.5854331970e+01,8.1873840094e-01,9.2156222090e-03,1.2294700781e+05
204,1.9977444410e+00,8.3122291835e-04,8.0098396301e+01,8.2580047846e-01,1.1931763031e-02,1.2296823438e+05
205,1.9979323149e+00,7.9099065624e-04,9.0790443420e+01,8.2806527615e-01,-2.0880890079e-03,1.2299179688e+05
206,1.9982162714e+00,7.9547706991e-04,9.9329154968e+01,8.2625532150e-01,-1.3542175293e-02,1.2301850000e+05
207,1.9984455109e+00,7.8843603842e-04,1.0493037415e+02,8.4419649839e-01,-3.4874189645e-02,1.2304515625e+05
208,1.9987548590e+00,7.9554086551e-04,1.0865488434e+02,7.9944688082e-01,-6.4215622842e-02,1.2307491406e+05
209,1.9990116358e+00,7.8312127152e-04,1.1084975433e+02,8.2633042336e-01,-8.0183789134e-02,1.2310370312e+05
210,1.9993368387e+00,7.8822072828e-04,1.1222053528e+02,7.9267716408e-01,-7.8962475061e-02,1.2313485156e+05
211,1.9996880293e+00,8.1808376126e-04,1.1367445374e+02,8.2070159912e-01,-9.5125883818e-02,1.2316553125e+05
212,1.9999444485e+00,8.1657239934e-04,1.1467118835e+02,8.6077713966e-01,-7.3089979589e-02,1.2319553906e+05
213,2.0003151894e+00,8.4635894746e-04,1.1519880676e+02,8.2915651798e-01,-1.2411072105e-01,1.2322814844e+05
214,2.0005807877e+00,8.2821771502e-04,1.1451087952e+02,8.1415373087e-01,-1.3643570244e-01,1.2326019531e+05
215,2.0009164810e+00,8.2494149683e-04,1.1240730286e+02,8.4152877331e-01,-1.2510468066e-01,1.2328995312e+05
216,2.0011675358e+00,8.0292450730e-04,1.0693119049e+02,8.3649826050e-01,-1.2687881291e-01,1.2331946875e+05
217,2.0013854504e+00,7.9126562923e-04,9.9700042725e+01,8.4518975019e-01,-1.1049155891e-01,1.2334734375e+05
218,2.0016582012e+00,8.0477056326e-04,9.2533004761e+01,8.3711791039e-01,-1.1453552544e-01,1.2337317188e+05
219,2.0019171238e+00,7.8461860539e-04,8.3059593201e+01,8.5078012943e-01,-1.1354438961e-01,1.2339842188e+05
220,2.0021102428e+00,7.6590589015e-04,7.2395645142e+01,8.6623948812e-01,-1.2144615501e-01,1.2342282812e+05
