step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998947754e+03
1,5.0267070532e-01,-5.0267064571e-01,-1.5660202735e-06,2.4999938965e+03
2,5.0225687027e-01,-5.0225710869e-01,-1.0773923397e+00,2.4989389648e+03
3,5.0216925144e-01,-5.0205403566e-01,-1.1156892776e+00,2.4978830566e+03
4,5.0209140778e-01,-5.0183826685e-01,-1.1156892776e+00,2.4968291016e+03
5,5.0204348564e-01,-5.0175815821e-01,-1.0128300190e+00,2.4957775879e+03
6,5.0200092793e-01,-5.0167351961e-01,-1.0128300190e+00,2.4947258301e+03
7,5.0196188688e-01,-5.0158578157e-01,-1.0128300190e+00,2.4936738281e+03
8,5.0192558765e-01,-5.0149518251e-01,-1.0128300190e+00,2.4926232910e+03
9,5.0189185143e-01,-5.0140190125e-01,-1.0128300190e+00,2.4915727539e+03
10,5.0186061859e-01,-5.0130587816e-01,-1.0128300190e+00,2.4905229492e+03
11,5.0183194876e-01,-5.0120711327e-01,-1.0128300190e+00,2.4894746094e+03
12,5.0180578232e-01,-5.0110572577e-01,-1.0128300190e+00,2.4884277344e+03
13,5.0178217888e-01,-5.0100183487e-01,-1.0128300190e+00,2.4873825684e+03
14,5.0176107883e-01,-5.0089555979e-01,-1.0128300190e+00,2.4863388672e+03
15,5.0174266100e-01,-5.0078701973e-01,-1.0128300190e+00,2.4852978516e+03
16,5.0172680616e-01,-5.0067633390e-01,-1.0128300190e+00,2.4842595215e+03
17,5.0171345472e-01,-5.0056362152e-01,-1.0128300190e+00,2.4832236328e+03
18,5.0170266628e-01,-5.0044906139e-01,-1.0128300190e+00,2.4821892090e+03
19,5.0169438124e-01,-5.0033277273e-01,-1.0128300190e+00,2.4811594238e+03
20,5.0168859959e-01,-5.0021499395e-01,-1.0128300190e+00,2.4801323242e+03
21,5.0168520212e-01,-5.0009572506e-01,-1.0128300190e+00,2.4791098633e+03
22,5.0168418884e-01,-4.9997508526e-01,-1.0128300190e+00,2.4780898438e+03
23,5.0086009502e-01,-4.9962964654e-01,7.8737258911e-01,2.4770751953e+03
24,5.0050199032e-01,-4.9918767810e-01,1.1405055523e+00,2.4760312500e+03
25,5.0037962198e-01,-4.9898925424e-01,-6.0359930992e-01,2.4749877930e+03
26,5.0030285120e-01,-4.9884438515e-01,-9.5187717676e-01,2.4739445801e+03
27,5.0022882223e-01,-4.9869692326e-01,-9.5187717676e-01,2.4729028320e+03
28,5.0015771389e-01,-4.9854677916e-01,-9.5187717676e-01,2.4718625488e+03
29,5.0008958578e-01,-4.9839383364e-01,-9.5187717676e-01,2.4708234863e+03
30,5.0002431870e-01,-4.9823814631e-01,-9.5187717676e-01,2.4697856445e+03
31,4.9996206164e-01,-4.9807977676e-01,-9.5187717676e-01,2.4687504883e+03
32,4.9984320998e-01,-4.9801567197e-01,-1.4405785799e+00,2.4677160645e+03
33,4.9972915649e-01,-4.9794730544e-01,-1.4405785799e+00,2.4666789551e+03
34,4.9960628152e-01,-4.9788004160e-01,-1.5038423538e+00,2.4656406250e+03
