step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999472656e+03
1,5.0051659346e-01,-5.0085598230e-01,5.2334302664e-01,9.9251992188e+03
2,5.0089925528e-01,-5.0098454952e-01,-4.5170778036e-01,9.9406171875e+03
3,5.0153177977e-01,-5.0138735771e-01,-1.2912009656e-01,9.9522529297e+03
4,5.0155591965e-01,-5.0104510784e-01,-2.0578008890e-01,9.9610751953e+03
5,5.0116139650e-01,-5.0092417002e-01,2.8094092011e-01,9.9677753906e+03
6,5.0093853474e-01,-5.0125610828e-01,1.1815836281e-01,9.9728671875e+03
7,5.0090724230e-01,-5.0142890215e-01,8.7467327714e-02,9.9766972656e+03
8,5.0077068806e-01,-5.0121980906e-01,-8.1837064028e-01,9.9795654297e+03
9,5.0086838007e-01,-5.0114333630e-01,-5.5441236496e-01,9.9817187500e+03
10,5.0133621693e-01,-5.0116574764e-01,-3.5079666972e-01,9.9833164062e+03
11,5.0141084194e-01,-5.0093638897e-01,-3.8094839454e-01,9.9844687500e+03
12,5.0119537115e-01,-5.0097286701e-01,9.2862024903e-02,9.9853037109e+03
13,5.0126308203e-01,-5.0129717588e-01,4.1128596663e-01,9.9858691406e+03
14,5.0116735697e-01,-5.0117790699e-01,2.5240948796e-01,9.9862382812e+03
15,5.0112104416e-01,-5.0079476833e-01,-2.8053062037e-02,9.9864550781e+03
16,5.0134420395e-01,-5.0085395575e-01,-6.9344407320e-01,9.9865683594e+03
17,5.0149780512e-01,-5.0135213137e-01,-4.6485282481e-02,9.9865732422e+03
18,5.0128680468e-01,-5.0165677071e-01,-1.6661386192e-01,9.9865195312e+03
19,5.0077027082e-01,-5.0141316652e-01,1.8179191649e-01,9.9864023438e+03
20,5.0051116943e-01,-5.0095432997e-01,4.1831709445e-02,9.9862460938e+03
21,5.0077641010e-01,-5.0054663420e-01,5.5585578084e-02,9.9860546875e+03
22,5.0135117769e-01,-5.0051438808e-01,2.6236046106e-02,9.9858388672e+03
23,5.0165879726e-01,-5.0080168247e-01,-6.1868101358e-01,9.9856093750e+03
24,5.0136327744e-01,-5.0071847439e-01,-4.1607981920e-01,9.9853476562e+03
25,5.0104814768e-01,-5.0054055452e-01,-6.0155436397e-02,9.9850781250e+03
26,5.0101941824e-01,-5.0058060884e-01,1.3685967028e-01,9.9848115234e+03
27,5.0108426809e-01,-5.0104278326e-01,-3.5728326440e-01,9.9845273438e+03
28,5.0110328197e-01,-5.0128519535e-01,-4.2019373178e-01,9.9842285156e+03
29,5.0110274553e-01,-5.0109022856e-01,-3.6460363865e-01,9.9839384766e+03
30,5.0114238262e-01,-5.0088882446e-01,-3.4670567513e-01,9.9836367188e+03
31,5.0137549639e-01,-5.0099575520e-01,-1.6216659546e-01,9.9833291016e+03
32,5.0174790621e-01,-5.0120997429e-01,-1.4694128931e-01,9.9830234375e+03
33,5.0142478943e-01,-5.0085026026e-01,-2.1000295877e-01,9.9827177734e+03
34,5.0087171793e-01,-5.0048583746e-01,-2.8842797503e-02,9.9824101562e+03
