step,vx_25_25,vy_25_25
439,4.7723767161e-01,-4.7262945771e-01
440,4.7719842196e-01,-4.7252708673e-01
441,4.7711467743e-01,-4.7251254320e-01
442,4.7683411837e-01,-4.7268182039e-01
443,4.7691562772e-01,-4.7244513035e-01
444,4.7688859701e-01,-4.7244518995e-01
445,4.7657179832e-01,-4.7249582410e-01
446,4.7679841518e-01,-4.7229111195e-01
447,4.7660923004e-01,-4.7230565548e-01
448,4.7648832202e-01,-4.7230383754e-01
449,4.7654390335e-01,-4.7210305929e-01
450,4.7628584504e-01,-4.7227147222e-01
451,4.7642955184e-01,-4.7194188833e-01
452,4.7623938322e-01,-4.7198647261e-01
453,4.7622162104e-01,-4.7193762660e-01
454,4.7611603141e-01,-4.7197017074e-01
455,4.7601613402e-01,-4.7184661031e-01
456,4.7596937418e-01,-4.7190603614e-01
457,4.7586292028e-01,-4.7174593806e-01
458,4.7592097521e-01,-4.7170174122e-01
459,4.7561013699e-01,-4.7174379230e-01
460,4.7565338016e-01,-4.7157970071e-01
461,4.7556403279e-01,-4.7165051103e-01
462,4.7551816702e-01,-4.7159811854e-01
463,4.7555503249e-01,-4.7139003873e-01
464,4.7540506721e-01,-4.7146573663e-01
465,4.7536292672e-01,-4.7132015228e-01
466,4.7532138228e-01,-4.7129848599e-01
467,4.7518870234e-01,-4.7129589319e-01
468,4.7522386909e-01,-4.7116202116e-01
469,4.7510647774e-01,-4.7121077776e-01
470,4.7506880760e-01,-4.7104394436e-01
471,4.7493913770e-01,-4.7106477618e-01
472,4.7487452626e-01,-4.7107031941e-01
473,4.7480916977e-01,-4.7087034583e-01
474,4.7479724884e-01,-4.7097477317e-01
475,4.7469574213e-01,-4.7088474035e-01
476,4.7458732128e-01,-4.7085228562e-01
477,4.7464349866e-01,-4.7066742182e-01
478,4.7444584966e-01,-4.7079047561e-01
479,4.7444668412e-01,-4.7057896852e-01
480,4.7440066934e-01,-4.7064977884e-01
481,4.7422203422e-01,-4.7053390741e-01
482,4.7421613336e-01,-4.7047215700e-01
483,4.7416767478e-01,-4.7044199705e-01
484,4.7411966324e-01,-4.7040855885e-01
485,4.7402417660e-01,-4.7046667337e-01
486,4.7398307920e-01,-4.7030135989e-01
487,4.7385880351e-01,-4.7027465701e-01
488,4.7390085459e-01,-4.7019883990e-01
489,4.7379022837e-01,-4.7008490562e-01
490,4.7370773554e-01,-4.7017294168e-01
491,4.7367861867e-01,-4.7010567784e-01
492,4.7362592816e-01,-4.7000488639e-01
493,4.7358945012e-01,-4.6990826726e-01
494,4.7341683507e-01,-4.6998056769e-01
495,4.7347840667e-01,-4.6973627806e-01
496,4.7331026196e-01,-4.6991974115e-01
497,4.7333434224e-01,-4.6978688240e-01
498,4.7326418757e-01,-4.6969661117e-01
499,4.7312206030e-01,-4.6963667870e-01
500,4.7314086556e-01,-4.6961390972e-01
501,4.7302561998e-01,-4.6961763501e-01
502,4.7298571467e-01,-4.6945807338e-01
503,4.7292917967e-01,-4.6952646971e-01
504,4.7284859419e-01,-4.6934714913e-01
505,4.7286179662e-01,-4.6922710538e-01
506,4.7276085615e-01,-4.6931472421e-01
507,4.7264441848e-01,-4.6927922964e-01
508,4.7262692451e-01,-4.6917271614e-01
509,4.7255349159e-01,-4.6922451258e-01
510,4.7243618965e-01,-4.6911841631e-01
511,4.7240352631e-01,-4.6915206313e-01
512,4.7240209579e-01,-4.6891909838e-01
513,4.7226825356e-01,-4.6905994415e-01
514,4.7226688266e-01,-4.6894323826e-01
515,4.7219470143e-01,-4.6890315413e-01
516,4.7210970521e-01,-4.6884295344e-01
517,4.7207492590e-01,-4.6880772710e-01
518,4.7197598219e-01,-4.6885886788e-01
519,4.7191289067e-01,-4.6872225404e-01
520,4.7189372778e-01,-4.6858116984e-01
521,4.7181791067e-01,-4.6866288781e-01
522,4.7176557779e-01,-4.6851474047e-01
523,4.7169810534e-01,-4.6846425533e-01
524,4.7164577246e-01,-4.6850338578e-01
525,4.7162020206e-01,-4.6834760904e-01
526,4.7150984406e-01,-4.6843591332e-01
527,4.7152552009e-01,-4.6825450659e-01
528,4.7140491009e-01,-4.6825146675e-01
529,4.7136998177e-01,-4.6820425987e-01
530,4.7133570910e-01,-4.6820217371e-01
531,4.7123974562e-01,-4.6807754040e-01
532,4.7118884325e-01,-4.6816059947e-01
533,4.7116944194e-01,-4.6793815494e-01
534,4.7099277377e-01,-4.6806892753e-01
535,4.7104543447e-01,-4.6786099672e-01
536,4.7087895870e-01,-4.6795725822e-01
537,4.7097137570e-01,-4.6775943041e-01
538,4.7076144814e-01,-4.6785768867e-01
539,4.7086414695e-01,-4.6769976616e-01
540,4.7064563632e-01,-4.6774768829e-01
541,4.7075045109e-01,-4.6757364273e-01
542,4.7051638365e-01,-4.6765825152e-01
543,4.7067433596e-01,-4.6745851636e-01
544,4.7036594152e-01,-4.6759706736e-01
545,4.7059154510e-01,-4.6732410789e-01
546,4.7022312880e-01,-4.6752119064e-01
547,4.7026383877e-01,-4.6740934253e-01
548,4.7018152475e-01,-4.6737939119e-01
549,4.7010886669e-01,-4.6734005213e-01
550,4.7004178166e-01,-4.6729546785e-01
551,4.6997812390e-01,-4.6724772453e-01
552,4.6991676092e-01,-4.6719798446e-01
553,4.7003903985e-01,-4.6704497933e-01
554,4.7007456422e-01,-4.6692427993e-01
555,4.6975296736e-01,-4.6707761288e-01
556,4.6991372108e-01,-4.6682971716e-01
557,4.6968415380e-01,-4.6692621708e-01
558,4.6974956989e-01,-4.6677470207e-01
559,4.6959075332e-01,-4.6681076288e-01
560,4.6960094571e-01,-4.6668764949e-01
561,4.6950829029e-01,-4.6669110656e-01
562,4.6950662136e-01,-4.6660044789e-01
563,4.6938017011e-01,-4.6659922600e-01
564,4.6938991547e-01,-4.6650087833e-01
565,4.6922853589e-01,-4.6655243635e-01
566,4.6936395764e-01,-4.6630918980e-01
567,4.6904000640e-01,-4.6652132273e-01
568,4.6928384900e-01,-4.6618267894e-01
569,4.6907511353e-01,-4.6628239751e-01
570,4.6910756826e-01,-4.6614089608e-01
571,4.6911939979e-01,-4.6601992846e-01
572,4.6883639693e-01,-4.6621072292e-01
573,4.6893107891e-01,-4.6599742770e-01
574,4.6875408292e-01,-4.6608433127e-01
575,4.6874600649e-01,-4.6597671509e-01
576,4.6864360571e-01,-4.6597814560e-01
577,4.6868845820e-01,-4.6582198143e-01
578,4.6845972538e-01,-4.6594724059e-01
579,4.6862506866e-01,-4.6567931771e-01
