step,vx_37_37,vy_37_37,pressure_37_37,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,5.4749287109e+03
1,5.0137263536e-01,-5.0072896481e-01,1.2283152342e+00,5.5682734375e+03
2,5.0196439028e-01,-5.0091737509e-01,1.1578096390e+01,5.5715429688e+03
3,5.0234436989e-01,-5.0134056807e-01,1.1016410828e+01,5.5730844727e+03
4,5.0175076723e-01,-5.0107777119e-01,1.0259816170e+01,5.5735644531e+03
5,5.0104451180e-01,-5.0107544661e-01,1.0469786644e+01,5.5734077148e+03
6,5.0049293041e-01,-5.0103467703e-01,9.5479621887e+00,5.5728237305e+03
7,5.0042116642e-01,-5.0092816353e-01,8.9772043228e+00,5.5719399414e+03
8,5.0054669380e-01,-5.0067085028e-01,9.4126462936e+00,5.5708740234e+03
9,5.0077801943e-01,-5.0069487095e-01,1.0261907578e+01,5.5696459961e+03
10,5.0082188845e-01,-5.0096321106e-01,1.0324509621e+01,5.5683159180e+03
11,5.0079238415e-01,-5.0118559599e-01,1.0377440453e+01,5.5668906250e+03
12,5.0053894520e-01,-5.0082516670e-01,1.0313049316e+01,5.5654086914e+03
13,5.0051242113e-01,-5.0041180849e-01,1.0875546455e+01,5.5638613281e+03
14,5.0058698654e-01,-5.0013822317e-01,1.0407466888e+01,5.5622744141e+03
15,5.0060576200e-01,-5.0001573563e-01,1.0178162575e+01,5.5606484375e+03
16,5.0027990341e-01,-4.9977314472e-01,9.8555965424e+00,5.5589941406e+03
17,5.0008815527e-01,-4.9966135621e-01,9.9850912094e+00,5.5573105469e+03
18,5.0009995699e-01,-4.9976599216e-01,1.0231326103e+01,5.5556044922e+03
19,4.9992763996e-01,-4.9996629357e-01,1.0868334770e+01,5.5538833008e+03
20,4.9978515506e-01,-5.0005376339e-01,1.0506043434e+01,5.5521528320e+03
21,4.9934840202e-01,-4.9962902069e-01,9.7393054962e+00,5.5503979492e+03
22,4.9909651279e-01,-4.9949577451e-01,9.6543359756e+00,5.5486308594e+03
23,4.9929690361e-01,-4.9988514185e-01,9.7639389038e+00,5.5468569336e+03
24,4.9941018224e-01,-4.9992161989e-01,1.0126837730e+01,5.5450629883e+03
25,4.9887752533e-01,-4.9934709072e-01,1.0508638382e+01,5.5432675781e+03
26,4.9864628911e-01,-4.9904701114e-01,1.0534818649e+01,5.5414614258e+03
27,4.9896454811e-01,-4.9942702055e-01,1.0063233376e+01,5.5396430664e+03
28,4.9908652902e-01,-4.9955853820e-01,9.8414030075e+00,5.5378227539e+03
29,4.9842870235e-01,-4.9947208166e-01,1.0239115715e+01,5.5359965820e+03
30,4.9802669883e-01,-4.9923837185e-01,9.9556980133e+00,5.5341660156e+03
31,4.9810779095e-01,-4.9908167124e-01,1.0310715675e+01,5.5323256836e+03
32,4.9817746878e-01,-4.9866813421e-01,1.0111083031e+01,5.5304877930e+03
33,4.9817100167e-01,-4.9793955684e-01,9.8023147583e+00,5.5286445312e+03
34,4.9834886193e-01,-4.9755543470e-01,9.4383897781e+00,5.5268002930e+03
35,4.9882695079e-01,-4.9802744389e-01,9.7476749420e+00,5.5249409180e+03
36,4.9946171045e-01,-4.9832022190e-01,9.9490890503e+00,5.5230825195e+03
37,4.9921688437e-01,-4.9825167656e-01,9.7665557861e+00,5.5212216797e+03
38,4.9851882458e-01,-4.9797353148e-01,9.8507080078e+00,5.5193613281e+03
39,4.9827376008e-01,-4.9822059274e-01,9.6406707764e+00,5.5175014648e+03
