step,vx_62_62,vy_62_62,pressure_62_62,energy
0,4.9999997020e-01,-4.9999997020e-01,0.0000000000e+00,1.5374955078e+04
1,5.0108110905e-01,-5.0097870827e-01,-4.9920594692e-01,1.5533103516e+04
2,5.0133079290e-01,-5.0150752068e-01,6.7227988243e+00,1.5552461914e+04
3,5.0119215250e-01,-5.0113493204e-01,5.3090367317e+00,1.5566916992e+04
4,5.0094324350e-01,-5.0097423792e-01,5.6980919838e+00,1.5577896484e+04
5,5.0080877542e-01,-5.0087308884e-01,6.1814398766e+00,1.5586208008e+04
6,5.0070917606e-01,-5.0073820353e-01,6.4593019485e+00,1.5592506836e+04
7,5.0091344118e-01,-5.0099545717e-01,6.8047733307e+00,1.5597276367e+04
8,5.0089746714e-01,-5.0100326538e-01,6.4441924095e+00,1.5600847656e+04
9,5.0079423189e-01,-5.0057893991e-01,6.1679615974e+00,1.5603533203e+04
10,5.0102972984e-01,-5.0072294474e-01,6.0508890152e+00,1.5605540039e+04
11,5.0124078989e-01,-5.0131309032e-01,5.8504304886e+00,1.5606997070e+04
12,5.0113147497e-01,-5.0138401985e-01,6.3352913857e+00,1.5608058594e+04
13,5.0054252148e-01,-5.0084775686e-01,6.3705797195e+00,1.5608804688e+04
14,5.0047832727e-01,-5.0053286552e-01,6.1848707199e+00,1.5609304688e+04
15,5.0099647045e-01,-5.0049543381e-01,5.8437886238e+00,1.5609623047e+04
16,5.0123000145e-01,-5.0070679188e-01,6.2130022049e+00,1.5609803711e+04
17,5.0109606981e-01,-5.0096017122e-01,6.4149398804e+00,1.5609880859e+04
18,5.0094044209e-01,-5.0097882748e-01,6.7712068558e+00,1.5609877930e+04
19,5.0097316504e-01,-5.0105184317e-01,7.0343890190e+00,1.5609801758e+04
20,5.0116229057e-01,-5.0113677979e-01,6.4210615158e+00,1.5609676758e+04
21,5.0110948086e-01,-5.0074255466e-01,6.4643025398e+00,1.5609513672e+04
22,5.0085598230e-01,-5.0052177906e-01,6.5875978470e+00,1.5609311523e+04
23,5.0093042850e-01,-5.0070601702e-01,6.6094007492e+00,1.5609083984e+04
24,5.0091409683e-01,-5.0091302395e-01,6.2069268227e+00,1.5608838867e+04
25,5.0089615583e-01,-5.0077158213e-01,6.5015592575e+00,1.5608580078e+04
26,5.0086855888e-01,-5.0074028969e-01,6.1450986862e+00,1.5608310547e+04
27,5.0088554621e-01,-5.0100523233e-01,5.7125267982e+00,1.5608039062e+04
28,5.0094175339e-01,-5.0115740299e-01,5.8326034546e+00,1.5607755859e+04
29,5.0071388483e-01,-5.0127035379e-01,5.8327598572e+00,1.5607466797e+04
30,5.0065374374e-01,-5.0099003315e-01,6.1129283905e+00,1.5607170898e+04
31,5.0063377619e-01,-5.0052100420e-01,6.0768141747e+00,1.5606867188e+04
32,5.0084710121e-01,-5.0017744303e-01,6.1317458153e+00,1.5606565430e+04
33,5.0125700235e-01,-5.0031143427e-01,6.0637841225e+00,1.5606254883e+04
34,5.0141263008e-01,-5.0056880713e-01,6.0746469498e+00,1.5605955078e+04
35,5.0125420094e-01,-5.0066661835e-01,6.2970919609e+00,1.5605640625e+04
36,5.0099712610e-01,-5.0091576576e-01,6.4145598412e+00,1.5605335938e+04
37,5.0098693371e-01,-5.0107747316e-01,6.6053090096e+00,1.5605036133e+04
38,5.0077915192e-01,-5.0095093250e-01,6.3452763557e+00,1.5604713867e+04
39,5.0073814392e-01,-5.0069278479e-01,6.4770441055e+00,1.5604408203e+04
40,5.0086981058e-01,-5.0061810017e-01,6.4404931068e+00,1.5604100586e+04
41,5.0099366903e-01,-5.0052946806e-01,6.3389525414e+00,1.5603780273e+04
42,5.0100880861e-01,-5.0050413609e-01,6.4281644821e+00,1.5603472656e+04
43,5.0110775232e-01,-5.0055515766e-01,6.6585087776e+00,1.5603157227e+04
44,5.0091415644e-01,-5.0033473969e-01,6.2126197815e+00,1.5602845703e+04
45,5.0076305866e-01,-5.0018131733e-01,6.4306349754e+00,1.5602528320e+04
46,5.0068306923e-01,-5.0055384636e-01,6.0940542221e+00,1.5602222656e+04
47,5.0086301565e-01,-5.0107449293e-01,6.1850085258e+00,1.5601906250e+04
