step,vx_50_50,vy_50_50,pressure_50_50,energy
0,4.9993833899e-01,-4.9993833899e-01,0.0000000000e+00,9.7999462891e+03
1,5.0122475624e-01,-5.0099128485e-01,3.3074085712e+00,9.9257031250e+03
2,5.0133228302e-01,-5.0114548206e-01,2.8230333328e+00,9.9306484375e+03
3,5.0122463703e-01,-5.0094032288e-01,2.4381564558e-01,9.9332968750e+03
4,5.0088787079e-01,-5.0068640709e-01,-3.4375673532e-01,9.9345458984e+03
5,5.0070494413e-01,-5.0062209368e-01,-2.1989022195e-01,9.9349472656e+03
6,5.0056803226e-01,-5.0041502714e-01,-6.4625686407e-01,9.9347900391e+03
7,5.0058752298e-01,-5.0042486191e-01,-3.8570147753e-01,9.9342275391e+03
8,5.0081866980e-01,-5.0103688240e-01,-4.9879041314e-01,9.9334062500e+03
9,5.0072765350e-01,-5.0107634068e-01,-1.6153821349e-01,9.9324042969e+03
10,5.0018852949e-01,-5.0039523840e-01,-1.2867629528e-01,9.9312490234e+03
11,5.0013136864e-01,-5.0046432018e-01,-4.4880300760e-01,9.9299775391e+03
12,5.0073236227e-01,-5.0096929073e-01,-1.2969653308e-01,9.9286240234e+03
13,5.0070238113e-01,-5.0082713366e-01,3.9959136397e-02,9.9271865234e+03
14,4.9999636412e-01,-5.0023722649e-01,5.5955183506e-01,9.9256943359e+03
15,4.9999237061e-01,-5.0020962954e-01,4.4914221764e-01,9.9241601562e+03
16,5.0046634674e-01,-5.0057876110e-01,3.8115093112e-01,9.9225791016e+03
17,5.0030350685e-01,-5.0042200089e-01,2.3896336555e-01,9.9209628906e+03
18,4.9980738759e-01,-4.9999701977e-01,1.5032666922e-01,9.9193164062e+03
19,4.9991390109e-01,-4.9986901879e-01,-1.0799954832e-01,9.9176552734e+03
20,5.0009816885e-01,-4.9999788404e-01,-9.0429201722e-02,9.9159550781e+03
21,5.0005602837e-01,-4.9990898371e-01,-2.5057077408e-01,9.9142480469e+03
22,5.0000053644e-01,-4.9984109402e-01,-4.5856323093e-02,9.9125117188e+03
23,5.0006359816e-01,-5.0015389919e-01,-6.4904570580e-02,9.9107626953e+03
24,4.9997478724e-01,-5.0014925003e-01,-3.2152560353e-01,9.9090000000e+03
25,4.9966603518e-01,-4.9981352687e-01,-1.9553928077e-01,9.9072197266e+03
26,4.9953514338e-01,-4.9955976009e-01,-2.7070572972e-01,9.9054414062e+03
27,4.9961352348e-01,-4.9936434627e-01,-2.6469033957e-01,9.9036474609e+03
28,4.9987760186e-01,-4.9948561192e-01,2.4859746918e-02,9.9018417969e+03
29,4.9996861815e-01,-4.9972838163e-01,1.0440516472e-01,9.9000302734e+03
30,4.9977114797e-01,-5.0009256601e-01,2.4401228130e-01,9.8982119141e+03
31,4.9967432022e-01,-4.9997532368e-01,1.7834241688e-01,9.8963828125e+03
32,4.9934339523e-01,-4.9948304892e-01,1.4349260926e-01,9.8945517578e+03
33,4.9927461147e-01,-4.9930432439e-01,2.0631935447e-02,9.8927089844e+03
34,4.9956607819e-01,-4.9935549498e-01,1.1862216890e-01,9.8908564453e+03
35,4.9944260716e-01,-4.9915072322e-01,-6.6574171185e-02,9.8890058594e+03
36,4.9911227822e-01,-4.9892812967e-01,2.2877395153e-01,9.8871484375e+03
37,4.9915230274e-01,-4.9908995628e-01,-1.5272028744e-01,9.8852939453e+03
38,4.9928474426e-01,-4.9934881926e-01,-2.6897042990e-01,9.8834277344e+03
39,4.9908316135e-01,-4.9922013283e-01,-3.4253203869e-01,9.8815595703e+03
40,4.9892422557e-01,-4.9918743968e-01,-2.0938780159e-02,9.8796865234e+03
41,4.9908566475e-01,-4.9945896864e-01,-1.5512599051e-01,9.8778183594e+03
42,4.9891775846e-01,-4.9917799234e-01,-3.2880939543e-02,9.8759335938e+03
43,4.9858912826e-01,-4.9882853031e-01,-2.9555484653e-01,9.8740517578e+03
44,4.9872031808e-01,-4.9879869819e-01,-3.0440768600e-01,9.8721738281e+03
45,4.9897643924e-01,-4.9892827868e-01,-4.8615217209e-02,9.8702841797e+03
46,4.9882897735e-01,-4.9870711565e-01,2.0388151705e-01,9.8683916016e+03
47,4.9858853221e-01,-4.9838858843e-01,3.1020747498e-02,9.8665029297e+03
48,4.9850535393e-01,-4.9826151133e-01,-2.7648797631e-01,9.8646162109e+03
49,4.9872174859e-01,-4.9843180180e-01,-1.6699896753e-01,9.8627236328e+03
50,4.9882107973e-01,-4.9874848127e-01,-3.6044734716e-01,9.8608232422e+03
51,4.9862146378e-01,-4.9868252873e-01,-2.3553386331e-01,9.8589267578e+03
52,4.9839755893e-01,-4.9844384193e-01,-9.1974489624e-04,9.8570283203e+03
53,4.9850457907e-01,-4.9825969338e-01,2.2476764023e-01,9.8551279297e+03
54,4.9878290296e-01,-4.9824813008e-01,2.5923781097e-02,9.8532333984e+03
55,4.9875888228e-01,-4.9841019511e-01,5.1098123193e-02,9.8513281250e+03
56,4.9837118387e-01,-4.9834620953e-01,-4.4075378776e-01,9.8494208984e+03
57,4.9797174335e-01,-4.9820610881e-01,-4.1757550836e-01,9.8475156250e+03
58,4.9789685011e-01,-4.9822098017e-01,-3.0106598139e-01,9.8456152344e+03
59,4.9812608957e-01,-4.9827504158e-01,-8.6681410670e-02,9.8437099609e+03
60,4.9833583832e-01,-4.9816241860e-01,6.8145081401e-02,9.8417998047e+03
61,4.9831774831e-01,-4.9824160337e-01,-3.1088959426e-02,9.8398896484e+03
62,4.9826112390e-01,-4.9856758118e-01,1.9957544282e-02,9.8379794922e+03
63,4.9804583192e-01,-4.9836286902e-01,3.2189004123e-02,9.8360751953e+03
64,4.9766188860e-01,-4.9790266156e-01,-1.6773649259e-03,9.8341621094e+03
65,4.9783751369e-01,-4.9775189161e-01,-1.7681562901e-01,9.8322529297e+03
66,4.9826034904e-01,-4.9781996012e-01,-1.6575950384e-01,9.8303408203e+03
67,4.9823507667e-01,-4.9770972133e-01,-2.4753414094e-01,9.8284238281e+03
68,4.9795973301e-01,-4.9756485224e-01,-1.7559109628e-01,9.8265117188e+03
69,4.9784407020e-01,-4.9768897891e-01,-4.1234430671e-01,9.8245927734e+03
70,4.9787175655e-01,-4.9795678258e-01,7.6838051900e-03,9.8226796875e+03
71,4.9785009027e-01,-4.9802881479e-01,-6.9989338517e-02,9.8207695312e+03
72,4.9751493335e-01,-4.9780243635e-01,-1.1333709210e-01,9.8188505859e+03
73,4.9729642272e-01,-4.9747520685e-01,-1.0429855436e-01,9.8169365234e+03
74,4.9736627936e-01,-4.9748110771e-01,-2.4532966316e-01,9.8150253906e+03
75,4.9750250578e-01,-4.9764418602e-01,-4.8844844103e-01,9.8131074219e+03
76,4.9737414718e-01,-4.9752947688e-01,-4.5718804002e-01,9.8111875000e+03
77,4.9710622430e-01,-4.9739161134e-01,-7.9415060580e-02,9.8092734375e+03
78,4.9710455537e-01,-4.9716413021e-01,-3.4165553749e-02,9.8073574219e+03
79,4.9710860848e-01,-4.9681717157e-01,-9.4592779875e-02,9.8054394531e+03
80,4.9720844626e-01,-4.9678269029e-01,-2.9783996940e-01,9.8035244141e+03
81,4.9731504917e-01,-4.9701878428e-01,-3.2162326574e-01,9.8016064453e+03
82,4.9716398120e-01,-4.9714115262e-01,-5.1555806398e-01,9.7996884766e+03
83,4.9693781137e-01,-4.9738633633e-01,-1.7267143726e-01,9.7977695312e+03
84,4.9688893557e-01,-4.9764513969e-01,1.2465228327e-02,9.7958574219e+03
85,4.9678379297e-01,-4.9741613865e-01,-8.3597317338e-02,9.7939326172e+03
86,4.9647924304e-01,-4.9684765935e-01,-3.2532274723e-01,9.7920195312e+03
87,4.9646794796e-01,-4.9648395181e-01,-2.4818547070e-01,9.7901044922e+03
88,4.9673989415e-01,-4.9653717875e-01,-3.2428246737e-01,9.7881894531e+03
89,4.9690619111e-01,-4.9687635899e-01,-3.6852863431e-01,9.7862675781e+03
90,4.9678599834e-01,-4.9709033966e-01,-5.2768254280e-01,9.7843505859e+03
91,4.9639904499e-01,-4.9696376920e-01,-5.6749039888e-01,9.7824326172e+03
92,4.9631345272e-01,-4.9693366885e-01,-2.3977629840e-01,9.7805156250e+03
93,4.9649757147e-01,-4.9678242207e-01,-5.3297199309e-02,9.7786054688e+03
94,4.9659499526e-01,-4.9670830369e-01,1.0905285180e-01,9.7766826172e+03
95,4.9670532346e-01,-4.9677795172e-01,-3.4291118383e-02,9.7747597656e+03
96,4.9668535590e-01,-4.9651181698e-01,-7.8594356775e-02,9.7728369141e+03
97,4.9634703994e-01,-4.9603486061e-01,-2.9190948606e-01,9.7709238281e+03
98,4.9610945582e-01,-4.9583226442e-01,-5.5003565550e-01,9.7690078125e+03
99,4.9643096328e-01,-4.9615651369e-01,-2.9547619820e-01,9.7670908203e+03
100,4.9673587084e-01,-4.9632549286e-01,-2.1209393442e-01,9.7651699219e+03
101,4.9628952146e-01,-4.9581396580e-01,-3.6744326353e-01,9.7632509766e+03
102,4.9593517184e-01,-4.9552854896e-01,-4.8189160228e-01,9.7613408203e+03
