step,vx_25_25,vy_25_25,pressure_25_25,energy
0,4.9975326657e-01,-4.9975326657e-01,0.0000000000e+00,2.3998942871e+03
1,5.0390458107e-01,-5.0342983007e-01,-1.9637105465e+00,2.4623652344e+03
2,5.0262355804e-01,-5.0274801254e-01,-1.8320956230e+00,2.4697189941e+03
3,5.0170010328e-01,-5.0201296806e-01,-1.8571988344e+00,2.4752431641e+03
4,5.0168490410e-01,-5.0164055824e-01,6.4361506701e-01,2.4794042969e+03
5,5.0199210644e-01,-5.0193798542e-01,3.4626451135e-01,2.4825058594e+03
6,5.0218272209e-01,-5.0216579437e-01,-4.3351911008e-02,2.4847966309e+03
7,5.0202238560e-01,-5.0280725956e-01,-7.8504097462e-01,2.4864797363e+03
8,5.0181186199e-01,-5.0257468224e-01,-9.2219102383e-01,2.4876765137e+03
9,5.0171965361e-01,-5.0161343813e-01,-9.6209371090e-01,2.4885163574e+03
10,5.0179415941e-01,-5.0104856491e-01,-8.5491245985e-01,2.4890996094e+03
11,5.0248587132e-01,-5.0071233511e-01,-1.0314860344e+00,2.4894882812e+03
12,5.0264787674e-01,-5.0080710649e-01,-1.5170749426e+00,2.4897075195e+03
13,5.0249266624e-01,-5.0164109468e-01,-1.6570858955e+00,2.4897949219e+03
14,5.0208431482e-01,-5.0184667110e-01,-1.1780778170e+00,2.4897976074e+03
15,5.0176250935e-01,-5.0209134817e-01,-6.4102780819e-01,2.4897189941e+03
16,5.0190728903e-01,-5.0205355883e-01,-2.9447433352e-01,2.4895898438e+03
17,5.0192904472e-01,-5.0175678730e-01,-1.2031350136e+00,2.4894099121e+03
18,5.0198620558e-01,-5.0135797262e-01,-8.1770980358e-01,2.4891992188e+03
19,5.0275421143e-01,-5.0093275309e-01,-6.1595624685e-01,2.4889633789e+03
20,5.0277620554e-01,-5.0051534176e-01,-1.6289538145e+00,2.4887067871e+03
21,5.0211572647e-01,-5.0004190207e-01,-8.7305772305e-01,2.4884382324e+03
22,5.0189471245e-01,-5.0059777498e-01,-1.6963869333e+00,2.4881547852e+03
23,5.0215059519e-01,-5.0183534622e-01,-1.3582845926e+00,2.4878603516e+03
24,5.0171846151e-01,-5.0220710039e-01,-1.7173700333e+00,2.4875654297e+03
25,5.0106537342e-01,-5.0131136179e-01,-4.1578960419e-01,2.4872609863e+03
26,5.0095874071e-01,-5.0014156103e-01,-1.1379604340e+00,2.4869567871e+03
27,5.0151109695e-01,-4.9993145466e-01,-1.1593613625e+00,2.4866538086e+03
28,5.0230723619e-01,-5.0041723251e-01,-2.2215273380e+00,2.4863425293e+03
29,5.0203627348e-01,-5.0057542324e-01,-9.6982049942e-01,2.4860329590e+03
30,5.0128364563e-01,-5.0033551455e-01,-1.8731822968e+00,2.4857155762e+03
31,5.0114989281e-01,-5.0011694431e-01,-1.0883449316e+00,2.4853994141e+03
32,5.0130784512e-01,-4.9964952469e-01,-1.2932314873e+00,2.4850847168e+03
33,5.0118374825e-01,-5.0017428398e-01,-2.0671186447e+00,2.4847695312e+03
34,5.0168007612e-01,-5.0090163946e-01,-1.0486472845e+00,2.4844531250e+03
35,5.0141155720e-01,-5.0135493279e-01,-9.0801215172e-01,2.4841406250e+03
36,5.0116932392e-01,-5.0132995844e-01,-5.3893381357e-01,2.4838217773e+03
37,5.0062531233e-01,-5.0004059076e-01,-1.6830579042e+00,2.4835063477e+03
38,5.0074946880e-01,-4.9947148561e-01,-1.2856787443e+00,2.4831928711e+03
39,5.0187188387e-01,-4.9939277768e-01,-2.2162303925e+00,2.4828813477e+03
40,5.0217616558e-01,-4.9956569076e-01,-1.3016648293e+00,2.4825676270e+03
41,5.0181281567e-01,-4.9991142750e-01,-1.2544671297e+00,2.4822575684e+03
42,5.0185829401e-01,-4.9960643053e-01,-1.6562693119e+00,2.4819409180e+03
43,5.0116771460e-01,-4.9884590507e-01,-1.6240332127e+00,2.4816245117e+03
44,5.0081986189e-01,-4.9875867367e-01,-1.2681013346e+00,2.4813056641e+03
45,5.0139689445e-01,-4.9941176176e-01,-1.8525520563e+00,2.4809848633e+03
46,5.0192111731e-01,-5.0037246943e-01,-1.3041974306e+00,2.4806728516e+03
47,5.0142198801e-01,-5.0029933453e-01,-1.7839542627e+00,2.4803530273e+03
48,5.0066018105e-01,-4.9969518185e-01,-8.6573505402e-01,2.4800471191e+03
49,5.0088900328e-01,-4.9912667274e-01,-1.8862890005e+00,2.4797299805e+03
50,5.0091636181e-01,-4.9899098277e-01,-1.3246651888e+00,2.4794223633e+03
51,5.0074797869e-01,-4.9944826961e-01,-1.9576421976e+00,2.4791162109e+03
52,5.0099682808e-01,-4.9920368195e-01,-1.6439391375e+00,2.4788022461e+03
53,5.0082784891e-01,-4.9836587906e-01,-1.3230942488e+00,2.4784921875e+03
54,5.0021094084e-01,-4.9841216207e-01,-1.7471042871e+00,2.4781765137e+03
55,5.0098294020e-01,-4.9949434400e-01,-1.9821850061e+00,2.4778664551e+03
56,5.0107687712e-01,-5.0010049343e-01,-1.5183130503e+00,2.4775576172e+03
