step,vx_187_62,vy_187_62,pressure_187_62,Cd,Cl,energy
23,5.0051722527e+00,2.6713454281e-04,5.6959570312e+02,1.0632365942e+00,-6.9240229204e-03,3.9831056250e+05
24,5.0086278915e+00,-1.3361856109e-03,5.5482958984e+02,1.0657223463e+00,-1.1171744205e-02,3.9893131250e+05
25,5.0114221573e+00,1.4598096022e-03,5.2072326660e+02,1.0615820885e+00,-1.6209242865e-02,3.9952962500e+05
26,5.0141639709e+00,-9.4955047825e-04,4.7721899414e+02,1.0576100349e+00,-1.4223631471e-02,4.0008296875e+05
27,5.0173029900e+00,5.4312037537e-04,4.0767666626e+02,1.0574077368e+00,-1.5534243546e-02,4.0059315625e+05
28,5.0204105377e+00,1.3185519492e-05,3.2691751099e+02,1.0496716499e+00,-2.7908917516e-02,4.0104512500e+05
29,5.0200309753e+00,-8.2451675553e-04,2.2758818054e+02,1.0449202061e+00,-2.7633657679e-02,4.0142562500e+05
30,5.0209646225e+00,9.2264288105e-04,1.3261495972e+02,1.0507225990e+00,-3.3997848630e-02,4.0172009375e+05
31,5.0230932236e+00,-1.0503852973e-03,3.4653972626e+01,1.0439248085e+00,-3.9608135819e-02,4.0193703125e+05
32,5.0210356712e+00,-8.9154258603e-05,-5.4403423309e+01,1.0466736555e+00,-4.5148108155e-02,4.0206712500e+05
33,5.0197505951e+00,-8.8162568863e-04,-1.3532072449e+02,1.0502655506e+00,-5.3810738027e-02,4.0211771875e+05
34,5.0176806450e+00,5.0282396842e-04,-2.0296115112e+02,1.0426402092e+00,-6.2289711088e-02,4.0210737500e+05
35,5.0162191391e+00,2.7635978768e-04,-2.5506954956e+02,1.0472818613e+00,-6.4305596054e-02,4.0205312500e+05
36,5.0118956566e+00,-3.8597267121e-05,-3.0823171997e+02,1.0420570374e+00,-7.9534307122e-02,4.0195321875e+05
37,5.0088353157e+00,7.2958786041e-04,-3.3718872070e+02,1.0431220531e+00,-7.6611451805e-02,4.0182553125e+05
38,5.0058350563e+00,-4.9102766206e-04,-3.6485745239e+02,1.0432814360e+00,-6.7721150815e-02,4.0167878125e+05
39,5.0013947487e+00,-6.8257225212e-04,-3.8348773193e+02,1.0414856672e+00,-7.3825322092e-02,4.0151990625e+05
40,4.9981079102e+00,3.3760466613e-03,-3.9488427734e+02,1.0425597429e+00,-6.0875777155e-02,4.0136403125e+05
41,4.9978747368e+00,2.7704692911e-04,-3.9750933838e+02,1.0327622890e+00,-5.8857027441e-02,4.0120375000e+05
42,4.9894070625e+00,-2.1344022825e-03,-3.8964083862e+02,1.0391100645e+00,-5.7111911476e-02,4.0104793750e+05
43,4.9839763641e+00,7.7968148980e-04,-3.7519018555e+02,1.0315530300e+00,-4.8838928342e-02,4.0089865625e+05
44,4.9826359749e+00,5.5436266121e-04,-3.4713876343e+02,1.0199953318e+00,-3.7310998887e-02,4.0077646875e+05
45,4.9766268730e+00,-9.8918750882e-04,-3.1507748413e+02,1.0198030472e+00,-2.6626495644e-02,4.0067946875e+05
46,4.9715332985e+00,1.4015968191e-04,-2.7448297119e+02,1.0121152401e+00,-1.5304165892e-02,4.0060953125e+05
47,4.9681072235e+00,3.0470648198e-04,-2.3036598206e+02,1.0114133358e+00,-3.6171873217e-04,4.0057065625e+05
48,4.9644517899e+00,4.9302866682e-04,-1.8335786438e+02,1.0040370226e+00,1.7296418548e-02,4.0057387500e+05
49,4.9595193863e+00,-4.2946613394e-04,-1.3059478760e+02,1.0017495155e+00,2.3092348129e-02,4.0061387500e+05
50,4.9529099464e+00,1.7792950384e-03,-7.6039512634e+01,9.9907511473e-01,4.4863898307e-02,4.0070031250e+05
51,4.9492568970e+00,-8.6960871704e-04,-2.1158002853e+01,9.9970233440e-01,5.3293615580e-02,4.0083006250e+05
52,4.9431881905e+00,-1.0072827572e-03,3.1325048447e+01,9.9067741632e-01,6.8256117404e-02,4.0099862500e+05
53,4.9362521172e+00,-5.6622462580e-04,8.3584800720e+01,9.9782872200e-01,7.8456602991e-02,4.0122278125e+05
54,4.9262752533e+00,-1.0347840143e-03,1.3316213989e+02,9.8662871122e-01,9.0822815895e-02,4.0148628125e+05
55,4.9136557579e+00,-1.0583957192e-03,1.7727305603e+02,9.9631154537e-01,1.0453645140e-01,4.0176937500e+05
56,4.8973660469e+00,-3.1034410931e-03,2.1967393494e+02,9.9640059471e-01,1.0556265712e-01,4.0210015625e+05
57,4.8733015060e+00,-5.8210222051e-03,2.5703369141e+02,9.9411940575e-01,1.2039465457e-01,4.0245762500e+05
58,4.8346395493e+00,-7.1106790565e-03,2.8718395996e+02,1.0054014921e+00,1.2716789544e-01,4.0283465625e+05
59,4.7853832245e+00,-9.6863321960e-03,3.1202572632e+02,1.0071872473e+00,1.2804277241e-01,4.0323671875e+05
60,4.7267236710e+00,-1.2410158291e-02,3.2334579468e+02,1.0067456961e+00,1.3327726722e-01,4.0366506250e+05
61,4.6627244949e+00,-1.2504943646e-02,3.2973950195e+02,1.0139546394e+00,1.2472772598e-01,4.0409237500e+05
62,4.5994167328e+00,-1.0196787305e-02,3.2776803589e+02,1.0114727020e+00,1.2545341253e-01,4.0451815625e+05
63,4.5307831764e+00,-5.8984863572e-03,3.2317645264e+02,1.0156788826e+00,1.0851988196e-01,4.0495584375e+05
64,4.4612488747e+00,2.5461297482e-03,3.0719973755e+02,1.0181989670e+00,1.1473609507e-01,4.0537178125e+05
65,4.3998055458e+00,1.0599249974e-02,2.8881042480e+02,1.0059409142e+00,9.7952045500e-02,4.0577359375e+05
66,4.3377723694e+00,1.8864132464e-02,2.5891400146e+02,1.0105148554e+00,8.2550421357e-02,4.0615793750e+05
67,4.2807860374e+00,1.6177913174e-02,2.2599147034e+02,1.0033581257e+00,7.2771869600e-02,4.0652225000e+05
68,4.2200922966e+00,1.7586138099e-02,1.8474241638e+02,1.0051771402e+00,6.1967637390e-02,4.0683943750e+05
69,4.1630907059e+00,1.3827970251e-02,1.3934590149e+02,1.0029810667e+00,4.3558884412e-02,4.0712546875e+05
70,4.1107621193e+00,1.3221799396e-02,9.3017311096e+01,9.9742192030e-01,4.5863572508e-02,4.0737112500e+05
71,4.0652356148e+00,2.0662636962e-03,4.1557441711e+01,1.0043840408e+00,2.4962043390e-02,4.0758259375e+05
72,4.0133414268e+00,-2.4363119155e-02,-1.2691396713e+01,9.9609893560e-01,1.7511652783e-02,4.0774968750e+05
73,3.9507892132e+00,-5.3932722658e-02,-6.6571273804e+01,9.9190032482e-01,-4.5621418394e-03,4.0786568750e+05
74,3.8863704205e+00,-8.7030686438e-02,-1.1750365448e+02,9.9160486460e-01,-7.7644200064e-03,4.0795453125e+05
75,3.8264200687e+00,-1.0685712099e-01,-1.6426397705e+02,9.9201840162e-01,-1.4853449538e-02,4.0800140625e+05
76,3.7868833542e+00,-1.0582212359e-01,-2.0451062012e+02,9.8174262047e-01,-1.5003807843e-02,4.0801562500e+05
77,3.7752420902e+00,-9.4601601362e-02,-2.4259373474e+02,9.7929114103e-01,-6.8559567444e-03,4.0800025000e+05
78,3.7733910084e+00,-6.9128029048e-02,-2.6922167969e+02,9.7894799709e-01,6.1196936294e-03,4.0795709375e+05
79,3.7732310295e+00,-4.8128344119e-02,-2.9186975098e+02,9.9154871702e-01,2.4550909176e-02,4.0788956250e+05
80,3.7553262711e+00,-3.2191235572e-02,-3.0119293213e+02,9.9276059866e-01,4.4687986374e-02,4.0781450000e+05
81,3.7189524174e+00,-2.3482730612e-02,-3.0566409302e+02,1.0070128441e+00,6.7175842822e-02,4.0773631250e+05
82,3.6822564602e+00,-2.8486950323e-02,-3.0306176758e+02,1.0161067247e+00,9.8021805286e-02,4.0766396875e+05
83,3.6624703407e+00,-5.4917715490e-02,-2.9273214722e+02,1.0215883255e+00,1.2507505715e-01,4.0759734375e+05
84,3.6741621494e+00,-8.9592710137e-02,-2.7405505371e+02,1.0346875191e+00,1.6562128067e-01,4.0753771875e+05
85,3.7258684635e+00,-1.1408253759e-01,-2.4677796936e+02,1.0337837934e+00,1.9857840240e-01,4.0750921875e+05
86,3.8434762955e+00,-1.2842030823e-01,-2.2060873413e+02,1.0434597731e+00,2.2983576357e-01,4.0749962500e+05
87,4.0595431328e+00,-1.1988874525e-01,-1.7748637390e+02,1.0540410280e+00,2.6732480526e-01,4.0752428125e+05
88,4.3508152962e+00,-8.8706791401e-02,-1.4363931274e+02,1.0586297512e+00,2.8902497888e-01,4.0757284375e+05
89,4.6005797386e+00,-1.0196199268e-01,-1.1665833282e+02,1.0611131191e+00,3.0674633384e-01,4.0765925000e+05
90,4.7074766159e+00,-1.2138941884e-01,-9.2446502686e+01,1.0700807571e+00,3.1993165612e-01,4.0778003125e+05
91,4.7493934631e+00,-1.1999458075e-01,-6.3880889893e+01,1.0666750669e+00,3.1897956133e-01,4.0794234375e+05
92,4.7903690338e+00,-1.1425520480e-01,-3.7406883240e+01,1.0732369423e+00,3.0247882009e-01,4.0812625000e+05
93,4.8168773651e+00,-9.7937367857e-02,-1.3925590515e+01,1.0734441280e+00,2.8662461042e-01,4.0833778125e+05
94,4.8111925125e+00,-9.8802775145e-02,2.5138370514e+01,1.0780462027e+00,2.5308570266e-01,4.0857371875e+05
95,4.7462048531e+00,-8.8850602508e-02,4.8037300110e+01,1.0788174868e+00,2.1992029250e-01,4.0883665625e+05
96,4.5930590630e+00,-4.8831455410e-02,4.8192058563e+01,1.0843240023e+00,1.5780790150e-01,4.0911378125e+05
97,4.3104863167e+00,1.0871618986e-01,7.3904357910e+01,1.0851900578e+00,1.1050132662e-01,4.0940240625e+05
98,3.9770574570e+00,3.5158723593e-01,8.8980010986e+01,1.0893027782e+00,3.3355012536e-02,4.0970353125e+05
99,3.8733716011e+00,5.2292793989e-01,1.1593647766e+02,1.1006349325e+00,-3.2941631973e-02,4.0999712500e+05
100,4.1458058357e+00,4.9872782826e-01,1.3062619019e+02,1.1039770842e+00,-1.0846262425e-01,4.1028553125e+05
101,4.4082694054e+00,4.5699453354e-01,1.2087104797e+02,1.1053295135e+00,-1.8097823858e-01,4.1056403125e+05
102,4.4605169296e+00,5.1071423292e-01,7.9583267212e+01,1.1130946875e+00,-2.5884187222e-01,4.1084206250e+05
103,4.5379920006e+00,5.0726395845e-01,3.0417774200e+01,1.1200480461e+00,-3.2759463787e-01,4.1111062500e+05
104,4.6026659012e+00,4.9414181709e-01,-1.9627799988e+01,1.1330132484e+00,-3.9133569598e-01,4.1135962500e+05
105,4.6312975883e+00,4.8181232810e-01,-6.5804039001e+01,1.1294111013e+00,-4.2669138312e-01,4.1159378125e+05
106,4.6378226280e+00,4.7049790621e-01,-1.1209333038e+02,1.1445071697e+00,-4.6788483858e-01,4.1179781250e+05
107,4.6158952713e+00,4.7825977206e-01,-1.6120109558e+02,1.1576654911e+00,-4.8456794024e-01,4.1197562500e+05
108,4.5842084885e+00,4.6981281042e-01,-2.1890260315e+02,1.1594746113e+00,-5.0204318762e-01,4.1212993750e+05
109,4.5278496742e+00,4.4783061743e-01,-2.8119610596e+02,1.1633056402e+00,-4.8437574506e-01,4.1225481250e+05
110,4.4299421310e+00,4.1829353571e-01,-3.5147360229e+02,1.1609077454e+00,-4.7611618042e-01,4.1236065625e+05
111,4.2895274162e+00,3.6774066091e-01,-4.3710229492e+02,1.1668729782e+00,-4.3470072746e-01,4.1243175000e+05
112,4.1055397987e+00,2.7481639385e-01,-5.5010089111e+02,1.1563569307e+00,-3.6706474423e-01,4.1248356250e+05
113,3.9029338360e+00,1.2582921982e-01,-6.6108081055e+02,1.1520681381e+00,-2.9859638214e-01,4.1251906250e+05
114,3.7020471096e+00,-1.0500750691e-01,-7.8320996094e+02,1.1399244070e+00,-2.0898067951e-01,4.1253153125e+05
115,3.5711932182e+00,-4.0145874023e-01,-8.7235766602e+02,1.1356794834e+00,-1.1182153970e-01,4.1253918750e+05
116,3.5504536629e+00,-7.0881253481e-01,-9.2129785156e+02,1.1272033453e+00,-1.3357030228e-02,4.1253909375e+05
117,3.6509666443e+00,-9.6885788441e-01,-9.2298522949e+02,1.1370623112e+00,9.9571675062e-02,4.1253065625e+05
118,3.7190973759e+00,-1.2312853336e+00,-9.1245544434e+02,1.1533952951e+00,2.0800887048e-01,4.1253812500e+05
119,3.9006247520e+00,-1.2190573215e+00,-8.9634252930e+02,1.1605689526e+00,2.9630222917e-01,4.1255062500e+05
120,4.0499911308e+00,-1.2844699621e+00,-9.3517712402e+02,1.1693550348e+00,3.9336800575e-01,4.1258565625e+05
121,4.1153764725e+00,-1.3403935432e+00,-1.0172128296e+03,1.1879463196e+00,4.4956114888e-01,4.1262496875e+05
122,4.1152997017e+00,-1.4126057625e+00,-1.1263021240e+03,1.1991196871e+00,4.9195310473e-01,4.1269993750e+05
123,4.0645251274e+00,-1.4836746454e+00,-1.3058334961e+03,1.2182967663e+00,5.1823800802e-01,4.1278693750e+05
124,3.9489037991e+00,-1.6018968821e+00,-1.5593494873e+03,1.2257150412e+00,5.0647485256e-01,4.1289978125e+05
125,3.7440295219e+00,-1.7080217600e+00,-1.9432917480e+03,1.2270922661e+00,4.8269748688e-01,4.1302371875e+05
126,3.4186351299e+00,-1.7264715433e+00,-2.5345307617e+03,1.2207434177e+00,4.4690963626e-01,4.1316065625e+05
127,3.3890399933e+00,-1.1208442450e+00,-3.2693710938e+03,1.2158678770e+00,3.8214105368e-01,4.1330140625e+05
128,3.3589262962e+00,-6.3317334652e-01,-3.8068903809e+03,1.1984115839e+00,3.0448886752e-01,4.1345437500e+05
129,3.2425901890e+00,7.6939046383e-02,-4.1062661133e+03,1.1803261042e+00,2.2891040146e-01,4.1360018750e+05
130,3.2402944565e+00,7.8534215689e-01,-4.0756113281e+03,1.1619453430e+00,1.1355432123e-01,4.1375212500e+05
131,3.2530660629e+00,1.4312223196e+00,-3.7203562012e+03,1.1424121857e+00,8.0921873450e-03,4.1391950000e+05
132,3.1521613598e+00,2.2182621956e+00,-3.0285749512e+03,1.1420427561e+00,-1.0325279087e-01,4.1409012500e+05
133,3.4860730171e+00,2.2534439564e+00,-2.2311938477e+03,1.1529142857e+00,-2.1175031364e-01,4.1426190625e+05
134,3.7854311466e+00,2.1581475735e+00,-1.7571334229e+03,1.1611090899e+00,-2.8649362922e-01,4.1443650000e+05
135,3.9720573425e+00,1.9270073175e+00,-1.4998012695e+03,1.1849124432e+00,-3.8330027461e-01,4.1459878125e+05
136,4.0626101494e+00,1.8206772804e+00,-1.3972879639e+03,1.2085790634e+00,-4.4371771812e-01,4.1474900000e+05
137,4.0689835548e+00,1.7968339920e+00,-1.3901522217e+03,1.2206376791e+00,-4.7859576344e-01,4.1489087500e+05
138,4.0059804916e+00,1.8017716408e+00,-1.4624664307e+03,1.2293410301e+00,-4.9598485231e-01,4.1500387500e+05
139,3.9246497154e+00,1.7775700092e+00,-1.6056901855e+03,1.2343268394e+00,-4.7949638963e-01,4.1510775000e+05
140,3.7430825233e+00,1.7569440603e+00,-1.8397131348e+03,1.2290314436e+00,-4.4947323203e-01,4.1517359375e+05
141,3.4683659077e+00,1.6717890501e+00,-2.1627368164e+03,1.2068656683e+00,-3.8726222515e-01,4.1520365625e+05
142,3.1389513016e+00,1.5165822506e+00,-2.6307270508e+03,1.2060945034e+00,-3.1661358476e-01,4.1519875000e+05
143,2.6405620575e+00,1.2828884125e+00,-3.2623457031e+03,1.1871207952e+00,-2.1668927372e-01,4.1518700000e+05
144,2.4558532238e+00,7.2214001417e-01,-3.9656328125e+03,1.1725949049e+00,-1.2590421736e-01,4.1515337500e+05
145,2.5603594780e+00,-4.1446566582e-02,-4.3934965820e+03,1.1720460653e+00,-1.8193097785e-02,4.1510865625e+05
146,2.5104255676e+00,-8.0358546972e-01,-4.4220512695e+03,1.1652597189e+00,8.2453899086e-02,4.1507246875e+05
147,2.3856990337e+00,-1.5459146500e+00,-4.0614848633e+03,1.1705303192e+00,1.7481783032e-01,4.1505484375e+05
148,2.5069646835e+00,-2.0310094357e+00,-3.3703081055e+03,1.1852095127e+00,2.6422607899e-01,4.1506800000e+05
149,2.9843838215e+00,-2.2003438473e+00,-2.7376369629e+03,1.1921297312e+00,3.4111386538e-01,4.1508018750e+05
150,3.3495502472e+00,-2.3110980988e+00,-2.3433115234e+03,1.2161051035e+00,4.0359020233e-01,4.1510084375e+05
151,3.5520799160e+00,-2.3168396950e+00,-2.1163234863e+03,1.2303558588e+00,4.3868798018e-01,4.1511378125e+05
152,3.7171885967e+00,-2.3151271343e+00,-2.0551718750e+03,1.2383415699e+00,4.5166957378e-01,4.1511706250e+05
153,3.7801561356e+00,-2.3450360298e+00,-2.1045046387e+03,1.2376744747e+00,4.5867973566e-01,4.1509468750e+05
154,3.7452859879e+00,-2.4251039028e+00,-2.2799416504e+03,1.2373223305e+00,4.2074739933e-01,4.1503890625e+05
155,3.6555190086e+00,-2.5139608383e+00,-2.6126806641e+03,1.2280830145e+00,3.8585004210e-01,4.1496565625e+05
156,3.4786550999e+00,-2.6254973412e+00,-3.1721137695e+03,1.2123063803e+00,3.1611090899e-01,4.1488275000e+05
157,3.1302208900e+00,-2.6668624878e+00,-4.0665710449e+03,1.1993254423e+00,2.4760200083e-01,4.1480675000e+05
158,3.4557266235e+00,-1.6588284969e+00,-5.1479614258e+03,1.1822191477e+00,1.5812258422e-01,4.1473565625e+05
159,3.5652818680e+00,-1.0818258524e+00,-5.8887504883e+03,1.1681154966e+00,6.5329164267e-02,4.1468062500e+05
160,3.6617641449e+00,-3.3043238521e-01,-6.3988564453e+03,1.1584537029e+00,-4.8731703311e-02,4.1464365625e+05
161,3.8162472248e+00,3.1844282150e-01,-6.6385683594e+03,1.1550952196e+00,-1.3673742115e-01,4.1464518750e+05
162,3.9218504429e+00,8.9136797190e-01,-6.6066660156e+03,1.1639025211e+00,-2.3286628723e-01,4.1470034375e+05
163,3.9155995846e+00,1.5131623745e+00,-6.3376840820e+03,1.1646941900e+00,-3.0881157517e-01,4.1479540625e+05
164,3.7430937290e+00,2.3783631325e+00,-5.6887905273e+03,1.1760729551e+00,-3.7885290384e-01,4.1490778125e+05
165,3.5603659153e+00,3.1625392437e+00,-4.4899975586e+03,1.1917744875e+00,-4.2684075236e-01,4.1501200000e+05
166,3.7079887390e+00,3.1972849369e+00,-3.2233347168e+03,1.1981362104e+00,-4.4988834858e-01,4.1510521875e+05
167,3.9739496708e+00,2.9757010937e+00,-2.4810205078e+03,1.2011114359e+00,-4.5935681462e-01,4.1516609375e+05
168,4.1315793991e+00,2.7348682880e+00,-2.1709951172e+03,1.1955014467e+00,-4.3846660852e-01,4.1518503125e+05
169,4.1806449890e+00,2.7679133415e+00,-2.1314870605e+03,1.1911529303e+00,-3.9117032290e-01,4.1515293750e+05
170,4.1626167297e+00,2.7932946682e+00,-2.3022622070e+03,1.1948825121e+00,-3.3288821578e-01,4.1505553125e+05
171,4.0921859741e+00,2.9770045280e+00,-2.7528176270e+03,1.1809149981e+00,-2.4893337488e-01,4.1490671875e+05
172,3.9922399521e+00,3.0576362610e+00,-3.6005913086e+03,1.1780456305e+00,-1.6091971099e-01,4.1472550000e+05
173,4.3312816620e+00,2.0870680809e+00,-4.5964863281e+03,1.1674649715e+00,-6.6390424967e-02,4.1452609375e+05
174,4.4229273796e+00,1.4176436663e+00,-5.4422143555e+03,1.1561249495e+00,2.8774673119e-02,4.1431271875e+05
175,4.5578584671e+00,5.2418726683e-01,-5.9661923828e+03,1.1560600996e+00,1.2183505297e-01,4.1409434375e+05
176,4.6890077591e+00,-2.1133171022e-01,-6.0957524414e+03,1.1603312492e+00,1.9752609730e-01,4.1387603125e+05
177,4.7203526497e+00,-8.0011612177e-01,-5.9786352539e+03,1.1730495691e+00,3.0057078600e-01,4.1367681250e+05
178,4.6743412018e+00,-1.4853578806e+00,-5.7094931641e+03,1.1870087385e+00,3.5878163576e-01,4.1351134375e+05
179,4.6208696365e+00,-2.5093791485e+00,-5.0694755859e+03,1.1971802711e+00,4.1335952282e-01,4.1339421875e+05
180,4.5304288864e+00,-3.3180494308e+00,-3.8706699219e+03,1.2129964828e+00,4.5053929090e-01,4.1332340625e+05
181,4.5850768089e+00,-3.0188696384e+00,-2.7180544434e+03,1.2179600000e+00,4.7876787186e-01,4.1329859375e+05
182,4.6554045677e+00,-2.8030183315e+00,-2.1037031250e+03,1.2302111387e+00,4.5960491896e-01,4.1330015625e+05
183,4.7163472176e+00,-2.7256624699e+00,-1.8508176270e+03,1.2235381603e+00,4.4362238050e-01,4.1330643750e+05
184,4.7782397270e+00,-2.7978355885e+00,-1.8520482178e+03,1.2173589468e+00,3.9711448550e-01,4.1328181250e+05
185,4.8423156738e+00,-3.0165183544e+00,-2.1403041992e+03,1.1984924078e+00,3.2941961288e-01,4.1320781250e+05
186,5.0601639748e+00,-2.3438420296e+00,-2.7255178223e+03,1.1877009869e+00,2.4819190800e-01,4.1310753125e+05
187,5.2475252151e+00,-2.1178917885e+00,-3.4447346191e+03,1.1690557003e+00,1.6082684696e-01,4.1299606250e+05
188,5.3822755814e+00,-1.3631974459e+00,-4.2255395508e+03,1.1613730192e+00,5.8173142374e-02,4.1289143750e+05
189,5.3677382469e+00,-5.4227650166e-01,-4.6483657227e+03,1.1480319500e+00,-3.7092573941e-02,4.1278278125e+05
190,5.3534364700e+00,4.9212917686e-02,-4.7782138672e+03,1.1437454224e+00,-1.4048260450e-01,4.1268515625e+05
191,5.3574218750e+00,6.7553168535e-01,-4.7425820312e+03,1.1490597725e+00,-2.2573195398e-01,4.1259550000e+05
192,5.3522534370e+00,1.4994693995e+00,-4.4745810547e+03,1.1584103107e+00,-3.1601017714e-01,4.1251728125e+05
193,5.3561725616e+00,2.4386775494e+00,-3.7649829102e+03,1.1729327440e+00,-3.8744604588e-01,4.1244818750e+05
194,5.2114028931e+00,2.6970191002e+00,-2.6502309570e+03,1.1901564598e+00,-4.4583109021e-01,4.1245990625e+05
195,5.0756583214e+00,2.4128110409e+00,-1.8943914795e+03,1.1995006800e+00,-4.8274761438e-01,4.1250965625e+05
196,4.9716959000e+00,2.1525838375e+00,-1.5164875488e+03,1.2121053934e+00,-4.9669495225e-01,4.1257343750e+05
197,4.8952426910e+00,2.1288166046e+00,-1.3639503174e+03,1.2174907923e+00,-4.9033251405e-01,4.1262050000e+05
198,4.8288497925e+00,2.1429517269e+00,-1.3554320068e+03,1.2101011276e+00,-4.6210733056e-01,4.1264196875e+05
199,4.7670283318e+00,2.2264440060e+00,-1.5010325928e+03,1.2039144039e+00,-4.0371477604e-01,4.1260765625e+05
200,4.7000946999e+00,2.4171721935e+00,-1.8684954834e+03,1.1911680698e+00,-3.3018094301e-01,4.1251162500e+05
201,4.7517123222e+00,2.0500364304e+00,-2.5035139160e+03,1.1712313890e+00,-2.5558006763e-01,4.1237793750e+05
202,4.7264647484e+00,1.9297142029e+00,-3.2259511719e+03,1.1583766937e+00,-1.6991443932e-01,4.1221678125e+05
203,4.7023415565e+00,1.3063734770e+00,-4.1063398438e+03,1.1460200548e+00,-6.0749996454e-02,4.1204225000e+05
204,4.6843819618e+00,4.4280615449e-01,-4.7338549805e+03,1.1284564734e+00,3.2833658159e-02,4.1186931250e+05
205,4.6633877754e+00,-3.4275376797e-01,-4.9577680664e+03,1.1302857399e+00,1.4345617592e-01,4.1165656250e+05
206,4.5997114182e+00,-1.1599264145e+00,-4.8041616211e+03,1.1434184313e+00,2.4605047703e-01,4.1142181250e+05
207,4.5117888451e+00,-1.8670853376e+00,-4.3429238281e+03,1.1582641602e+00,3.2388243079e-01,4.1120800000e+05
208,4.4432835579e+00,-2.7113101482e+00,-3.5105537109e+03,1.1733742952e+00,4.0276104212e-01,4.1106915625e+05
209,4.5614590645e+00,-2.4121394157e+00,-2.6305808105e+03,1.1873157024e+00,4.5290449262e-01,4.1096884375e+05
210,4.6244883537e+00,-2.3730120659e+00,-2.1032033691e+03,1.1970093250e+00,4.7947818041e-01,4.1089137500e+05
211,4.6813817024e+00,-2.1515552998e+00,-1.8265202637e+03,1.2180852890e+00,5.1342469454e-01,4.1082662500e+05
212,4.6890263557e+00,-2.1266918182e+00,-1.7046081543e+03,1.2125321627e+00,5.0522482395e-01,4.1074725000e+05
213,4.6734232903e+00,-2.1412646770e+00,-1.6987834473e+03,1.2152975798e+00,4.7136145830e-01,4.1062465625e+05
214,4.6463084221e+00,-2.2596938610e+00,-1.8673604736e+03,1.2086579800e+00,4.2592749000e-01,4.1048106250e+05
215,4.6372594833e+00,-2.2637884617e+00,-2.2626418457e+03,1.1927772760e+00,3.6493009329e-01,4.1036128125e+05
216,4.7829222679e+00,-1.9566251040e+00,-2.8237985840e+03,1.1778324842e+00,2.6581379771e-01,4.1026150000e+05
217,4.7518005371e+00,-1.7491970062e+00,-3.5719458008e+03,1.1614918709e+00,1.8535578251e-01,4.1016062500e+05
